Node Number	X Location (in)	Y Location (in)	Z Location (in)	Minimum Principal Stress (psi)
1	10.2	2.1818	0.	-11662
2	10.2	2.3636	0.	-9296.2
3	10.2	2.5455	0.	-8221.
4	10.2	2.7273	0.	-7673.8
5	10.2	2.9091	0.	-7440.2
6	10.2	3.0909	0.	-7440.2
7	10.2	3.2727	0.	-7673.8
8	10.2	3.4545	0.	-8221.
9	10.2	3.6364	0.	-9296.2
10	10.2	3.8182	0.	-11662
11	10.367	2.1818	0.	-11695
12	10.367	2.3636	0.	-9292.5
13	10.367	2.5455	0.	-8192.1
14	10.367	2.7273	0.	-7637.
15	10.367	2.9091	0.	-7399.9
16	10.367	3.0909	0.	-7399.9
17	10.367	3.2727	0.	-7637.
18	10.367	3.4545	0.	-8192.1
19	10.367	3.6364	0.	-9292.5
20	10.367	3.8182	0.	-11695
21	10.018	5.8182	0.	-646.46
22	10.018	5.6364	0.	-887.38
23	10.018	5.4545	0.	-1165.8
24	10.018	5.2727	0.	-1465.2
25	10.018	5.0909	0.	-1797.5
26	10.018	4.9091	0.	-2184.
27	10.018	4.7273	0.	-2658.5
28	10.018	4.5455	0.	-3299.4
29	10.018	4.3636	0.	-4220.6
30	10.018	4.1818	0.	-6072.
31	10.018	4.	0.	-8522.2
32	10.018	3.8182	0.	-8657.2
33	10.018	3.6364	0.	-8223.
34	10.018	3.4545	0.	-7672.
35	10.018	3.2727	0.	-7346.5
36	10.018	3.0909	0.	-7190.
37	10.018	2.9091	0.	-7190.
38	10.018	2.7273	0.	-7346.5
39	10.018	2.5455	0.	-7672.
40	10.018	2.3636	0.	-8223.
41	10.018	2.1818	0.	-8657.2
42	10.018	2.	0.	-8522.2
43	10.018	1.8182	0.	-6072.
44	10.018	1.6364	0.	-4220.6
45	10.018	1.4545	0.	-3299.4
46	10.018	1.2727	0.	-2658.5
47	10.018	1.0909	0.	-2184.
48	10.018	0.90909	0.	-1797.5
49	10.018	0.72727	0.	-1465.2
50	10.018	0.54545	0.	-1165.8
51	10.018	0.36364	0.	-887.38
52	10.018	0.18182	0.	-646.46
53	9.8357	5.8182	0.	-1033.7
54	9.8357	5.6364	0.	-1171.6
55	9.8357	5.4545	0.	-1383.
56	9.8357	5.2727	0.	-1641.6
57	9.8357	5.0909	0.	-1946.6
58	9.8357	4.9091	0.	-2310.1
59	9.8357	4.7273	0.	-2758.7
60	9.8357	4.5455	0.	-3330.7
61	9.8357	4.3636	0.	-4095.9
62	9.8357	4.1818	0.	-5056.7
63	9.8357	4.	0.	-5963.5
