Node Number	X Location (in)	Y Location (in)	Z Location (in)	Middle Principal Elastic Strain (in/in)
1	3.2858	3.0551	0.	7.1313e-005
2	3.849	3.7645	0.	3.3233e-005
3	4.8564	2.0219	0.	2.4991e-005
4	2.0365	0.80104	0.	3.1697e-005
5	2.1018	2.539	0.	2.484e-005
6	4.2291	0.6002	0.	1.5415e-005
7	4.3807	4.7513	0.	2.7256e-005
8	4.079	5.0782	0.	1.3248e-005
9	4.7535	3.7713	0.	2.7004e-005
10	1.2807	4.4965	0.	1.3082e-005
11	4.3045	5.4604	0.	2.0336e-005
12	5.5159	3.1494	0.	1.6536e-005
13	1.0072	2.0764	0.	5.4743e-006
14	0.985	1.0254	0.	1.1943e-005
15	1.1531	3.1187	0.	4.0373e-006
16	5.215	0.87582	0.	2.9417e-005
17	6.4876	1.6146	0.	1.6844e-005
18	7.9992	1.5496	0.	1.9817e-005
19	9.2895	1.5387	0.	1.8277e-005
20	10.392	1.4105	0.	1.7189e-005
21	11.455	1.1333	0.	1.4328e-005
22	12.604	1.1173	0.	1.2368e-005
23	13.711	1.1826	0.	1.022e-005
24	14.832	1.2044	0.	7.9976e-006
25	15.985	1.1832	0.	6.0288e-006
26	17.128	1.1829	0.	4.343e-006
27	18.272	1.1826	0.	2.9497e-006
28	19.416	1.1836	0.	1.809e-006
29	20.561	1.1921	0.	9.2129e-007
30	21.706	1.1932	0.	2.8727e-007
31	22.852	1.1958	0.	-9.4529e-008
32	22.845	2.3944	0.	-2.3983e-007
33	22.846	3.6002	0.	-2.4152e-007
34	22.847	4.807	0.	-9.331e-008
35	21.696	4.8079	0.	2.9243e-007
36	20.549	4.7949	0.	9.3522e-007
37	19.397	4.7853	0.	1.8304e-006
38	18.254	4.7803	0.	2.9771e-006
39	17.113	4.7795	0.	4.3705e-006
40	15.971	4.7799	0.	6.0513e-006
41	14.822	4.7981	0.	8.0715e-006
42	13.623	4.7726	0.	1.0761e-005
43	12.367	4.6651	0.	1.2644e-005
44	11.135	4.535	0.	1.5228e-005
45	9.9198	4.466	0.	1.7894e-005
46	8.6444	4.496	0.	2.0147e-005
47	7.3949	4.509	0.	2.3919e-005
48	6.1192	4.6428	0.	2.4595e-005
49	5.3344	5.2743	0.	1.867e-005
50	6.882	3.0859	0.	1.9224e-005
51	8.2518	3.0223	0.	1.7571e-005
52	10.965	2.9931	0.	1.4922e-005
53	11.666	2.1327	0.	1.4456e-005
54	13.671	2.3859	0.	9.3466e-006
55	14.817	2.3913	0.	7.8392e-006
56	15.969	2.3874	0.	5.9084e-006
57	17.119	2.3869	0.	4.2602e-006
58	18.261	2.3881	0.	2.8477e-006
59	19.404	2.3904	0.	1.6989e-006
60	20.547	2.3934	0.	8.0174e-007
61	21.694	2.3918	0.	1.6296e-007
62	21.692	3.5986	0.	1.6513e-007
63	20.538	3.5911	0.	8.0852e-007
64	19.395	3.5829	0.	1.705e-006
65	18.253	3.579	0.	2.8522e-006
66	17.111	3.5777	0.	4.2659e-006
67	15.961	3.5832	0.	5.9121e-006
68	14.803	3.5952	0.	7.8774e-006
69	13.62	3.5708	0.	9.9428e-006
70	12.387	3.491	0.	1.2724e-005
71	9.5844	3.0074	0.	1.7446e-005
72	12.558	2.3076	0.	1.2714e-005
73	4.815	4.2836	0.	2.0517e-005
74	2.0447	1.6299	0.	1.9641e-005
75	2.4146	3.3911	0.	4.3543e-005
76	3.8066	2.9996	0.	2.7942e-005
77	2.7055	4.4847	0.	4.8443e-005
78	2.9895	4.2414	0.	4.7721e-005
79	3.0038	3.4613	0.	5.3492e-005
80	4.047	0.97357	0.	7.4991e-006
81	4.3438	1.3447	0.	2.0402e-005
82	3.6346	3.506	0.	2.2841e-005
83	4.1628	3.4867	0.	3.5648e-005
84	2.221	5.0653	0.	3.2224e-005
85	2.221	5.0653	0.1	-3.2224e-005
86	4.1628	3.4867	0.1	-3.5648e-005
87	3.6346	3.506	0.1	-2.2841e-005
88	4.3438	1.3447	0.1	-2.0402e-005
89	4.047	0.97357	0.1	-7.4991e-006
90	3.0038	3.4613	0.1	-5.3492e-005
91	2.9895	4.2414	0.1	-4.7721e-005
92	2.7055	4.4847	0.1	-4.8443e-005
93	3.8066	2.9996	0.1	-2.7942e-005
94	2.4146	3.3911	0.1	-4.3543e-005
95	2.0447	1.6299	0.1	-1.9641e-005
96	4.815	4.2836	0.1	-2.0517e-005
97	12.558	2.3076	0.1	-1.2714e-005
98	9.5844	3.0074	0.1	-1.7446e-005
99	12.387	3.491	0.1	-1.2724e-005
100	13.62	3.5708	0.1	-9.9428e-006
101	14.803	3.5952	0.1	-7.8774e-006
102	15.961	3.5832	0.1	-5.9121e-006
103	17.111	3.5777	0.1	-4.2659e-006
104	18.253	3.579	0.1	-2.8522e-006
105	19.395	3.5829	0.1	-1.705e-006
106	20.538	3.5911	0.1	-8.0852e-007
107	21.692	3.5986	0.1	-1.6513e-007
108	21.694	2.3918	0.1	-1.6296e-007
109	20.547	2.3934	0.1	-8.0174e-007
110	19.404	2.3904	0.1	-1.6989e-006
111	18.261	2.3881	0.1	-2.8477e-006
112	17.119	2.3869	0.1	-4.2602e-006
113	15.969	2.3874	0.1	-5.9084e-006
114	14.817	2.3913	0.1	-7.8392e-006
115	13.671	2.3859	0.1	-9.3466e-006
116	11.666	2.1327	0.1	-1.4456e-005
117	10.965	2.9931	0.1	-1.4922e-005
118	8.2518	3.0223	0.1	-1.7571e-005
119	6.882	3.0859	0.1	-1.9224e-005
120	5.3344	5.2743	0.1	-1.867e-005
121	6.1192	4.6428	0.1	-2.4595e-005
122	7.3949	4.509	0.1	-2.3919e-005
123	8.6444	4.496	0.1	-2.0147e-005
124	9.9198	4.466	0.1	-1.7894e-005
125	11.135	4.535	0.1	-1.5228e-005
126	12.367	4.6651	0.1	-1.2644e-005
127	13.623	4.7726	0.1	-1.0761e-005
128	14.822	4.7981	0.1	-8.0715e-006
129	15.971	4.7799	0.1	-6.0513e-006
130	17.113	4.7795	0.1	-4.3705e-006
131	18.254	4.7803	0.1	-2.9771e-006
132	19.397	4.7853	0.1	-1.8304e-006
133	20.549	4.7949	0.1	-9.3522e-007
134	21.696	4.8079	0.1	-2.9243e-007
135	22.847	4.807	0.1	9.331e-008
136	22.846	3.6002	0.1	2.4152e-007
137	22.845	2.3944	0.1	2.3983e-007
138	22.852	1.1958	0.1	9.4529e-008
139	21.706	1.1932	0.1	-2.8727e-007
140	20.561	1.1921	0.1	-9.2129e-007
141	19.416	1.1836	0.1	-1.809e-006
142	18.272	1.1826	0.1	-2.9497e-006
143	17.128	1.1829	0.1	-4.343e-006
144	15.985	1.1832	0.1	-6.0288e-006
145	14.832	1.2044	0.1	-7.9976e-006
146	13.711	1.1826	0.1	-1.022e-005
147	12.604	1.1173	0.1	-1.2368e-005
148	11.455	1.1333	0.1	-1.4328e-005
149	10.392	1.4105	0.1	-1.7189e-005
150	9.2895	1.5387	0.1	-1.8277e-005
151	7.9992	1.5496	0.1	-1.9817e-005
152	6.4876	1.6146	0.1	-1.6844e-005
153	5.215	0.87582	0.1	-2.9417e-005
154	1.1531	3.1187	0.1	-4.0373e-006
155	0.985	1.0254	0.1	-1.1943e-005
156	1.0072	2.0764	0.1	-5.4743e-006
157	5.5159	3.1494	0.1	-1.6536e-005
158	4.3045	5.4604	0.1	-2.0336e-005
159	1.2807	4.4965	0.1	-1.3082e-005
160	4.7535	3.7713	0.1	-2.7004e-005
161	4.079	5.0782	0.1	-1.3248e-005
162	4.3807	4.7513	0.1	-2.7256e-005
163	4.2291	0.6002	0.1	-1.5415e-005
164	2.1018	2.539	0.1	-2.484e-005
165	2.0365	0.80104	0.1	-3.1697e-005
166	4.8564	2.0219	0.1	-2.4991e-005
167	3.849	3.7645	0.1	-3.3233e-005
168	3.2858	3.0551	0.1	-7.1313e-005
169	3.4067	5.5	0.1	2.0894e-006
170	3.4067	5.	0.1	-1.0248e-005
171	3.4067	4.5	0.1	-1.7678e-005
172	3.4067	4.	0.1	-5.0137e-005
173	3.24	4.	0.1	-1.0647e-004
174	3.24	4.5	0.1	-3.4453e-005
175	3.24	5.	0.1	-6.6648e-006
176	3.24	5.5	0.1	-1.6502e-005
177	3.4067	0.5	0.1	3.1137e-006
178	3.4067	1.	0.1	-1.2168e-005
179	3.4067	1.5	0.1	-1.1069e-005
180	3.4067	2.	0.1	-4.9215e-005
181	3.24	2.	0.1	-5.459e-005
182	3.24	1.5	0.1	-4.1512e-005
183	3.24	1.	0.1	-4.4678e-005
184	3.24	0.5	0.1	-3.0868e-005
185	3.4067	6.	0.1	-1.6499e-006
186	4.5507	6.	0.1	-1.6521e-005
187	5.6948	6.	0.1	-2.5375e-005
188	6.8389	6.	0.1	-2.7523e-005
189	7.983	6.	0.1	-2.3084e-005
190	9.127	6.	0.1	-2.0231e-005
191	10.271	6.	0.1	-1.7522e-005
192	11.415	6.	0.1	-1.4699e-005
193	12.559	6.	0.1	-1.2675e-005
194	13.703	6.	0.1	-1.0159e-005
195	14.847	6.	0.1	-7.8268e-006
196	15.991	6.	0.1	-5.9737e-006
197	17.136	6.	0.1	-4.3143e-006
198	18.28	6.	0.1	-2.9187e-006
199	19.424	6.	0.1	-1.7773e-006
200	20.568	6.	0.1	-8.981e-007
201	21.712	6.	0.1	-2.6968e-007
202	22.856	6.	0.1	7.9427e-008
203	24.	6.	0.1	1.037e-007
204	24.	4.8	0.1	2.1284e-007
205	24.	3.6	0.1	3.6158e-007
206	24.	2.4	0.1	3.6237e-007
207	24.	1.2	0.1	2.1277e-007
208	1.049e-014	1.2	0.1	1.3652e-006
209	2.0981e-014	2.4	0.1	6.9588e-007
210	3.1471e-014	3.6	0.1	1.3588e-006
211	4.1961e-014	4.8	0.1	1.5857e-006
212	24.	0.	0.1	1.075e-007
213	22.856	0.	0.1	8.2171e-008
214	21.712	0.	0.1	-2.7102e-007
215	20.568	0.	0.1	-9.0451e-007
216	19.424	0.	0.1	-1.7946e-006
