Node Number	X Location (in)	Y Location (in)	Z Location (in)	Minimum Principal Elastic Strain (in/in)
1	6.	6.	0.1	-2.5073e-004
2	12.	6.	0.1	-9.6861e-005
3	18.	6.	0.1	-5.4995e-005
4	24.	6.	0.1	-5.2174e-005
5	24.	0.	0.1	-5.2174e-005
6	18.	0.	0.1	-5.4995e-005
7	12.	0.	0.1	-9.6861e-005
8	6.	0.	0.1	-2.5073e-004
9	0.	0.	0.1	-4.6085e-006
10	3.937e-014	6.	0.1	-4.6085e-006
11	3.937e-014	6.	0.	-4.4149e-004
12	0.	0.	0.	-4.4149e-004
13	6.	0.	0.	-3.9558e-004
14	12.	0.	0.	-2.7434e-004
15	18.	0.	0.	-1.3801e-004
16	24.	0.	0.	-7.848e-005
17	24.	6.	0.	-7.848e-005
18	18.	6.	0.	-1.3801e-004
19	12.	6.	0.	-2.7434e-004
20	6.	6.	0.	-3.9558e-004
21	9.	6.	0.1	-1.7373e-004
22	6.	3.	0.1	-2.5071e-004
23	3.	6.	0.1	-1.2542e-004
24	6.	6.	5.e-002	-1.7019e-005
25	15.	6.	0.1	-6.7514e-005
26	12.	3.	0.1	-9.6826e-005
27	12.	6.	5.e-002	-2.2332e-006
28	21.	6.	0.1	-5.3575e-005
29	18.	3.	0.1	-5.4991e-005
30	18.	6.	5.e-002	-2.0454e-006
31	24.	3.	0.1	-5.2148e-005
32	24.	6.	5.e-002	-1.3095e-006
33	21.	0.	0.1	-5.3575e-005
34	24.	0.	5.e-002	-1.3095e-006
35	15.	0.	0.1	-6.7514e-005
36	18.	0.	5.e-002	-2.0454e-006
37	9.	0.	0.1	-1.7373e-004
38	12.	0.	5.e-002	-2.2332e-006
39	3.	0.	0.1	-1.2542e-004
40	6.	0.	5.e-002	-1.7019e-005
41	2.6226e-014	3.	0.1	-3.7018e-006
42	0.	0.	5.e-002	-4.0503e-005
43	5.2451e-014	6.	5.e-002	-4.0503e-005
44	2.6226e-014	3.	0.	-4.4141e-004
45	3.	6.	0.	-4.1667e-004
46	3.	0.	0.	-4.1667e-004
47	9.	0.	0.	-3.349e-004
48	6.	3.	0.	-3.9511e-004
49	15.	0.	0.	-2.0613e-004
50	12.	3.	0.	-2.7414e-004
51	21.	0.	0.	-1.0823e-004
52	18.	3.	0.	-1.3801e-004
53	24.	3.	0.	-7.8456e-005
54	21.	6.	0.	-1.0823e-004
55	15.	6.	0.	-2.0613e-004
56	9.	6.	0.	-3.349e-004
