Node Number	X Location (in)	Y Location (in)	Z Location (in)	Middle Principal Stress (psi)
1	2.7052	3.1452	0.	-383.
2	1.7916	3.0567	0.	-1459.7
3	0.94542	3.6106	0.	-743.98
4	3.206	2.1322	0.	-97.373
5	3.4551	3.3132	0.	-366.02
6	2.6884	2.5513	0.	-265.35
7	2.1801	3.2396	0.	145.42
8	16.57	3.0782	0.	-138.36
9	4.6283	3.9062	0.	-159.66
10	2.1873	2.5942	0.	305.08
11	2.3708	2.7303	0.	-537.45
12	3.8606	1.5508	0.	-488.25
13	3.8606	1.5508	0.1	488.25
14	2.3708	2.7303	0.1	537.45
15	2.1873	2.5942	0.1	-305.08
16	4.6283	3.9062	0.1	159.66
17	16.57	3.0782	0.1	138.36
18	2.1801	3.2396	0.1	-145.42
19	2.6884	2.5513	0.1	265.35
20	3.4551	3.3132	0.1	366.02
21	3.206	2.1322	0.1	97.373
22	0.94542	3.6106	0.1	743.98
23	1.7916	3.0567	0.1	1459.7
24	2.7052	3.1452	0.1	383.
25	2.1667	1.	0.1	912.85
26	2.1667	1.5	0.1	936.85
27	2.1667	2.	0.1	4055.4
28	2.	2.	0.1	4846.4
29	2.	1.5	0.1	4331.9
30	2.	1.	0.1	2895.9
31	2.1667	5.	0.1	985.5
32	2.1667	4.5	0.1	2208.4
33	2.1667	4.	0.1	3738.5
34	2.	4.	0.1	4682.3
35	2.	4.5	0.1	2443.8
36	2.	5.	0.1	1299.9
37	2.1667	6.	0.1	82.293
38	5.8056	6.	0.1	697.12
39	9.4444	6.	0.1	227.58
40	16.722	6.	0.1	54.53
41	24.	6.	0.1	300.14
42	24.	3.	0.1	249.99
43	2.6226e-014	3.	0.1	3503.7
44	3.937e-014	6.	0.1	1880.3
45	1.	6.	0.1	60.91
46	2.	6.	0.1	2302.4
47	24.	0.	0.1	210.16
48	18.178	0.	0.1	307.6
49	12.356	0.	0.1	734.17
50	7.9889	0.	0.1	349.97
51	5.0778	0.	0.1	481.85
52	2.1667	0.	0.1	394.18
53	2.	0.	0.1	1531.3
54	0.	0.	0.1	2166.4
55	2.	0.	0.	-1531.3
56	0.	0.	0.	-2166.4
57	5.0778	0.	0.	-481.85
58	7.9889	0.	0.	-349.97
59	12.356	0.	0.	-734.17
60	18.178	0.	0.	-307.6
61	2.1667	0.	0.	-394.18
62	24.	0.	0.	-210.16
63	1.	6.	0.	-60.91
64	2.	6.	0.	-2302.4
65	3.937e-014	6.	0.	-1880.3
66	2.6226e-014	3.	0.	-3503.7
67	24.	3.	0.	-249.99
68	24.	6.	0.	-300.14
69	16.722	6.	0.	-54.53
70	9.4444	6.	0.	-227.58
71	5.8056	6.	0.	-697.12
72	2.1667	6.	0.	-82.293
73	2.	4.5	0.	-2443.8
74	2.	5.	0.	-1299.9
75	2.	4.	0.	-4682.3
76	2.1667	5.	0.	-985.5
77	2.1667	4.5	0.	-2208.4
78	2.1667	4.	0.	-3738.5
79	2.	1.5	0.	-4331.9
80	2.	1.	0.	-2895.9
81	2.	2.	0.	-4846.4
82	2.1667	1.	0.	-912.85
83	2.1667	1.5	0.	-936.85
84	2.1667	2.	0.	-4055.4
