Node Number	X Location (in)	Y Location (in)	Z Location (in)	Minimum Principal Stress (psi)
1	5.0236	2.6291	0.	-1701.
2	4.6902	2.5979	0.	-1351.5
3	6.3078	4.3788	0.	-591.28
4	4.3336	0.48964	0.	-797.34
5	6.3698	0.59952	0.	-527.38
6	4.278	4.3074	0.	-1209.8
7	6.3417	5.3948	0.	-492.25
8	6.6342	3.4744	0.	-939.15
9	4.2751	1.2847	0.	-1121.7
10	4.0909	5.3449	0.	-847.16
11	3.7092	2.5294	0.	-1466.
12	3.3968	0.77389	0.	-1027.7
13	3.1306	5.1473	0.	-1174.7
14	3.9444	3.3106	0.	-1469.8
15	2.1015	4.9526	0.	-1408.5
16	1.0904	4.8255	0.	-1338.7
17	1.2611	1.311	0.	-1336.
18	2.5601	1.3647	0.	-1344.1
19	7.2491	1.0171	0.	-768.99
20	8.1403	2.0001	0.	-741.36
21	9.4594	2.0348	0.	-633.17
22	10.669	2.0069	0.	-526.9
23	11.802	1.8499	0.	-436.12
24	12.912	1.8634	0.	-361.95
25	13.998	1.8153	0.	-295.68
26	15.113	1.8626	0.	-235.25
27	16.194	1.7874	0.	-182.43
28	17.275	1.8189	0.	-136.66
29	18.447	1.9426	0.	-95.188
30	19.577	1.9757	0.	-62.034
31	20.686	2.0063	0.	-37.105
32	21.74	1.8907	0.	-19.588
33	22.798	1.5357	0.	-6.091
34	1.1623	3.6504	0.	-1403.
35	1.3028	2.4865	0.	-1393.5
36	22.934	2.8923	0.	-6.6457
37	23.398	3.6069	0.	-0.72299
38	22.963	4.699	0.	-5.7915
39	21.901	3.9145	0.	-14.791
40	20.705	3.9867	0.	-36.684
41	19.57	3.9819	0.	-62.502
42	18.449	3.947	0.	-94.715
43	17.335	3.913	0.	-133.68
44	16.236	3.9098	0.	-180.29
45	15.147	3.9157	0.	-232.81
46	14.05	3.9044	0.	-291.55
47	12.944	3.8892	0.	-358.
48	11.836	3.9222	0.	-432.4
49	10.67	3.9533	0.	-525.26
50	9.4573	3.9779	0.	-638.59
51	8.1464	4.0074	0.	-743.97
52	7.1437	4.9287	0.	-698.46
53	2.2463	3.8665	0.	-1435.7
54	2.6947	2.7731	0.	-1353.2
55	6.0388	4.9333	0.	-358.07
56	4.537	0.92029	0.	-608.26
57	3.7945	1.8825	0.	-1318.2
58	4.1452	4.7643	0.	-948.17
59	4.4053	4.0886	0.	-1363.8
60	6.0805	1.0612	0.	-426.37
61	6.4805	1.6051	0.	-662.99
62	6.5996	2.5161	0.	-901.62
63	5.042	3.6812	0.	-1677.7
64	4.9164	3.7704	0.	-1404.7
65	4.643	3.7082	0.	-2097.5
66	4.9727	3.3543	0.	-1768.3
67	5.1259	2.9731	0.	-1801.6
68	4.6402	3.2091	0.	-1782.2
69	3.4887	3.7179	0.	-1295.7
70	3.1469	4.3124	0.	-1210.5
71	3.1469	4.3124	0.1	-62.265
72	3.4887	3.7179	0.1	-56.794
73	4.6402	3.2091	0.1	-137.22
74	5.1259	2.9731	0.1	112.16
75	4.9727	3.3543	0.1	-636.25
76	4.643	3.7082	0.1	-266.51
77	4.9164	3.7704	0.1	-700.04
78	5.042	3.6812	0.1	-461.74
79	6.5996	2.5161	0.1	2.3298
80	6.4805	1.6051	0.1	-130.6
81	6.0805	1.0612	0.1	-129.44
82	4.4053	4.0886	0.1	26.535
83	4.1452	4.7643	0.1	-151.34
84	3.7945	1.8825	0.1	29.464
85	4.537	0.92029	0.1	-184.9
86	6.0388	4.9333	0.1	-195.96
87	2.6947	2.7731	0.1	61.644
88	2.2463	3.8665	0.1	74.6
89	7.1437	4.9287	0.1	-59.961
90	8.1464	4.0074	0.1	-14.157
91	9.4573	3.9779	0.1	-6.0168
92	10.67	3.9533	0.1	-0.78705
93	11.836	3.9222	0.1	-0.28718
94	12.944	3.8892	0.1	0.24324
95	14.05	3.9044	0.1	-0.53113
96	15.147	3.9157	0.1	-3.5022
97	16.236	3.9098	0.1	-5.4045
98	17.335	3.913	0.1	-6.7825
99	18.449	3.947	0.1	-7.2818
100	19.57	3.9819	0.1	-7.1621
101	20.705	3.9867	0.1	-7.842
102	21.901	3.9145	0.1	-8.7598
103	22.963	4.699	0.1	-8.2963
104	23.398	3.6069	0.1	-10.607
105	22.934	2.8923	0.1	-13.433
106	1.3028	2.4865	0.1	-288.27
107	1.1623	3.6504	0.1	-314.95
108	22.798	1.5357	0.1	-7.9091
109	21.74	1.8907	0.1	-7.9888
110	20.686	2.0063	0.1	-7.756
111	19.577	1.9757	0.1	-7.6009
112	18.447	1.9426	0.1	-6.8256
113	17.275	1.8189	0.1	-5.1041
114	16.194	1.7874	0.1	-4.1703
115	15.113	1.8626	0.1	-2.1553
116	13.998	1.8153	0.1	0.9203
117	12.912	1.8634	0.1	-0.35607
118	11.802	1.8499	0.1	-0.17614
119	10.669	2.0069	0.1	-2.3202
120	9.4594	2.0348	0.1	-2.5843
121	8.1403	2.0001	0.1	-24.81
122	7.2491	1.0171	0.1	-62.589
123	2.5601	1.3647	0.1	58.041
124	1.2611	1.311	0.1	-259.71
125	1.0904	4.8255	0.1	-268.91
126	2.1015	4.9526	0.1	57.752
127	3.9444	3.3106	0.1	-1.6017
128	3.1306	5.1473	0.1	-52.63
129	3.3968	0.77389	0.1	-13.227
130	3.7092	2.5294	0.1	-12.22
131	4.0909	5.3449	0.1	-88.629
132	4.2751	1.2847	0.1	-200.84
133	6.6342	3.4744	0.1	-1.3659
134	6.3417	5.3948	0.1	-79.312
135	4.278	4.3074	0.1	-121.81
136	6.3698	0.59952	0.1	-62.285
137	4.3336	0.48964	0.1	-169.88
138	6.3078	4.3788	0.1	-176.03
