Node Numbers,X Locations (inches),Y Locations (inches),Z Locations (inches),Equivalent Elastic Strains (in/in),Equivalent Stress (psi),Max Principal Elastic Strain (in/in),Max Principal Stress (psi),Middle Principal Elastic Strain (in/in),Middle Principal Stress (psi),Min Principal Elastic Strain (in/in),Min Principal Stress (psi),Total Deformation (in)
1,2.1173,2.93,0,0.0010755,10748,0.00057192,2913.5,0.0002352,383.46,-0.00099687,-8873.8,0.026972
2,2.0049,2.9029,0,0.0012946,12937,0.00051669,1281.8,0.00039119,338.85,-0.0012645,-12101,0.023518
3,0.84588,3.8111,0,0.00055822,5578.3,0.00024774,637.78,0.00013072,-241.48,-0.00054625,-5328,0.0034822
4,4.7438,3.0394,0,0.00038759,3873.2,0.00013345,-120.3,0.00010722,-317.37,-0.00039466,-4088.3,0.16092
5,4.105,1.1965,0,0.00041032,4100.4,0.00015936,293.49,0.00012116,6.4532,-0.00040446,-3942.9,0.11274
6,1.8778,3.1496,0,0.0011372,11364,0.00043294,-228.99,0.00025159,-1591.5,-0.001162,-12213,0.020115
7,17.677,2.9395,0,0.00012822,1281.3,5.2339e-05,126.27,3.6578e-05,7.8482,-0.00012553,-1210.2,1.4197
8,10.157,3.2359,0,0.00018636,1862.4,8.5972e-05,-88.174,5.4913e-06,-692.88,-0.00019213,-2177.7,0.60502
9,5.4229,4.4308,0,0.00039006,3897.9,0.00018299,503.22,7.7797e-05,-287.19,-0.00038033,-3729.4,0.2081
10,3.2714,2.1544,0,0.00052391,5235.4,0.00022107,49.468,8.9919e-05,-935.96,-0.00053198,-5608.7,0.072945
11,1.6241,3.0626,0,0.00091276,9121.3,0.00038274,202.72,0.00017311,-1372.4,-0.00092239,-9603.5,0.014192
12,6.678,1.7144,0,0.00035131,3510.6,0.00017417,603.33,6.6587e-05,-205.02,-0.00033748,-3241,0.2943
13,6.678,1.7144,0.1,0.00035131,3510.6,0.00033748,3241,-6.6587e-05,205.02,-0.00017417,-603.33,0.2943
14,1.6241,3.0626,0.1,0.00091276,9121.3,0.00092239,9603.5,-0.00017311,1372.4,-0.00038274,-202.72,0.014192
15,3.2714,2.1544,0.1,0.00052391,5235.4,0.00053198,5608.7,-8.9919e-05,935.96,-0.00022107,-49.468,0.072945
16,5.4229,4.4308,0.1,0.00039006,3897.9,0.00038033,3729.4,-7.7797e-05,287.19,-0.00018299,-503.22,0.2081
17,10.157,3.2359,0.1,0.00018636,1862.4,0.00019213,2177.7,-5.4913e-06,692.88,-8.5972e-05,88.174,0.60502
18,17.677,2.9395,0.1,0.00012822,1281.3,0.00012553,1210.2,-3.6578e-05,-7.8482,-5.2339e-05,-126.27,1.4197
19,1.8778,3.1496,0.1,0.0011372,11364,0.001162,12213,-0.00025159,1591.5,-0.00043294,228.99,0.020115
20,4.105,1.1965,0.1,0.00041032,4100.4,0.00040446,3942.9,-0.00012116,-6.4532,-0.00015936,-293.49,0.11274
21,4.7438,3.0394,0.1,0.00038759,3873.2,0.00039466,4088.3,-0.00010722,317.37,-0.00013345,120.3,0.16092
22,0.84588,3.8111,0.1,0.00055822,5578.3,0.00054625,5328,-0.00013072,241.48,-0.00024774,-637.78,0.0034822
23,2.0049,2.9029,0.1,0.0012946,12937,0.0012645,12101,-0.00039119,-338.85,-0.00051669,-1281.8,0.023518
24,2.1173,2.93,0.1,0.0010755,10748,0.00099687,8873.8,-0.0002352,-383.46,-0.00057192,-2913.5,0.026972
25,2.1667,1,0.1,0.00056772,5673.3,0.00056786,5714.4,-0.00014905,327.71,-0.0002203,-207.6,0.012298
26,2.1667,1.5,0.1,0.0010267,10260,0.0010339,10472,-0.00032283,278.38,-0.00034028,147.24,0.018939
27,2.1667,2,0.1,0.0014276,14266,0.001464,15375,-0.0003733,1570.2,-0.00049073,687.92,0.024163
28,2,2,0.1,0.0019694,19680,0.0019932,21723,-0.00013689,5717.8,-0.00093125,-250.78,0.019269
29,2,1.5,0.1,0.0012495,12486,0.0012323,13682,4.0094e-05,4723.8,-0.00066598,-581.4,0.017038
30,2,1,0.1,0.00092746,9268.2,0.00087785,9277.7,2.6671e-05,2882.3,-0.00053677,-1351.2,0.015804
31,2.1667,5,0.1,0.00048456,4842.2,0.00049172,5120.2,-0.00010357,647.48,-0.00019266,-21.906,0.013795
32,2.1667,4.5,0.1,0.00087144,8708.4,0.00089813,9501.4,-0.00023903,957.27,-0.00028157,637.66,0.019039
33,2.1667,4,0.1,0.0018745,18732,0.0019854,22176,-0.00034994,4629.6,-0.0006401,2449.5,0.024437
34,2,4,0.1,0.001518,15169,0.0016055,17967,-0.0002546,3990.5,-0.00054143,1835.4,0.019827
35,2,4.5,0.1,0.00086693,8663.3,0.00087229,9469.2,-5.3253e-05,2515,-0.00041931,-235.44,0.016224
36,2,5,0.1,0.00045241,4520.9,0.0004647,5165.6,-3.0023e-05,1448.4,-0.00020513,132.73,0.013693
37,2.1667,6,0.1,0.00046453,4642.1,0.00044775,4177.3,-0.00013983,-237.57,-0.00019643,-662.87,0.0039007
38,5.5781,6,0.1,0.00034768,3474.4,0.00034868,3609.3,-5.9464e-05,542.7,-0.00015353,-164.1,0.2161
