Node Number	X Location (in)	Y Location (in)	Z Location (in)	Maximum Principal Elastic Strain (in/in)
1	0.18462	5.8182	0.	1.6028e-004
2	0.36923	5.8182	0.	1.785e-004
3	0.55385	5.8182	0.	1.9331e-004
4	0.73846	5.8182	0.	2.0006e-004
5	0.92308	5.8182	0.	2.0301e-004
6	1.1077	5.8182	0.	2.0394e-004
7	1.2923	5.8182	0.	2.0385e-004
8	1.4769	5.8182	0.	2.0318e-004
9	1.6615	5.8182	0.	2.0214e-004
10	1.8462	5.8182	0.	2.008e-004
11	2.0308	5.8182	0.	1.9921e-004
12	2.2154	5.8182	0.	1.9741e-004
13	2.4	5.8182	0.	1.9545e-004
14	2.5846	5.8182	0.	1.9337e-004
15	2.7692	5.8182	0.	1.9121e-004
16	2.9538	5.8182	0.	1.8898e-004
17	3.1385	5.8182	0.	1.8672e-004
18	3.3231	5.8182	0.	1.8443e-004
19	3.5077	5.8182	0.	1.8213e-004
20	3.6923	5.8182	0.	1.7983e-004
21	3.8769	5.8182	0.	1.7754e-004
22	4.0615	5.8182	0.	1.7525e-004
23	4.2462	5.8182	0.	1.7299e-004
24	4.4308	5.8182	0.	1.7074e-004
25	4.6154	5.8182	0.	1.6852e-004
26	4.8	5.8182	0.	1.6631e-004
27	4.9846	5.8182	0.	1.6413e-004
28	5.1692	5.8182	0.	1.6197e-004
29	5.3538	5.8182	0.	1.5983e-004
30	5.5385	5.8182	0.	1.5772e-004
31	5.7231	5.8182	0.	1.5562e-004
32	5.9077	5.8182	0.	1.5355e-004
33	6.0923	5.8182	0.	1.515e-004
34	6.2769	5.8182	0.	1.4947e-004
35	6.4615	5.8182	0.	1.4746e-004
36	6.6462	5.8182	0.	1.4546e-004
37	6.8308	5.8182	0.	1.4349e-004
38	7.0154	5.8182	0.	1.4153e-004
39	7.2	5.8182	0.	1.3958e-004
40	7.3846	5.8182	0.	1.3766e-004
41	7.5692	5.8182	0.	1.3575e-004
42	7.7538	5.8182	0.	1.3385e-004
43	7.9385	5.8182	0.	1.3197e-004
