Node Number	X Location (in)	Y Location (in)	Z Location (in)	Maximum Principal Elastic Strain (in/in)
1	19.9	2.1818	0.	1.5346e-004
2	19.9	2.3636	0.	1.1754e-004
3	19.9	2.5455	0.	1.0197e-004
4	19.9	2.7273	0.	9.4198e-005
5	19.9	2.9091	0.	9.0842e-005
6	19.9	3.0909	0.	9.0842e-005
7	19.9	3.2727	0.	9.4198e-005
8	19.9	3.4545	0.	1.0197e-004
9	19.9	3.6364	0.	1.1754e-004
10	19.9	3.8182	0.	1.5346e-004
11	20.067	2.1818	0.	1.3364e-004
12	20.067	2.3636	0.	1.1049e-004
13	20.067	2.5455	0.	9.6572e-005
14	20.067	2.7273	0.	8.9677e-005
15	20.067	2.9091	0.	8.6594e-005
16	20.067	3.0909	0.	8.6594e-005
17	20.067	3.2727	0.	8.9677e-005
18	20.067	3.4545	0.	9.6572e-005
19	20.067	3.6364	0.	1.1049e-004
20	20.067	3.8182	0.	1.3364e-004
21	19.716	5.8182	0.	9.6034e-006
22	19.716	5.6364	0.	1.6722e-005
23	19.716	5.4545	0.	2.6524e-005
24	19.716	5.2727	0.	3.7906e-005
25	19.716	5.0909	0.	5.0957e-005
26	19.716	4.9091	0.	6.6158e-005
27	19.716	4.7273	0.	8.4384e-005
28	19.716	4.5455	0.	1.0733e-004
29	19.716	4.3636	0.	1.3823e-004
30	19.716	4.1818	0.	1.7607e-004
31	19.716	4.	0.	1.7484e-004
32	19.716	3.8182	0.	1.2593e-004
33	19.716	3.6364	0.	1.0837e-004
34	19.716	3.4545	0.	9.7448e-005
35	19.716	3.2727	0.	9.2224e-005
36	19.716	3.0909	0.	8.9731e-005
37	19.716	2.9091	0.	8.9731e-005
38	19.716	2.7273	0.	9.2224e-005
39	19.716	2.5455	0.	9.7448e-005
40	19.716	2.3636	0.	1.0837e-004
41	19.716	2.1818	0.	1.2593e-004
42	19.716	2.	0.	1.7484e-004
43	19.716	1.8182	0.	1.7607e-004
44	19.716	1.6364	0.	1.3823e-004
45	19.716	1.4545	0.	1.0733e-004
46	19.716	1.2727	0.	8.4384e-005
47	19.716	1.0909	0.	6.6158e-005
48	19.716	0.90909	0.	5.0957e-005
49	19.716	0.72727	0.	3.7906e-005
50	19.716	0.54545	0.	2.6524e-005
51	19.716	0.36364	0.	1.6722e-005
52	19.716	0.18182	0.	9.6034e-006
53	19.531	5.8182	0.	1.2672e-005
54	19.531	5.6364	0.	1.7278e-005
55	19.531	5.4545	0.	2.4684e-005
56	19.531	5.2727	0.	3.3997e-005
57	19.531	5.0909	0.	4.4919e-005
58	19.531	4.9091	0.	5.7467e-005
59	19.531	4.7273	0.	7.1886e-005
60	19.531	4.5455	0.	8.7841e-005
61	19.531	4.3636	0.	1.0469e-004
62	19.531	4.1818	0.	1.1552e-004
63	19.531	4.	0.	1.0961e-004
64	19.531	3.8182	0.	9.9363e-005
65	19.531	3.6364	0.	9.2277e-005
66	19.531	3.4545	0.	8.8199e-005
67	19.531	3.2727	0.	8.57e-005
68	19.531	3.0909	0.	8.4508e-005
69	19.531	2.9091	0.	8.4508e-005
70	19.531	2.7273	0.	8.57e-005
71	19.531	2.5455	0.	8.8199e-005
72	19.531	2.3636	0.	9.2277e-005
73	19.531	2.1818	0.	9.9363e-005
74	19.531	2.	0.	1.0961e-004
75	19.531	1.8182	0.	1.1552e-004
76	19.531	1.6364	0.	1.0469e-004
77	19.531	1.4545	0.	8.7841e-005
78	19.531	1.2727	0.	7.1886e-005
79	19.531	1.0909	0.	5.7467e-005
80	19.531	0.90909	0.	4.4919e-005
81	19.531	0.72727	0.	3.3997e-005
82	19.531	0.54545	0.	2.4684e-005
