Node Number	X Location (in)	Y Location (in)	Z Location (in)	Total Deformation (in)
1	3.0248	3.049	0.	1.4048e-002
2	4.0929	1.7914	0.	2.6878e-002
3	1.9516	0.8193	0.	4.5706e-003
4	2.0081	2.534	0.	5.9291e-003
5	4.4398	0.64498	0.	3.1064e-002
6	2.1569	5.0224	0.	5.836e-003
7	4.3533	4.7183	0.	3.064e-002
8	3.9589	5.0613	0.	2.3958e-002
9	1.2015	4.5213	0.	1.9854e-003
10	5.7549	2.7727	0.	5.5938e-002
11	4.1703	5.4595	0.	2.6727e-002
12	5.4371	1.7171	0.	4.9607e-002
13	0.94701	2.1072	0.	1.2776e-003
14	0.94472	1.0336	0.	1.1059e-003
15	1.0008	3.2374	0.	1.4928e-003
16	5.9673	3.7332	0.	5.9925e-002
17	5.5487	0.81033	0.	5.0862e-002
18	6.6677	0.90128	0.	7.2963e-002
19	7.8304	0.98365	0.	9.8182e-002
20	8.9812	1.0931	0.	0.12517
21	10.108	1.178	0.	0.15326
22	11.276	1.1936	0.	0.18379
23	12.455	1.1885	0.	0.21596
24	13.621	1.1793	0.	0.24884
25	14.776	1.1786	0.	0.28225
26	15.925	1.1805	0.	0.31615
27	17.077	1.1835	0.	0.35069
28	18.226	1.1886	0.	0.3855
29	19.379	1.1914	0.	0.4207
30	20.529	1.1907	0.	0.45601
31	21.692	1.1934	0.	0.49179
32	22.846	1.196	0.	0.52736
33	22.842	2.3948	0.	0.52729
34	22.831	3.594	0.	0.52699
35	22.844	4.8058	0.	0.52737
36	21.685	4.8069	0.	0.49168
37	20.53	4.7948	0.	0.45613
38	19.376	4.7956	0.	0.4207
39	18.223	4.76	0.	0.3855
40	17.072	4.729	0.	0.35065
41	15.922	4.7121	0.	0.31619
42	14.774	4.7047	0.	0.28233
43	13.62	4.7359	0.	0.24892
44	12.446	4.7639	0.	0.21582
45	11.233	4.7607	0.	0.18276
46	9.9955	4.7178	0.	0.15054
47	8.7555	4.7123	0.	0.12
48	7.4971	4.816	0.	9.1028e-002
49	5.9976	4.7692	0.	5.9941e-002
50	5.1688	5.2655	0.	4.3982e-002
51	6.5635	1.7796	0.	7.1519e-002
52	7.7125	1.9159	0.	9.6195e-002
53	8.8605	2.2176	0.	0.12291
54	9.985	2.3612	0.	0.15067
55	11.217	2.3783	0.	0.18273
56	12.423	2.372	0.	0.21548
57	13.609	2.3576	0.	0.24885
58	14.774	2.3644	0.	0.28248
59	15.924	2.3671	0.	0.31638
60	17.076	2.372	0.	0.35084
61	18.224	2.3769	0.	0.38561
62	19.376	2.3833	0.	0.42073
63	20.526	2.3897	0.	0.45601
64	21.683	2.392	0.	0.4916
65	21.681	3.5977	0.	0.49155
66	20.52	3.5948	0.	0.45585
67	19.369	3.5761	0.	0.42054
68	18.219	3.5628	0.	0.38549
69	17.071	3.55	0.	0.35073
70	15.921	3.5402	0.	0.31634
71	14.771	3.5342	0.	0.28245
72	13.605	3.5397	0.	0.24878
73	12.422	3.5573	0.	0.21551
74	11.191	3.5619	0.	0.18207
75	9.9082	3.5255	0.	0.14878
76	7.1302	3.7734	0.	8.3631e-002
77	4.6988	4.2228	0.	3.6729e-002
78	1.9558	1.6517	0.	5.1973e-003
79	2.1886	3.327	0.	7.1743e-003
80	2.5112	4.0542	0.	9.0254e-003
81	4.8578	2.7981	0.	3.9758e-002
82	2.8334	4.05	0.	1.155e-002
83	2.9909	3.6687	0.	1.3438e-002
84	4.3408	1.2209	0.	3.02e-002
85	3.9938	2.5519	0.	2.5978e-002
86	4.839	3.5537	0.	3.9383e-002
87	4.8001	2.1317	0.	3.8573e-002
88	6.7087	2.7723	0.	7.4852e-002
89	8.432	3.3881	0.	0.11289
90	7.4841	2.6128	0.	9.1365e-002
91	3.3821	2.9916	0.	1.7988e-002
92	3.7092	3.4394	0.	2.2117e-002
93	3.7092	3.4394	0.1	2.2117e-002
94	3.3821	2.9916	0.1	1.7988e-002
95	7.4841	2.6128	0.1	9.1365e-002
96	8.432	3.3881	0.1	0.11289
97	6.7087	2.7723	0.1	7.4852e-002
98	4.8001	2.1317	0.1	3.8573e-002
99	4.839	3.5537	0.1	3.9383e-002
100	3.9938	2.5519	0.1	2.5978e-002
101	4.3408	1.2209	0.1	3.02e-002
102	2.9909	3.6687	0.1	1.3438e-002
103	2.8334	4.05	0.1	1.155e-002
104	4.8578	2.7981	0.1	3.9758e-002
105	2.5112	4.0542	0.1	9.0254e-003
106	2.1886	3.327	0.1	7.1743e-003
107	1.9558	1.6517	0.1	5.1973e-003
108	4.6988	4.2228	0.1	3.6729e-002
109	7.1302	3.7734	0.1	8.3631e-002
110	9.9082	3.5255	0.1	0.14878
111	11.191	3.5619	0.1	0.18207
112	12.422	3.5573	0.1	0.21551
113	13.605	3.5397	0.1	0.24878
114	14.771	3.5342	0.1	0.28245
115	15.921	3.5402	0.1	0.31634
116	17.071	3.55	0.1	0.35073
117	18.219	3.5628	0.1	0.38549
118	19.369	3.5761	0.1	0.42054
119	20.52	3.5948	0.1	0.45585
120	21.681	3.5977	0.1	0.49155
121	21.683	2.392	0.1	0.4916
122	20.526	2.3897	0.1	0.45601
123	19.376	2.3833	0.1	0.42073
124	18.224	2.3769	0.1	0.38561
125	17.076	2.372	0.1	0.35084
126	15.924	2.3671	0.1	0.31638
127	14.774	2.3644	0.1	0.28248
128	13.609	2.3576	0.1	0.24885
129	12.423	2.372	0.1	0.21548
130	11.217	2.3783	0.1	0.18273
131	9.985	2.3612	0.1	0.15067
132	8.8605	2.2176	0.1	0.12291
133	7.7125	1.9159	0.1	9.6195e-002
134	6.5635	1.7796	0.1	7.1519e-002
135	5.1688	5.2655	0.1	4.3982e-002
136	5.9976	4.7692	0.1	5.9941e-002
137	7.4971	4.816	0.1	9.1028e-002
138	8.7555	4.7123	0.1	0.12
139	9.9955	4.7178	0.1	0.15054
140	11.233	4.7607	0.1	0.18276
141	12.446	4.7639	0.1	0.21582
142	13.62	4.7359	0.1	0.24892
143	14.774	4.7047	0.1	0.28233
144	15.922	4.7121	0.1	0.31619
145	17.072	4.729	0.1	0.35065
146	18.223	4.76	0.1	0.3855
147	19.376	4.7956	0.1	0.4207
148	20.53	4.7948	0.1	0.45613
149	21.685	4.8069	0.1	0.49168
150	22.844	4.8058	0.1	0.52737
151	22.831	3.594	0.1	0.52699
152	22.842	2.3948	0.1	0.52729
153	22.846	1.196	0.1	0.52736
154	21.692	1.1934	0.1	0.49179
155	20.529	1.1907	0.1	0.45601
156	19.379	1.1914	0.1	0.4207
157	18.226	1.1886	0.1	0.3855
158	17.077	1.1835	0.1	0.35069
159	15.925	1.1805	0.1	0.31615
160	14.776	1.1786	0.1	0.28225
161	13.621	1.1793	0.1	0.24884
162	12.455	1.1885	0.1	0.21596
163	11.276	1.1936	0.1	0.18379
164	10.108	1.178	0.1	0.15326
165	8.9812	1.0931	0.1	0.12517
166	7.8304	0.98365	0.1	9.8182e-002
167	6.6677	0.90128	0.1	7.2963e-002
168	5.5487	0.81033	0.1	5.0862e-002
169	5.9673	3.7332	0.1	5.9925e-002
170	1.0008	3.2374	0.1	1.4928e-003
171	0.94472	1.0336	0.1	1.1059e-003
172	0.94701	2.1072	0.1	1.2776e-003
173	5.4371	1.7171	0.1	4.9607e-002
174	4.1703	5.4595	0.1	2.6727e-002
175	5.7549	2.7727	0.1	5.5938e-002
176	1.2015	4.5213	0.1	1.9854e-003
177	3.9589	5.0613	0.1	2.3958e-002
178	4.3533	4.7183	0.1	3.064e-002
179	2.1569	5.0224	0.1	5.836e-003
180	4.4398	0.64498	0.1	3.1064e-002
181	2.0081	2.534	0.1	5.9291e-003
182	1.9516	0.8193	0.1	4.5706e-003
183	4.0929	1.7914	0.1	2.6878e-002
184	3.0248	3.049	0.1	1.4048e-002
185	3.2667	4.	0.	1.5841e-002
186	3.2667	4.5	0.	1.4758e-002
187	3.2667	5.	0.	1.3534e-002
188	3.2667	5.5	0.	1.2404e-002
189	3.1	4.	0.	1.4003e-002
190	3.1	5.5	0.	1.0532e-002
191	3.1	5.	0.	1.1554e-002
192	3.1	4.5	0.	1.2776e-002
193	3.2667	2.	0.	1.5483e-002
194	3.2667	1.5	0.	1.4272e-002
195	3.2667	1.	0.	1.306e-002
196	3.2667	0.5	0.	1.1935e-002
197	3.1	2.	0.	1.3645e-002
198	3.1	0.5	0.	1.0558e-002
199	3.1	1.	0.	1.1542e-002
200	3.1	1.5	0.	1.2577e-002
201	3.2667	6.	0.	1.1359e-002
202	4.4185	6.	0.	2.9938e-002
203	5.5704	6.	0.	5.0351e-002
204	6.7222	6.	0.	7.3129e-002
205	7.8741	6.	0.	9.8198e-002
206	9.0259	6.	0.	0.12529
207	10.178	6.	0.	0.15413
208	11.33	6.	0.	0.18446
209	12.481	6.	0.	0.21605
210	13.633	6.	0.	0.24867
211	14.785	6.	0.	0.28212
212	15.937	6.	0.	0.31623
213	17.089	6.	0.	0.35085
214	18.241	6.	0.	0.38583
215	19.393	6.	0.	0.42107
216	20.544	6.	0.	0.45647
217	21.696	6.	0.	0.49195
218	22.848	6.	0.	0.52748
219	24.	6.	0.	0.56301
220	24.	4.8	0.	0.56304
221	24.	3.6	0.	0.56304
222	24.	2.4	0.	0.56301
223	24.	1.2	0.	0.56295
224	1.049e-014	1.2	0.	0.
225	2.0981e-014	2.4	0.	0.
226	3.1471e-014	3.6	0.	0.
227	4.1961e-014	4.8	0.	0.
228	24.	0.	0.	0.56286
229	3.2667	0.	0.	1.0861e-002
230	22.848	0.	0.	0.52733
231	21.696	0.	0.	0.49181
232	20.544	0.	0.	0.45632
233	19.393	0.	0.	0.42092
234	18.241	0.	0.	0.38568
235	17.089	0.	0.	0.3507
236	15.937	0.	0.	0.31609
237	14.785	0.	0.	0.28197
238	13.633	0.	0.	0.24852
239	12.481	0.	0.	0.2159
240	11.33	0.	0.	0.18431
241	10.178	0.	0.	0.15398
242	9.0259	0.	0.	0.12513
243	7.8741	0.	0.	9.8031e-002
244	6.7222	0.	0.	7.295e-002
245	5.5704	0.	0.	5.0134e-002
246	4.4185	0.	0.	2.9632e-002
247	0.	0.	0.	0.
248	3.1	0.	0.	9.6171e-003
249	2.0667	6.0659e-031	0.	4.1925e-003
250	1.0333	3.033e-031	0.	9.1091e-004
251	3.937e-014	6.	0.	0.
252	3.1	6.	0.	9.6083e-003
253	1.0333	6.	0.	9.8714e-004
254	2.0667	6.	0.	4.2771e-003
255	3.2667	5.5	0.1	1.2404e-002
256	3.2667	5.	0.1	1.3534e-002
257	3.2667	4.5	0.1	1.4758e-002
258	3.2667	4.	0.1	1.5841e-002
259	3.1	4.	0.1	1.4003e-002
260	3.1	4.5	0.1	1.2776e-002
261	3.1	5.	0.1	1.1554e-002
262	3.1	5.5	0.1	1.0532e-002
263	3.2667	0.5	0.1	1.1935e-002
264	3.2667	1.	0.1	1.306e-002
265	3.2667	1.5	0.1	1.4272e-002
266	3.2667	2.	0.1	1.5483e-002
267	3.1	2.	0.1	1.3645e-002
268	3.1	1.5	0.1	1.2577e-002
269	3.1	1.	0.1	1.1542e-002
270	3.1	0.5	0.1	1.0558e-002
271	3.2667	6.	0.1	1.1359e-002
272	4.4185	6.	0.1	2.9938e-002
273	5.5704	6.	0.1	5.0351e-002
274	6.7222	6.	0.1	7.3129e-002
275	7.8741	6.	0.1	9.8198e-002
276	9.0259	6.	0.1	0.12529
277	10.178	6.	0.1	0.15413
278	11.33	6.	0.1	0.18446
279	12.481	6.	0.1	0.21605
280	13.633	6.	0.1	0.24867
281	14.785	6.	0.1	0.28212
282	15.937	6.	0.1	0.31623
283	17.089	6.	0.1	0.35085
284	18.241	6.	0.1	0.38583
285	19.393	6.	0.1	0.42107
286	20.544	6.	0.1	0.45647
287	21.696	6.	0.1	0.49195
288	22.848	6.	0.1	0.52748
289	24.	6.	0.1	0.56301
290	24.	4.8	0.1	0.56304
291	24.	3.6	0.1	0.56304
292	24.	2.4	0.1	0.56301
293	24.	1.2	0.1	0.56295
294	1.049e-014	1.2	0.1	0.
