Node Number	X Location (in)	Y Location (in)	Z Location (in)	Minimum Principal Stress (psi)
1	3.2184	2.885	0.	-10832
2	3.5421	3.3505	0.	-8531.5
3	5.2621	2.6724	0.	-5039.9
4	1.6071	2.6934	0.	-6899.9
5	4.109	3.0838	0.	-7996.6
6	1.5198	1.014	0.	-5422.8
7	2.2798	0.42782	0.	-4350.9
8	1.905	5.0347	0.	-5828.1
9	3.9675	5.0763	0.	-3309.5
10	4.2639	4.7491	0.	-6399.4
11	3.7766	2.5894	0.	-8942.9
12	5.5734	3.5132	0.	-5295.8
13	4.2998	0.57984	0.	-3660.
14	1.4128	3.6706	0.	-6289.8
15	0.91508	4.9558	0.	-5105.1
16	4.1704	5.4595	0.	-3950.7
17	5.1504	0.85502	0.	-4318.5
18	0.79611	4.008	0.	-6325.
19	6.4067	3.4912	0.	-4180.8
20	6.3482	1.0508	0.	-4405.
21	7.6166	1.164	0.	-4082.
22	8.8689	1.1795	0.	-3722.3
23	10.079	1.1986	0.	-3348.7
24	11.288	1.1897	0.	-3014.5
25	12.463	1.1819	0.	-2700.2
26	13.622	1.1799	0.	-2395.4
27	14.773	1.1791	0.	-2099.7
28	15.927	1.1795	0.	-1810.8
29	17.076	1.1812	0.	-1531.1
30	18.229	1.1833	0.	-1258.
31	19.379	1.1862	0.	-993.31
32	20.534	1.1886	0.	-734.66
33	21.686	1.1903	0.	-483.84
34	22.846	1.1982	0.	-240.23
35	22.845	2.4024	0.	-245.06
36	22.842	3.6014	0.	-245.68
37	22.844	4.799	0.	-240.79
38	21.688	4.8017	0.	-483.44
39	20.533	4.7902	0.	-734.81
40	19.379	4.7586	0.	-992.88
41	18.225	4.731	0.	-1258.5
42	17.075	4.7142	0.	-1530.7
43	15.924	4.7085	0.	-1811.
44	14.775	4.7062	0.	-2098.4
45	13.622	4.7068	0.	-2395.4
46	12.472	4.7064	0.	-2699.3
47	11.291	4.7651	0.	-3021.8
48	10.082	4.7622	0.	-3363.2
49	8.8475	4.7407	0.	-3714.3
50	7.6352	4.7268	0.	-3936.4
51	6.2883	4.7302	0.	-4553.1
52	5.2603	5.2615	0.	-3950.
53	5.9448	2.127	0.	-4399.1
54	7.4682	2.2915	0.	-4187.3
55	8.7716	2.3605	0.	-3666.7
56	10.036	2.3765	0.	-3366.2
57	11.251	2.371	0.	-3025.5
58	12.447	2.3605	0.	-2700.4
59	13.619	2.363	0.	-2391.6
60	14.773	2.3636	0.	-2095.3
61	15.925	2.3642	0.	-1807.4
62	17.076	2.3671	0.	-1527.6
63	18.228	2.3697	0.	-1255.3
64	19.379	2.3732	0.	-991.3
65	20.532	2.3786	0.	-735.6
66	21.686	2.3929	0.	-487.6
67	21.682	3.597	0.	-488.45
68	20.532	3.5831	0.	-735.37
69	19.374	3.5603	0.	-992.48
70	18.223	3.5496	0.	-1256.4
71	17.073	3.5422	0.	-1528.
72	15.921	3.5361	0.	-1808.4
73	14.772	3.5341	0.	-2095.7
74	13.618	3.533	0.	-2392.4
75	12.44	3.5404	0.	-2701.3
76	11.247	3.5587	0.	-3019.1
77	10.024	3.5619	0.	-3361.8
78	8.7631	3.5372	0.	-3674.1
79	7.4096	3.4333	0.	-4298.3
80	4.7364	4.2362	0.	-5246.4
81	1.9378	1.813	0.	-6688.5
82	2.6573	3.2637	0.	-9264.
83	3.8746	3.6045	0.	-7592.9
84	4.0468	1.0402	0.	-4703.2
85	4.6006	1.581	0.	-5341.1
86	4.4244	2.121	0.	-5643.
87	4.3116	3.4151	0.	-7146.8
88	4.9196	3.5679	0.	-5943.1
89	4.6711	2.9416	0.	-6876.2
90	4.5668	3.9064	0.	-6564.9
91	4.2501	2.4998	0.	-7136.
92	2.5896	2.3954	0.	-5890.9
93	2.5896	2.3954	0.1	-2101.5
