Node Number	X Location (in)	Y Location (in)	Z Location (in)	Middle Principal Stress (psi)
1	3.2184	2.885	0.	722.68
2	3.5421	3.3505	0.	-100.25
3	5.2621	2.6724	0.	-205.26
4	1.6071	2.6934	0.	-981.97
5	4.109	3.0838	0.	-384.63
6	1.5198	1.014	0.	41.175
7	2.2798	0.42782	0.	-687.86
8	1.905	5.0347	0.	-1096.8
9	3.9675	5.0763	0.	9.3635
10	4.2639	4.7491	0.	-169.72
11	3.7766	2.5894	0.	-171.82
12	5.5734	3.5132	0.	-877.01
13	4.2998	0.57984	0.	-154.67
14	1.4128	3.6706	0.	-1271.9
15	0.91508	4.9558	0.	-970.1
16	4.1704	5.4595	0.	44.929
17	5.1504	0.85502	0.	41.252
18	0.79611	4.008	0.	-1222.1
19	6.4067	3.4912	0.	18.402
20	6.3482	1.0508	0.	-126.32
21	7.6166	1.164	0.	-52.921
22	8.8689	1.1795	0.	-55.59
23	10.079	1.1986	0.	-32.135
24	11.288	1.1897	0.	-11.196
25	12.463	1.1819	0.	-0.33849
26	13.622	1.1799	0.	-4.8165e-002
27	14.773	1.1791	0.	-0.1925
28	15.927	1.1795	0.	-1.2557e-002
29	17.076	1.1812	0.	2.0827e-002
30	18.229	1.1833	0.	7.8184e-002
31	19.379	1.1862	0.	-8.7111e-002
32	20.534	1.1886	0.	5.6233e-002
33	21.686	1.1903	0.	5.8818e-002
34	22.846	1.1982	0.	-0.23969
35	22.845	2.4024	0.	2.2236e-002
36	22.842	3.6014	0.	0.12196
37	22.844	4.799	0.	-0.18299
38	21.688	4.8017	0.	4.3664e-002
39	20.533	4.7902	0.	1.2451e-002
40	19.379	4.7586	0.	5.7315e-003
41	18.225	4.731	0.	0.15927
42	17.075	4.7142	0.	-3.7214e-002
43	15.924	4.7085	0.	0.14207
44	14.775	4.7062	0.	-0.32727
45	13.622	4.7068	0.	0.15619
46	12.472	4.7064	0.	-3.1606
47	11.291	4.7651	0.	-10.495
48	10.082	4.7622	0.	-33.756
49	8.8475	4.7407	0.	-30.174
50	7.6352	4.7268	0.	-69.178
51	6.2883	4.7302	0.	-97.507
52	5.2603	5.2615	0.	-223.01
53	5.9448	2.127	0.	-294.94
54	7.4682	2.2915	0.	-325.93
55	8.7716	2.3605	0.	-116.57
56	10.036	2.3765	0.	-48.525
57	11.251	2.371	0.	-25.071
58	12.447	2.3605	0.	-7.5035
59	13.619	2.363	0.	-1.2404
60	14.773	2.3636	0.	0.27083
61	15.925	2.3642	0.	-4.4731e-002
62	17.076	2.3671	0.	4.1381e-002
63	18.228	2.3697	0.	-0.17274
64	19.379	2.3732	0.	-0.12463
65	20.532	2.3786	0.	2.319e-003
66	21.686	2.3929	0.	-0.25683
67	21.682	3.597	0.	-0.4248
68	20.532	3.5831	0.	8.0176e-003
69	19.374	3.5603	0.	0.21407
70	18.223	3.5496	0.	7.5847e-002
71	17.073	3.5422	0.	-5.0228e-002
72	15.921	3.5361	0.	-0.1263
73	14.772	3.5341	0.	-0.15096
74	13.618	3.533	0.	-0.53791
75	12.44	3.5404	0.	-6.8555
76	11.247	3.5587	0.	-23.211
77	10.024	3.5619	0.	-46.417
78	8.7631	3.5372	0.	-58.816
79	7.4096	3.4333	0.	-238.48
80	4.7364	4.2362	0.	-1087.6
81	1.9378	1.813	0.	-2115.4
82	2.6573	3.2637	0.	-605.36
83	3.8746	3.6045	0.	-948.79
84	4.0468	1.0402	0.	-333.2
85	4.6006	1.581	0.	63.8
86	4.4244	2.121	0.	-698.87
87	4.3116	3.4151	0.	-195.85
88	4.9196	3.5679	0.	-1530.7
89	4.6711	2.9416	0.	-756.88
90	4.5668	3.9064	0.	-367.13
91	4.2501	2.4998	0.	-834.2
92	2.5896	2.3954	0.	-33.285
93	2.5896	2.3954	0.1	33.285
94	4.2501	2.4998	0.1	834.2
95	4.5668	3.9064	0.1	367.13
96	4.6711	2.9416	0.1	756.88
97	4.9196	3.5679	0.1	1530.7
98	4.3116	3.4151	0.1	195.85
99	4.4244	2.121	0.1	698.87
100	4.6006	1.581	0.1	-63.8
101	4.0468	1.0402	0.1	333.2
102	3.8746	3.6045	0.1	948.79
103	2.6573	3.2637	0.1	605.36
104	1.9378	1.813	0.1	2115.4
105	4.7364	4.2362	0.1	1087.6
106	7.4096	3.4333	0.1	238.48
107	8.7631	3.5372	0.1	58.816
108	10.024	3.5619	0.1	46.417
109	11.247	3.5587	0.1	23.211
110	12.44	3.5404	0.1	6.8555
111	13.618	3.533	0.1	0.53791
112	14.772	3.5341	0.1	0.15096
113	15.921	3.5361	0.1	0.12631
114	17.073	3.5422	0.1	5.0228e-002
115	18.223	3.5496	0.1	-7.5849e-002
116	19.374	3.5603	0.1	-0.21407
117	20.532	3.5831	0.1	-8.0175e-003
118	21.682	3.597	0.1	0.4248
119	21.686	2.3929	0.1	0.25683
120	20.532	2.3786	0.1	-2.3189e-003
121	19.379	2.3732	0.1	0.12463
122	18.228	2.3697	0.1	0.17274
123	17.076	2.3671	0.1	-4.1381e-002
124	15.925	2.3642	0.1	4.4731e-002
125	14.773	2.3636	0.1	-0.27083
126	13.619	2.363	0.1	1.2404
127	12.447	2.3605	0.1	7.5035
128	11.251	2.371	0.1	25.071
129	10.036	2.3765	0.1	48.525
130	8.7716	2.3605	0.1	116.57
131	7.4682	2.2915	0.1	325.93
132	5.9448	2.127	0.1	294.94
133	5.2603	5.2615	0.1	223.01
134	6.2883	4.7302	0.1	97.507
135	7.6352	4.7268	0.1	69.178
136	8.8475	4.7407	0.1	30.174
137	10.082	4.7622	0.1	33.756
138	11.291	4.7651	0.1	10.495
139	12.472	4.7064	0.1	3.1606
140	13.622	4.7068	0.1	-0.15619
141	14.775	4.7062	0.1	0.32727
142	15.924	4.7085	0.1	-0.14207
143	17.075	4.7142	0.1	3.7214e-002
144	18.225	4.731	0.1	-0.15926
145	19.379	4.7586	0.1	-5.7299e-003
146	20.533	4.7902	0.1	-1.2454e-002
147	21.688	4.8017	0.1	-4.3665e-002
148	22.844	4.799	0.1	0.18299
149	22.842	3.6014	0.1	-0.12196
150	22.845	2.4024	0.1	-2.2238e-002
151	22.846	1.1982	0.1	0.23969
152	21.686	1.1903	0.1	-5.8818e-002
153	20.534	1.1886	0.1	-5.6232e-002
154	19.379	1.1862	0.1	8.7112e-002
155	18.229	1.1833	0.1	-7.8186e-002
156	17.076	1.1812	0.1	-2.0825e-002
157	15.927	1.1795	0.1	1.2557e-002
158	14.773	1.1791	0.1	0.1925
159	13.622	1.1799	0.1	4.8165e-002
160	12.463	1.1819	0.1	0.33849
161	11.288	1.1897	0.1	11.196
162	10.079	1.1986	0.1	32.135
163	8.8689	1.1795	0.1	55.59
164	7.6166	1.164	0.1	52.921
165	6.3482	1.0508	0.1	126.32
166	6.4067	3.4912	0.1	-18.402
167	0.79611	4.008	0.1	1222.1
168	5.1504	0.85502	0.1	-41.252
169	4.1704	5.4595	0.1	-44.929
170	0.91508	4.9558	0.1	970.1
171	1.4128	3.6706	0.1	1271.9
172	4.2998	0.57984	0.1	154.67
173	5.5734	3.5132	0.1	877.01
174	3.7766	2.5894	0.1	171.82
175	4.2639	4.7491	0.1	169.72
176	3.9675	5.0763	0.1	-9.3635
177	1.905	5.0347	0.1	1096.8
178	2.2798	0.42782	0.1	687.86
179	1.5198	1.014	0.1	-41.175
180	4.109	3.0838	0.1	384.63
181	1.6071	2.6934	0.1	981.97
182	5.2621	2.6724	0.1	205.26
183	3.5421	3.3505	0.1	100.25
184	3.2184	2.885	0.1	-722.68
185	2.0667	6.	0.	201.68
186	1.0333	6.	0.	112.54
187	3.1	6.	0.	-334.14
188	0.	6.	0.	-766.82
189	1.0333	0.	0.	219.68
190	2.0667	0.	0.	-137.15
191	3.1	0.	0.	1.2507
192	0.	0.	0.	-1421.7
193	4.4185	0.	0.	-25.803
