Node Numbers,X Locations (inches),Y Locations (inches),Z Locations (inches),Equivalent Elastic Strains (in/in),Equivalent Stress (psi),Max Principal Elastic Strain (in/in),Max Principal Stress (psi),Middle Principal Elastic Strain (in/in),Middle Principal Stress (psi),Min Principal Elastic Strain (in/in),Min Principal Stress (psi),Total Deformation (in)
1,14,2.1818,0,0.00086916,8685.6,0.00037228,1103.5,0.00023973,107.59,-0.00084426,-8037.1,0.94285
2,14,2.3636,0,0.00068712,6866.5,0.00029759,851.93,0.00018142,-20.926,-0.00066881,-6409.2,0.94353
3,14,2.5455,0,0.00060666,6062.4,0.00025902,716.82,0.00016368,0.44642,-0.00059127,-5671.9,0.94402
4,14,2.7273,0,0.00056493,5645.4,0.00023956,645.49,0.00015333,-2.3487,-0.00055119,-5295.9,0.94433
5,14,2.9091,0,0.00054713,5467.6,0.00023103,613.6,0.0001492,-1.2445,-0.00053412,-5135.4,0.94449
6,14,3.0909,0,0.00054713,5467.6,0.00023103,613.6,0.0001492,-1.2445,-0.00053412,-5135.4,0.94449
7,14,3.2727,0,0.00056493,5645.4,0.00023956,645.49,0.00015333,-2.3487,-0.00055119,-5295.9,0.94433
8,14,3.4545,0,0.00060666,6062.4,0.00025902,716.82,0.00016368,0.44642,-0.00059127,-5671.9,0.94402
9,14,3.6364,0,0.00068712,6866.5,0.00029759,851.93,0.00018142,-20.926,-0.00066881,-6409.2,0.94353
10,14,3.8182,0,0.00086916,8685.6,0.00037228,1103.5,0.00023973,107.59,-0.00084426,-8037.1,0.94285
11,14.167,2.1818,0,0.00085552,8549.3,0.00034939,831.78,0.00024271,30.237,-0.00083803,-8090,0.96345
12,14.167,2.3636,0,0.00068256,6820.9,0.00028933,766.85,0.00018419,-23.172,-0.00066646,-6414.6,0.96411
13,14.167,2.5455,0,0.00060108,6006.7,0.00025259,660.28,0.00016482,0.82234,-0.00058711,-5648.9,0.96459
14,14.167,2.7273,0,0.0005592,5588.2,0.00023412,601.65,0.00015372,-2.4453,-0.00054655,-5264,0.96489
15,14.167,2.9091,0,0.00054128,5409.1,0.0002259,574.18,0.00014932,-1.1815,-0.00052923,-5099.6,0.96504
16,14.167,3.0909,0,0.00054128,5409.1,0.0002259,574.18,0.00014932,-1.1815,-0.00052923,-5099.6,0.96504
17,14.167,3.2727,0,0.0005592,5588.2,0.00023412,601.65,0.00015372,-2.4453,-0.00054655,-5264,0.96489
18,14.167,3.4545,0,0.00060108,6006.7,0.00025259,660.28,0.00016482,0.82234,-0.00058711,-5648.9,0.96459
19,14.167,3.6364,0,0.00068256,6820.9,0.00028933,766.85,0.00018419,-23.172,-0.00066646,-6414.6,0.96411
20,14.167,3.8182,0,0.00085552,8549.3,0.00034939,831.78,0.00024271,30.237,-0.00083803,-8090,0.96345
21,13.816,5.8182,0,4.9096e-05,490.62,2.3168e-05,79.198,1.1132e-05,-11.232,-4.731e-05,-450.35,0.90853
22,13.816,5.6364,0,7.2152e-05,721.02,3.8633e-05,181.6,1.3777e-05,-5.153,-6.7312e-05,-614.42,0.9097
23,13.816,5.4545,0,0.00010154,1014.7,6.0334e-05,335.94,1.5093e-05,-3.9828,-9.1523e-05,-805.06,0.91087
24,13.816,5.2727,0,0.00013482,1347.2,8.5514e-05,519.91,1.5844e-05,-3.5644,-0.00011817,-1010.5,0.91204
25,13.816,5.0909,0,0.00017272,1726,0.00011441,733.41,1.6337e-05,-3.5115,-0.00014806,-1238.8,0.91322
26,13.816,4.9091,0,0.00021708,2169.3,0.0001482,983.05,1.6757e-05,-4.563,-0.00018285,-1504.3,0.91439
27,13.816,4.7273,0,0.00027118,2709.9,0.00018896,1283.3,1.7744e-05,-3.1616,-0.00022542,-1830.2,0.91556
28,13.816,4.5455,0,0.00034102,3407.9,0.0002405,1649.6,1.9146e-05,-13.577,-0.00028123,-2270.5,0.9167
29,13.816,4.3636,0,0.00043978,4394.7,0.00031091,2153.4,2.5892e-05,11.825,-0.00036186,-2901.6,0.91782
