Node Number	X Location (in)	Y Location (in)	Z Location (in)	Maximum Principal Elastic Strain (in/in)
1	14.	2.1818	0.	3.7228e-004
2	14.	2.3636	0.	2.9759e-004
3	14.	2.5455	0.	2.5902e-004
4	14.	2.7273	0.	2.3956e-004
5	14.	2.9091	0.	2.3103e-004
6	14.	3.0909	0.	2.3103e-004
7	14.	3.2727	0.	2.3956e-004
8	14.	3.4545	0.	2.5902e-004
9	14.	3.6364	0.	2.9759e-004
10	14.	3.8182	0.	3.7228e-004
11	14.167	2.1818	0.	3.4939e-004
12	14.167	2.3636	0.	2.8933e-004
13	14.167	2.5455	0.	2.5259e-004
14	14.167	2.7273	0.	2.3412e-004
15	14.167	2.9091	0.	2.259e-004
16	14.167	3.0909	0.	2.259e-004
17	14.167	3.2727	0.	2.3412e-004
18	14.167	3.4545	0.	2.5259e-004
19	14.167	3.6364	0.	2.8933e-004
20	14.167	3.8182	0.	3.4939e-004
21	13.816	5.8182	0.	2.3168e-005
22	13.816	5.6364	0.	3.8633e-005
23	13.816	5.4545	0.	6.0334e-005
24	13.816	5.2727	0.	8.5514e-005
25	13.816	5.0909	0.	1.1441e-004
26	13.816	4.9091	0.	1.482e-004
27	13.816	4.7273	0.	1.8896e-004
28	13.816	4.5455	0.	2.405e-004
29	13.816	4.3636	0.	3.1091e-004
30	13.816	4.1818	0.	3.9307e-004
31	13.816	4.	0.	3.9168e-004
32	13.816	3.8182	0.	2.9038e-004
33	13.816	3.6364	0.	2.6216e-004
34	13.816	3.4545	0.	2.3874e-004
35	13.816	3.2727	0.	2.2707e-004
36	13.816	3.0909	0.	2.2131e-004
37	13.816	2.9091	0.	2.2131e-004
38	13.816	2.7273	0.	2.2707e-004
39	13.816	2.5455	0.	2.3874e-004
40	13.816	2.3636	0.	2.6216e-004
41	13.816	2.1818	0.	2.9038e-004
42	13.816	2.	0.	3.9168e-004
43	13.816	1.8182	0.	3.9307e-004
44	13.816	1.6364	0.	3.1091e-004
45	13.816	1.4545	0.	2.405e-004
46	13.816	1.2727	0.	1.8896e-004
47	13.816	1.0909	0.	1.482e-004
48	13.816	0.90909	0.	1.1441e-004
49	13.816	0.72727	0.	8.5514e-005
50	13.816	0.54545	0.	6.0334e-005
51	13.816	0.36364	0.	3.8633e-005
52	13.816	0.18182	0.	2.3168e-005
53	13.632	5.8182	0.	2.9943e-005
54	13.632	5.6364	0.	3.8795e-005
55	13.632	5.4545	0.	5.44e-005
56	13.632	5.2727	0.	7.4314e-005
