Node Number	X Location (in)	Y Location (in)	Z Location (in)	Maximum Principal Elastic Strain (in/in)
1	3.0634	3.0742	0.	1.0198e-004
2	3.9134	3.4841	0.	8.0947e-005
3	3.0206	3.7524	0.	1.8293e-004
4	5.0785	3.4478	0.	4.6739e-005
5	1.9887	0.81154	0.	3.5824e-005
6	1.9557	2.5492	0.	4.923e-005
7	4.4378	0.59584	0.	3.2774e-005
8	2.1545	4.9245	0.	4.4638e-005
9	2.7644	4.1763	0.	1.1136e-004
10	4.4608	4.7187	0.	5.3684e-005
11	4.0489	5.0639	0.	3.5241e-005
12	4.9023	2.6359	0.	5.0431e-005
13	1.1877	4.5054	0.	7.8187e-005
14	4.2278	5.4599	0.	3.7191e-005
15	0.945	2.0979	0.	9.1036e-005
16	0.95851	1.0278	0.	7.7787e-005
17	0.98123	3.2206	0.	9.4118e-005
18	5.4651	0.87555	0.	3.1991e-005
19	6.4834	1.162	0.	2.9475e-005
20	7.708	1.1954	0.	2.6614e-005
21	8.9329	1.21	0.	2.2358e-005
22	10.139	1.1997	0.	1.8754e-005
23	11.316	1.1957	0.	1.589e-005
24	12.484	1.2136	0.	1.3449e-005
25	13.638	1.2124	0.	1.1205e-005
26	14.796	1.1936	0.	9.1089e-006
27	15.955	1.1882	0.	7.2382e-006
28	17.103	1.1842	0.	5.6059e-006
29	18.251	1.1835	0.	4.2208e-006
30	19.399	1.1844	0.	3.0692e-006
31	20.549	1.1923	0.	2.1588e-006
32	21.698	1.1934	0.	1.4754e-006
33	22.848	1.1959	0.	1.0096e-006
34	22.842	2.3946	0.	1.3523e-006
35	22.842	3.6001	0.	1.3537e-006
36	22.843	4.8064	0.	1.0089e-006
37	21.688	4.8071	0.	1.4746e-006
38	20.537	4.7952	0.	2.1594e-006
39	19.382	4.7859	0.	3.0756e-006
40	18.234	4.7812	0.	4.2241e-006
41	17.088	4.7806	0.	5.6089e-006
42	15.938	4.7839	0.	7.2431e-006
43	14.794	4.8043	0.	9.096e-006
44	13.638	4.8095	0.	1.1184e-005
45	12.475	4.8104	0.	1.3455e-005
46	11.303	4.8026	0.	1.5892e-005
47	10.118	4.7921	0.	1.8863e-005
48	8.9047	4.7847	0.	2.2272e-005
49	7.641	4.767	0.	2.7817e-005
50	6.2109	4.7721	0.	2.9302e-005
51	5.3022	5.2713	0.	3.2757e-005
52	6.3229	3.4974	0.	3.1385e-005
53	6.0618	2.1943	0.	3.4562e-005
54	7.5458	2.3781	0.	2.817e-005
55	8.84	2.401	0.	2.2539e-005
56	10.084	2.4006	0.	1.8946e-005
57	11.28	2.4099	0.	1.5789e-005
58	12.453	2.4196	0.	1.3489e-005
59	13.619	2.4168	0.	1.1262e-005
60	14.773	2.4016	0.	9.2465e-006
61	15.943	2.385	0.	7.3842e-006
62	17.094	2.3883	0.	5.7871e-006
63	18.242	2.3887	0.	4.4131e-006
64	19.388	2.3909	0.	3.2846e-006
65	20.536	2.3937	0.	2.3971e-006
