Node Number	X Location (in)	Y Location (in)	Z Location (in)	Middle Principal Elastic Strain (in/in)
1	3.0634	3.0742	0.	7.1705e-005
2	3.9134	3.4841	0.	3.514e-005
3	3.0206	3.7524	0.	5.8424e-005
4	5.0785	3.4478	0.	2.6185e-005
5	1.9887	0.81154	0.	3.023e-005
6	1.9557	2.5492	0.	2.8688e-005
7	4.4378	0.59584	0.	2.1909e-005
8	2.1545	4.9245	0.	3.9616e-005
9	2.7644	4.1763	0.	5.219e-005
10	4.4608	4.7187	0.	2.9049e-005
11	4.0489	5.0639	0.	1.9093e-005
12	4.9023	2.6359	0.	2.4358e-005
13	1.1877	4.5054	0.	7.686e-006
14	4.2278	5.4599	0.	2.1553e-005
15	0.945	2.0979	0.	5.5841e-006
16	0.95851	1.0278	0.	1.1902e-005
17	0.98123	3.2206	0.	5.7119e-006
18	5.4651	0.87555	0.	3.1157e-005
19	6.4834	1.162	0.	2.6262e-005
20	7.708	1.1954	0.	2.3158e-005
21	8.9329	1.21	0.	2.0918e-005
22	10.139	1.1997	0.	1.839e-005
23	11.316	1.1957	0.	1.554e-005
24	12.484	1.2136	0.	1.273e-005
25	13.638	1.2124	0.	1.0216e-005
26	14.796	1.1936	0.	8.0009e-006
27	15.955	1.1882	0.	6.0673e-006
28	17.103	1.1842	0.	4.3869e-006
29	18.251	1.1835	0.	2.977e-006
30	19.399	1.1844	0.	1.8254e-006
31	20.549	1.1923	0.	9.2943e-007
32	21.698	1.1934	0.	2.9069e-007
33	22.848	1.1959	0.	-9.3692e-008
34	22.842	2.3946	0.	-2.3894e-007
35	22.842	3.6001	0.	-2.404e-007
36	22.843	4.8064	0.	-9.242e-008
37	21.688	4.8071	0.	2.9587e-007
38	20.537	4.7952	0.	9.4326e-007
39	19.382	4.7859	0.	1.8469e-006
40	18.234	4.7812	0.	3.0055e-006
41	17.088	4.7806	0.	4.4216e-006
42	15.938	4.7839	0.	6.0857e-006
43	14.794	4.8043	0.	8.0188e-006
44	13.638	4.8095	0.	1.0219e-005
45	12.475	4.8104	0.	1.2755e-005
46	11.303	4.8026	0.	1.5584e-005
47	10.118	4.7921	0.	1.843e-005
48	8.9047	4.7847	0.	2.1031e-005
49	7.641	4.767	0.	2.3047e-005
50	6.2109	4.7721	0.	2.5858e-005
51	5.3022	5.2713	0.	2.6391e-005
52	6.3229	3.4974	0.	2.2044e-005
53	6.0618	2.1943	0.	1.9192e-005
54	7.5458	2.3781	0.	2.1324e-005
55	8.84	2.401	0.	2.0251e-005
56	10.084	2.4006	0.	1.8133e-005
57	11.28	2.4099	0.	1.5573e-005
58	12.453	2.4196	0.	1.271e-005
59	13.619	2.4168	0.	1.0194e-005
60	14.773	2.4016	0.	7.9278e-006
61	15.943	2.385	0.	5.979e-006
62	17.094	2.3883	0.	4.2795e-006
63	18.242	2.3887	0.	2.8679e-006
64	19.388	2.3909	0.	1.7111e-006
65	20.536	2.3937	0.	8.0952e-007
66	21.687	2.3921	0.	1.6637e-007
67	21.685	3.5985	0.	1.6852e-007
68	20.527	3.5915	0.	8.1622e-007
69	19.38	3.5838	0.	1.718e-006
70	18.234	3.5802	0.	2.8743e-006
71	17.087	3.5793	0.	4.2866e-006
72	15.936	3.583	0.	5.9751e-006
73	14.776	3.6034	0.	7.9306e-006
74	13.618	3.611	0.	1.0175e-005
75	12.452	3.6121	0.	1.2731e-005
76	11.271	3.6144	0.	1.5597e-005
77	10.073	3.598	0.	1.8069e-005
78	8.8225	3.5845	0.	2.0214e-005
79	7.5207	3.5481	0.	2.2085e-005
80	4.9094	4.1898	0.	2.0133e-005
81	1.9659	1.6484	0.	2.0795e-005
82	2.154	3.2251	0.	4.4904e-005
83	3.7891	2.6415	0.	5.4034e-005
84	2.7219	4.6782	0.	1.5513e-005
85	4.2298	1.1261	0.	2.2033e-005
86	5.024	1.5292	0.	2.7757e-005
87	4.2912	1.9318	0.	2.0081e-005
88	3.9506	1.5147	0.	2.9251e-005
89	2.4039	3.7646	0.	3.1526e-005
90	2.4039	3.7646	0.1	-3.1526e-005
91	3.9506	1.5147	0.1	-2.9251e-005
92	4.2912	1.9318	0.1	-2.0081e-005
93	5.024	1.5292	0.1	-2.7757e-005
94	4.2298	1.1261	0.1	-2.2033e-005
95	2.7219	4.6782	0.1	-1.5513e-005
96	3.7891	2.6415	0.1	-5.4034e-005
97	2.154	3.2251	0.1	-4.4904e-005
98	1.9659	1.6484	0.1	-2.0795e-005
99	4.9094	4.1898	0.1	-2.0133e-005
100	7.5207	3.5481	0.1	-2.2085e-005
101	8.8225	3.5845	0.1	-2.0214e-005
102	10.073	3.598	0.1	-1.8069e-005
103	11.271	3.6144	0.1	-1.5597e-005
104	12.452	3.6121	0.1	-1.2731e-005
105	13.618	3.611	0.1	-1.0175e-005
106	14.776	3.6034	0.1	-7.9306e-006
107	15.936	3.583	0.1	-5.9751e-006
108	17.087	3.5793	0.1	-4.2866e-006
109	18.234	3.5802	0.1	-2.8743e-006
110	19.38	3.5838	0.1	-1.718e-006
111	20.527	3.5915	0.1	-8.1622e-007
112	21.685	3.5985	0.1	-1.6853e-007
113	21.687	2.3921	0.1	-1.6637e-007
114	20.536	2.3937	0.1	-8.0952e-007
115	19.388	2.3909	0.1	-1.7111e-006
116	18.242	2.3887	0.1	-2.8679e-006
117	17.094	2.3883	0.1	-4.2795e-006
118	15.943	2.385	0.1	-5.979e-006
119	14.773	2.4016	0.1	-7.9278e-006
120	13.619	2.4168	0.1	-1.0194e-005
121	12.453	2.4196	0.1	-1.271e-005
122	11.28	2.4099	0.1	-1.5573e-005
123	10.084	2.4006	0.1	-1.8133e-005
124	8.84	2.401	0.1	-2.0251e-005
125	7.5458	2.3781	0.1	-2.1324e-005
126	6.0618	2.1943	0.1	-1.9192e-005
127	6.3229	3.4974	0.1	-2.2044e-005
128	5.3022	5.2713	0.1	-2.6391e-005
129	6.2109	4.7721	0.1	-2.5858e-005
130	7.641	4.767	0.1	-2.3047e-005
131	8.9047	4.7847	0.1	-2.1031e-005
132	10.118	4.7921	0.1	-1.843e-005
133	11.303	4.8026	0.1	-1.5584e-005
134	12.475	4.8104	0.1	-1.2755e-005
135	13.638	4.8095	0.1	-1.0219e-005
136	14.794	4.8043	0.1	-8.0188e-006
137	15.938	4.7839	0.1	-6.0857e-006
138	17.088	4.7806	0.1	-4.4216e-006
139	18.234	4.7812	0.1	-3.0055e-006
140	19.382	4.7859	0.1	-1.8469e-006
141	20.537	4.7952	0.1	-9.4326e-007
142	21.688	4.8071	0.1	-2.9587e-007
