Node Number	X Location (in)	Y Location (in)	Z Location (in)	Maximum Principal Elastic Strain (in/in)
1	2.8	2.1818	0.	7.9759e-004
2	2.8	2.3636	0.	6.2918e-004
3	2.8	2.5455	0.	5.3227e-004
4	2.8	2.7273	0.	4.8344e-004
5	2.8	2.9091	0.	4.6176e-004
6	2.8	3.0909	0.	4.6176e-004
7	2.8	3.2727	0.	4.8344e-004
8	2.8	3.4545	0.	5.3227e-004
9	2.8	3.6364	0.	6.2918e-004
10	2.8	3.8182	0.	7.9759e-004
11	2.9667	2.1818	0.	7.9444e-004
12	2.9667	2.3636	0.	6.2989e-004
13	2.9667	2.5455	0.	5.3636e-004
14	2.9667	2.7273	0.	4.8858e-004
15	2.9667	2.9091	0.	4.6742e-004
16	2.9667	3.0909	0.	4.6742e-004
17	2.9667	3.2727	0.	4.8858e-004
18	2.9667	3.4545	0.	5.3636e-004
19	2.9667	3.6364	0.	6.2989e-004
20	2.9667	3.8182	0.	7.9444e-004
21	2.625	5.8182	0.	6.4051e-005
22	2.625	5.6364	0.	9.675e-005
23	2.625	5.4545	0.	1.4308e-004
24	2.625	5.2727	0.	1.9537e-004
25	2.625	5.0909	0.	2.5425e-004
26	2.625	4.9091	0.	3.2255e-004
27	2.625	4.7273	0.	4.0526e-004
28	2.625	4.5455	0.	5.0998e-004
29	2.625	4.3636	0.	6.5902e-004
30	2.625	4.1818	0.	8.2379e-004
31	2.625	4.	0.	8.2092e-004
32	2.625	3.8182	0.	5.9236e-004
33	2.625	3.6364	0.	5.2773e-004
34	2.625	3.4545	0.	4.6753e-004
35	2.625	3.2727	0.	4.3608e-004
36	2.625	3.0909	0.	4.2077e-004
37	2.625	2.9091	0.	4.2077e-004
38	2.625	2.7273	0.	4.3608e-004
39	2.625	2.5455	0.	4.6753e-004
40	2.625	2.3636	0.	5.2773e-004
41	2.625	2.1818	0.	5.9236e-004
42	2.625	2.	0.	8.2092e-004
43	2.625	1.8182	0.	8.2379e-004
44	2.625	1.6364	0.	6.5902e-004
45	2.625	1.4545	0.	5.0998e-004
46	2.625	1.2727	0.	4.0526e-004
47	2.625	1.0909	0.	3.2255e-004
48	2.625	0.90909	0.	2.5425e-004
49	2.625	0.72727	0.	1.9537e-004
50	2.625	0.54545	0.	1.4308e-004
51	2.625	0.36364	0.	9.675e-005
52	2.625	0.18182	0.	6.4051e-005
53	2.45	5.8182	0.	7.9241e-005
54	2.45	5.6364	0.	8.9763e-005
55	2.45	5.4545	0.	1.1799e-004
56	2.45	5.2727	0.	1.5547e-004
57	2.45	5.0909	0.	1.9921e-004
58	2.45	4.9091	0.	2.4881e-004
59	2.45	4.7273	0.	3.0506e-004
60	2.45	4.5455	0.	3.6605e-004
61	2.45	4.3636	0.	4.2439e-004
62	2.45	4.1818	0.	4.6072e-004
63	2.45	4.	0.	4.1662e-004
64	2.45	3.8182	0.	3.9585e-004
65	2.45	3.6364	0.	3.9769e-004
66	2.45	3.4545	0.	3.9268e-004
67	2.45	3.2727	0.	3.8546e-004
68	2.45	3.0909	0.	3.8154e-004
69	2.45	2.9091	0.	3.8154e-004
70	2.45	2.7273	0.	3.8546e-004
71	2.45	2.5455	0.	3.9268e-004
72	2.45	2.3636	0.	3.9769e-004
73	2.45	2.1818	0.	3.9585e-004
74	2.45	2.	0.	4.1662e-004
75	2.45	1.8182	0.	4.6072e-004
76	2.45	1.6364	0.	4.2439e-004
77	2.45	1.4545	0.	3.6605e-004
78	2.45	1.2727	0.	3.0506e-004
79	2.45	1.0909	0.	2.4881e-004
80	2.45	0.90909	0.	1.9921e-004
81	2.45	0.72727	0.	1.5547e-004
82	2.45	0.54545	0.	1.1799e-004
83	2.45	0.36364	0.	8.9763e-005
84	2.45	0.18182	0.	7.9241e-005
85	2.275	5.8182	0.	1.0161e-004
86	2.275	5.6364	0.	1.0363e-004
87	2.275	5.4545	0.	1.1953e-004
88	2.275	5.2727	0.	1.4405e-004
89	2.275	5.0909	0.	1.7447e-004
90	2.275	4.9091	0.	2.0875e-004
91	2.275	4.7273	0.	2.4466e-004
92	2.275	4.5455	0.	2.7856e-004
93	2.275	4.3636	0.	3.0195e-004
94	2.275	4.1818	0.	3.048e-004
95	2.275	4.	0.	3.0358e-004
96	2.275	3.8182	0.	3.3792e-004
97	2.275	3.6364	0.	3.6019e-004
98	2.275	3.4545	0.	3.6661e-004
99	2.275	3.2727	0.	3.6794e-004
100	2.275	3.0909	0.	3.6769e-004
101	2.275	2.9091	0.	3.6769e-004
102	2.275	2.7273	0.	3.6794e-004
103	2.275	2.5455	0.	3.6661e-004
104	2.275	2.3636	0.	3.6019e-004
105	2.275	2.1818	0.	3.3792e-004
106	2.275	2.	0.	3.0358e-004
107	2.275	1.8182	0.	3.048e-004
108	2.275	1.6364	0.	3.0195e-004
109	2.275	1.4545	0.	2.7856e-004
110	2.275	1.2727	0.	2.4466e-004
111	2.275	1.0909	0.	2.0875e-004
112	2.275	0.90909	0.	1.7447e-004
113	2.275	0.72727	0.	1.4405e-004
114	2.275	0.54545	0.	1.1953e-004
115	2.275	0.36364	0.	1.0363e-004
116	2.275	0.18182	0.	1.0161e-004
117	2.1	5.8182	0.	1.2212e-004
118	2.1	5.6364	0.	1.1994e-004
119	2.1	5.4545	0.	1.2806e-004
120	2.1	5.2727	0.	1.4198e-004
121	2.1	5.0909	0.	1.601e-004
122	2.1	4.9091	0.	1.8055e-004
123	2.1	4.7273	0.	2.0081e-004
124	2.1	4.5455	0.	2.1774e-004
125	2.1	4.3636	0.	2.3088e-004
126	2.1	4.1818	0.	2.5691e-004
127	2.1	4.	0.	2.8961e-004
128	2.1	3.8182	0.	3.1744e-004
129	2.1	3.6364	0.	3.3599e-004
130	2.1	3.4545	0.	3.4659e-004
131	2.1	3.2727	0.	3.5153e-004
132	2.1	3.0909	0.	3.5336e-004
133	2.1	2.9091	0.	3.5336e-004
134	2.1	2.7273	0.	3.5153e-004
135	2.1	2.5455	0.	3.4659e-004
136	2.1	2.3636	0.	3.3599e-004
137	2.1	2.1818	0.	3.1744e-004
138	2.1	2.	0.	2.8961e-004
139	2.1	1.8182	0.	2.5691e-004
140	2.1	1.6364	0.	2.3088e-004
141	2.1	1.4545	0.	2.1774e-004
142	2.1	1.2727	0.	2.0081e-004
143	2.1	1.0909	0.	1.8055e-004
144	2.1	0.90909	0.	1.601e-004
145	2.1	0.72727	0.	1.4198e-004
146	2.1	0.54545	0.	1.2806e-004
147	2.1	0.36364	0.	1.1994e-004
148	2.1	0.18182	0.	1.2212e-004
149	1.925	5.8182	0.	1.3963e-004
150	1.925	5.6364	0.	1.3467e-004
151	1.925	5.4545	0.	1.3809e-004
152	1.925	5.2727	0.	1.4632e-004
153	1.925	5.0909	0.	1.5772e-004
154	1.925	4.9091	0.	1.7167e-004
155	1.925	4.7273	0.	1.8844e-004
156	1.925	4.5455	0.	2.0852e-004
157	1.925	4.3636	0.	2.3187e-004
158	1.925	4.1818	0.	2.5734e-004
