Node Numbers,X Locations (inches),Y Locations (inches),Z Locations (inches),Equivalent Elastic Strains (in/in),Equivalent Stress (psi),Max Principal Elastic Strain (in/in),Max Principal Stress (psi),Middle Principal Elastic Strain (in/in),Middle Principal Stress (psi),Min Principal Elastic Strain (in/in),Min Principal Stress (psi),Total Deformation (in)
1,9.9,2.1818,0,0.0012852,12844,0.00054205,1519.4,0.00035921,145.63,-0.0012514,-11956,0.51094
2,9.9,2.3636,0,0.0010182,10175,0.00043625,1203.3,0.00027189,-31.654,-0.0009926,-9532.5,0.51194
3,9.9,2.5455,0,0.00089842,8978,0.00037938,1009.4,0.00024513,0.70188,-0.00087697,-8430.4,0.51266
4,9.9,2.7273,0,0.00083636,8357.9,0.00035067,906.24,0.00022959,-3.5319,-0.00081728,-7869.3,0.51311
5,9.9,2.9091,0,0.00080987,8093.2,0.00033805,859.73,0.00022338,-1.847,-0.00079183,-7629.7,0.51334
6,9.9,3.0909,0,0.00080987,8093.2,0.00033805,859.73,0.00022338,-1.847,-0.00079183,-7629.7,0.51334
7,9.9,3.2727,0,0.00083636,8357.9,0.00035067,906.24,0.00022959,-3.5319,-0.00081728,-7869.3,0.51311
8,9.9,3.4545,0,0.00089842,8978,0.00037938,1009.4,0.00024513,0.70187,-0.00087697,-8430.4,0.51266
9,9.9,3.6364,0,0.0010182,10175,0.00043625,1203.3,0.00027189,-31.654,-0.0009926,-9532.5,0.51194
10,9.9,3.8182,0,0.0012852,12844,0.00054205,1519.4,0.00035921,145.63,-0.0012514,-11956,0.51094
11,10.067,2.1818,0,0.0012699,12690,0.00051823,1241.6,0.00036162,64.836,-0.0012435,-11996,0.5282
12,10.067,2.3636,0,0.0010129,10122,0.00042765,1117.3,0.00027449,-33.512,-0.00098953,-9530.9,0.52918
13,10.067,2.5455,0,0.00089239,8917.7,0.00037285,953.61,0.00024609,1.1993,-0.00087232,-8402.1,0.52987
14,10.067,2.7273,0,0.00083027,8297,0.00034521,863.75,0.00022978,-3.5416,-0.00081223,-7832.8,0.53032
15,10.067,2.9091,0,0.00080369,8031.4,0.00033293,821.93,0.00022331,-1.7172,-0.00078656,-7589.5,0.53054
16,10.067,3.0909,0,0.00080369,8031.4,0.00033293,821.93,0.00022331,-1.7172,-0.00078656,-7589.5,0.53054
17,10.067,3.2727,0,0.00083027,8297,0.00034521,863.75,0.00022978,-3.5416,-0.00081223,-7832.8,0.53032
18,10.067,3.4545,0,0.00089239,8917.7,0.00037285,953.61,0.00024609,1.1993,-0.00087232,-8402.1,0.52987
