Node Number	X Location (in)	Y Location (in)	Z Location (in)	Maximum Principal Stress (psi)
1	18.5	2.1818	0.	668.63
2	18.5	2.3636	0.	480.87
3	18.5	2.5455	0.	402.62
4	18.5	2.7273	0.	362.4
5	18.5	2.9091	0.	344.75
6	18.5	3.0909	0.	344.75
7	18.5	3.2727	0.	362.4
8	18.5	3.4545	0.	402.62
9	18.5	3.6364	0.	480.87
10	18.5	3.8182	0.	668.63
11	18.667	2.1818	0.	427.27
12	18.667	2.3636	0.	405.91
13	18.667	2.5455	0.	353.13
14	18.667	2.7273	0.	324.16
15	18.667	2.9091	0.	310.45
16	18.667	3.0909	0.	310.45
17	18.667	3.2727	0.	324.16
18	18.667	3.4545	0.	353.13
19	18.667	3.6364	0.	405.91
20	18.667	3.8182	0.	427.27
21	18.315	5.8182	0.	44.172
22	18.315	5.6364	0.	106.25
23	18.315	5.4545	0.	197.84
24	18.315	5.2727	0.	306.95
25	18.315	5.0909	0.	433.57
26	18.315	4.9091	0.	581.5
27	18.315	4.7273	0.	758.97
28	18.315	4.5455	0.	975.8
29	18.315	4.3636	0.	1271.
30	18.315	4.1818	0.	1515.1
31	18.315	4.	0.	1168.4
32	18.315	3.8182	0.	612.01
33	18.315	3.6364	0.	456.66
34	18.315	3.4545	0.	383.39
35	18.315	3.2727	0.	352.44
36	18.315	3.0909	0.	338.18
37	18.315	2.9091	0.	338.18
38	18.315	2.7273	0.	352.44
39	18.315	2.5455	0.	383.39
40	18.315	2.3636	0.	456.66
41	18.315	2.1818	0.	612.01
42	18.315	2.	0.	1168.4
43	18.315	1.8182	0.	1515.1
44	18.315	1.6364	0.	1271.
45	18.315	1.4545	0.	975.8
46	18.315	1.2727	0.	758.97
47	18.315	1.0909	0.	581.5
48	18.315	0.90909	0.	433.57
49	18.315	0.72727	0.	306.95
50	18.315	0.54545	0.	197.84
51	18.315	0.36364	0.	106.25
52	18.315	0.18182	0.	44.172
53	18.13	5.8182	0.	33.092
54	18.13	5.6364	0.	72.126
55	18.13	5.4545	0.	139.3
56	18.13	5.2727	0.	225.19
57	18.13	5.0909	0.	325.89
58	18.13	4.9091	0.	440.08
59	18.13	4.7273	0.	567.46
60	18.13	4.5455	0.	698.61
61	18.13	4.3636	0.	815.77
62	18.13	4.1818	0.	836.31
63	18.13	4.	0.	660.13
64	18.13	3.8182	0.	468.07
65	18.13	3.6364	0.	365.89
66	18.13	3.4545	0.	326.52
67	18.13	3.2727	0.	307.06
68	18.13	3.0909	0.	299.17
69	18.13	2.9091	0.	299.17
70	18.13	2.7273	0.	307.06
71	18.13	2.5455	0.	326.52
72	18.13	2.3636	0.	365.89
73	18.13	2.1818	0.	468.07
74	18.13	2.	0.	660.13
75	18.13	1.8182	0.	836.31
76	18.13	1.6364	0.	815.77
77	18.13	1.4545	0.	698.61
78	18.13	1.2727	0.	567.46
79	18.13	1.0909	0.	440.08
80	18.13	0.90909	0.	325.89
81	18.13	0.72727	0.	225.19
82	18.13	0.54545	0.	139.3
83	18.13	0.36364	0.	72.126
84	18.13	0.18182	0.	33.092
85	17.945	5.8182	0.	33.289
86	17.945	5.6364	0.	68.751
87	17.945	5.4545	0.	121.98
88	17.945	5.2727	0.	189.94
89	17.945	5.0909	0.	269.14
90	17.945	4.9091	0.	355.76
91	17.945	4.7273	0.	443.7
92	17.945	4.5455	0.	522.09
93	17.945	4.3636	0.	565.52
94	17.945	4.1818	0.	544.1
95	17.945	4.	0.	459.8
96	17.945	3.8182	0.	360.88
97	17.945	3.6364	0.	297.28
98	17.945	3.4545	0.	267.75
99	17.945	3.2727	0.	254.86
100	17.945	3.0909	0.	250.07
101	17.945	2.9091	0.	250.07
102	17.945	2.7273	0.	254.86
103	17.945	2.5455	0.	267.75
104	17.945	2.3636	0.	297.28
105	17.945	2.1818	0.	360.88
106	17.945	2.	0.	459.8
107	17.945	1.8182	0.	544.1
108	17.945	1.6364	0.	565.52
109	17.945	1.4545	0.	522.09
110	17.945	1.2727	0.	443.7
111	17.945	1.0909	0.	355.76
112	17.945	0.90909	0.	269.14
113	17.945	0.72727	0.	189.94
114	17.945	0.54545	0.	121.98
115	17.945	0.36364	0.	68.751
116	17.945	0.18182	0.	33.289
117	17.76	5.8182	0.	33.967
118	17.76	5.6364	0.	69.742
119	17.76	5.4545	0.	114.92
120	17.76	5.2727	0.	169.08
121	17.76	5.0909	0.	229.94
122	17.76	4.9091	0.	293.33
123	17.76	4.7273	0.	352.74
124	17.76	4.5455	0.	398.22
125	17.76	4.3636	0.	416.48
126	17.76	4.1818	0.	396.82
127	17.76	4.	0.	346.95
128	17.76	3.8182	0.	289.45
129	17.76	3.6364	0.	245.44
130	17.76	3.4545	0.	220.84
131	17.76	3.2727	0.	209.56
132	17.76	3.0909	0.	205.34
133	17.76	2.9091	0.	205.34
134	17.76	2.7273	0.	209.56
135	17.76	2.5455	0.	220.84
136	17.76	2.3636	0.	245.44
137	17.76	2.1818	0.	289.45
138	17.76	2.	0.	346.95
139	17.76	1.8182	0.	396.82
140	17.76	1.6364	0.	416.48
141	17.76	1.4545	0.	398.22
142	17.76	1.2727	0.	352.74
143	17.76	1.0909	0.	293.33
144	17.76	0.90909	0.	229.94
145	17.76	0.72727	0.	169.08
146	17.76	0.54545	0.	114.92
147	17.76	0.36364	0.	69.742
148	17.76	0.18182	0.	33.967
149	17.575	5.8182	0.	33.759
150	17.575	5.6364	0.	69.876
151	17.575	5.4545	0.	109.74
152	17.575	5.2727	0.	153.73
153	17.575	5.0909	0.	200.37
154	17.575	4.9091	0.	246.23
155	17.575	4.7273	0.	286.08
156	17.575	4.5455	0.	313.1
157	17.575	4.3636	0.	320.44
158	17.575	4.1818	0.	305.61
159	17.575	4.	0.	273.68
160	17.575	3.8182	0.	236.54
161	17.575	3.6364	0.	205.52
162	17.575	3.4545	0.	185.18
163	17.575	3.2727	0.	174.32
164	17.575	3.0909	0.	169.86
165	17.575	2.9091	0.	169.86
166	17.575	2.7273	0.	174.32
167	17.575	2.5455	0.	185.18
168	17.575	2.3636	0.	205.52
169	17.575	2.1818	0.	236.54
170	17.575	2.	0.	273.68
171	17.575	1.8182	0.	305.61
172	17.575	1.6364	0.	320.44
173	17.575	1.4545	0.	313.1
174	17.575	1.2727	0.	286.08
175	17.575	1.0909	0.	246.23
176	17.575	0.90909	0.	200.37
177	17.575	0.72727	0.	153.73
178	17.575	0.54545	0.	109.74
179	17.575	0.36364	0.	69.876
180	17.575	0.18182	0.	33.759
181	17.39	5.8182	0.	32.889
182	17.39	5.6364	0.	68.412
183	17.39	5.4545	0.	104.14
184	17.39	5.2727	0.	140.57
185	17.39	5.0909	0.	176.75
186	17.39	4.9091	0.	210.18
187	17.39	4.7273	0.	237.22
188	17.39	4.5455	0.	253.75
189	17.39	4.3636	0.	256.55
190	17.39	4.1818	0.	245.18
191	17.39	4.	0.	223.37
192	17.39	3.8182	0.	197.74
193	17.39	3.6364	0.	174.73
194	17.39	3.4545	0.	157.96
195	17.39	3.2727	0.	147.86
196	17.39	3.0909	0.	143.31
197	17.39	2.9091	0.	143.31
198	17.39	2.7273	0.	147.86
199	17.39	2.5455	0.	157.96
200	17.39	2.3636	0.	174.73
201	17.39	2.1818	0.	197.74
202	17.39	2.	0.	223.37
203	17.39	1.8182	0.	245.18
204	17.39	1.6364	0.	256.55
205	17.39	1.4545	0.	253.75
206	17.39	1.2727	0.	237.22
207	17.39	1.0909	0.	210.18
208	17.39	0.90909	0.	176.75
209	17.39	0.72727	0.	140.57
210	17.39	0.54545	0.	104.14
211	17.39	0.36364	0.	68.412
212	17.39	0.18182	0.	32.889
213	17.205	5.8182	0.	31.582
214	17.205	5.6364	0.	65.553
215	17.205	5.4545	0.	97.669
216	17.205	5.2727	0.	128.34
217	17.205	5.0909	0.	156.95
218	17.205	4.9091	0.	181.82
219	17.205	4.7273	0.	200.64
220	17.205	4.5455	0.	211.08
221	17.205	4.3636	0.	211.69
222	17.205	4.1818	0.	202.82
223	17.205	4.	0.	187.03
224	17.205	3.8182	0.	168.34
225	17.205	3.6364	0.	150.8
226	17.205	3.4545	0.	137.04
227	17.205	3.2727	0.	128.06
228	17.205	3.0909	0.	123.73
229	17.205	2.9091	0.	123.73
230	17.205	2.7273	0.	128.06
231	17.205	2.5455	0.	137.04
232	17.205	2.3636	0.	150.8
233	17.205	2.1818	0.	168.34
234	17.205	2.	0.	187.03
235	17.205	1.8182	0.	202.82
236	17.205	1.6364	0.	211.69
237	17.205	1.4545	0.	211.08
238	17.205	1.2727	0.	200.64
239	17.205	1.0909	0.	181.82
240	17.205	0.90909	0.	156.95
241	17.205	0.72727	0.	128.34
242	17.205	0.54545	0.	97.669
243	17.205	0.36364	0.	65.553
244	17.205	0.18182	0.	31.582
245	17.02	5.8182	0.	30.055
246	17.02	5.6364	0.	61.754
247	17.02	5.4545	0.	90.566
248	17.02	5.2727	0.	116.73
249	17.02	5.0909	0.	139.85
250	17.02	4.9091	0.	158.87
251	17.02	4.7273	0.	172.42
252	17.02	4.5455	0.	179.27
253	17.02	4.3636	0.	178.86
254	17.02	4.1818	0.	171.79
255	17.02	4.	0.	159.86
256	17.02	3.8182	0.	145.72
257	17.02	3.6364	0.	132.02
258	17.02	3.4545	0.	120.78
259	17.02	3.2727	0.	113.04
260	17.02	3.0909	0.	109.16
261	17.02	2.9091	0.	109.16
262	17.02	2.7273	0.	113.04
263	17.02	2.5455	0.	120.78
264	17.02	2.3636	0.	132.02
265	17.02	2.1818	0.	145.72
266	17.02	2.	0.	159.86
267	17.02	1.8182	0.	171.79
268	17.02	1.6364	0.	178.86
269	17.02	1.4545	0.	179.27
270	17.02	1.2727	0.	172.42
271	17.02	1.0909	0.	158.87
272	17.02	0.90909	0.	139.85
273	17.02	0.72727	0.	116.73
274	17.02	0.54545	0.	90.566
275	17.02	0.36364	0.	61.754
276	17.02	0.18182	0.	30.055
277	16.835	5.8182	0.	28.466
278	16.835	5.6364	0.	57.456
279	16.835	5.4545	0.	83.198
280	16.835	5.2727	0.	105.74
281	16.835	5.0909	0.	124.83
282	16.835	4.9091	0.	139.83
283	16.835	4.7273	0.	149.98
284	16.835	4.5455	0.	154.69
285	16.835	4.3636	0.	153.89
286	16.835	4.1818	0.	148.18
287	16.835	4.	0.	138.92
288	16.835	3.8182	0.	127.93
289	16.835	3.6364	0.	117.09
290	16.835	3.4545	0.	107.93
291	16.835	3.2727	0.	101.42
292	16.835	3.0909	0.	98.083
293	16.835	2.9091	0.	98.083
294	16.835	2.7273	0.	101.42
295	16.835	2.5455	0.	107.93
296	16.835	2.3636	0.	117.09
297	16.835	2.1818	0.	127.93
298	16.835	2.	0.	138.92
299	16.835	1.8182	0.	148.18
300	16.835	1.6364	0.	153.89
301	16.835	1.4545	0.	154.69
302	16.835	1.2727	0.	149.98
303	16.835	1.0909	0.	139.83
304	16.835	0.90909	0.	124.83
305	16.835	0.72727	0.	105.74
306	16.835	0.54545	0.	83.198
307	16.835	0.36364	0.	57.456
308	16.835	0.18182	0.	28.466
309	16.65	5.8182	0.	26.92
310	16.65	5.6364	0.	53.006
311	16.65	5.4545	0.	75.903
312	16.65	5.2727	0.	95.46
313	16.65	5.0909	0.	111.52
314	16.65	4.9091	0.	123.71
315	16.65	4.7273	0.	131.64
316	16.65	4.5455	0.	135.11
317	16.65	4.3636	0.	134.24
318	16.65	4.1818	0.	129.63
319	16.65	4.	0.	122.33
320	16.65	3.8182	0.	113.67
321	16.65	3.6364	0.	105.03
322	16.65	3.4545	0.	97.589
323	16.65	3.2727	0.	92.207
324	16.65	3.0909	0.	89.402
325	16.65	2.9091	0.	89.402
326	16.65	2.7273	0.	92.207
327	16.65	2.5455	0.	97.589
328	16.65	2.3636	0.	105.03
329	16.65	2.1818	0.	113.67
330	16.65	2.	0.	122.33
331	16.65	1.8182	0.	129.63
332	16.65	1.6364	0.	134.24
333	16.65	1.4545	0.	135.11
334	16.65	1.2727	0.	131.64
335	16.65	1.0909	0.	123.71
336	16.65	0.90909	0.	111.52
337	16.65	0.72727	0.	95.46
338	16.65	0.54545	0.	75.903
339	16.65	0.36364	0.	53.006
340	16.65	0.18182	0.	26.921
341	16.465	5.8182	0.	25.478
342	16.465	5.6364	0.	48.646
343	16.465	5.4545	0.	68.924
344	16.465	5.2727	0.	85.982
345	16.465	5.0909	0.	99.706
346	16.465	4.9091	0.	109.88
347	16.465	4.7273	0.	116.34
348	16.465	4.5455	0.	119.08
349	16.465	4.3636	0.	118.34
350	16.465	4.1818	0.	114.67
351	16.465	4.	0.	108.89
352	16.465	3.8182	0.	102.02
353	16.465	3.6364	0.	95.109
354	16.465	3.4545	0.	89.092
355	16.465	3.2727	0.	84.691
356	16.465	3.0909	0.	82.377
357	16.465	2.9091	0.	82.377
358	16.465	2.7273	0.	84.691
359	16.465	2.5455	0.	89.092
360	16.465	2.3636	0.	95.109
361	16.465	2.1818	0.	102.02
362	16.465	2.	0.	108.89
363	16.465	1.8182	0.	114.67
364	16.465	1.6364	0.	118.34
365	16.465	1.4545	0.	119.08
366	16.465	1.2727	0.	116.34
367	16.465	1.0909	0.	109.88
368	16.465	0.90909	0.	99.706
369	16.465	0.72727	0.	85.982
370	16.465	0.54545	0.	68.924
371	16.465	0.36364	0.	48.646
372	16.465	0.18182	0.	25.478
373	16.28	5.8182	0.	24.166
374	16.28	5.6364	0.	44.528
375	16.28	5.4545	0.	62.418
376	16.28	5.2727	0.	77.346
377	16.28	5.0909	0.	89.214
378	16.28	4.9091	0.	97.899
379	16.28	4.7273	0.	103.36
380	16.28	4.5455	0.	105.7
381	16.28	4.3636	0.	105.18
382	16.28	4.1818	0.	102.31
383	16.28	4.	0.	97.752
384	16.28	3.8182	0.	92.306
385	16.28	3.6364	0.	86.792
386	16.28	3.4545	0.	81.953
387	16.28	3.2727	0.	78.388
388	16.28	3.0909	0.	76.503
389	16.28	2.9091	0.	76.503
390	16.28	2.7273	0.	78.388
391	16.28	2.5455	0.	81.953
392	16.28	2.3636	0.	86.792
393	16.28	2.1818	0.	92.306
394	16.28	2.	0.	97.752
395	16.28	1.8182	0.	102.31
