Node Number	X Location (in)	Y Location (in)	Z Location (in)	Middle Principal Stress (psi)
1	18.5	2.1818	0.	65.572
2	18.5	2.3636	0.	-10.577
3	18.5	2.5455	0.	0.20585
4	18.5	2.7273	0.	-1.1862
5	18.5	2.9091	0.	-0.64196
6	18.5	3.0909	0.	-0.64196
7	18.5	3.2727	0.	-1.1862
8	18.5	3.4545	0.	0.20585
9	18.5	3.6364	0.	-10.577
10	18.5	3.8182	0.	65.572
11	18.667	2.1818	0.	-0.57231
12	18.667	2.3636	0.	-12.064
13	18.667	2.5455	0.	0.64523
14	18.667	2.7273	0.	-1.2122
15	18.667	2.9091	0.	-0.54346
16	18.667	3.0909	0.	-0.54346
17	18.667	3.2727	0.	-1.2122
18	18.667	3.4545	0.	0.64523
19	18.667	3.6364	0.	-12.064
20	18.667	3.8182	0.	-0.57231
21	18.315	5.8182	0.	-5.2802
22	18.315	5.6364	0.	-2.3776
23	18.315	5.4545	0.	-1.8695
24	18.315	5.2727	0.	-1.6934
25	18.315	5.0909	0.	-1.6648
26	18.315	4.9091	0.	-2.2131
27	18.315	4.7273	0.	-1.3562
28	18.315	4.5455	0.	-6.9314
29	18.315	4.3636	0.	7.4014
30	18.315	4.1818	0.	-37.326
31	18.315	4.	0.	-173.23
32	18.315	3.8182	0.	9.2176
33	18.315	3.6364	0.	-5.4472
34	18.315	3.4545	0.	1.6501
35	18.315	3.2727	0.	-1.087
36	18.315	3.0909	0.	-0.26891
37	18.315	2.9091	0.	-0.26891
38	18.315	2.7273	0.	-1.087
39	18.315	2.5455	0.	1.6501
40	18.315	2.3636	0.	-5.4472
41	18.315	2.1818	0.	9.2176
42	18.315	2.	0.	-173.23
43	18.315	1.8182	0.	-37.326
44	18.315	1.6364	0.	7.4014
45	18.315	1.4545	0.	-6.9314
46	18.315	1.2727	0.	-1.3562
47	18.315	1.0909	0.	-2.2131
48	18.315	0.90909	0.	-1.6648
49	18.315	0.72727	0.	-1.6934
50	18.315	0.54545	0.	-1.8695
51	18.315	0.36364	0.	-2.3776
52	18.315	0.18182	0.	-5.2802
53	18.13	5.8182	0.	-0.23644
54	18.13	5.6364	0.	0.16753
55	18.13	5.4545	0.	0.35558
56	18.13	5.2727	0.	0.50891
57	18.13	5.0909	0.	0.57753
58	18.13	4.9091	0.	0.70588
59	18.13	4.7273	0.	0.65238
60	18.13	4.5455	0.	0.63787
61	18.13	4.3636	0.	2.472
62	18.13	4.1818	0.	6.028
63	18.13	4.	0.	20.536
64	18.13	3.8182	0.	10.664
65	18.13	3.6364	0.	-1.68
66	18.13	3.4545	0.	0.35705
67	18.13	3.2727	0.	-8.5794e-002
68	18.13	3.0909	0.	-9.851e-002
69	18.13	2.9091	0.	-9.8509e-002
70	18.13	2.7273	0.	-8.5795e-002
71	18.13	2.5455	0.	0.35705
72	18.13	2.3636	0.	-1.68
73	18.13	2.1818	0.	10.664
74	18.13	2.	0.	20.536
75	18.13	1.8182	0.	6.028
76	18.13	1.6364	0.	2.472
77	18.13	1.4545	0.	0.63787
78	18.13	1.2727	0.	0.65238
79	18.13	1.0909	0.	0.70588
80	18.13	0.90909	0.	0.57753
81	18.13	0.72727	0.	0.50891
82	18.13	0.54545	0.	0.35558
83	18.13	0.36364	0.	0.16753
84	18.13	0.18182	0.	-0.23644
85	17.945	5.8182	0.	0.15225
86	17.945	5.6364	0.	-3.3088e-002
87	17.945	5.4545	0.	-2.5555e-002
88	17.945	5.2727	0.	-7.2851e-002
89	17.945	5.0909	0.	-0.11892
90	17.945	4.9091	0.	-0.25805
91	17.945	4.7273	0.	-0.32212
92	17.945	4.5455	0.	-0.2873
93	17.945	4.3636	0.	-2.7369
94	17.945	4.1818	0.	-1.1975
95	17.945	4.	0.	-3.688
96	17.945	3.8182	0.	-2.8649
97	17.945	3.6364	0.	1.5192
98	17.945	3.4545	0.	0.15244
99	17.945	3.2727	0.	0.17145
100	17.945	3.0909	0.	9.6129e-002
101	17.945	2.9091	0.	9.6129e-002
102	17.945	2.7273	0.	0.17145
103	17.945	2.5455	0.	0.15244
104	17.945	2.3636	0.	1.5192
105	17.945	2.1818	0.	-2.8649
106	17.945	2.	0.	-3.688
107	17.945	1.8182	0.	-1.1975
108	17.945	1.6364	0.	-2.7369
109	17.945	1.4545	0.	-0.2873
110	17.945	1.2727	0.	-0.32211
111	17.945	1.0909	0.	-0.25805
112	17.945	0.90909	0.	-0.11892
113	17.945	0.72727	0.	-7.2848e-002
114	17.945	0.54545	0.	-2.5554e-002
115	17.945	0.36364	0.	-3.309e-002
116	17.945	0.18182	0.	0.15225
117	17.76	5.8182	0.	0.40423
118	17.76	5.6364	0.	0.1201
119	17.76	5.4545	0.	0.1199
120	17.76	5.2727	0.	5.1002e-002
121	17.76	5.0909	0.	-1.9209e-003
122	17.76	4.9091	0.	-5.1384e-002
123	17.76	4.7273	0.	-0.15431
124	17.76	4.5455	0.	-0.25455
125	17.76	4.3636	0.	0.31947
126	17.76	4.1818	0.	-5.7542e-002
127	17.76	4.	0.	0.68835
128	17.76	3.8182	0.	1.0976
129	17.76	3.6364	0.	0.10609
130	17.76	3.4545	0.	0.22458
131	17.76	3.2727	0.	0.20405
132	17.76	3.0909	0.	0.16725
133	17.76	2.9091	0.	0.16725
134	17.76	2.7273	0.	0.20405
135	17.76	2.5455	0.	0.22458
136	17.76	2.3636	0.	0.10609
137	17.76	2.1818	0.	1.0976
138	17.76	2.	0.	0.68835
139	17.76	1.8182	0.	-5.7542e-002
140	17.76	1.6364	0.	0.31947
141	17.76	1.4545	0.	-0.25454
142	17.76	1.2727	0.	-0.15431
143	17.76	1.0909	0.	-5.1384e-002
144	17.76	0.90909	0.	-1.9185e-003
145	17.76	0.72727	0.	5.1005e-002
146	17.76	0.54545	0.	0.1199
147	17.76	0.36364	0.	0.1201
148	17.76	0.18182	0.	0.40423
149	17.575	5.8182	0.	0.28794
150	17.575	5.6364	0.	4.7178e-002
151	17.575	5.4545	0.	8.6038e-002
152	17.575	5.2727	0.	1.7344e-002
153	17.575	5.0909	0.	-2.8868e-002
154	17.575	4.9091	0.	-7.6558e-002
155	17.575	4.7273	0.	-0.10455
156	17.575	4.5455	0.	-0.14367
157	17.575	4.3636	0.	-0.25977
158	17.575	4.1818	0.	-0.157
159	17.575	4.	0.	-0.24388
160	17.575	3.8182	0.	-0.24029
161	17.575	3.6364	0.	6.8965e-002
162	17.575	3.4545	0.	0.14915
163	17.575	3.2727	0.	0.15276
164	17.575	3.0909	0.	0.16417
165	17.575	2.9091	0.	0.16417
166	17.575	2.7273	0.	0.15276
167	17.575	2.5455	0.	0.14915
168	17.575	2.3636	0.	6.8966e-002
169	17.575	2.1818	0.	-0.24029
170	17.575	2.	0.	-0.24388
171	17.575	1.8182	0.	-0.157
172	17.575	1.6364	0.	-0.25977
173	17.575	1.4545	0.	-0.14367
174	17.575	1.2727	0.	-0.10455
175	17.575	1.0909	0.	-7.6558e-002
176	17.575	0.90909	0.	-2.8865e-002
177	17.575	0.72727	0.	1.7345e-002
178	17.575	0.54545	0.	8.6039e-002
179	17.575	0.36364	0.	4.7177e-002
180	17.575	0.18182	0.	0.28794
181	17.39	5.8182	0.	0.15631
182	17.39	5.6364	0.	-4.5894e-003
183	17.39	5.4545	0.	7.5219e-002
184	17.39	5.2727	0.	2.1257e-002
185	17.39	5.0909	0.	-6.5539e-003
186	17.39	4.9091	0.	-3.4911e-002
187	17.39	4.7273	0.	-5.6306e-002
188	17.39	4.5455	0.	-6.1512e-002
189	17.39	4.3636	0.	-4.788e-002
190	17.39	4.1818	0.	-6.4158e-002
191	17.39	4.	0.	-2.9945e-002
192	17.39	3.8182	0.	1.2254e-002
193	17.39	3.6364	0.	1.9172e-002
194	17.39	3.4545	0.	6.55e-002
195	17.39	3.2727	0.	0.11276
196	17.39	3.0909	0.	0.13059
197	17.39	2.9091	0.	0.13059
198	17.39	2.7273	0.	0.11276
199	17.39	2.5455	0.	6.5501e-002
200	17.39	2.3636	0.	1.9173e-002
201	17.39	2.1818	0.	1.2253e-002
202	17.39	2.	0.	-2.9945e-002
203	17.39	1.8182	0.	-6.4157e-002
204	17.39	1.6364	0.	-4.7878e-002
205	17.39	1.4545	0.	-6.1511e-002
206	17.39	1.2727	0.	-5.6307e-002
207	17.39	1.0909	0.	-3.4911e-002
208	17.39	0.90909	0.	-6.5515e-003
209	17.39	0.72727	0.	2.1259e-002
210	17.39	0.54545	0.	7.5218e-002
211	17.39	0.36364	0.	-4.5907e-003
212	17.39	0.18182	0.	0.15631
213	17.205	5.8182	0.	3.6399e-002
214	17.205	5.6364	0.	-5.0678e-002
215	17.205	5.4545	0.	5.748e-002
216	17.205	5.2727	0.	1.9394e-002
217	17.205	5.0909	0.	4.1617e-003
218	17.205	4.9091	0.	-1.3406e-002
219	17.205	4.7273	0.	-2.5605e-002
220	17.205	4.5455	0.	-3.6978e-002
221	17.205	4.3636	0.	-4.9919e-002
222	17.205	4.1818	0.	-5.6767e-002
223	17.205	4.	0.	-6.3877e-002
224	17.205	3.8182	0.	-5.0085e-002
225	17.205	3.6364	0.	-5.881e-003
226	17.205	3.4545	0.	4.0359e-002
227	17.205	3.2727	0.	7.6067e-002
228	17.205	3.0909	0.	9.6369e-002
229	17.205	2.9091	0.	9.637e-002
230	17.205	2.7273	0.	7.6067e-002
231	17.205	2.5455	0.	4.0359e-002
232	17.205	2.3636	0.	-5.8798e-003
233	17.205	2.1818	0.	-5.0086e-002
234	17.205	2.	0.	-6.3876e-002
235	17.205	1.8182	0.	-5.6767e-002
236	17.205	1.6364	0.	-4.9918e-002
237	17.205	1.4545	0.	-3.6977e-002
238	17.205	1.2727	0.	-2.5605e-002
239	17.205	1.0909	0.	-1.3407e-002
240	17.205	0.90909	0.	4.1639e-003
241	17.205	0.72727	0.	1.9395e-002
242	17.205	0.54545	0.	5.748e-002
243	17.205	0.36364	0.	-5.0677e-002
244	17.205	0.18182	0.	3.6399e-002
245	17.02	5.8182	0.	-4.5063e-002
246	17.02	5.6364	0.	-7.8846e-002
247	17.02	5.4545	0.	4.5225e-002
248	17.02	5.2727	0.	2.0295e-002
249	17.02	5.0909	0.	1.44e-002
250	17.02	4.9091	0.	3.1751e-003
251	17.02	4.7273	0.	-5.4298e-003
252	17.02	4.5455	0.	-1.3862e-002
253	17.02	4.3636	0.	-2.2393e-002
254	17.02	4.1818	0.	-3.0975e-002
255	17.02	4.	0.	-3.2538e-002
256	17.02	3.8182	0.	-2.3892e-002
257	17.02	3.6364	0.	-4.3495e-003
258	17.02	3.4545	0.	2.4729e-002
259	17.02	3.2727	0.	5.278e-002
260	17.02	3.0909	0.	6.9306e-002
261	17.02	2.9091	0.	6.9307e-002
262	17.02	2.7273	0.	5.2779e-002
263	17.02	2.5455	0.	2.4729e-002
264	17.02	2.3636	0.	-4.3485e-003
265	17.02	2.1818	0.	-2.3893e-002
266	17.02	2.	0.	-3.254e-002
267	17.02	1.8182	0.	-3.0974e-002
268	17.02	1.6364	0.	-2.2393e-002
269	17.02	1.4545	0.	-1.3862e-002
270	17.02	1.2727	0.	-5.4296e-003
271	17.02	1.0909	0.	3.1757e-003
272	17.02	0.90909	0.	1.4403e-002
273	17.02	0.72727	0.	2.0296e-002
274	17.02	0.54545	0.	4.5226e-002
275	17.02	0.36364	0.	-7.8846e-002
276	17.02	0.18182	0.	-4.5066e-002
277	16.835	5.8182	0.	-9.2077e-002
278	16.835	5.6364	0.	-9.4249e-002
279	16.835	5.4545	0.	3.5318e-002
280	16.835	5.2727	0.	2.0177e-002
281	16.835	5.0909	0.	2.0312e-002
