Node Number	X Location (in)	Y Location (in)	Z Location (in)	Middle Principal Elastic Strain (in/in)
1	1.861	2.8617	0.	2.0391e-004
2	0.95382	3.6172	0.	1.7486e-004
3	3.0672	2.4628	0.	5.0955e-005
4	4.3573	2.3788	0.	1.1029e-004
5	2.1724	2.4373	0.	2.9539e-004
6	2.2288	2.9529	0.	2.4562e-004
7	17.51	2.8741	0.	4.4193e-005
8	11.453	2.8469	0.	5.5181e-005
9	5.7259	3.7801	0.	9.6465e-005
10	2.5049	2.3596	0.	1.6862e-004
11	2.3004	2.5336	0.	2.1358e-004
12	2.3004	2.5336	0.1	-2.1358e-004
13	2.5049	2.3596	0.1	-1.6862e-004
14	5.7259	3.7801	0.1	-9.6465e-005
15	11.453	2.8469	0.1	-5.5181e-005
16	17.51	2.8741	0.1	-4.4193e-005
17	2.2288	2.9529	0.1	-2.4562e-004
18	2.1724	2.4373	0.1	-2.9539e-004
19	4.3573	2.3788	0.1	-1.1029e-004
20	3.0672	2.4628	0.1	-5.0955e-005
21	0.95382	3.6172	0.1	-1.7486e-004
22	1.861	2.8617	0.1	-2.0391e-004
23	2.1667	1.	0.1	-1.5626e-004
24	2.1667	1.5	0.1	-1.2813e-004
25	2.1667	2.	0.1	-5.048e-004
26	2.	2.	0.1	-9.7674e-005
27	2.	1.5	0.1	1.0012e-005
28	2.	1.	0.1	5.9798e-005
29	2.1667	5.	0.1	-1.5748e-004
30	2.1667	4.5	0.1	-1.6866e-004
31	2.1667	4.	0.1	-3.2163e-004
32	2.	4.	0.1	-2.6893e-004
33	2.	4.5	0.1	-6.4017e-005
34	2.	5.	0.1	-4.8372e-005
35	2.1667	6.	0.1	-6.546e-005
36	5.8056	6.	0.1	-7.3433e-005
37	9.4444	6.	0.1	-3.2474e-005
38	16.722	6.	0.1	-4.2495e-005
39	24.	6.	0.1	-2.7451e-006
40	24.	3.	0.1	-3.274e-006
41	2.6226e-014	3.	0.1	1.4942e-005
42	3.937e-014	6.	0.1	2.5733e-006
43	1.	6.	0.1	-6.6533e-005
44	2.	6.	0.1	4.1971e-005
