Node Number	X Location (in)	Y Location (in)	Z Location (in)	Middle Principal Stress (psi)
1	2.6596	3.3673	0.	-103.09
2	1.8881	3.2127	0.	-392.98
3	0.99869	3.7528	0.	336.49
4	3.6113	3.4916	0.	-638.
5	3.2438	1.7496	0.	-189.07
6	2.6179	2.2855	0.	1309.8
7	2.1472	3.5173	0.	1413.5
8	17.768	2.9378	0.	-6.1972
9	10.158	3.2006	0.	-462.65
10	6.6994	1.6205	0.	-125.14
11	4.8674	4.5842	0.	-392.67
12	4.8674	4.5842	0.1	392.67
13	6.6994	1.6205	0.1	125.14
14	10.158	3.2006	0.1	462.65
15	17.768	2.9378	0.1	6.1972
16	2.1472	3.5173	0.1	-1413.5
17	2.6179	2.2855	0.1	-1309.8
18	3.2438	1.7496	0.1	189.07
19	3.6113	3.4916	0.1	638.
20	0.99869	3.7528	0.1	-336.49
21	1.8881	3.2127	0.1	392.98
22	2.6596	3.3673	0.1	103.09
23	2.1667	1.	0.1	1197.4
24	2.1667	1.5	0.1	502.09
25	2.1667	2.	0.1	-535.01
26	2.	2.	0.1	7517.8
27	2.	1.5	0.1	3845.7
28	2.	1.	0.1	2662.9
29	2.1667	5.	0.1	742.63
30	2.1667	4.5	0.1	1622.4
31	2.1667	4.	0.1	3747.2
32	2.	4.	0.1	4740.4
33	2.	4.5	0.1	2517.8
34	2.	5.	0.1	1116.9
35	2.1667	6.	0.1	127.26
36	5.5781	6.	0.1	396.57
37	10.354	6.	0.1	227.02
38	17.177	6.	0.1	76.568
39	24.	6.	0.1	86.478
40	24.	3.	0.1	201.8
41	2.6226e-014	3.	0.1	3639.6
42	3.937e-014	6.	0.1	1728.7
43	1.	6.	0.1	-284.7
44	2.	6.	0.1	2265.3
45	24.	0.	0.1	325.31
46	18.542	0.	0.1	13.915
47	13.083	0.	0.1	80.454
48	7.625	0.	0.1	352.18
49	4.8958	0.	0.1	-158.36
50	2.1667	0.	0.1	416.66
51	2.	0.	0.1	1114.4
52	0.	0.	0.1	2745.
53	2.	0.	0.	-1114.4
54	0.	0.	0.	-2745.
55	4.8958	0.	0.	158.36
56	7.625	0.	0.	-352.18
57	13.083	0.	0.	-80.454
58	18.542	0.	0.	-13.915
59	2.1667	0.	0.	-416.66
60	24.	0.	0.	-325.31
61	1.	6.	0.	284.7
62	2.	6.	0.	-2265.3
63	3.937e-014	6.	0.	-1728.7
64	2.6226e-014	3.	0.	-3639.6
65	24.	3.	0.	-201.8
66	24.	6.	0.	-86.478
67	17.177	6.	0.	-76.568
68	10.354	6.	0.	-227.02
69	5.5781	6.	0.	-396.57
70	2.1667	6.	0.	-127.26
71	2.	4.5	0.	-2517.8
72	2.	5.	0.	-1116.9
73	2.	4.	0.	-4740.4
74	2.1667	5.	0.	-742.63
75	2.1667	4.5	0.	-1622.4
76	2.1667	4.	0.	-3747.2
77	2.	1.5	0.	-3845.7
78	2.	1.	0.	-2662.9
79	2.	2.	0.	-7517.8
80	2.1667	1.	0.	-1197.4
81	2.1667	1.5	0.	-502.09
82	2.1667	2.	0.	535.01
83	3.1355	3.4295	0.	-358.62
84	2.6388	2.8264	0.	815.48
85	2.4034	3.4423	0.	681.11
86	2.6596	3.3673	5.e-002	1.4908e-004
87	2.4132	3.6837	0.	-1327.8
88	1.4434	3.4827	0.	410.47
89	2.253	2.7491	0.	517.57
90	2.0177	3.365	0.	518.6
91	1.8881	3.2127	5.e-002	1.4092e-004
92	1.944	2.6063	0.	-3863.3
93	0.99869	3.7528	5.e-002	1.5777e-004
94	0.99934	4.8764	0.	265.84
95	0.49934	3.3764	0.	-1639.1
96	1.4993	4.1264	0.	-1536.3
97	1.4993	4.3764	0.	-593.39
98	1.4993	3.8764	0.	-1778.5
99	1.4993	2.6264	0.	-2423.8
100	1.4993	2.8764	0.	-4140.
101	3.4275	2.6206	0.	-296.93
102	5.1554	2.5561	0.	-388.1
103	4.2393	4.0379	0.	-221.18
104	3.6113	3.4916	5.e-002	9.4381e-005
105	2.889	3.9958	0.	-991.35
106	2.9308	2.0175	0.	581.06
107	3.2438	1.7496	5.e-002	4.2029e-005
108	4.0698	0.87478	0.	29.104
109	2.7052	1.3748	0.	-445.74
110	2.6179	2.2855	5.e-002	-3.6037e-005
111	2.3923	1.8928	0.	493.25
112	2.3923	2.1428	0.	1059.4
113	2.1472	3.5173	5.e-002	9.5064e-005
114	2.0736	3.7586	0.	-1492.8
115	13.963	3.0692	0.	-180.65
116	17.768	2.9378	5.e-002	4.6393e-005
117	18.155	1.4689	0.	-6.8847
118	20.884	2.9689	0.	-100.46
119	17.473	4.4689	0.	-34.459
120	8.4285	2.4106	0.	-186.81
121	7.5125	3.8924	0.	-408.78
122	10.158	3.2006	5.e-002	3.2184e-005
123	11.62	1.6003	0.	-220.82
124	10.256	4.6003	0.	-307.61
125	6.6994	1.6205	5.e-002	2.0846e-005
126	5.7976	0.81025	0.	34.12
127	7.1622	0.81025	0.	-240.21
128	4.8674	4.5842	5.e-002	3.6963e-005
129	5.2228	5.2921	0.	-387.46
130	3.517	4.7921	0.	-620.35
131	7.5125	3.8924	0.1	408.78
132	4.2393	4.0379	0.1	221.18
133	3.517	4.7921	0.1	620.35
134	5.2228	5.2921	0.1	387.46
135	8.4285	2.4106	0.1	186.81
136	5.1554	2.5561	0.1	388.1
137	7.1622	0.81025	0.1	240.21
138	5.7976	0.81025	0.1	-34.12
139	13.963	3.0692	0.1	180.65
140	10.256	4.6003	0.1	307.61
141	11.62	1.6003	0.1	220.82
142	17.473	4.4689	0.1	34.459
143	20.884	2.9689	0.1	100.46
144	18.155	1.4689	0.1	6.8847
145	2.0177	3.365	0.1	-518.6
146	2.4034	3.4423	0.1	-681.11
147	2.0736	3.7586	0.1	1492.8
148	2.9308	2.0175	0.1	-581.06
149	2.253	2.7491	0.1	-517.57
150	2.6388	2.8264	0.1	-815.48
151	2.3923	1.8928	0.1	-493.25
152	2.3923	2.1428	0.1	-1059.4
153	3.4275	2.6206	0.1	296.93
154	2.7052	1.3748	0.1	445.74
155	4.0698	0.87478	0.1	-29.104
156	3.1355	3.4295	0.1	358.62
157	2.889	3.9958	0.1	991.35
158	1.4434	3.4827	0.1	-410.47
159	1.4993	2.8764	0.1	4140.
160	1.4993	2.6264	0.1	2423.8
161	1.4993	3.8764	0.1	1778.5
162	1.4993	4.1264	0.1	1536.3
163	1.4993	4.3764	0.1	593.39
164	0.49934	3.3764	0.1	1639.1
165	0.99934	4.8764	0.1	-265.84
166	1.944	2.6063	0.1	3863.3
167	2.4132	3.6837	0.1	1327.8
168	2.1667	1.25	0.1	658.58
169	2.1667	0.5	0.1	647.02
170	2.1667	1.	5.e-002	-2.1319e-005
171	2.1667	1.75	0.1	-177.99
172	2.1667	1.5	5.e-002	-8.5719e-014
173	2.0833	2.	0.1	3105.3
174	2.1667	2.	5.e-002	-7.5155e-013
175	2.	1.75	0.1	5704.
176	2.	2.	5.e-002	-1.6351e-013
177	2.	1.25	0.1	3243.1
178	2.	1.5	5.e-002	3.6904e-006
179	1.	2.	0.1	3213.3
180	2.	0.5	0.1	1915.6
181	2.	1.	5.e-002	-5.3659e-014
182	2.1667	4.75	0.1	1158.7
183	2.1667	5.5	0.1	438.87
184	2.1667	5.	5.e-002	9.2899e-007
185	2.1667	4.25	0.1	2728.5
186	2.1667	4.5	5.e-002	2.2054e-004
187	2.0833	4.	0.1	4704.8
188	2.1667	4.	5.e-002	2.1585e-004
189	2.	4.25	0.1	2911.7
190	2.	4.	5.e-002	9.1034e-004
191	2.	4.75	0.1	1811.4
192	2.	4.5	5.e-002	-1.9717e-013
193	2.	5.5	0.1	1872.8
194	2.	5.	5.e-002	5.8693e-005
195	3.8724	6.	0.1	269.29
196	2.1667	6.	5.e-002	-4.1716e-014
197	7.9661	6.	0.1	326.72
198	5.5781	6.	5.e-002	-2.8542e-006
199	13.766	6.	0.1	151.63
200	10.354	6.	5.e-002	2.6401e-005
201	20.589	6.	0.1	81.774
202	17.177	6.	5.e-002	2.9086e-005
203	24.	4.5	0.1	138.37
204	24.	6.	5.e-002	4.933e-005
205	24.	1.5	0.1	269.71
206	24.	3.	5.e-002	2.9338e-005
207	3.9339e-014	4.5	0.1	2684.2
208	1.3113e-014	1.5	0.1	3110.4
209	2.6581e-014	3.	5.e-002	1.2224e-004
210	0.5	6.	0.1	815.59
211	5.2451e-014	6.	5.e-002	-3.5566e-005
212	1.5	6.	0.1	1058.8
213	1.	6.	5.e-002	1.4978e-005
214	2.	6.	5.e-002	4.6758e-006
215	21.271	0.	0.1	174.46
216	24.	0.	5.e-002	-2.7568e-005
217	15.813	0.	0.1	45.44
218	18.542	0.	5.e-002	1.5728e-005
219	10.354	0.	0.1	209.02
220	13.083	0.	5.e-002	2.0775e-005
221	6.2604	0.	0.1	73.437
222	7.625	0.	5.e-002	7.0509e-006
223	3.5313	0.	0.1	91.567
224	4.8958	0.	5.e-002	-2.4723e-006
225	2.1667	0.	5.e-002	-1.4958e-013
226	1.	1.8804e-030	0.1	1842.5
227	2.	3.7609e-030	5.e-002	4.0813e-006
228	0.	0.	5.e-002	6.2171e-006
229	1.	1.8804e-030	0.	-1842.5
230	2.	0.5	0.	-1915.6
231	1.3113e-014	1.5	0.	-3110.4
232	6.2604	0.	0.	-73.437
233	3.5313	0.	0.	-91.567
234	10.354	0.	0.	-209.02
235	15.813	0.	0.	-45.44
236	21.271	0.	0.	-174.46
237	2.1667	0.5	0.	-647.02
238	24.	1.5	0.	-269.71
239	1.5	6.	0.	-1058.8
240	0.5	6.	0.	-815.59
241	2.	5.5	0.	-1872.8
242	3.9339e-014	4.5	0.	-2684.2
243	1.	2.	0.	-3213.3
244	24.	4.5	0.	-138.37
245	20.589	6.	0.	-81.774
246	13.766	6.	0.	-151.63
247	7.9661	6.	0.	-326.72
248	3.8724	6.	0.	-269.29
