Node Numbers,X Locations (inches),Y Locations (inches),Z Locations (inches),Equivalent Elastic Strains (in/in),Equivalent Stress (psi),Max Principal Elastic Strain (in/in),Max Principal Stress (psi),Middle Principal Elastic Strain (in/in),Middle Principal Stress (psi),Min Principal Elastic Strain (in/in),Min Principal Stress (psi),Total Deformation (in)
1,4.7946,2.2491,0,0.00013128,1311.9,4.4877e-05,3.957,4.1041e-05,-24.86,-0.00013161,-1322.1,0.035443
2,3.8621,2.936,0,0.00022299,2228.3,0.00011874,581.35,4.6049e-05,35.143,-0.00020742,-1869.3,0.02223
3,4.9264,4.7099,0,0.00011654,1164.6,5.2033e-05,142.73,2.7639e-05,-40.562,-0.00011371,-1102.6,0.036732
4,2.3019,0.89817,0,0.00011263,1125.6,3.9971e-05,-16.405,3.0802e-05,-85.299,-0.00011421,-1174.8,0.006574
5,2.7937,2.2634,0,0.00014563,1455.3,5.455e-05,17.499,3.8371e-05,-104.06,-0.00014672,-1494.8,0.010945
6,4.8397,0.59063,0,7.7384e-05,773.3,3.5533e-05,127.19,1.9689e-05,8.141,-7.4391e-05,-698.74,0.034342
7,2.3152,4.1617,0,0.00012122,1211.4,4.1921e-05,-61.716,3.0939e-05,-144.23,-0.00012451,-1312.2,0.0074247
8,2.9932,4.0016,0,0.00015582,1557.1,6.9215e-05,229.26,4.1428e-05,20.476,-0.00015052,-1421.7,0.012473
9,4.6643,5.4639,0,7.7786e-05,777.33,3.5221e-05,121.66,2.0126e-05,8.2344,-7.4953e-05,-706.15,0.031309
10,5.334,4.2159,0,0.0001121,1120.2,4.4313e-05,-52.231,1.8773e-05,-244.13,-0.0001159,-1256,0.044209
11,2.3132,5.1198,0,0.00011271,1126.4,3.9283e-05,-19.009,3.1844e-05,-74.902,-0.00011421,-1172.3,0.0067137
12,1.1314,4.9106,0,0.0001405,1404.1,7.9294e-05,314.01,1.3615e-05,-179.47,-0.00013155,-1270.2,0.0016515
13,1.1334,3.7533,0,0.00015327,1531.6,9.0011e-05,338.24,6.0416e-06,-292.67,-0.00014241,-1408.1,0.0018192
14,1.1418,1.1377,0,0.00013712,1370.2,7.7634e-05,316.38,1.3825e-05,-163.06,-0.00012806,-1229.2,0.001685
