Node Number	X Location (in)	Y Location (in)	Z Location (in)	Equivalent (von-Mises) Stress (psi)
1	3.9176	2.9153	0.	11372
2	4.8275	2.2552	0.	5726.8
3	5.1878	4.2117	0.	4440.8
4	2.7458	1.857	0.	8357.1
5	2.5371	0.68894	0.	5384.1
6	4.7821	0.56614	0.	4007.7
7	2.3642	4.369	0.	5844.1
8	4.7092	5.4868	0.	3528.1
9	5.6171	3.3608	0.	5080.6
10	5.8285	2.262	0.	4645.8
11	4.8988	4.7277	0.	5629.3
12	5.6839	1.0519	0.	4126.2
13	1.163	3.8566	0.	6345.5
14	1.3672	1.2833	0.	5335.2
15	6.9874	1.1593	0.	4122.2
16	8.1667	1.1993	0.	3857.9
17	9.3282	1.212	0.	3539.9
18	10.48	1.2166	0.	3230.7
19	11.633	1.2229	0.	2921.3
20	12.779	1.279	0.	2615.8
21	13.919	1.2935	0.	2320.5
22	15.043	1.3031	0.	2036.
23	16.168	1.3064	0.	1758.7
24	17.277	1.2362	0.	1492.9
25	18.384	1.2195	0.	1235.5
26	19.508	1.2098	0.	979.9
27	20.622	1.2077	0.	737.04
28	22.864	1.2106	0.	289.08
29	22.87	4.8187	0.	286.85
30	21.76	4.8359	0.	498.33
31	20.639	4.8307	0.	733.28
32	19.516	4.8352	0.	978.21
33	18.396	4.825	0.	1232.4
34	17.278	4.8264	0.	1492.4
35	16.158	4.8248	0.	1761.4
36	15.037	4.8226	0.	2038.7
37	13.911	4.821	0.	2323.1
38	12.77	4.8119	0.	2617.8
39	11.628	4.8065	0.	2919.
40	10.469	4.8004	0.	3229.6
41	9.2925	4.7951	0.	3549.1
42	6.5922	4.742	0.	4276.1
43	4.7366	1.5175	0.	6512.5
44	2.2912	5.1734	0.	5118.5
45	1.1182	4.9525	0.	5882.9
46	6.8	3.5523	0.	4241.9
47	8.0748	2.3975	0.	3892.1
48	9.267	2.4151	0.	3542.9
49	10.441	2.4166	0.	3223.
50	11.614	2.4366	0.	2910.4
51	12.764	2.4514	0.	2610.5
52	13.906	2.4639	0.	2317.8
53	15.036	2.4715	0.	2032.3
54	16.162	2.4767	0.	1755.4
55	17.291	2.45	0.	1485.7
56	18.421	2.4593	0.	1223.3
57	19.515	2.4359	0.	981.03
58	20.61	2.4348	0.	748.27
59	21.736	2.4207	0.	522.92
60	11.604	3.6231	0.	2911.2
61	12.756	3.6305	0.	2612.8
62	10.434	3.6157	0.	3217.
63	9.2426	3.6091	0.	3522.6
64	8.0268	3.6006	0.	3859.2
65	6.9174	2.3285	0.	4111.1
66	22.854	2.4146	0.	323.9
67	15.029	3.6405	0.	2034.4
68	13.897	3.6368	0.	2319.4
69	16.154	3.6449	0.	1757.9
70	17.287	3.6409	0.	1486.6
71	18.42	3.6372	0.	1224.4
72	19.521	3.6402	0.	979.22
73	20.623	3.64	0.	744.53
74	22.864	3.6114	0.	321.58
75	21.744	3.6256	0.	521.43
76	8.0463	4.7819	0.	3855.7
77	5.7205	5.2754	0.	4409.2
78	4.5105	5.0736	0.	4079.3
79	21.742	1.2114	0.	503.61
80	2.9854	1.1741	0.	5460.5
81	2.5661	2.4165	0.	6649.4
82	1.3844	2.6637	0.	5830.8
83	4.4914	3.0785	0.	7382.9
84	4.4786	1.0252	0.	3758.1
85	3.006	3.1465	0.	8765.9
86	3.4202	2.8183	0.	7813.5
87	2.5596	3.6569	0.	7338.2
88	2.5596	3.6569	0.1	7338.2
89	3.4202	2.8183	0.1	7813.5
90	3.006	3.1465	0.1	8765.9
91	4.4786	1.0252	0.1	3758.1
92	4.4914	3.0785	0.1	7382.9
93	1.3844	2.6637	0.1	5830.8
94	2.5661	2.4165	0.1	6649.4
95	2.9854	1.1741	0.1	5460.5
96	21.742	1.2114	0.1	503.61
97	4.5105	5.0736	0.1	4079.3
98	5.7205	5.2754	0.1	4409.2
99	8.0463	4.7819	0.1	3855.7
100	21.744	3.6256	0.1	521.43
101	22.864	3.6114	0.1	321.58
102	20.623	3.64	0.1	744.53
103	19.521	3.6402	0.1	979.22
104	18.42	3.6372	0.1	1224.4
105	17.287	3.6409	0.1	1486.6
106	16.154	3.6449	0.1	1757.9
107	13.897	3.6368	0.1	2319.4
108	15.029	3.6405	0.1	2034.4
109	22.854	2.4146	0.1	323.9
110	6.9174	2.3285	0.1	4111.1
111	8.0268	3.6006	0.1	3859.2
112	9.2426	3.6091	0.1	3522.6
113	10.434	3.6157	0.1	3217.
114	12.756	3.6305	0.1	2612.8
115	11.604	3.6231	0.1	2911.2
116	21.736	2.4207	0.1	522.92
117	20.61	2.4348	0.1	748.27
118	19.515	2.4359	0.1	981.03
119	18.421	2.4593	0.1	1223.3
120	17.291	2.45	0.1	1485.7
121	16.162	2.4767	0.1	1755.4
122	15.036	2.4715	0.1	2032.3
123	13.906	2.4639	0.1	2317.8
124	12.764	2.4514	0.1	2610.5
125	11.614	2.4366	0.1	2910.4
126	10.441	2.4166	0.1	3223.
127	9.267	2.4151	0.1	3542.9
128	8.0748	2.3975	0.1	3892.1
129	6.8	3.5523	0.1	4241.9
130	1.1182	4.9525	0.1	5882.9
131	2.2912	5.1734	0.1	5118.5
132	4.7366	1.5175	0.1	6512.5
133	6.5922	4.742	0.1	4276.1
134	9.2925	4.7951	0.1	3549.1
135	10.469	4.8004	0.1	3229.6
136	11.628	4.8065	0.1	2919.
137	12.77	4.8119	0.1	2617.8
138	13.911	4.821	0.1	2323.1
139	15.037	4.8226	0.1	2038.7
140	16.158	4.8248	0.1	1761.4
141	17.278	4.8264	0.1	1492.4
142	18.396	4.825	0.1	1232.4
143	19.516	4.8352	0.1	978.21
144	20.639	4.8307	0.1	733.28
145	21.76	4.8359	0.1	498.33
146	22.87	4.8187	0.1	286.85
147	22.864	1.2106	0.1	289.08
148	20.622	1.2077	0.1	737.04
149	19.508	1.2098	0.1	979.9
150	18.384	1.2195	0.1	1235.5
151	17.277	1.2362	0.1	1492.9
152	16.168	1.3064	0.1	1758.7
153	15.043	1.3031	0.1	2036.
154	13.919	1.2935	0.1	2320.5
155	12.779	1.279	0.1	2615.8
156	11.633	1.2229	0.1	2921.3
157	10.48	1.2166	0.1	3230.7
158	9.3282	1.212	0.1	3539.9
159	8.1667	1.1993	0.1	3857.9
160	6.9874	1.1593	0.1	4122.2
161	1.3672	1.2833	0.1	5335.2
162	1.163	3.8566	0.1	6345.5
163	5.6839	1.0519	0.1	4126.2
164	4.8988	4.7277	0.1	5629.3
165	5.8285	2.262	0.1	4645.8
166	5.6171	3.3608	0.1	5080.6
167	4.7092	5.4868	0.1	3528.1
168	2.3642	4.369	0.1	5844.1
169	4.7821	0.56614	0.1	4007.7
170	2.5371	0.68894	0.1	5384.1
171	2.7458	1.857	0.1	8357.1
172	5.1878	4.2117	0.1	4440.8
173	4.8275	2.2552	0.1	5726.8
174	3.9176	2.9153	0.1	11372
175	3.8067	4.	0.1	15273
176	3.8067	4.5	0.1	5973.
177	3.8067	5.	0.1	4937.8
178	3.8067	5.5	0.1	1344.8
179	3.64	5.5	0.1	2708.9
180	3.64	5.	0.1	5821.8
181	3.64	4.5	0.1	9702.6
182	3.64	4.	0.1	17210
183	3.8067	2.	0.1	16598
184	3.8067	1.5	0.1	7612.3
185	3.8067	1.	0.1	3628.7
186	3.8067	0.5	0.1	1608.7
187	3.64	0.5	0.1	2822.2
188	3.64	1.	0.1	3179.2
189	3.64	1.5	0.1	10437
190	3.64	2.	0.1	18996
191	3.8067	6.	0.1	1002.2
192	4.9285	6.	0.1	3082.
193	6.0504	6.	0.1	4597.8
194	7.1722	6.	0.1	3874.6
195	8.2941	6.	0.1	3907.2
196	9.4159	6.	0.1	3543.8
197	10.538	6.	0.1	3246.6
198	11.66	6.	0.1	2929.2
199	12.781	6.	0.1	2626.4
200	13.903	6.	0.1	2330.7
201	15.025	6.	0.1	2043.
202	16.147	6.	0.1	1763.7
203	17.269	6.	0.1	1491.7
204	18.391	6.	0.1	1226.2
205	19.513	6.	0.1	968.63
206	20.634	6.	0.1	716.34
207	21.756	6.	0.1	469.7
208	22.878	6.	0.1	224.23
209	24.	6.	0.1	29.148
210	24.	4.8	0.1	144.03
211	24.	3.6	0.1	184.89
212	24.	2.4	0.1	184.76
213	24.	1.2	0.1	144.29
214	0.	1.2	0.1	3737.8
215	0.	2.4	0.1	3882.5
216	0.	3.6	0.1	3819.5
217	0.	4.8	0.1	3707.9
218	24.	0.	0.1	27.064
219	22.878	0.	0.1	224.44
220	21.756	0.	0.1	469.63
221	20.634	0.	0.1	716.62
222	19.513	0.	0.1	969.19
223	18.391	0.	0.1	1226.5
224	17.269	0.	0.1	1493.4
225	16.147	0.	0.1	1764.7
226	15.025	0.	0.1	2043.4
227	13.903	0.	0.1	2330.6
228	12.781	0.	0.1	2624.9
229	11.66	0.	0.1	2927.6
230	10.538	0.	0.1	3238.3
231	9.4159	0.	0.1	3565.9
232	8.2941	0.	0.1	3847.4
233	7.1722	0.	0.1	4203.6
234	6.0504	0.	0.1	4138.7
235	4.9285	0.	0.1	3228.9
236	3.8067	0.	0.1	660.24
237	3.64	0.	0.1	1162.5
238	2.4267	0.	0.1	4278.7
239	1.2133	0.	0.1	6657.8
240	0.	0.	0.1	1670.7
241	0.	6.	0.1	1558.3
242	1.2133	6.	0.1	6800.7
243	2.4267	6.	0.1	4445.5
244	3.64	6.	0.1	386.45
245	2.4267	6.	0.	4445.5
246	1.2133	6.	0.	6800.7
247	3.64	6.	0.	386.45
248	0.	6.	0.	1558.3
249	1.2133	0.	0.	6657.8
250	2.4267	0.	0.	4278.7
251	3.64	0.	0.	1162.5
252	0.	0.	0.	1670.7
253	4.9285	0.	0.	3228.9
254	6.0504	0.	0.	4138.7
255	7.1722	0.	0.	4203.6
256	8.2941	0.	0.	3847.4
257	9.4159	0.	0.	3565.9
258	10.538	0.	0.	3238.3
259	11.66	0.	0.	2927.6
260	12.781	0.	0.	2624.9
261	13.903	0.	0.	2330.6
262	15.025	0.	0.	2043.4
263	16.147	0.	0.	1764.7
264	17.269	0.	0.	1493.4
265	18.391	0.	0.	1226.5
266	19.513	0.	0.	969.19
267	20.634	0.	0.	716.62
268	21.756	0.	0.	469.63
269	22.878	0.	0.	224.44
270	3.8067	0.	0.	660.24
271	24.	0.	0.	27.064
272	0.	4.8	0.	3707.9
273	0.	3.6	0.	3819.5
274	0.	2.4	0.	3882.5
275	0.	1.2	0.	3737.8
276	24.	1.2	0.	144.29
277	24.	2.4	0.	184.76
278	24.	3.6	0.	184.89
279	24.	4.8	0.	144.03
280	24.	6.	0.	29.148
281	22.878	6.	0.	224.23
282	21.756	6.	0.	469.7
283	20.634	6.	0.	716.34
284	19.513	6.	0.	968.63
285	18.391	6.	0.	1226.2
286	17.269	6.	0.	1491.7
287	16.147	6.	0.	1763.7
288	15.025	6.	0.	2043.
289	13.903	6.	0.	2330.7
290	12.781	6.	0.	2626.4
291	11.66	6.	0.	2929.2
292	10.538	6.	0.	3246.6
293	9.4159	6.	0.	3543.8
294	8.2941	6.	0.	3907.2
295	7.1722	6.	0.	3874.6
296	6.0504	6.	0.	4597.8
297	4.9285	6.	0.	3082.
298	3.8067	6.	0.	1002.2
299	3.64	1.5	0.	10437
300	3.64	1.	0.	3179.2
301	3.64	0.5	0.	2822.2
302	3.64	2.	0.	18996
303	3.8067	0.5	0.	1608.7
304	3.8067	1.	0.	3628.7
305	3.8067	1.5	0.	7612.3
306	3.8067	2.	0.	16598
307	3.64	4.5	0.	9702.6
308	3.64	5.	0.	5821.8
309	3.64	5.5	0.	2708.9
310	3.64	4.	0.	17210
311	3.8067	5.5	0.	1344.8
312	3.8067	5.	0.	4937.8
313	3.8067	4.5	0.	5973.
314	3.8067	4.	0.	15273
315	4.2045	2.9969	0.	9250.3
316	3.6689	2.8668	0.	9566.6
