Node Number	X Location (in)	Y Location (in)	Z Location (in)	Middle Principal Elastic Strain (in/in)
1	3.9176	2.9153	0.	2.3376e-004
2	4.8275	2.2552	0.	1.3818e-004
3	5.1878	4.2117	0.	1.3332e-004
4	2.7458	1.857	0.	1.8284e-004
5	2.5371	0.68894	0.	1.4513e-004
6	4.7821	0.56614	0.	1.1455e-004
7	2.3642	4.369	0.	1.4883e-004
8	4.7092	5.4868	0.	9.3156e-005
9	5.6171	3.3608	0.	1.1571e-004
10	5.8285	2.262	0.	1.4144e-004
11	4.8988	4.7277	0.	1.5875e-004
12	5.6839	1.0519	0.	1.238e-004
13	1.163	3.8566	0.	9.8997e-006
14	1.3672	1.2833	0.	7.8914e-005
15	6.9874	1.1593	0.	1.2931e-004
16	8.1667	1.1993	0.	1.2251e-004
17	9.3282	1.212	0.	1.1282e-004
18	10.48	1.2166	0.	1.0493e-004
19	11.633	1.2229	0.	9.5495e-005
20	12.779	1.279	0.	8.6143e-005
21	13.919	1.2935	0.	7.6359e-005
22	15.043	1.3031	0.	6.6731e-005
23	16.168	1.3064	0.	5.7294e-005
24	17.277	1.2362	0.	4.826e-005
25	18.384	1.2195	0.	3.9541e-005
26	19.508	1.2098	0.	3.0743e-005
27	20.622	1.2077	0.	2.2276e-005
28	22.864	1.2106	0.	4.9824e-006
29	22.87	4.8187	0.	4.9808e-006
30	21.76	4.8359	0.	1.3584e-005
31	20.639	4.8307	0.	2.216e-005
32	19.516	4.8352	0.	3.0703e-005
33	18.396	4.825	0.	3.9464e-005
34	17.278	4.8264	0.	4.8365e-005
35	16.158	4.8248	0.	5.7416e-005
36	15.037	4.8226	0.	6.6776e-005
37	13.911	4.821	0.	7.6427e-005
38	12.77	4.8119	0.	8.635e-005
39	11.628	4.8065	0.	9.5292e-005
40	10.469	4.8004	0.	1.0426e-004
41	9.2925	4.7951	0.	1.1276e-004
42	6.5922	4.742	0.	1.3195e-004
43	4.7366	1.5175	0.	1.8405e-004
44	2.2912	5.1734	0.	1.5628e-004
45	1.1182	4.9525	0.	6.3847e-005
46	6.8	3.5523	0.	1.1775e-004
47	8.0748	2.3975	0.	1.1746e-004
48	9.267	2.4151	0.	1.1007e-004
49	10.441	2.4166	0.	1.0234e-004
50	11.614	2.4366	0.	9.4169e-005
51	12.764	2.4514	0.	8.5495e-005
52	13.906	2.4639	0.	7.6465e-005
53	15.036	2.4715	0.	6.666e-005
54	16.162	2.4767	0.	5.7334e-005
55	17.291	2.45	0.	4.8189e-005
56	18.421	2.4593	0.	3.9017e-005
57	19.515	2.4359	0.	3.0462e-005
58	20.61	2.4348	0.	2.1866e-005
59	21.736	2.4207	0.	1.2988e-005
60	11.604	3.6231	0.	9.3943e-005
61	12.756	3.6305	0.	8.5453e-005
62	10.434	3.6157	0.	1.0098e-004
63	9.2426	3.6091	0.	1.0778e-004
64	8.0268	3.6006	0.	1.0844e-004
65	6.9174	2.3285	0.	1.1713e-004
66	22.854	2.4146	0.	3.9443e-006
67	15.029	3.6405	0.	6.6786e-005
68	13.897	3.6368	0.	7.6495e-005
69	16.154	3.6449	0.	5.7363e-005
70	17.287	3.6409	0.	4.8035e-005
71	18.42	3.6372	0.	3.9092e-005
72	19.521	3.6402	0.	3.0464e-005
73	20.623	3.64	0.	2.1798e-005
74	22.864	3.6114	0.	3.8344e-006
75	21.744	3.6256	0.	1.297e-005
76	8.0463	4.7819	0.	1.1437e-004
77	5.7205	5.2754	0.	1.1046e-004
78	4.5105	5.0736	0.	9.4704e-005
79	21.742	1.2114	0.	1.3658e-005
80	2.9854	1.1741	0.	1.725e-004
81	2.5661	2.4165	0.	1.0361e-004
82	1.3844	2.6637	0.	2.2265e-005
83	4.4914	3.0785	0.	1.7327e-004
84	4.4786	1.0252	0.	9.3546e-005
85	3.006	3.1465	0.	2.6714e-004
86	3.4202	2.8183	0.	2.3002e-004
87	2.5596	3.6569	0.	9.5061e-005
88	2.5596	3.6569	0.1	-9.5061e-005
89	3.4202	2.8183	0.1	-2.3002e-004
90	3.006	3.1465	0.1	-2.6714e-004
91	4.4786	1.0252	0.1	-9.3546e-005
92	4.4914	3.0785	0.1	-1.7327e-004
93	1.3844	2.6637	0.1	-2.2265e-005
94	2.5661	2.4165	0.1	-1.0361e-004
95	2.9854	1.1741	0.1	-1.725e-004
96	21.742	1.2114	0.1	-1.3658e-005
97	4.5105	5.0736	0.1	-9.4704e-005
98	5.7205	5.2754	0.1	-1.1046e-004
99	8.0463	4.7819	0.1	-1.1437e-004
100	21.744	3.6256	0.1	-1.297e-005
101	22.864	3.6114	0.1	-3.8344e-006
102	20.623	3.64	0.1	-2.1798e-005
103	19.521	3.6402	0.1	-3.0464e-005
104	18.42	3.6372	0.1	-3.9092e-005
105	17.287	3.6409	0.1	-4.8035e-005
106	16.154	3.6449	0.1	-5.7363e-005
107	13.897	3.6368	0.1	-7.6495e-005
108	15.029	3.6405	0.1	-6.6786e-005
109	22.854	2.4146	0.1	-3.9443e-006
110	6.9174	2.3285	0.1	-1.1713e-004
111	8.0268	3.6006	0.1	-1.0844e-004
112	9.2426	3.6091	0.1	-1.0778e-004
113	10.434	3.6157	0.1	-1.0098e-004
114	12.756	3.6305	0.1	-8.5453e-005
115	11.604	3.6231	0.1	-9.3943e-005
116	21.736	2.4207	0.1	-1.2988e-005
117	20.61	2.4348	0.1	-2.1866e-005
118	19.515	2.4359	0.1	-3.0462e-005
119	18.421	2.4593	0.1	-3.9017e-005
120	17.291	2.45	0.1	-4.8189e-005
121	16.162	2.4767	0.1	-5.7334e-005
122	15.036	2.4715	0.1	-6.666e-005
123	13.906	2.4639	0.1	-7.6465e-005
