Node Number	X Location (in)	Y Location (in)	Z Location (in)	Equivalent (von-Mises) Stress (psi)
1	12.3	2.1818	0.	10368
2	12.3	2.3636	0.	8205.9
3	12.3	2.5455	0.	7243.8
4	12.3	2.7273	0.	6745.
5	12.3	2.9091	0.	6532.2
6	12.3	3.0909	0.	6532.2
7	12.3	3.2727	0.	6745.
8	12.3	3.4545	0.	7243.8
9	12.3	3.6364	0.	8205.9
10	12.3	3.8182	0.	10368
11	12.467	2.1818	0.	10223
12	12.467	2.3636	0.	8157.3
13	12.467	2.5455	0.	7185.8
14	12.467	2.7273	0.	6685.7
15	12.467	2.9091	0.	6471.7
16	12.467	3.0909	0.	6471.7
17	12.467	3.2727	0.	6685.7
18	12.467	3.4545	0.	7185.8
19	12.467	3.6364	0.	8157.3
20	12.467	3.8182	0.	10223
21	12.116	5.8182	0.	582.55
22	12.116	5.6364	0.	855.88
23	12.116	5.4545	0.	1203.4
24	12.116	5.2727	0.	1596.3
25	12.116	5.0909	0.	2043.6
26	12.116	4.9091	0.	2567.2
27	12.116	4.7273	0.	3206.3
28	12.116	4.5455	0.	4032.2
29	12.116	4.3636	0.	5203.2
30	12.116	4.1818	0.	6931.1
31	12.116	4.	0.	8187.8
32	12.116	3.8182	0.	7723.6
33	12.116	3.6364	0.	7242.9
34	12.116	3.4545	0.	6733.8
35	12.116	3.2727	0.	6437.5
36	12.116	3.0909	0.	6296.5
37	12.116	2.9091	0.	6296.5
38	12.116	2.7273	0.	6437.5
39	12.116	2.5455	0.	6733.8
40	12.116	2.3636	0.	7242.9
41	12.116	2.1818	0.	7723.6
42	12.116	2.	0.	8187.8
43	12.116	1.8182	0.	6931.1
44	12.116	1.6364	0.	5203.2
45	12.116	1.4545	0.	4032.2
46	12.116	1.2727	0.	3206.3
47	12.116	1.0909	0.	2567.2
48	12.116	0.90909	0.	2043.6
49	12.116	0.72727	0.	1596.3
50	12.116	0.54545	0.	1203.4
51	12.116	0.36364	0.	855.88
52	12.116	0.18182	0.	582.55
53	11.933	5.8182	0.	896.72
54	11.933	5.6364	0.	1047.1
55	11.933	5.4545	0.	1295.9
56	11.933	5.2727	0.	1611.9
57	11.933	5.0909	0.	1988.2
58	11.933	4.9091	0.	2431.4
59	11.933	4.7273	0.	2959.9
60	11.933	4.5455	0.	3586.4
61	11.933	4.3636	0.	4334.6
62	11.933	4.1818	0.	5093.1
63	11.933	4.	0.	5568.7
64	11.933	3.8182	0.	5910.5
65	11.933	3.6364	0.	6011.3
66	11.933	3.4545	0.	5978.
67	11.933	3.2727	0.	5901.2
68	11.933	3.0909	0.	5853.
69	11.933	2.9091	0.	5853.
70	11.933	2.7273	0.	5901.2
71	11.933	2.5455	0.	5978.
72	11.933	2.3636	0.	6011.3
73	11.933	2.1818	0.	5910.5
74	11.933	2.	0.	5568.7
75	11.933	1.8182	0.	5093.1
76	11.933	1.6364	0.	4334.6
77	11.933	1.4545	0.	3586.4
78	11.933	1.2727	0.	2959.9
79	11.933	1.0909	0.	2431.4
80	11.933	0.90909	0.	1988.2
81	11.933	0.72727	0.	1611.9
82	11.933	0.54545	0.	1295.9
83	11.933	0.36364	0.	1047.1
84	11.933	0.18182	0.	896.72
85	11.749	5.8182	0.	1235.8
86	11.749	5.6364	0.	1350.6
87	11.749	5.4545	0.	1542.1
88	11.749	5.2727	0.	1799.
89	11.749	5.0909	0.	2115.
90	11.749	4.9091	0.	2488.1
91	11.749	4.7273	0.	2916.9
92	11.749	4.5455	0.	3396.5
93	11.749	4.3636	0.	3886.5
94	11.749	4.1818	0.	4333.1
95	11.749	4.	0.	4693.2
96	11.749	3.8182	0.	4967.6
97	11.749	3.6364	0.	5176.9
98	11.749	3.4545	0.	5288.7
99	11.749	3.2727	0.	5334.1
100	11.749	3.0909	0.	5347.3
101	11.749	2.9091	0.	5347.3
102	11.749	2.7273	0.	5334.1
103	11.749	2.5455	0.	5288.7
104	11.749	2.3636	0.	5176.9
105	11.749	2.1818	0.	4967.6
106	11.749	2.	0.	4693.2
107	11.749	1.8182	0.	4333.1
108	11.749	1.6364	0.	3886.5
109	11.749	1.4545	0.	3396.5
110	11.749	1.2727	0.	2916.9
111	11.749	1.0909	0.	2488.1
112	11.749	0.90909	0.	2115.
113	11.749	0.72727	0.	1799.
114	11.749	0.54545	0.	1542.1
115	11.749	0.36364	0.	1350.6
116	11.749	0.18182	0.	1235.8
117	11.566	5.8182	0.	1553.
118	11.566	5.6364	0.	1655.3
119	11.566	5.4545	0.	1812.7
