Node Number	X Location (in)	Y Location (in)	Z Location (in)	Equivalent (von-Mises) Stress (psi)
1	4.3927	3.2771	0.	1897.4
2	5.0965	1.4793	0.	1117.6
3	2.5395	2.4821	0.	1602.7
4	5.7713	3.18	0.	1081.1
5	3.1019	0.52621	0.	952.6
6	2.926	1.3234	0.	1352.
7	5.0702	0.58834	0.	814.36
8	2.8483	5.3059	0.	1011.2
9	2.8887	4.6634	0.	1161.8
10	3.0203	4.1514	0.	1443.3
11	5.2021	4.6697	0.	1001.4
12	4.7623	5.0586	0.	707.02
13	2.1869	3.5341	0.	1359.7
14	1.8659	5.1093	0.	1274.1
15	5.2716	1.9433	0.	1112.2
16	2.2188	0.7601	0.	1155.1
17	4.9368	5.4649	0.	683.7
18	0.96784	3.8069	0.	1545.8
19	1.3686	2.6943	0.	1466.6
20	0.91593	4.924	0.	1412.9
21	6.1376	1.0131	0.	780.94
22	7.2936	1.0965	0.	792.34
23	8.4035	1.1566	0.	702.47
24	9.5237	1.1825	0.	610.63
25	10.644	1.1848	0.	523.71
26	11.777	1.1945	0.	441.56
27	12.899	1.1868	0.	366.61
28	14.018	1.171	0.	298.55
29	15.123	1.1731	0.	238.16
30	16.226	1.1772	0.	184.63
31	17.329	1.184	0.	138.19
32	18.434	1.1884	0.	98.873
33	19.546	1.1866	0.	66.391
34	20.661	1.1905	0.	41.018
35	21.772	1.1917	0.	22.957
36	22.885	1.1949	0.	12.18
37	22.872	2.3927	0.	15.591
38	22.869	3.6013	0.	15.613
39	22.878	4.795	0.	12.249
40	21.76	4.7924	0.	23.078
41	20.653	4.7971	0.	41.209
42	19.536	4.7927	0.	66.618
43	18.424	4.7909	0.	99.172
44	17.317	4.7362	0.	138.82
45	16.214	4.6938	0.	185.09
46	15.12	4.7652	0.	238.05
47	14.014	4.7582	0.	298.63
48	12.895	4.7675	0.	366.42
49	11.757	4.7753	0.	442.04
50	10.619	4.7588	0.	523.52
51	9.4564	4.7606	0.	613.9
52	8.2205	4.7392	0.	720.57
53	6.9323	4.6571	0.	809.31
54	5.9624	5.2314	0.	875.82
55	7.1466	2.2182	0.	806.14
56	7.0286	3.3971	0.	811.92
57	8.2982	2.3346	0.	705.56
58	9.4516	2.3719	0.	610.77
59	10.608	2.3776	0.	522.63
60	11.749	2.3776	0.	440.99
61	12.883	2.3611	0.	366.15
62	14.004	2.3492	0.	298.62
63	15.12	2.3544	0.	238.05
64	16.223	2.3611	0.	184.99
65	17.326	2.3687	0.	138.7
66	18.428	2.3762	0.	99.628
67	19.532	2.3839	0.	67.657
