Node Number	X Location (in)	Y Location (in)	Z Location (in)	Minimum Principal Elastic Strain (in/in)
1	5.3819	2.9797	0.	-1.3291e-004
2	5.3655	1.6973	0.	-1.0538e-004
3	4.1202	2.754	0.	-1.7949e-004
4	2.4454	3.9514	0.	-1.4473e-004
5	5.0318	4.7645	0.	-1.0354e-004
6	2.7905	0.67978	0.	-9.7688e-005
7	2.3232	1.8994	0.	-1.2648e-004
8	4.8481	0.48041	0.	-7.1954e-005
9	2.8916	5.4396	0.	-9.4197e-005
10	3.1195	5.007	0.	-8.4654e-005
11	2.7937	4.5469	0.	-1.3022e-004
12	4.7688	5.4721	0.	-7.0495e-005
13	5.572	4.39	0.	-1.0753e-004
14	2.0803	5.1556	0.	-1.2733e-004
15	1.2561	4.5741	0.	-1.3433e-004
16	0.98367	1.1375	0.	-1.3539e-004
17	1.8955	0.95603	0.	-1.3451e-004
18	1.2117	3.3285	0.	-1.4332e-004
19	1.1308	2.2402	0.	-1.4508e-004
20	6.6744	3.3544	0.	-8.7786e-005
21	5.7917	0.68549	0.	-8.0542e-005
22	6.5575	1.149	0.	-8.6667e-005
23	8.073	1.1584	0.	-7.5806e-005
24	9.335	1.1805	0.	-6.3262e-005
25	10.532	1.1879	0.	-5.3601e-005
26	11.684	1.183	0.	-4.4951e-005
27	12.829	1.1781	0.	-3.7151e-005
28	13.954	1.173	0.	-3.0191e-005
29	15.064	1.1723	0.	-2.4009e-005
30	16.186	1.1724	0.	-1.8554e-005
31	17.295	1.1748	0.	-1.3824e-005
32	18.41	1.1788	0.	-9.8171e-006
33	19.521	1.1851	0.	-6.5244e-006
34	20.636	1.1892	0.	-3.9462e-006
35	21.755	1.1889	0.	-2.0613e-006
36	22.879	1.1951	0.	-8.7446e-007
37	22.868	2.3932	0.	-1.0137e-006
38	22.869	3.6018	0.	-1.0136e-006
39	22.876	4.7969	0.	-8.8012e-007
40	21.754	4.7928	0.	-2.0669e-006
41	20.629	4.7914	0.	-3.9624e-006
42	19.513	4.7418	0.	-6.5599e-006
43	18.4	4.7019	0.	-9.8498e-006
44	17.29	4.6816	0.	-1.3853e-005
45	16.182	4.6744	0.	-1.8557e-005
46	15.072	4.6743	0.	-2.3983e-005
47	13.96	4.6759	0.	-3.0119e-005
48	12.845	4.6806	0.	-3.7013e-005
49	11.715	4.7163	0.	-4.4842e-005
50	10.526	4.743	0.	-5.3641e-005
51	9.2937	4.7388	0.	-6.3328e-005
52	7.814	4.6581	0.	-7.4722e-005
53	6.7279	5.1046	0.	-9.3519e-005
54	5.8104	5.3536	0.	-8.525e-005
55	6.7338	2.2497	0.	-9.1121e-005
56	7.9691	2.2889	0.	-7.417e-005
57	9.2406	2.3502	0.	-6.3348e-005
58	10.466	2.349	0.	-5.379e-005
59	11.657	2.3514	0.	-4.4943e-005
60	12.813	2.353	0.	-3.7125e-005
61	13.948	2.3516	0.	-3.0168e-005
62	15.061	2.3512	0.	-2.4007e-005
63	16.182	2.353	0.	-1.8566e-005
64	17.293	2.3571	0.	-1.3844e-005
65	18.408	2.3633	0.	-9.8438e-006
66	19.52	2.3702	0.	-6.5708e-006
67	20.634	2.378	0.	-4.0109e-006
68	21.749	2.3873	0.	-2.1669e-006
69	21.748	3.5908	0.	-2.1677e-006
70	20.634	3.5797	0.	-4.0159e-006
71	19.522	3.5577	0.	-6.5722e-006
72	18.401	3.5336	0.	-9.8638e-006
73	17.291	3.5205	0.	-1.3857e-005
74	16.178	3.5137	0.	-1.8573e-005
75	15.064	3.5108	0.	-2.3996e-005
76	13.948	3.513	0.	-3.0156e-005
77	12.83	3.5147	0.	-3.7027e-005
78	11.696	3.5177	0.	-4.4806e-005
79	10.483	3.527	0.	-5.3758e-005
80	9.2109	3.5393	0.	-6.3622e-005
81	7.9685	3.4992	0.	-7.3389e-005
82	4.6273	5.0839	0.	-6.7973e-005
83	2.9846	1.161	0.	-1.0432e-004
84	2.5556	2.948	0.	-1.5138e-004
85	4.6085	0.89299	0.	-6.3824e-005
86	4.8918	1.2189	0.	-1.069e-004
87	4.1974	2.362	0.	-1.3976e-004
88	3.5436	3.1854	0.	-1.9001e-004
89	4.1847	3.3541	0.	-1.4408e-004
90	5.5293	2.3443	0.	-1.1841e-004
91	6.1277	3.9219	0.	-1.1488e-004
92	6.1277	3.9219	0.1	-4.6265e-005
93	5.5293	2.3443	0.1	-4.2835e-005
94	4.1847	3.3541	0.1	-6.9279e-005
95	3.5436	3.1854	0.1	-1.0431e-004
96	4.1974	2.362	0.1	-5.9519e-005
97	4.8918	1.2189	0.1	-4.9271e-005
98	4.6085	0.89299	0.1	-3.5962e-005
99	2.5556	2.948	0.1	-5.873e-005
100	2.9846	1.161	0.1	-3.7694e-005
101	4.6273	5.0839	0.1	-3.1622e-005
102	7.9685	3.4992	0.1	-2.405e-005
103	9.2109	3.5393	0.1	-2.1704e-005
104	10.483	3.527	0.1	-1.7737e-005
105	11.696	3.5177	0.1	-1.5073e-005
106	12.83	3.5147	0.1	-1.282e-005
107	13.948	3.513	0.1	-1.0722e-005
108	15.064	3.5108	0.1	-8.7942e-006
109	16.178	3.5137	0.1	-7.073e-006
110	17.291	3.5205	0.1	-5.5505e-006
111	18.401	3.5336	0.1	-4.2595e-006
112	19.522	3.5577	0.1	-3.1764e-006
113	20.634	3.5797	0.1	-2.3422e-006
114	21.748	3.5908	0.1	-1.7312e-006
115	21.749	2.3873	0.1	-1.7255e-006
116	20.634	2.378	0.1	-2.333e-006
117	19.52	2.3702	0.1	-3.1755e-006
118	18.408	2.3633	0.1	-4.2421e-006
119	17.293	2.3571	0.1	-5.5413e-006
120	16.182	2.353	0.1	-7.0516e-006
121	15.061	2.3512	0.1	-8.7969e-006
122	13.948	2.3516	0.1	-1.0711e-005
123	12.813	2.353	0.1	-1.2822e-005
124	11.657	2.3514	0.1	-1.5022e-005
125	10.466	2.349	0.1	-1.8004e-005
126	9.2406	2.3502	0.1	-2.2284e-005
127	7.9691	2.2889	0.1	-2.7111e-005
128	6.7338	2.2497	0.1	-3.2312e-005
129	5.8104	5.3536	0.1	-2.9212e-005
130	6.7279	5.1046	0.1	-3.2254e-005
131	7.814	4.6581	0.1	-2.5088e-005
132	9.2937	4.7388	0.1	-2.1391e-005
133	10.526	4.743	0.1	-1.8085e-005
134	11.715	4.7163	0.1	-1.5165e-005
135	12.845	4.6806	0.1	-1.2754e-005
136	13.96	4.6759	0.1	-1.0599e-005
137	15.072	4.6743	0.1	-8.6338e-006
138	16.182	4.6744	0.1	-6.8784e-006
139	17.29	4.6816	0.1	-5.3474e-006
140	18.4	4.7019	0.1	-4.0393e-006
141	19.513	4.7418	0.1	-2.9573e-006
142	20.629	4.7914	0.1	-2.0821e-006
143	21.754	4.7928	0.1	-1.4428e-006
144	22.876	4.7969	0.1	-1.0015e-006
145	22.869	3.6018	0.1	-1.3454e-006
146	22.868	2.3932	0.1	-1.3445e-006
147	22.879	1.1951	0.1	-9.9862e-007
148	21.755	1.1889	0.1	-1.4383e-006
149	20.636	1.1892	0.1	-2.0885e-006
150	19.521	1.1851	0.1	-2.9512e-006
151	18.41	1.1788	0.1	-4.0314e-006
152	17.295	1.1748	0.1	-5.3465e-006
153	16.186	1.1724	0.1	-6.875e-006
154	15.064	1.1723	0.1	-8.6423e-006
155	13.954	1.173	0.1	-1.0589e-005
156	12.829	1.1781	0.1	-1.2735e-005
157	11.684	1.183	0.1	-1.507e-005
158	10.532	1.1879	0.1	-1.7882e-005
159	9.335	1.1805	0.1	-2.0658e-005
160	8.073	1.1584	0.1	-2.7385e-005
161	6.5575	1.149	0.1	-2.964e-005
162	5.7917	0.68549	0.1	-2.8338e-005
163	6.6744	3.3544	0.1	-3.8229e-005
164	1.1308	2.2402	0.1	-8.9883e-005
165	1.2117	3.3285	0.1	-8.9367e-005
166	1.8955	0.95603	0.1	-4.79e-005
167	0.98367	1.1375	0.1	-8.0366e-005
168	1.2561	4.5741	0.1	-7.6189e-005
169	2.0803	5.1556	0.1	-4.4051e-005
170	5.572	4.39	0.1	-3.9415e-005
171	4.7688	5.4721	0.1	-3.3436e-005
172	2.7937	4.5469	0.1	-5.5224e-005
173	3.1195	5.007	0.1	-4.6508e-005
174	2.8916	5.4396	0.1	-4.1049e-005
175	4.8481	0.48041	0.1	-3.3784e-005
176	2.3232	1.8994	0.1	-4.8278e-005
177	2.7905	0.67978	0.1	-3.9115e-005
178	5.0318	4.7645	0.1	-4.919e-005
179	2.4454	3.9514	0.1	-5.9391e-005
180	4.1202	2.754	0.1	-8.8691e-005
181	5.3655	1.6973	0.1	-4.0338e-005
182	5.3819	2.9797	0.1	-5.8311e-005
183	3.9467	5.5	0.1	-1.2654e-005
184	3.9467	5.	0.1	-7.8512e-005
185	3.9467	4.5	0.1	-8.9589e-005
