Node Number	X Location (in)	Y Location (in)	Z Location (in)	Minimum Principal Stress (psi)
1	8.9	2.1818	0.	-12975
2	8.9	2.3636	0.	-10340
3	8.9	2.5455	0.	-9141.5
4	8.9	2.7273	0.	-8531.9
5	8.9	2.9091	0.	-8271.6
6	8.9	3.0909	0.	-8271.6
7	8.9	3.2727	0.	-8531.9
8	8.9	3.4545	0.	-9141.5
9	8.9	3.6364	0.	-10340
10	8.9	3.8182	0.	-12975
11	9.0667	2.1818	0.	-12995
12	9.0667	2.3636	0.	-10330
13	9.0667	2.5455	0.	-9109.5
14	9.0667	2.7273	0.	-8492.9
15	9.0667	2.9091	0.	-8229.5
16	9.0667	3.0909	0.	-8229.5
17	9.0667	3.2727	0.	-8492.9
18	9.0667	3.4545	0.	-9109.5
19	9.0667	3.6364	0.	-10330
20	9.0667	3.8182	0.	-12995
21	8.7184	5.8182	0.	-722.81
22	8.7184	5.6364	0.	-993.97
23	8.7184	5.4545	0.	-1306.5
24	8.7184	5.2727	0.	-1641.9
25	8.7184	5.0909	0.	-2013.5
26	8.7184	4.9091	0.	-2445.
27	8.7184	4.7273	0.	-2974.3
28	8.7184	4.5455	0.	-3688.3
29	8.7184	4.3636	0.	-4715.
30	8.7184	4.1818	0.	-6774.6
31	8.7184	4.	0.	-9505.
32	8.7184	3.8182	0.	-9645.6
33	8.7184	3.6364	0.	-9151.4
34	8.7184	3.4545	0.	-8531.8
35	8.7184	3.2727	0.	-8166.6
36	8.7184	3.0909	0.	-7991.2
37	8.7184	2.9091	0.	-7991.2
38	8.7184	2.7273	0.	-8166.6
39	8.7184	2.5455	0.	-8531.8
40	8.7184	2.3636	0.	-9151.4
41	8.7184	2.1818	0.	-9645.6
42	8.7184	2.	0.	-9505.
43	8.7184	1.8182	0.	-6774.6
44	8.7184	1.6364	0.	-4715.
45	8.7184	1.4545	0.	-3688.3
46	8.7184	1.2727	0.	-2974.3
47	8.7184	1.0909	0.	-2445.
48	8.7184	0.90909	0.	-2013.5
49	8.7184	0.72727	0.	-1641.9
50	8.7184	0.54545	0.	-1306.5
51	8.7184	0.36364	0.	-993.97
52	8.7184	0.18182	0.	-722.81
53	8.5367	5.8182	0.	-1150.6
54	8.5367	5.6364	0.	-1305.2
55	8.5367	5.4545	0.	-1542.1
56	8.5367	5.2727	0.	-1831.5
57	8.5367	5.0909	0.	-2171.8
58	8.5367	4.9091	0.	-2576.8
59	8.5367	4.7273	0.	-3075.6
60	8.5367	4.5455	0.	-3711.3
61	8.5367	4.3636	0.	-4560.5
62	8.5367	4.1818	0.	-5629.7
63	8.5367	4.	0.	-6638.5
64	8.5367	3.8182	0.	-7417.4
65	8.5367	3.6364	0.	-7675.
66	8.5367	3.4545	0.	-7643.9
67	8.5367	3.2727	0.	-7546.9
68	8.5367	3.0909	0.	-7483.6
69	8.5367	2.9091	0.	-7483.6
70	8.5367	2.7273	0.	-7546.9
71	8.5367	2.5455	0.	-7643.9
72	8.5367	2.3636	0.	-7675.
73	8.5367	2.1818	0.	-7417.4
74	8.5367	2.	0.	-6638.5
75	8.5367	1.8182	0.	-5629.7
76	8.5367	1.6364	0.	-4560.5
77	8.5367	1.4545	0.	-3711.3
78	8.5367	1.2727	0.	-3075.6
79	8.5367	1.0909	0.	-2576.8
80	8.5367	0.90909	0.	-2171.8
81	8.5367	0.72727	0.	-1831.5
82	8.5367	0.54545	0.	-1542.1
83	8.5367	0.36364	0.	-1305.2
84	8.5367	0.18182	0.	-1150.6
85	8.3551	5.8182	0.	-1594.7
86	8.3551	5.6364	0.	-1708.1
87	8.3551	5.4545	0.	-1895.3
88	8.3551	5.2727	0.	-2143.4
89	8.3551	5.0909	0.	-2449.7
90	8.3551	4.9091	0.	-2819.9
91	8.3551	4.7273	0.	-3266.4
92	8.3551	4.5455	0.	-3806.2
93	8.3551	4.3636	0.	-4436.1
94	8.3551	4.1818	0.	-5122.1
95	8.3551	4.	0.	-5781.4
96	8.3551	3.8182	0.	-6306.3
97	8.3551	3.6364	0.	-6655.2
98	8.3551	3.4545	0.	-6823.6
99	8.3551	3.2727	0.	-6883.8
100	8.3551	3.0909	0.	-6898.8
101	8.3551	2.9091	0.	-6898.8
102	8.3551	2.7273	0.	-6883.8
103	8.3551	2.5455	0.	-6823.6
104	8.3551	2.3636	0.	-6655.2
105	8.3551	2.1818	0.	-6306.3
106	8.3551	2.	0.	-5781.4
107	8.3551	1.8182	0.	-5122.1
108	8.3551	1.6364	0.	-4436.1
109	8.3551	1.4545	0.	-3806.2
110	8.3551	1.2727	0.	-3266.4
111	8.3551	1.0909	0.	-2819.9
112	8.3551	0.90909	0.	-2449.7
113	8.3551	0.72727	0.	-2143.4
114	8.3551	0.54545	0.	-1895.3
115	8.3551	0.36364	0.	-1708.1
116	8.3551	0.18182	0.	-1594.7
117	8.1735	5.8182	0.	-2007.9
118	8.1735	5.6364	0.	-2103.6
119	8.1735	5.4545	0.	-2258.7
120	8.1735	5.2727	0.	-2469.3
121	8.1735	5.0909	0.	-2734.4
122	8.1735	4.9091	0.	-3055.
123	8.1735	4.7273	0.	-3432.4
124	8.1735	4.5455	0.	-3864.4
125	8.1735	4.3636	0.	-4338.6
126	8.1735	4.1818	0.	-4824.3
127	8.1735	4.	0.	-5283.6
128	8.1735	3.8182	0.	-5679.3
129	8.1735	3.6364	0.	-5983.1
130	8.1735	3.4545	0.	-6185.2
131	8.1735	3.2727	0.	-6298.9
132	8.1735	3.0909	0.	-6348.1
133	8.1735	2.9091	0.	-6348.1
134	8.1735	2.7273	0.	-6298.9
135	8.1735	2.5455	0.	-6185.2
136	8.1735	2.3636	0.	-5983.1
137	8.1735	2.1818	0.	-5679.3
138	8.1735	2.	0.	-5283.6
139	8.1735	1.8182	0.	-4824.3
140	8.1735	1.6364	0.	-4338.6
141	8.1735	1.4545	0.	-3864.4
142	8.1735	1.2727	0.	-3432.4
143	8.1735	1.0909	0.	-3055.
144	8.1735	0.90909	0.	-2734.4
145	8.1735	0.72727	0.	-2469.3
146	8.1735	0.54545	0.	-2258.7
147	8.1735	0.36364	0.	-2103.6
148	8.1735	0.18182	0.	-2007.9
149	7.9918	5.8182	0.	-2382.7
150	7.9918	5.6364	0.	-2467.4
151	7.9918	5.4545	0.	-2599.3
152	7.9918	5.2727	0.	-2777.4
153	7.9918	5.0909	0.	-3001.3
154	7.9918	4.9091	0.	-3269.2
155	7.9918	4.7273	0.	-3577.5
156	7.9918	4.5455	0.	-3918.8
157	7.9918	4.3636	0.	-4279.1
158	7.9918	4.1818	0.	-4639.6
159	7.9918	4.	0.	-4979.7
160	7.9918	3.8182	0.	-5281.
161	7.9918	3.6364	0.	-5527.8
162	7.9918	3.4545	0.	-5710.2
163	7.9918	3.2727	0.	-5827.
164	7.9918	3.0909	0.	-5882.9
165	7.9918	2.9091	0.	-5882.9
166	7.9918	2.7273	0.	-5827.
167	7.9918	2.5455	0.	-5710.2
168	7.9918	2.3636	0.	-5527.8
169	7.9918	2.1818	0.	-5281.
170	7.9918	2.	0.	-4979.7
171	7.9918	1.8182	0.	-4639.6
172	7.9918	1.6364	0.	-4279.1
173	7.9918	1.4545	0.	-3918.8
174	7.9918	1.2727	0.	-3577.5
175	7.9918	1.0909	0.	-3269.2
176	7.9918	0.90909	0.	-3001.3
177	7.9918	0.72727	0.	-2777.4
178	7.9918	0.54545	0.	-2599.3
179	7.9918	0.36364	0.	-2467.4
180	7.9918	0.18182	0.	-2382.7
181	7.8102	5.8182	0.	-2716.6
182	7.8102	5.6364	0.	-2792.1
183	7.8102	5.4545	0.	-2904.7
184	7.8102	5.2727	0.	-3054.3
185	7.8102	5.0909	0.	-3240.
186	7.8102	4.9091	0.	-3459.2
187	7.8102	4.7273	0.	-3706.8
188	7.8102	4.5455	0.	-3974.5
189	7.8102	4.3636	0.	-4251.6
190	7.8102	4.1818	0.	-4525.4
191	7.8102	4.	0.	-4783.6
192	7.8102	3.8182	0.	-5015.1
193	7.8102	3.6364	0.	-5210.2
194	7.8102	3.4545	0.	-5361.
195	7.8102	3.2727	0.	-5462.5
196	7.8102	3.0909	0.	-5513.3
197	7.8102	2.9091	0.	-5513.3
198	7.8102	2.7273	0.	-5462.5
199	7.8102	2.5455	0.	-5361.
200	7.8102	2.3636	0.	-5210.2
201	7.8102	2.1818	0.	-5015.1
202	7.8102	2.	0.	-4783.6
203	7.8102	1.8182	0.	-4525.4
204	7.8102	1.6364	0.	-4251.6
205	7.8102	1.4545	0.	-3974.5
206	7.8102	1.2727	0.	-3706.8
207	7.8102	1.0909	0.	-3459.2
208	7.8102	0.90909	0.	-3240.
209	7.8102	0.72727	0.	-3054.3
210	7.8102	0.54545	0.	-2904.7
211	7.8102	0.36364	0.	-2792.1
212	7.8102	0.18182	0.	-2716.6
213	7.6286	5.8182	0.	-3010.5
214	7.6286	5.6364	0.	-3076.9
215	7.6286	5.4545	0.	-3172.3
216	7.6286	5.2727	0.	-3296.8
217	7.6286	5.0909	0.	-3449.1
218	7.6286	4.9091	0.	-3626.
219	7.6286	4.7273	0.	-3822.8
220	7.6286	4.5455	0.	-4032.5
221	7.6286	4.3636	0.	-4246.9
222	7.6286	4.1818	0.	-4457.2
223	7.6286	4.	0.	-4655.3
224	7.6286	3.8182	0.	-4833.9
225	7.6286	3.6364	0.	-4986.2
226	7.6286	3.4545	0.	-5106.
227	7.6286	3.2727	0.	-5188.4
228	7.6286	3.0909	0.	-5230.3
229	7.6286	2.9091	0.	-5230.3
230	7.6286	2.7273	0.	-5188.4
231	7.6286	2.5455	0.	-5106.
232	7.6286	2.3636	0.	-4986.2
233	7.6286	2.1818	0.	-4833.9
234	7.6286	2.	0.	-4655.3
235	7.6286	1.8182	0.	-4457.2
236	7.6286	1.6364	0.	-4246.9
237	7.6286	1.4545	0.	-4032.5
238	7.6286	1.2727	0.	-3822.8
239	7.6286	1.0909	0.	-3626.
240	7.6286	0.90909	0.	-3449.1
