Node Number	X Location (in)	Y Location (in)	Z Location (in)	Maximum Principal Stress (psi)
1	0.8	5.25	0.	890.35
2	1.6	5.25	0.	-170.87
3	2.4	5.25	0.	29.349
4	3.2	5.25	0.	-15.568
5	4.	5.25	0.	-5.7427
6	4.8	5.25	0.	-5.9837
7	5.6	5.25	0.	-4.0712
8	6.4	5.25	0.	-3.05
9	7.2	5.25	0.	-2.1973
10	8.	5.25	0.	-1.6033
11	8.8	5.25	0.	-1.177
12	9.6	5.25	0.	-0.87459
13	10.4	5.25	0.	-0.65241
14	11.2	5.25	0.	1.2247
15	12.	5.25	0.	5.1405
16	12.8	5.25	0.	8.1401
17	13.6	5.25	0.	10.529
18	14.4	5.25	0.	12.549
19	15.2	5.25	0.	14.394
20	16.	5.25	0.	16.23
21	16.8	5.25	0.	18.214
22	17.6	5.25	0.	20.505
23	18.4	5.25	0.	23.279
24	19.2	5.25	0.	26.744
25	20.	5.25	0.	31.131
26	20.8	5.25	0.	36.798
27	21.6	5.25	0.	43.727
28	22.4	5.25	0.	54.152
29	23.2	5.25	0.	66.617
30	0.8	4.5	0.	1119.6
31	1.6	4.5	0.	-223.65
32	2.4	4.5	0.	74.409
33	3.2	4.5	0.	1.9589
34	4.	4.5	0.	11.018
35	4.8	4.5	0.	5.659
36	5.6	4.5	0.	4.336
37	6.4	4.5	0.	2.8114
38	7.2	4.5	0.	1.8696
39	8.	4.5	0.	1.1708
40	8.8	4.5	0.	0.68089
41	9.6	4.5	0.	0.33349
42	10.4	4.5	0.	8.9653e-002
43	11.2	4.5	0.	-7.659e-002
44	12.	4.5	0.	-4.528e-003
45	12.8	4.5	0.	4.0241
46	13.6	4.5	0.	7.4761
47	14.4	4.5	0.	10.291
48	15.2	4.5	0.	12.785
49	16.	4.5	0.	15.239
50	16.8	4.5	0.	17.921
51	17.6	4.5	0.	21.122
52	18.4	4.5	0.	25.187
53	19.2	4.5	0.	30.551
54	20.	4.5	0.	37.772
55	20.8	4.5	0.	47.698
56	21.6	4.5	0.	61.275
57	22.4	4.5	0.	81.97
58	23.2	4.5	0.	107.48
59	0.8	3.75	0.	1136.8
60	1.6	3.75	0.	-267.61
61	2.4	3.75	0.	62.376
62	3.2	3.75	0.	-3.6096
63	4.	3.75	0.	9.7465
64	4.8	3.75	0.	4.6764
65	5.6	3.75	0.	3.8249
66	6.4	3.75	0.	2.5223
67	7.2	3.75	0.	1.6949
68	8.	3.75	0.	1.0728
69	8.8	3.75	0.	0.63879
70	9.6	3.75	0.	0.33097
71	10.4	3.75	0.	0.11398
72	11.2	3.75	0.	-3.8936e-002
73	12.	3.75	0.	-0.14305
74	12.8	3.75	0.	1.4972
75	13.6	3.75	0.	5.725
76	14.4	3.75	0.	9.1341
77	15.2	3.75	0.	12.128
78	16.	3.75	0.	15.067
79	16.8	3.75	0.	18.308
80	17.6	3.75	0.	22.239
81	18.4	3.75	0.	27.334
82	19.2	3.75	0.	34.207
83	20.	3.75	0.	43.671
84	20.8	3.75	0.	56.928
85	21.6	3.75	0.	75.227
86	22.4	3.75	0.	101.98
87	23.2	3.75	0.	132.64
88	0.8	3.	0.	1161.2
89	1.6	3.	0.	-263.38
90	2.4	3.	0.	59.93
91	3.2	3.	0.	-4.0057
92	4.	3.	0.	10.633
93	4.8	3.	0.	5.7858
94	5.6	3.	0.	4.6334
95	6.4	3.	0.	3.0847
96	7.2	3.	0.	2.0835
97	8.	3.	0.	1.3431
98	8.8	3.	0.	0.82384
99	9.6	3.	0.	0.45536
100	10.4	3.	0.	0.19525
