Node Number	X Location (in)	Y Location (in)	Z Location (in)	Middle Principal Elastic Strain (in/in)
1	23.2	2.1818	0.	1.2088e-005
2	23.2	2.3636	0.	1.0891e-005
3	23.2	2.5455	0.	1.0019e-005
4	23.2	2.7273	0.	9.3269e-006
5	23.2	2.9091	0.	8.9949e-006
6	23.2	3.0909	0.	8.9949e-006
7	23.2	3.2727	0.	9.3269e-006
8	23.2	3.4545	0.	1.0019e-005
9	23.2	3.6364	0.	1.0891e-005
10	23.2	3.8182	0.	1.2088e-005
11	23.525	2.	0.	2.2246e-005
12	23.683	2.	0.	1.8797e-005
13	23.842	2.	0.	1.5177e-005
14	23.842	4.	0.	1.5177e-005
15	23.683	4.	0.	1.8797e-005
16	23.525	4.	0.	2.2246e-005
17	23.016	5.8182	0.	1.2832e-006
18	23.016	5.6364	0.	9.7446e-007
19	23.016	5.4545	0.	4.3994e-007
20	23.016	5.2727	0.	-2.8954e-007
21	23.016	5.0909	0.	-1.2119e-006
22	23.016	4.9091	0.	-2.3625e-006
23	23.016	4.7273	0.	-3.7446e-006
24	23.016	4.5455	0.	-5.5951e-006
25	23.016	4.3636	0.	-7.4514e-006
26	23.016	4.1818	0.	-9.6324e-006
27	23.016	4.	0.	-5.2476e-006
28	23.016	3.8182	0.	4.1494e-006
29	23.016	3.6364	0.	7.5313e-006
30	23.016	3.4545	0.	8.6341e-006
31	23.016	3.2727	0.	8.7728e-006
32	23.016	3.0909	0.	8.7962e-006
33	23.016	2.9091	0.	8.7962e-006
34	23.016	2.7273	0.	8.7728e-006
35	23.016	2.5455	0.	8.6341e-006
36	23.016	2.3636	0.	7.5313e-006
37	23.016	2.1818	0.	4.1494e-006
38	23.016	2.	0.	-5.2476e-006
39	23.016	1.8182	0.	-9.6324e-006
40	23.016	1.6364	0.	-7.4514e-006
41	23.016	1.4545	0.	-5.5951e-006
42	23.016	1.2727	0.	-3.7446e-006
43	23.016	1.0909	0.	-2.3625e-006
44	23.016	0.90909	0.	-1.2119e-006
45	23.016	0.72727	0.	-2.8953e-007
46	23.016	0.54545	0.	4.3994e-007
47	23.016	0.36364	0.	9.7446e-007
48	23.016	0.18182	0.	1.2832e-006
49	22.832	5.8182	0.	2.827e-006
50	22.832	5.6364	0.	2.4478e-006
51	22.832	5.4545	0.	1.9465e-006
52	22.832	5.2727	0.	1.3116e-006
53	22.832	5.0909	0.	5.4812e-007
54	22.832	4.9091	0.	-3.3554e-007
55	22.832	4.7273	0.	-1.323e-006
56	22.832	4.5455	0.	-2.3088e-006
57	22.832	4.3636	0.	-2.955e-006
