Node Numbers,X Locations (inches),Y Locations (inches),Z Locations (inches),Equivalent Elastic Strains (in/in),Equivalent Stress (psi),Max Principal Elastic Strain (in/in),Max Principal Stress (psi),Middle Principal Elastic Strain (in/in),Middle Principal Stress (psi),Min Principal Elastic Strain (in/in),Min Principal Stress (psi),Total Deformation (in)
1,4.0383,2.7664,0,0.00020991,2097.6,0.00010559,512.15,5.2251e-05,111.36,-0.00019641,-1757,0.022894
2,4.3471,3.298,0,0.00023228,2321.2,9.631e-05,290.34,6.9449e-05,88.513,-0.00022518,-2125.2,0.026599
3,5.196,2.555,0,0.00016776,1676.5,5.691e-05,13.815,5.4005e-05,-8.0084,-0.00016765,-1673.5,0.039219
4,6.0308,3.0245,0,0.00012112,1210.3,4.264e-05,-35.561,3.2038e-05,-115.22,-0.00012349,-1283.8,0.053862
5,3.3464,0.54413,0,9.207e-05,920.07,3.994e-05,121.7,2.4926e-05,8.8968,-8.9328e-05,-849.57,0.013711
6,3.2548,1.4182,0,0.0001215,1214.1,5.2129e-05,123.48,3.0346e-05,-40.192,-0.00011925,-1164.2,0.014015
7,5.6396,0.68714,0,6.9871e-05,698.23,2.8543e-05,73.654,2.0357e-05,12.142,-6.8208e-05,-653.3,0.045504
8,2.676,4.1747,0,0.00011299,1129.2,4.154e-05,-32.83,2.6751e-05,-143.95,-0.00011559,-1213.4,0.0097214
9,5.6333,4.7213,0,0.00010118,1011.1,4.5878e-05,145.05,2.4754e-05,-13.663,-9.801e-05,-936.06,0.045473
10,5.2141,5.0634,0,6.8341e-05,682.94,3.0862e-05,100.1,1.7168e-05,-2.7937,-6.6101e-05,-628.45,0.037514
11,2.9155,3.1043,0,0.00012083,1207.5,4.9041e-05,-123.81,1.0789e-05,-411.22,-0.00012733,-1449,0.011854
12,3.2292,5.358,0,8.732e-05,872.6,3.5568e-05,65.314,2.3059e-05,-28.669,-8.6316e-05,-850.48,0.012677
13,2.4788,0.88013,0,0.00012187,1217.9,3.9967e-05,-37.147,3.7235e-05,-57.675,-0.00012347,-1265.2,0.0078371
14,5.3873,5.46,0,6.9812e-05,697.64,3.208e-05,114.46,1.7689e-05,6.3319,-6.7125e-05,-630.93,0.039975
15,2.1881,5.0813,0,0.00013196,1318.7,4.5394e-05,1.4192,4.0528e-05,-35.142,-0.0001325,-1335.2,0.0060041
16,5.8721,2.2647,0,0.0001044,1043.2,4.2013e-05,19.887,2.2849e-05,-124.1,-0.00010542,-1087.9,0.050916
17,1.1777,4.8923,0,0.00014187,1417.7,7.9669e-05,302.05,1.2975e-05,-199.06,-0.00013331,-1298.2,0.0017439
18,1.6259,1.5498,0,0.00014016,1400.6,7.6701e-05,267.08,1.3896e-05,-204.81,-0.000133,-1308.5,0.0035766
19,6.7378,0.96628,0,7.9348e-05,792.94,2.7747e-05,27.457,2.6052e-05,14.721,-7.8623e-05,-771.77,0.066934
20,7.8291,1.1556,0,7.4146e-05,740.94,2.5155e-05,-1.2973,2.318e-05,-16.141,-7.4431e-05,-749.55,0.089934
21,8.9324,1.2261,0,6.5649e-05,656.03,2.2909e-05,5.5971,2.0053e-05,-15.858,-6.5797e-05,-660.9,0.11487
