Node Number	X Location (in)	Y Location (in)	Z Location (in)	Minimum Principal Stress (psi)
1	5.6351	3.0865	0.	-1272.3
2	4.467	2.4077	0.	-1073.2
3	7.045	3.1748	0.	-848.87
4	3.8605	1.9848	0.	-1020.8
5	6.2891	2.1068	0.	-1039.1
6	6.3114	2.7445	0.	-1200.7
7	4.9383	2.7548	0.	-1822.
8	5.6126	2.4377	0.	-1491.4
9	20.878	3.	0.	-42.856
10	17.756	3.	0.	-125.63
11	14.749	2.9801	0.	-243.28
12	10.217	2.955	0.	-363.61
13	7.1027	4.5361	0.	-726.53
14	2.3442	3.863	0.	-1005.4
15	5.3659	3.0524	0.	-1606.1
16	5.2451	2.6122	0.	-2245.
17	7.7664	1.5515	0.	-560.34
18	7.7664	1.5515	0.1	-58.887
19	5.2451	2.6122	0.1	-246.32
20	5.3659	3.0524	0.1	-428.16
21	2.3442	3.863	0.1	-299.56
22	7.1027	4.5361	0.1	-64.844
23	10.217	2.955	0.1	0.6138
24	14.749	2.9801	0.1	-14.23
25	17.756	3.	0.1	-17.337
26	20.878	3.	0.1	-15.824
27	5.6126	2.4377	0.1	-384.97
28	4.9383	2.7548	0.1	-314.12
29	6.3114	2.7445	0.1	-62.505
30	6.2891	2.1068	0.1	-84.329
31	3.8605	1.9848	0.1	-306.63
32	7.045	3.1748	0.1	40.998
33	4.467	2.4077	0.1	-625.73
34	5.6351	3.0865	0.1	-242.93
35	5.2667	5.	0.1	-4.5215
36	5.2667	4.5	0.1	-108.98
37	5.2667	4.	0.1	373.02
38	5.1	4.	0.1	210.52
39	5.1	4.5	0.1	-484.42
40	5.1	5.	0.1	27.097
41	5.2667	1.	0.1	-144.77
42	5.2667	1.5	0.1	46.148
43	5.2667	2.	0.1	126.73
44	5.1	2.	0.1	25.52
45	5.1	1.5	0.1	100.89
46	5.1	1.	0.1	93.932
47	5.2667	6.	0.1	-76.894
48	8.3889	6.	0.1	-4.77
49	11.511	6.	0.1	-11.652
50	14.633	6.	0.1	-22.965
51	17.756	6.	0.1	-19.44
52	20.878	6.	0.1	-23.807
53	24.	6.	0.1	-7.8739
54	24.	3.	0.1	4.2974
55	2.6226e-014	3.	0.1	904.77
56	24.	0.	0.1	-7.5969
57	20.878	0.	0.1	-21.894
58	17.756	0.	0.1	-18.873
59	14.633	0.	0.1	-12.545
60	11.511	0.	0.1	-50.513
61	8.3889	0.	0.1	-91.511
62	5.2667	0.	0.1	8.5395
63	5.1	0.	0.1	-77.293
64	2.55	1.0919e-030	0.1	-311.
65	0.	0.	0.1	797.58
66	3.937e-014	6.	0.1	789.89
67	2.55	6.	0.1	-340.44
68	5.1	6.	0.1	42.983
69	2.55	6.	0.	-930.25
70	5.1	6.	0.	-1234.8
71	3.937e-014	6.	0.	-1710.7
72	2.55	1.0919e-030	0.	-924.22
73	5.1	0.	0.	-1107.3
74	0.	0.	0.	-1724.6
75	8.3889	0.	0.	-404.26
76	11.511	0.	0.	-330.63
77	14.633	0.	0.	-251.86
78	17.756	0.	0.	-134.74
79	20.878	0.	0.	-49.029
80	5.2667	0.	0.	-591.95
81	24.	0.	0.	-29.73
82	2.6226e-014	3.	0.	-1870.
83	24.	3.	0.	-20.825
84	24.	6.	0.	-30.546
85	20.878	6.	0.	-48.194
86	17.756	6.	0.	-136.08
87	14.633	6.	0.	-259.61
88	11.511	6.	0.	-319.98
89	8.3889	6.	0.	-456.91
90	5.2667	6.	0.	-627.32
91	5.1	1.5	0.	-1711.7
92	5.1	1.	0.	-972.67
93	5.1	2.	0.	-3797.5
94	5.2667	1.	0.	-1039.8
95	5.2667	1.5	0.	-1497.9
96	5.2667	2.	0.	-4624.3
97	5.1	4.5	0.	-2434.9
98	5.1	5.	0.	-1563.4
99	5.1	4.	0.	-4266.9
100	5.2667	5.	0.	-979.94
101	5.2667	4.5	0.	-1034.2
102	5.2667	4.	0.	-3220.1
103	5.9733	2.9155	0.	-1231.6
104	5.6238	2.7621	0.	-1371.6
105	5.5005	3.0695	0.	-1433.1
106	5.6351	3.0865	5.e-002	-37.583
107	5.4509	3.5433	0.	-2218.5
108	4.1638	2.1963	0.	-1045.
109	4.7026	2.5813	0.	-1438.3
110	4.467	2.4077	5.e-002	-41.888
111	4.7835	2.2039	0.	-2433.9
112	4.7835	3.4539	0.	-1522.6
113	4.7835	3.2039	0.	-2579.
114	6.6782	2.9597	0.	-1020.
115	7.0739	3.8555	0.	-785.68
116	7.4057	2.3632	0.	-699.52
117	7.045	3.1748	5.e-002	-49.714
118	6.1558	3.5874	0.	-2024.7
119	3.8605	1.9848	5.e-002	-84.204
120	3.2053	0.99242	0.	-970.55
121	4.4803	1.7424	0.	-1317.9
122	4.4803	1.4924	0.	-975.
123	4.4803	3.4924	0.	-1172.2
124	6.3003	2.4257	0.	-1118.4
125	5.9508	2.2723	0.	-1264.5
126	7.0277	1.8292	0.	-798.78
127	6.2891	2.1068	5.e-002	-23.303
128	5.7779	1.8034	0.	-1247.
129	6.3114	2.7445	5.e-002	-62.789
130	5.0917	2.6835	0.	-2013.7
