Node Number	X Location (in)	Y Location (in)	Z Location (in)	Maximum Principal Stress (psi)
1	5.6351	3.0865	0.	242.93
2	4.467	2.4077	0.	625.73
3	7.045	3.1748	0.	-40.998
4	3.8605	1.9848	0.	306.63
5	6.2891	2.1068	0.	84.329
6	6.3114	2.7445	0.	62.505
7	4.9383	2.7548	0.	314.12
8	5.6126	2.4377	0.	384.97
9	20.878	3.	0.	15.824
10	17.756	3.	0.	17.337
11	14.749	2.9801	0.	14.23
12	10.217	2.955	0.	-0.6138
13	7.1027	4.5361	0.	64.844
14	2.3442	3.863	0.	299.56
15	5.3659	3.0524	0.	428.16
16	5.2451	2.6122	0.	246.32
17	7.7664	1.5515	0.	58.887
18	7.7664	1.5515	0.1	560.34
19	5.2451	2.6122	0.1	2245.
20	5.3659	3.0524	0.1	1606.1
21	2.3442	3.863	0.1	1005.4
22	7.1027	4.5361	0.1	726.53
23	10.217	2.955	0.1	363.61
24	14.749	2.9801	0.1	243.28
25	17.756	3.	0.1	125.63
26	20.878	3.	0.1	42.856
27	5.6126	2.4377	0.1	1491.4
28	4.9383	2.7548	0.1	1822.
29	6.3114	2.7445	0.1	1200.7
30	6.2891	2.1068	0.1	1039.1
31	3.8605	1.9848	0.1	1020.8
32	7.045	3.1748	0.1	848.87
33	4.467	2.4077	0.1	1073.2
34	5.6351	3.0865	0.1	1272.3
35	5.2667	5.	0.1	979.94
36	5.2667	4.5	0.1	1034.2
37	5.2667	4.	0.1	3220.1
38	5.1	4.	0.1	4266.9
39	5.1	4.5	0.1	2434.9
40	5.1	5.	0.1	1563.4
41	5.2667	1.	0.1	1039.8
42	5.2667	1.5	0.1	1497.9
43	5.2667	2.	0.1	4624.3
44	5.1	2.	0.1	3797.5
45	5.1	1.5	0.1	1711.7
46	5.1	1.	0.1	972.67
47	5.2667	6.	0.1	627.32
48	8.3889	6.	0.1	456.91
49	11.511	6.	0.1	319.98
50	14.633	6.	0.1	259.61
51	17.756	6.	0.1	136.08
52	20.878	6.	0.1	48.194
53	24.	6.	0.1	30.546
54	24.	3.	0.1	20.825
55	2.6226e-014	3.	0.1	1870.
56	24.	0.	0.1	29.73
57	20.878	0.	0.1	49.029
58	17.756	0.	0.1	134.74
59	14.633	0.	0.1	251.86
60	11.511	0.	0.1	330.63
61	8.3889	0.	0.1	404.26
62	5.2667	0.	0.1	591.95
63	5.1	0.	0.1	1107.3
64	2.55	1.0919e-030	0.1	924.22
65	0.	0.	0.1	1724.6
66	3.937e-014	6.	0.1	1710.7
67	2.55	6.	0.1	930.25
68	5.1	6.	0.1	1234.8
69	2.55	6.	0.	340.44
70	5.1	6.	0.	-42.983
71	3.937e-014	6.	0.	-789.89
72	2.55	1.0919e-030	0.	311.
73	5.1	0.	0.	77.293
74	0.	0.	0.	-797.58
75	8.3889	0.	0.	91.511
76	11.511	0.	0.	50.513
77	14.633	0.	0.	12.545
78	17.756	0.	0.	18.873
79	20.878	0.	0.	21.894
80	5.2667	0.	0.	-8.5395
81	24.	0.	0.	7.5969
82	2.6226e-014	3.	0.	-904.77
83	24.	3.	0.	-4.2974
84	24.	6.	0.	7.8739
85	20.878	6.	0.	23.807
86	17.756	6.	0.	19.44
87	14.633	6.	0.	22.965
88	11.511	6.	0.	11.652
89	8.3889	6.	0.	4.77
90	5.2667	6.	0.	76.894
91	5.1	1.5	0.	-100.89
92	5.1	1.	0.	-93.932
93	5.1	2.	0.	-25.52
94	5.2667	1.	0.	144.77
95	5.2667	1.5	0.	-46.148
96	5.2667	2.	0.	-126.73
97	5.1	4.5	0.	484.42
98	5.1	5.	0.	-27.097
99	5.1	4.	0.	-210.52
100	5.2667	5.	0.	4.5215
101	5.2667	4.5	0.	108.98
102	5.2667	4.	0.	-373.02
103	5.9733	2.9155	0.	133.18
104	5.6238	2.7621	0.	274.11
105	5.5005	3.0695	0.	306.28
106	5.6351	3.0865	5.e-002	37.583
107	5.4509	3.5433	0.	-106.79
108	4.1638	2.1963	0.	455.14
109	4.7026	2.5813	0.	457.39
110	4.467	2.4077	5.e-002	41.888
111	4.7835	2.2039	0.	274.01
112	4.7835	3.4539	0.	276.57
113	4.7835	3.2039	0.	-38.636
114	6.6782	2.9597	0.	-11.389
115	7.0739	3.8555	0.	-34.498
116	7.4057	2.3632	0.	-30.98
117	7.045	3.1748	5.e-002	49.714
118	6.1558	3.5874	0.	-300.94
119	3.8605	1.9848	5.e-002	84.204
120	3.2053	0.99242	0.	198.61
121	4.4803	1.7424	0.	49.569
122	4.4803	1.4924	0.	28.969
123	4.4803	3.4924	0.	38.611
124	6.3003	2.4257	0.	54.529
125	5.9508	2.2723	0.	233.43
126	7.0277	1.8292	0.	57.138
127	6.2891	2.1068	5.e-002	23.303
128	5.7779	1.8034	0.	-10.037
129	6.3114	2.7445	5.e-002	62.789
130	5.0917	2.6835	0.	260.19
131	4.9383	2.7548	5.e-002	225.68
132	5.0191	3.3774	0.	-207.65
133	5.4288	2.525	0.	310.32
134	5.6126	2.4377	5.e-002	88.723
135	5.4396	2.2189	0.	41.122
136	19.317	3.	0.	16.58
137	20.878	3.	5.e-002	0.34298
138	20.878	1.5	0.	17.248
139	22.439	3.	0.	5.7629
140	20.878	4.5	0.	18.089
141	16.252	2.9901	0.	8.4225
142	17.756	3.	5.e-002	2.4323
143	17.756	1.5	0.	17.417
144	17.756	4.5	0.	17.703
145	12.483	2.9676	0.	6.7123
146	14.749	2.9801	5.e-002	0.66569
147	14.691	1.4901	0.	12.087
148	14.691	4.4901	0.	17.769
149	8.6599	3.7456	0.	5.6511e-002
150	8.9917	2.2533	0.	3.6741
151	10.217	2.955	5.e-002	14.02
152	10.864	1.4775	0.	3.6448
153	10.864	4.4775	0.	-1.0839
154	7.1027	4.5361	5.e-002	34.83
155	7.7458	5.2681	0.	32.987
156	6.1847	4.7681	0.	-12.747
157	6.1847	4.5181	0.	60.264
158	2.3442	3.863	5.e-002	20.548
159	2.4471	4.9315	0.	319.74
160	2.4471	1.9315	0.	304.76
161	1.1721	3.4315	0.	-308.71
162	3.7221	4.4315	0.	134.16
163	5.3055	2.8323	0.	321.39
164	5.3659	3.0524	5.e-002	119.66
165	5.233	3.5262	0.	-109.
166	5.2451	2.6122	5.e-002	39.665
167	5.1725	2.3061	0.	58.841
168	7.7664	1.5515	5.e-002	50.035
169	8.0776	0.77577	0.	74.925
170	6.5165	1.2758	0.	87.8
171	8.9917	2.2533	0.1	460.89
172	7.0277	1.8292	0.1	798.78
173	7.4057	2.3632	0.1	699.52
174	6.5165	1.2758	0.1	775.47
175	8.0776	0.77577	0.1	482.2
176	5.3055	2.8323	0.1	1914.3
177	5.4288	2.525	0.1	1862.1
178	5.0917	2.6835	0.1	2013.7
179	5.1725	2.3061	0.1	2986.
180	5.5005	3.0695	0.1	1433.1
181	5.233	3.5262	0.1	2887.5
182	3.7221	4.4315	0.1	1234.4
183	1.1721	3.4315	0.1	1436.8
184	2.4471	1.9315	0.1	963.44
185	2.4471	4.9315	0.1	966.57
186	8.6599	3.7456	0.1	542.6
187	7.0739	3.8555	0.1	785.68
