Node Number	X Location (in)	Y Location (in)	Z Location (in)	Maximum Principal Stress (psi)
1	8.2729	2.3858	0.	1576.5
2	8.0067	3.7637	0.	1282.5
3	7.3709	2.7604	0.	544.46
4	8.9576	3.1436	0.	-633.04
5	6.1697	1.5147	0.	1086.7
6	8.3724	2.76	0.	2927.8
7	7.617	3.6071	0.	262.11
8	8.5713	2.1101	0.	315.26
9	11.076	2.4965	0.	318.05
10	14.668	2.7451	0.	95.785
11	18.028	2.9316	0.	-0.75282
12	21.034	2.9346	0.	67.111
13	13.129	4.446	0.	304.99
14	11.102	4.4354	0.	419.04
15	2.3163	3.1084	0.	1108.
16	4.5634	3.0669	0.	-109.61
17	7.4142	4.0803	0.	1073.5
18	8.0891	3.2746	0.	2217.4
19	6.3483	3.6469	0.	84.244
20	9.3037	2.1596	0.	61.36
21	9.3037	2.1596	0.1	3299.7
22	6.3483	3.6469	0.1	4271.4
23	8.0891	3.2746	0.1	5737.7
24	7.4142	4.0803	0.1	5829.9
25	4.5634	3.0669	0.1	4722.9
26	2.3163	3.1084	0.1	5004.9
27	11.102	4.4354	0.1	2088.5
28	13.129	4.446	0.1	2367.3
29	21.034	2.9346	0.1	667.53
30	18.028	2.9316	0.1	1332.7
31	14.668	2.7451	0.1	1966.5
32	11.076	2.4965	0.1	1968.3
33	8.5713	2.1101	0.1	4744.1
34	7.617	3.6071	0.1	7737.8
35	8.3724	2.76	0.1	5905.6
36	6.1697	1.5147	0.1	3328.
37	8.9576	3.1436	0.1	4744.6
38	7.3709	2.7604	0.1	6589.6
39	8.0067	3.7637	0.1	9078.5
40	8.2729	2.3858	0.1	7040.7
41	8.1667	5.	0.1	2927.8
42	8.1667	4.5	0.1	8072.5
43	8.1667	4.	0.1	16669
44	8.	4.	0.1	17965
45	8.	4.5	0.1	6131.1
46	8.	5.	0.1	-55.227
47	8.1667	1.	0.1	-540.93
48	8.1667	1.5	0.1	1500.7
49	8.1667	2.	0.1	13154
50	8.	2.	0.1	16125
51	8.	1.5	0.1	6022.
52	8.	1.	0.1	4600.
53	8.1667	6.	0.1	1869.2
54	10.806	6.	0.1	1856.5
55	13.444	6.	0.1	1947.2
56	16.083	6.	0.1	1649.3
57	18.722	6.	0.1	1075.5
58	21.361	6.	0.1	573.64
59	24.	6.	0.1	359.58
60	24.	3.	0.1	388.81
61	2.6226e-014	3.	0.1	7854.8
62	24.	0.	0.1	426.23
63	20.833	0.	0.1	749.88
64	17.667	0.	0.1	1510.5
65	14.5	0.	0.1	2074.9
66	11.333	0.	0.1	1922.6
67	8.1667	0.	0.1	1195.3
68	8.	0.	0.1	3360.7
69	6.	9.0989e-031	0.1	3525.6
70	4.	6.0659e-031	0.1	5279.
71	2.	3.033e-031	0.1	5016.4
72	0.	0.	0.1	6470.
73	3.937e-014	6.	0.1	7094.7
74	2.6667	6.	0.1	4915.
75	5.3333	6.	0.1	4497.9
76	8.	6.	0.1	3478.5
77	5.3333	6.	0.	-308.71
78	2.6667	6.	0.	1076.2
79	8.	6.	0.	63.665
80	3.937e-014	6.	0.	-3222.3
81	2.	3.033e-031	0.	975.43
82	4.	6.0659e-031	0.	-5.4342
83	6.	9.0989e-031	0.	510.38
84	8.	0.	0.	-700.49
85	0.	0.	0.	-2929.1
86	11.333	0.	0.	303.3
87	14.5	0.	0.	122.76
88	17.667	0.	0.	-1.7994
89	20.833	0.	0.	39.792
90	8.1667	0.	0.	643.69
91	24.	0.	0.	9.1196
92	2.6226e-014	3.	0.	-3859.8
93	24.	3.	0.	29.624
94	24.	6.	0.	81.619
95	21.361	6.	0.	141.94
96	18.722	6.	0.	108.05
97	16.083	6.	0.	180.93
98	13.444	6.	0.	192.32
99	10.806	6.	0.	374.
100	8.1667	6.	0.	55.934
101	8.	1.5	0.	657.31
102	8.	1.	0.	-719.96
103	8.	2.	0.	1129.3
104	8.1667	1.	0.	2268.9
105	8.1667	1.5	0.	645.72
106	8.1667	2.	0.	1681.2
107	8.	4.5	0.	70.69
108	8.	5.	0.	2252.7
109	8.	4.	0.	173.71
110	8.1667	5.	0.	-540.18
111	8.1667	4.5	0.	-825.59
112	8.1667	4.	0.	387.29
113	8.3226	2.5729	0.	2251.3
114	8.4221	2.248	0.	877.01
115	8.2729	2.3858	5.e-002	233.5
116	8.1365	2.1929	0.	1191.8
117	7.8118	3.6854	0.	771.12
118	8.0479	3.5191	0.	1685.4
119	8.0067	3.7637	5.e-002	457.63
120	8.0867	3.8818	0.	588.86
121	6.7703	2.1376	0.	810.7
122	7.8716	2.7602	0.	1678.9
123	7.4939	3.1838	0.	172.72
124	7.73	3.0175	0.	1375.2
125	6.8596	3.2037	0.	287.25
126	7.3709	2.7604	5.e-002	152.02
127	7.6854	2.3802	0.	754.25
128	8.665	2.9518	0.	1077.3
129	10.017	2.82	0.	-177.09
130	8.5234	3.2091	0.	757.43
131	8.9576	3.1436	5.e-002	94.295
132	8.5621	3.5718	0.	-199.57
133	5.3666	2.2908	0.	230.43
134	6.1697	1.5147	5.e-002	108.23
135	6.0848	0.75735	0.	778.73
136	7.0848	1.5074	0.	495.07
137	7.0848	1.2574	0.	-116.21
138	8.838	2.4598	0.	1350.2
139	8.3724	2.76	5.e-002	250.24
140	7.5156	3.8437	0.	469.77
141	7.617	3.6071	5.e-002	675.73
142	7.8085	3.8036	0.	-112.63
143	8.9375	2.1348	0.	18.641
144	8.5713	2.1101	5.e-002	311.13
145	8.369	1.555	0.	1021.9
146	8.369	1.805	0.	296.69
147	8.369	2.055	0.	837.34
148	12.872	2.6208	0.	166.42
149	11.089	3.466	0.	289.2
150	10.19	2.328	0.	185.2
151	11.076	2.4965	5.e-002	219.09
152	11.205	1.2482	0.	292.31
153	9.6214	3.4982	0.	-520.67
154	16.348	2.8384	0.	46.027
155	13.899	3.5955	0.	186.3
156	14.668	2.7451	5.e-002	35.27
157	14.584	1.3725	0.	107.73
158	15.376	4.3725	0.	44.437
159	19.531	2.9331	0.	32.049
160	18.028	2.9316	5.e-002	7.0998
161	17.847	1.4658	0.	-2.3806
162	18.375	4.4658	0.	51.136
163	21.034	2.9346	5.e-002	2.8489
164	20.934	1.4673	0.	49.683
165	22.517	2.9673	0.	48.352
166	21.198	4.4673	0.	101.87
167	12.116	4.4407	0.	225.31
168	13.129	4.446	5.e-002	104.41
169	13.287	5.223	0.	188.2
170	11.102	4.4354	5.e-002	42.945
171	10.954	5.2177	0.	388.5
172	9.6342	4.7177	0.	-109.24
173	3.4399	3.0876	0.	498.73
174	2.3163	3.1084	5.e-002	99.394
175	2.4915	4.5542	0.	1089.5
176	2.1582	1.5542	0.	1037.5
177	1.1582	3.0542	0.	-1378.3
178	5.4558	3.3569	0.	-103.55
179	4.5634	3.0669	5.e-002	126.64
180	4.9484	4.5335	0.	-210.35
181	4.2817	1.5335	0.	-58.18
182	6.8812	3.8636	0.	549.94
183	7.4142	4.0803	5.e-002	169.14
184	7.7071	4.2902	0.	351.92
185	7.7071	4.5402	0.	1064.6
186	8.0891	3.2746	5.e-002	308.14
187	6.3483	3.6469	5.e-002	80.486
188	7.1741	4.8235	0.	-12.715
189	9.3037	2.1596	5.e-002	523.35
190	8.7352	1.0798	0.	279.81
191	10.19	2.328	0.1	2617.6
192	8.9375	2.1348	0.1	3982.3
193	8.838	2.4598	0.1	4587.4
194	8.7352	1.0798	0.1	2209.2
195	6.8812	3.8636	0.1	5021.6
196	5.4558	3.3569	0.1	4488.2
197	6.8596	3.2037	0.1	5402.3
198	7.1741	4.8235	0.1	3838.5
199	8.5234	3.2091	0.1	5220.5
200	7.73	3.0175	0.1	6157.2
201	8.0479	3.5191	0.1	7372.6
202	7.5156	3.8437	0.1	6760.
203	7.7071	4.2902	0.1	5694.9
204	7.7071	4.5402	0.1	2291.4
205	3.4399	3.0876	0.1	4863.7
206	5.3666	2.2908	0.1	4024.2
207	4.2817	1.5335	0.1	4989.1
208	4.9484	4.5335	0.1	4590.4
209	1.1582	3.0542	0.1	6428.1
210	2.1582	1.5542	0.1	4989.7
211	2.4915	4.5542	0.1	4942.
212	12.116	4.4407	0.1	2213.6
213	11.089	3.466	0.1	2005.1
214	9.6342	4.7177	0.1	2459.7
215	10.954	5.2177	0.1	1972.4
216	13.899	3.5955	0.1	2166.9
217	13.287	5.223	0.1	2155.2
