Deformation1 (in),Deformation2 (in),Deformation3 (in),Deformation4 (in),Deformation5 (in),Deformation6 (in),Deformation7 (in),CutLocation
0.145260261568728,0.329324170659648,0.557509966715911,0.788919492453228,1.35773521264689,1.64867310521844,2.30957072832416,4.5
0.143924494601004,0.328352882374819,0.553324412961562,0.782719779635296,1.35408991014238,1.64533777642094,2.30296762096619,4.6
0.137981336804648,0.323874152595068,0.550611875355643,0.782106088923026,1.34930748885784,1.63989778964416,2.29866115245379,4.7
0.137788322954929,0.322168612863119,0.547229155341328,0.7758515747449,1.34532471186198,1.63598366966676,2.29221611448304,4.8
0.131786448951236,0.318549033814569,0.543695687866054,0.775483850341203,1.34103644145835,1.6304472092667,2.28786320994837,4.9
0.129858606139654,0.316359406612892,0.541486669885146,0.769426798212006,1.3369548059836,1.62697165992112,2.28195301593039,5
0.12738,0.312993180232669,0.536216751980614,0.768929596572956,1.3330365888658,1.62010197750908,2.27738212010224,5.1
0.128373591776936,0.309383626106995,0.535706753613218,0.762970095773168,1.32679449062117,1.61779411816829,2.27149063762018,5.2
0.129463708722778,0.307832728478148,0.529947926497844,0.762354646549353,1.32509210047677,1.61096934638545,2.26692793296952,5.3
0.129574303234756,0.30378278075629,0.52986980140358,0.756493698655997,1.31875271685905,1.60878363522758,2.26123584684072,5.4
0.131236744152385,0.302858796886033,0.522707392905449,0.754037596530116,1.3171,1.60215007105531,2.25676558752216,5.5
0.130510159719364,0.297294098401597,0.52247525303864,0.750026566913614,1.31093403811691,1.59892910865956,2.25122399342395,5.6
0.132611514326631,0.297774501768754,0.517203389772658,0.747309456793882,1.30927440982304,1.59357042585873,2.24671166963101,5.7
0.131794630916722,0.292261827822706,0.516465635302424,0.74407808293162,1.30343588842804,1.5903032296391,2.24129382550013,5.8
0.132853158477685,0.29110286190679,0.513039112052385,0.738157359125363,1.30007042203601,1.58698921937401,2.2353159617747,5.9
0.132838286306147,0.287332831099087,0.509950078063393,0.738279443009967,1.29613561906533,1.58189594047414,2.23160249900853,6
0.133542859466995,0.284639566368641,0.507931768024659,0.732343084109936,1.29226205931447,1.57873577059109,2.225764437168,6.1
0.133550392558117,0.282094888548104,0.503526596026814,0.732580658838925,1.28898508496683,1.57262074664048,2.22199885540895,6.2
0.133375068889257,0.278660431113266,0.50304213474566,0.726824561063877,1.28501095341204,1.57064863250508,2.21655118981656,6.3
0.134333243939435,0.277043839289331,0.497925911285244,0.726780809034535,1.2818819836804,1.5643281607826,2.21257167771171,6.4
0.133387436728452,0.272939306369952,0.498042121600696,0.721328024503042,1.27589197748594,1.5625285926195,2.20724207756338,6.5
0.135008455972879,0.272112090337771,0.491406424782684,0.719327916535747,1.2747,1.55632028281339,2.20333603951505,6.6
0.13395339050454,0.266264538387807,0.491421505626879,0.715581991231001,1.2689342907113,1.55436390146934,2.1981249502707,6.7
0.135513905130938,0.266903983725128,0.486602392799694,0.713300271390302,1.26776661357125,1.54856840650626,2.19420140743168,6.8
0.134479975999987,0.26093530880043,0.486184348511559,0.710314664395332,1.26222642190908,1.545414448994,2.1891739889926,6.9
0.135056502041044,0.258485010042934,0.482768123581426,0.704727157760946,1.25947152735308,1.54273877478338,2.18359536671893,7
0.134817874819959,0.25508,0.479946726551367,0.705349466003328,1.2556981986029,1.53875328540741,2.18030376709681,7.1
0.135264173229959,0.255975551267477,0.478145618500858,0.699602094832987,1.2523980984172,1.53535594687209,2.17491132901199,7.2
0.135105103365955,0.257124737854661,0.474446638998487,0.700394327503084,1.2493651133556,1.52974224168373,2.17162151729625,7.3
0.135319103560341,0.256873007777098,0.473806778637978,0.694733724049133,1.2456996223158,1.52793538971353,2.16633673887117,7.4
0.135500496887656,0.258936108077279,0.469349642611091,0.695361506804116,1.24315546423035,1.52221557530124,2.16313215580891,7.5
0.134530518598138,0.257613577741545,0.469511304388047,0.690099718250087,1.23747858389591,1.52085283364581,2.1580827335166,7.6
0.135856048652411,0.260324879540638,0.463333103913497,0.688665257717187,1.2368,1.51497487644293,2.15470649150793,7.7
0.134860859644956,0.258955255132092,0.463470540880782,0.68517,1.23126245827416,1.51345924602201,2.14984586563781,7.8
0.136121625403238,0.260309423989945,0.459003106002077,0.68330219538172,1.23059064816596,1.50800625397933,2.14642523099441,7.9
0.135132554562761,0.260090829776839,0.458749959963522,0.680543314892172,1.22521483955701,1.50504234560192,2.14170131064096,8
0.136287069381388,0.260890072348468,0.454907593286588,0.677838659765086,1.2247859577342,1.49940577425951,2.13621272623316,8.1
0.135234228629655,0.26082933366972,0.453016025707609,0.676252109862272,1.21952085316283,1.49907625407411,2.13372309469776,8.2
0.135600395529803,0.261008672890778,0.450779925047347,0.670707687360762,1.21679739253773,1.49622123034051,2.12861303812482,8.3
0.135469529325021,0.261733241815014,0.447606020409255,0.67205003100103,1.21398751391623,1.49116351000579,2.12580299898992,8.4
0.135627496446514,0.260824246037122,0.446600044934099,0.666475396533628,1.21066602396667,1.48968123556087,2.12084752152943,8.5
0.135755213080613,0.262515000574226,0.442530425160429,0.667712998589423,1.20854983890858,1.48437513546596,2.11809766605709,8.6
0.134889556357899,0.260917743740695,0.442485580302434,0.662516871081597,1.2049885269282,1.48329052266046,2.11341627744772,8.7
0.136011422712513,0.263082398365651,0.436500267344779,0.661679620074434,1.2029,1.47782560045051,2.11044171750438,8.8
0.135127163945236,0.261568729371775,0.438064201064677,0.65844089689748,1.1976131114979,1.47683399052942,2.10590213065902,8.9
0.136215602558293,0.262411906601511,0.432079632065212,0.656882759230862,1.1975123299731,1.47161095341204,2.1029131462104,9
0.13527074810483,0.262000049401851,0.429705462200819,0.654273370851193,1.19236075685656,1.46938607883337,2.09860325248866,9.1
0.136344049298396,0.262557895199889,0.42604,0.652259939744212,1.19248918166487,1.46381386715388,2.09354390740753,9.2
0.135353535587561,0.262382851271307,0.426876507005766,0.650558265638092,1.18731848020794,1.46359688488711,2.09127952692009,9.3
0.135635030644018,0.261903741631355,0.427892432340139,0.646468386551073,1.18768340852299,1.45808332127571,2.08634748672231,9.4
0.135577635000486,0.262920577064757,0.427455176042219,0.646920430295236,1.18256231597191,1.45659476097874,2.08417830715595,9.5
0.135667298777093,0.26230971526226,0.429616393340036,0.64135441027977,1.17966767090044,1.45536070851242,2.07959548138155,9.6
0.135811180703576,0.263387709832648,0.427712746256562,0.643141740340602,1.17783749768367,1.45045826346261,2.07723042118118,9.7
0.135646240156547,0.261769171801095,0.430991003598595,0.637769730026354,1.17451692406807,1.44963318705785,2.07277727560963,9.8
0.136027716812358,0.263709819095139,0.428930760673865,0.637572598898626,1.173,1.44469581220859,2.07041216949726,9.9
0.13522624398586,0.262285273413274,0.430833295118592,0.634330686964978,1.16792522930112,1.44402618408928,2.06615118256122,10
0.136203581047401,0.262873258744495,0.43009708467815,0.633109094052185,1.16825081763106,1.439207913497,2.06363155149278,10.1
0.13527,0.262448331060927,0.430616392056183,0.630435657416542,1.16331973140414,1.43820523902126,2.05959694317699,10.2
0.136330051067804,0.262924175114664,0.430975992375566,0.628373847254879,1.16400367715345,1.43216306649976,2.05502917715669,10.3
0.13541603410586,0.262808996863379,0.43060896269122,0.626934760770607,1.15899899033879,1.43190306930241,2.05302309882135,10.4
0.135606054145791,0.262362915887973,0.431610269818878,0.62320764530683,1.15990551140072,1.42718160441979,2.04852957414127,10.5
0.135623974560797,0.263230917055171,0.43092002632843,0.623608108955634,1.15489676633547,1.42676520785085,2.04674474509556,10.6
0.13565951601982,0.262612193456018,0.432443071526206,0.61778148370201,1.15254447950173,1.42492782416402,2.04237210938033,10.7
0.135833757319178,0.263584033954182,0.430379956237752,0.619989541711482,1.15091452676683,1.42054735303072,2.0404859082245,10.8
0.13566075746567,0.261974932477919,0.433167191355626,0.614087095575245,1.14797473708154,1.41999775026288,2.03626485216511,10.9
0.136027716812358,0.263829896159678,0.430987785014667,0.611949399174686,1.1468,1.41543091808763,2.0343473954937,11
0.135608384869474,0.2619118857824,0.433683701995907,0.60838,1.14371861901762,1.41498315845711,2.03026409103338,11.1
0.136182259449722,0.262940986975794,0.43164040007716,0.609140405773321,1.14277778708689,1.41062826584696,2.02828644126178,11.2
0.13530382745026,0.262616798877972,0.432504789286406,0.61019792542974,1.13800311253795,1.41006014250125,2.0245146171049,11.3
0.136298019010713,0.262999125366354,0.432169922305363,0.609438134297525,1.13925860823044,1.40434092168564,2.02046182672609,11.4
0.135464290688314,0.262969966392364,0.431632790174414,0.611936676991113,1.13438826621835,1.40402585163555,2.01873482058043,11.5
0.135574843930716,0.262895241965665,0.432421984511751,0.609300733018404,1.13587893848197,1.40003792720265,2.01463656416158,11.6
0.135652562548565,0.263327301762363,0.431769962909596,0.613226972472252,1.13093373169937,1.39984218040552,2.0131044569802,11.7
0.135634382931451,0.262345151952381,0.432934498539156,0.610389842917016,1.1324831450146,1.39605352394498,2.00896276892435,11.8
0.135841987783686,0.263627480475229,0.431016173061603,0.612710293638793,1.1276882552241,1.39433452664348,2.00763956427333,11.9
0.135657298777093,0.262519468603498,0.433472621322084,0.611541227266331,1.12516814414631,1.39397957860774,2.00358571104362,12
0.136017716812358,0.263839896159678,0.43144112163992,0.612349743214497,1.1242,1.38986602396668,2.00218262149015,12.1
0.135634999233182,0.261935434734197,0.433909750657889,0.612497658102458,1.12133422582035,1.3897965273243,1.99834006781522,12.2
0.136160553959914,0.262941147032663,0.431937347899828,0.612880879669017,1.12090680728158,1.38574341172817,1.99682520906274,12.3
0.135342081238932,0.26272535795124,0.432570276534037,0.613840609587351,1.11622735291333,1.38552754240998,1.99322975011484,12.4
0.136273495019193,0.262991581625342,0.43236153816551,0.612400567336823,1.11812719382017,1.38012478829715,1.98960820913371,12.5
0.135497556551421,0.263057990858411,0.431848668178847,0.614757523897979,1.11312055202712,1.38036809814087,1.98818412588449,12.6
0.13634598008197,0.262935893982746,0.432520801964484,0.612701557726454,1.1153724685753,1.37664838687582,1.98453952408972,12.7
0.135673527708547,0.263374621550287,0.431948558197287,0.615341899853429,1.11042624256585,1.37705597401705,1.98326973277112,12.8
0.13559941500593,0.262117837909368,0.432888970386059,0.61199509359928,1.11245173672306,1.37331319372442,1.97944007177148,12.9
0.135844706075791,0.263639636428892,0.431150886588599,0.614333903572323,1.10782958972853,1.37172677318052,1.97841792328306,13
0.135639453893235,0.262684770888469,0.433346841062909,0.612616099847085,1.10752730100568,1.37029646810767,1.97460652126956,13.1
0.136006323882153,0.263819896159678,0.431514354649613,0.613551382030382,1.105,1.36783623572476,1.97375307348303,13.2
0.135643067911199,0.261985937132329,0.433764211913791,0.613269851888649,1.10237601236941,1.36800671836605,1.97007455370187,13.3
0.136137956726014,0.262913033765608,0.431944674238658,0.613836493388879,1.10232260872126,1.36441695390291,1.96902940436043,13.4
0.135604124232017,0.261896117218765,0.434083398228934,0.613725131983821,1.09939246670953,1.36453232909956,1.96565281551829,13.5
0.136246159790176,0.262967359899968,0.432333267013658,0.613047606950972,1.10008570849389,1.35951113938008,1.96249374602067,13.6
0.135527690403831,0.263112027413791,0.431867552351547,0.615490107826293,1.09512443923227,1.36082726720565,1.96139602047672,13.7
0.136318941665598,0.262942907051991,0.4325,0.613162054735993,1.09784889511763,1.35672648069974,1.9581229739477,13.8
0.135688375558813,0.263400651122483,0.431987219407099,0.614474952108482,1.09281382653196,1.35689053035163,1.9570632544043,13.9
0.135576054145791,0.262364307968158,0.432750082843182,0.61219897015675,1.09360168438352,1.35423337395081,1.95378955339843,14
0.135850233275281,0.263631133990134,0.431170752546451,0.614602528214099,1.09069816241714,1.35256600876549,1.95295635759484,14.1
0.135615097713623,0.26242,0.433150033822866,0.612653600074281,1.09067530430851,1.35173311885729,1.94929840566883,14.2
0.135994079216182,0.263799896159678,0.431500717053437,0.61378516130021,1.0884,1.3492713416038,1.94888829947948,14.3
0.135633995127502,0.262479468603498,0.433549118958575,0.613179010666019,1.08598737794743,1.34958304609709,1.94544367574407,14.4
0.136113328768081,0.262882161129252,0.431890025415422,0.614316667420757,1.08608487644713,1.34475131658769,1.94489458080367,14.5
0.135616051027576,0.261907198299083,0.433889300676762,0.613649389496211,1.08313451282144,1.3468286583962,1.94164604622313,14.6
0.136216782942581,0.262943325311112,0.432259563204456,0.613172507031507,1.08425467484408,1.34226979267081,1.93902285165399,14.7
0.135569322731815,0.2618718857824,0.434129101020498,0.6139,1.07894118239867,1.34373399123451,1.93793516645192,14.8
0.136294233066703,0.262933039233858,0.432471783865407,0.613204570550501,1.08221269382193,1.34018044801014,1.93523739587945,14.9
0.13570161156418,0.263411513742987,0.430946218246979,0.614562442720115,1.07681662093918,1.3400039969647,1.93438812859312,15
0.135552613320473,0.262828337469579,0.432609641723805,0.612155668536554,1.07531162747784,1.33826835633202,1.93143308870649,15.1
0.135848605310759,0.263621974078789,0.431153446811723,0.614620936778124,1.0723,1.33655896835701,1.93091873051027,15.2
0.135585948579609,0.262194714053669,0.43295017019075,0.612511956964761,1.07275826608763,1.33606776804992,1.92764131598328,15.3
0.135977716812358,0.263771983188079,0.431462961719407,0.613795291452908,1.07370832373436,1.33382593523333,1.92755875147236,15.4
0.135614069527856,0.262668567797266,0.433333219450864,0.612941033126104,1.0725687435748,1.33423133933728,1.92302970311625,15.5
0.136095641868481,0.26284877417748,0.431820745036059,0.614233838688122,1.0752373330402,1.32987334528825,1.92225667614812,15.6
0.13561846757681,0.261941913071223,0.433676023180067,0.613416970094064,1.07187289288566,1.33196934851545,1.92111606227595,15.7
0.136192611440166,0.262909538192797,0.432172905804389,0.613209561792321,1.07638915134706,1.32799128935467,1.91901185540023,15.8
0.135593639590413,0.261850546373127,0.433951821601729,0.613788165194424,1.07274652630814,1.32972864774829,1.91807354134126,15.9
0.136262792730253,0.262915465683877,0.432405585591281,0.61319249429285,1.07553175261456,1.32649336511616,1.91586833004063,16
0.136262792730253,0.262915465683877,0.432405585591281,0.61319249429285,1.07553175261456,1.32649336511616,1.91586833004063,16.1
0.13631235907868,0.262842502139369,0.432492157558524,0.612114237248096,1.07561429320903,1.3250244708587,1.91251902907319,16.2
0.135560949070594,0.262323832430875,0.432774137429281,0.612329182885479,1.07539213085558,1.32323974477228,1.90929176186723,16.3
0.135560949070594,0.262323832430875,0.432774137429281,0.612329182885479,1.07539213085558,1.32323974477228,1.90929176186723,16.4
0.135966323882153,0.263748473665412,0.431419324123231,0.613745947254816,1.07589012574743,1.32080644748284,1.9095939774688,16.5
0.135592066563196,0.262439081828504,0.433123757632058,0.612668602249292,1.07438633222983,1.32215801813101,1.90512206765061,16.6
0.136071842921056,0.262814660020201,0.431752605770109,0.61410365321391,1.07687095541305,1.31717205643764,1.9049932845119,16.7
0.135603995127502,0.262419468603498,0.433457751163186,0.61311277338163,1.07462488012321,1.32087408354448,1.9026632119568,16.8
0.136166728041045,0.262875991881315,0.432078979984774,0.613110852065391,1.07758904180643,1.31576381764393,1.90231163062903,16.9
0.135591814694972,0.261862672935544,0.433755568200719,0.613529886362772,1.07349403407389,1.31462228415349,1.90144420207554,17
0.136234624883978,0.262889125366354,0.432330069558973,0.613095050579562,1.07647577682537,1.3118,1.89970507060289,17.1
0.13555611010354,0.261806974022309,0.433977773642914,0.613767189393281,1.07410695385105,1.3122058941939,1.89919509777645,17.2
0.136284470823444,0.262837506258416,0.432396872417037,0.613136078863888,1.07641584403691,1.31300514472015,1.89691225475594,17.3
0.135838143307934,0.263591192914989,0.431097363021026,0.614543215237425,1.07567809730722,1.31179429125447,1.89701596080466,17.4
0.135531659467486,0.262282929231275,0.432619290896177,0.612124080788954,1.0754188865959,1.31439347959139,1.89342925594838,17.5
0.135950029782307,0.263718473665412,0.431371568789202,0.613685291452908,1.07629012574743,1.31094325955593,1.89486442946169,17.6
0.135564382931452,0.262224989609975,0.432926369735443,0.612426023596826,1.07493103073687,1.31549251106189,1.89118798459959,17.7
0.136053526925515,0.26278242652146,0.431679550330311,0.613982731044557,1.0771408444752,1.31190079012678,1.89088150058184,17.8
0.13558717065578,0.262634067531308,0.433254304401798,0.612855092136373,1.07485036663576,1.31442755019715,1.88791780946729,17.9
0.135584712314137,0.261896638244106,0.433547749026254,0.613222524281381,1.07354164071313,1.31472741100651,1.88793054824624,18.1
0.136207938673426,0.262858480724046,0.432239054628394,0.613027467307864,1.07650276457668,1.31386477208922,1.88666611134277,18.2
0.135564999233182,0.261798011154418,0.433793946192949,0.613583857674887,1.07382793864955,1.31380778445778,1.88634295525649,18.3
0.136262637594908,0.26283040507664,0.43232,0.613066036615742,1.07662920706863,1.31446567727184,1.88340829304371,18.4
0.135519322731815,0.2617718857824,0.433970640284055,0.61372,1.07441940085687,1.31334837697554,1.88478990414295,18.5
0.135506530060599,0.262720448944024,0.432475622262757,0.611961404088935,1.07565027652499,1.31538596574721,1.88207068840279,18.6
0.135936323882153,0.263688473665412,0.431317011153282,0.613614525848804,1.0763478491074,1.31199945055667,1.88329965545813,18.7
0.135535030644018,0.262044232145702,0.432755383926339,0.612245099534678,1.07575271735042,1.31622822215088,1.87884653620102,18.8
0.13603209167808,0.262742789521033,0.431609557102727,0.613847394837044,1.0770964284929,1.31268729066306,1.8798977152021,18.9
0.135562395100673,0.262435867714791,0.43305372337869,0.612588438799583,1.07482858285318,1.3167566339159,1.87709402277143,19
0.136115433697059,0.262806407032327,0.431901794819038,0.613096623482627,1.07771978026775,1.31349299973027,1.87828625545444,19.1
0.135573995127502,0.262358850810129,0.433347751163186,0.61296154477744,1.07480200002485,1.31529534780158,1.87392125279368,19.2
0.136180128066128,0.262823811860625,0.432145629357288,0.612960672422111,1.07640776095251,1.31427184488503,1.87652276621818,19.3
0.135560413635883,0.261810753701231,0.433606388455179,0.613311007354886,1.07357759575593,1.315111690447,1.87635223642386,19.4
0.1362348176218,0.262811442830252,0.432271605658859,0.612936769412476,1.07651552014506,1.31457865598673,1.87429650923758,19.5
0.135536240156547,0.261752217818079,0.433811769471414,0.613614539543472,1.0739688575304,1.31476538356939,1.87548851033252,19.6
0.136265097184058,0.262728808784129,0.432360758658221,0.611851040111861,1.07638744220298,1.31533651512063,1.87184357120764,19.7
0.135920029782307,0.263655522161543,0.431267011153282,0.613535291452908,1.0762478491074,1.31209945055667,1.87456447129159,19.8
0.135510534028418,0.26222899278936,0.432590413624026,0.612041375488222,1.0757951272224,1.31609501228509,1.87045326397587,19.9
0.136010331134037,0.262709768609168,0.431542934966384,0.61371839090676,1.07693575691506,1.3126901116189,1.87170693657185,20
0.135535807309195,0.26223081386937,0.432871957136929,0.612375471532856,1.07480510845349,1.31661490986182,1.8678834204029,20.1
0.136092137993952,0.262767271562852,0.431818512058349,0.613040639122598,1.0775021525632,1.3134518790959,1.87055523734369,20.2
0.135551781778416,0.262589762661381,0.433154224974605,0.612689409984273,1.07463303566844,1.31522976706534,1.86767956150263,20.3
0.136156159790176,0.262793919002494,0.432054710858978,0.612853181990196,1.07784102092133,1.3141577162852,1.8683030622061,20.4
0.135551688369165,0.261827754255791,0.433416015934199,0.613061003914851,1.07484663403898,1.3152839309456,1.86772314138034,20.5
0.13620862496859,0.262784175114664,0.432209627010175,0.612835867560619,1.07644627085813,1.31445400976688,1.86636752140815,20.6
0.135535541351394,0.261746357670833,0.433635804666592,0.613380451749468,1.07353140034586,1.31383999306848,1.86871909031282,20.7
0.136244404888626,0.262730122769146,0.432257812977017,0.612992034831052,1.0763201093591,1.31503201716219,1.8656023567666,20.8
0.135505639867811,0.261708922810332,0.433804788990026,0.613573563327484,1.07403598221466,1.31362338968995,1.86842062046244,20.9
0.135481659467486,0.262182915887973,0.432449290896177,0.611887216917856,1.07512484737402,1.31575772182332,1.86380952568359,21
0.135987012341429,0.262672183197673,0.431473100562258,0.6136,1.07676503496049,1.31256988971889,1.86329827987163,21.1
0.135509415652128,0.262051908606589,0.432703224917326,0.612152491673474,1.07474623647345,1.31635336437674,1.8611,21.2
0.13606653221094,0.262729424914468,0.431736312431397,0.613006725822076,1.07729751881789,1.31322363460452,1.86143470881609,21.3
0.135527467212765,0.262402446838199,0.432973608553705,0.612461103732778,1.07447079293137,1.31492010690342,1.86196759610776,21.4
0.136130507930957,0.262756016651563,0.431971164472055,0.612741656888529,1.0777029102773,1.31393111290264,1.86054155601301,21.5
0.135533995127502,0.262288850810129,0.433227751163186,0.612789875217374,1.07460200002485,1.31512835922363,1.86314630292724,21.6
0.136180412643887,0.26275573591797,0.432131754850974,0.612756107034688,1.07619119831162,1.31415572323833,1.85928510500052,21.7
0.135527851319221,0.261754932477919,0.43345820929162,0.613103148528554,1.07320138466838,1.31489827984208,1.86406038014695,21.8
0.13622060058713,0.262712025937698,0.43216649849726,0.612853487355471,1.07623832957176,1.31472043649248,1.86000202695442,21.9
0.135509755187881,0.261692055383446,0.433645285418535,0.613394719672348,1.07356566754126,1.31419865179574,1.86274447994533,22
0.13545579297983,0.262612265446815,0.432320329980943,0.611766455390077,1.07524221976605,1.31534375896122,1.86097671846535,22.1
0.13546727889752,0.261665120103734,0.4337876689866,0.61346,1.07401940085687,1.31333763464441,1.86283185585369,22.2
0.135485417900603,0.261901640129577,0.432547474247991,0.611965209334001,1.07584412005136,1.31597011465637,1.86181663724047,22.3
0.136042259449722,0.262686869482591,0.43165205882119,0.613572931086201,1.07711292546839,1.31304935361035,1.8620515319368,22.4
0.135506597313516,0.262220094418939,0.432799967872837,0.612217070666044,1.0744371259044,1.31641282070653,1.86222713318643,22.5
0.136105033827322,0.262720461187096,0.431879253778966,0.612757244516312,1.07744944724432,1.31367076934982,1.86097601236941,22.6
0.135513031951951,0.262536054079851,0.433053547603767,0.612559409984273,1.07435046446322,1.31495296950692,1.86307234650068,22.7
0.136153191196807,0.262726041229825,0.432051079657709,0.612700344053263,1.07609366376928,1.314,1.85951628844956,22.8
0.135514080035769,0.261766260311055,0.433281962154255,0.612841003914851,1.07444663403898,1.31482197517,1.86389752344481,22.9
0.136192637594908,0.262691543887523,0.4321,0.61273785934499,1.07612920706863,1.31435703420518,1.85998002691701,23
0.135501048556199,0.26168314969326,0.433482950361893,0.613145734433216,1.0731695870764,1.31388781897919,1.86442028681102,23.1
0.135430242468795,0.26261338234308,0.432207656866792,0.611607827204007,1.07591026067656,1.31497965907741,1.86076705575127,23.2
0.135479893221767,0.261642361229839,0.433643453481093,0.613354724828601,1.07359333020706,1.31453373338405,1.86297808590728,23.3
