Node Number	X Location (in)	Y Location (in)	Z Location (in)	Middle Principal Stress (psi)
1	7.8626	2.662	0.	375.15
2	8.3122	3.2815	0.	86.326
3	7.3167	2.0439	0.	-418.43
4	8.9123	3.6375	0.	-385.42
5	6.8575	0.54689	0.	-34.018
6	8.7793	1.1997	0.	-1.3945
7	7.2988	4.3305	0.	-17.745
8	5.978	1.2518	0.	66.038
9	6.4654	4.3133	0.	85.365
10	5.52	4.1922	0.	-236.25
11	10.486	1.7999	0.	-150.19
12	6.3435	1.7134	0.	-45.061
13	5.3818	2.2557	0.	-530.44
14	4.488	3.9012	0.	-393.96
15	2.3451	2.3883	0.	-1363.9
16	3.6898	2.3739	0.	-769.25
17	11.438	1.9139	0.	-133.
18	12.434	1.961	0.	-86.173
19	13.456	1.9705	0.	-50.372
20	14.498	1.9902	0.	-27.096
21	15.553	1.983	0.	-10.156
22	16.613	1.9839	0.	-1.3143
23	17.671	1.9484	0.	-0.52707
24	18.719	1.9517	0.	-0.28541
25	19.768	1.9746	0.	-3.9528
26	20.804	2.1143	0.	-3.3022
27	20.861	3.8306	0.	-1.9504
28	19.787	3.9231	0.	-1.1126
29	18.72	3.9329	0.	-2.3335
30	17.663	3.921	0.	-1.6956
31	16.611	3.9033	0.	-5.9792e-002
32	15.556	3.9033	0.	-9.9788
33	14.51	3.9304	0.	-26.866
34	13.457	3.94	0.	-52.958
35	12.401	3.9545	0.	-94.645
36	11.335	3.9006	0.	-167.35
37	7.8629	3.2526	0.	309.96
38	22.958	4.8226	0.	-7.9811
39	21.912	4.8597	0.	1.9642
40	20.855	4.9027	0.	-1.2103
41	19.789	4.9434	0.	0.238
42	18.722	4.9516	0.	-0.20273
43	17.667	4.9516	0.	0.20708
44	16.611	4.9516	0.	-1.1575
45	15.556	4.9516	0.	-2.0315
46	14.505	4.9638	0.	-13.511
47	13.449	4.9642	0.	-27.692
48	12.39	4.966	0.	-41.451
49	11.365	4.9522	0.	-60.12
50	10.385	5.0017	0.	-0.72431
51	9.3627	5.1398	0.	31.925
52	8.8429	4.7483	0.	-43.927
53	8.9456	4.2257	0.	-60.291
54	22.936	1.2153	0.	-8.9084
55	22.931	2.4173	0.	-15.805
56	22.945	3.634	0.	-14.517
57	9.3283	0.79589	0.	25.94
58	10.395	0.8806	0.	27.034
59	11.411	0.93928	0.	-45.689
60	12.429	0.97045	0.	-36.48
61	13.463	0.98383	0.	-23.287
62	14.507	0.99094	0.	-10.615
63	15.557	1.0121	0.	-1.19
64	16.61	1.0091	0.	-0.15192
65	17.662	0.99087	0.	-1.1594
66	18.723	0.97752	0.	-1.1794
67	19.782	1.0008	0.	7.9466e-003
68	20.859	1.0883	0.	1.1715
69	21.904	1.1883	0.	1.4443
70	6.9669	1.0564	0.	-20.777
71	7.1453	1.5442	0.	-96.504
72	1.1472	1.1773	0.	-902.32
73	2.3287	1.2051	0.	-862.95
74	3.4568	1.125	0.	-276.22
75	4.5703	0.90454	0.	-116.87
76	5.7111	0.65618	0.	92.073
77	1.1172	4.813	0.	-901.72
78	1.1294	3.5818	0.	-1306.5
79	1.1532	2.3789	0.	-1323.5
80	6.7439	5.1732	0.	32.776
81	5.5818	5.0844	0.	-17.665
82	4.4741	4.9545	0.	-247.11
83	3.3494	4.8409	0.	-384.84
84	2.222	4.8119	0.	-859.64
85	7.3627	4.7566	0.	-45.755
86	7.246	3.7769	0.	-305.89
87	8.861	1.6661	0.	-6.2845
88	8.8965	2.2413	0.	-259.9
89	8.684	3.2832	0.	-664.44
90	9.5697	4.2866	0.	-71.244
91	21.914	3.7007	0.	-2.3226
92	21.86	2.4718	0.	-13.407
93	2.2273	3.5601	0.	-1358.9
94	7.2992	3.1891	0.	-58.988
95	9.5993	1.664	0.	13.905
96	8.8551	2.7939	0.	-113.07
97	9.6927	2.5474	0.	-179.22
98	7.3148	2.5551	0.	15.812
99	9.5334	3.2932	0.	-369.37
100	10.409	3.8888	0.	-260.6
101	20.814	2.8332	0.	-3.8156
102	6.5931	2.1001	0.	-152.77
103	3.3969	3.662	0.	-630.66
104	4.9356	1.5732	0.	-44.683
105	6.5499	3.6048	0.	-144.91
106	5.6944	3.3332	0.	-340.09
107	12.406	2.9607	0.	-114.86
108	11.429	2.9118	0.	-191.66
109	14.498	2.9068	0.	-32.593
110	13.447	2.9593	0.	-64.426
111	16.613	2.8978	0.	-0.30419
112	15.555	2.9468	0.	-13.136
113	18.716	2.9435	0.	4.6997e-002
114	17.669	2.9219	0.	-0.85939
115	19.757	2.9489	0.	-3.7219
116	6.8528	2.5587	0.	-506.41
117	5.9988	2.6861	0.	-315.38
118	10.511	2.7748	0.	-271.39
119	8.3477	2.6255	0.	219.36
120	6.6291	3.0093	0.	-214.64
121	4.7864	2.968	0.	-378.56
122	4.7864	2.968	0.1	378.56
123	6.6291	3.0093	0.1	214.64
124	8.3477	2.6255	0.1	-219.36
125	10.511	2.7748	0.1	271.39
126	5.9988	2.6861	0.1	315.38
127	6.8528	2.5587	0.1	506.41
128	19.757	2.9489	0.1	3.7219
129	17.669	2.9219	0.1	0.85939
130	18.716	2.9435	0.1	-4.6999e-002
131	15.555	2.9468	0.1	13.136
132	16.613	2.8978	0.1	0.30419
133	13.447	2.9593	0.1	64.426
134	14.498	2.9068	0.1	32.593
135	11.429	2.9118	0.1	191.66
136	12.406	2.9607	0.1	114.86
137	5.6944	3.3332	0.1	340.09
138	6.5499	3.6048	0.1	144.91
139	4.9356	1.5732	0.1	44.683
140	3.3969	3.662	0.1	630.66
141	6.5931	2.1001	0.1	152.77
142	20.814	2.8332	0.1	3.8156
143	10.409	3.8888	0.1	260.6
144	9.5334	3.2932	0.1	369.37
145	7.3148	2.5551	0.1	-15.812
146	9.6927	2.5474	0.1	179.22
147	8.8551	2.7939	0.1	113.07
148	9.5993	1.664	0.1	-13.905
149	7.2992	3.1891	0.1	58.988
150	2.2273	3.5601	0.1	1358.9
151	21.86	2.4718	0.1	13.407
152	21.914	3.7007	0.1	2.3226
153	9.5697	4.2866	0.1	71.244
154	8.684	3.2832	0.1	664.44
