Node Number	X Location (in)	Y Location (in)	Z Location (in)	Minimum Principal Elastic Strain (in/in)
1	2.972	2.9689	0.	-2.6051e-004
2	4.7822	2.1708	0.	-1.163e-004
3	1.9128	0.8222	0.	-1.1315e-004
4	1.9552	2.5324	0.	-1.4698e-004
5	4.2254	0.57201	0.	-7.4573e-005
6	2.1115	5.0006	0.	-1.2195e-004
7	2.9856	3.8816	0.	-4.3656e-004
8	4.5392	4.4955	0.	-8.8975e-005
9	3.9355	5.0215	0.	-5.6749e-005
10	5.7451	2.5714	0.	-9.5097e-005
11	4.1718	5.4614	0.	-6.4202e-005
12	1.2278	4.486	0.	-1.3028e-004
13	0.98168	3.2289	0.	-1.4784e-004
14	0.92508	1.0346	0.	-1.3001e-004
15	4.9829	1.1365	0.	-9.3573e-005
16	6.2471	1.2715	0.	-8.8199e-005
17	7.3932	1.4138	0.	-7.931e-005
18	8.5506	1.4661	0.	-6.9229e-005
19	9.7322	1.4834	0.	-5.9546e-005
20	10.93	1.4782	0.	-5.0279e-005
21	12.108	1.4735	0.	-4.1741e-005
22	13.281	1.4802	0.	-3.3566e-005
23	14.529	1.3962	0.	-2.5963e-005
24	15.675	1.3735	0.	-2.0776e-005
25	16.969	1.2286	0.	-1.5673e-005
26	18.176	1.2046	0.	-1.0681e-005
27	19.368	1.1929	0.	-6.9725e-006
28	20.527	1.1959	0.	-4.1767e-006
29	21.683	1.1959	0.	-2.176e-006
30	22.842	1.1989	0.	-9.1903e-007
31	22.84	2.4028	0.	-1.0507e-006
32	22.836	3.6021	0.	-1.0559e-006
33	22.841	4.7996	0.	-9.2163e-007
34	21.68	4.8031	0.	-2.1905e-006
35	20.522	4.7949	0.	-4.2004e-006
36	19.368	4.7837	0.	-6.9442e-006
37	18.212	4.7724	0.	-1.0444e-005
38	17.065	4.8065	0.	-1.4842e-005
39	15.936	4.8763	0.	-1.9764e-005
40	14.757	4.8937	0.	-2.4356e-005
41	13.692	4.6319	0.	-3.1609e-005
42	12.642	4.5067	0.	-3.881e-005
43	11.511	4.4688	0.	-4.6018e-005
44	10.334	4.4656	0.	-5.4575e-005
45	9.1219	4.4581	0.	-6.4035e-005
46	7.8657	4.4351	0.	-7.5521e-005
47	6.4019	4.3592	0.	-8.8452e-005
48	5.2998	5.0559	0.	-9.1994e-005
49	6.8929	2.8535	0.	-8.2624e-005
50	13.931	3.0671	0.	-2.7439e-005
51	15.63	2.5628	0.	-2.2175e-005
52	16.943	2.4274	0.	-1.5004e-005
53	18.165	2.3943	0.	-1.0792e-005
54	19.364	2.3839	0.	-7.0776e-006
55	20.521	2.3896	0.	-4.2717e-006
56	21.677	2.4025	0.	-2.2839e-006
57	21.676	3.5995	0.	-2.2902e-006
58	20.519	3.5878	0.	-4.2814e-006
59	19.365	3.569	0.	-7.0667e-006
60	18.208	3.5802	0.	-1.0582e-005
61	17.013	3.6142	0.	-1.4704e-005
62	15.82	3.6985	0.	-1.9761e-005
63	14.879	3.8828	0.	-2.5766e-005
64	12.93	2.9639	0.	-3.6472e-005
65	11.773	2.9331	0.	-4.4063e-005
66	10.597	2.9402	0.	-5.2365e-005
67	9.3771	2.9623	0.	-6.1521e-005
68	8.1363	2.9665	0.	-7.1955e-005
69	4.9904	3.5876	0.	-1.053e-004
70	1.9061	1.6554	0.	-1.2659e-004
71	2.1227	3.3172	0.	-1.5435e-004
72	0.92355	2.1038	0.	-1.4503e-004
73	2.4646	4.0299	0.	-1.8155e-004
74	3.9033	2.8375	0.	-1.493e-004
75	3.2748	3.4496	0.	-2.4612e-004
76	2.7868	3.9315	0.	-2.7278e-004
77	3.8972	1.0728	0.	-8.15e-005
78	4.2691	1.3901	0.	-1.03e-004
79	4.0452	1.8432	0.	-1.3827e-004
80	3.081	3.3985	0.	-2.8811e-004
81	3.647	1.4806	0.	-1.4768e-004
82	3.647	1.4806	0.1	-7.5956e-005
83	3.081	3.3985	0.1	-9.5827e-005
84	4.0452	1.8432	0.1	-5.3392e-005
85	4.2691	1.3901	0.1	-4.5976e-005
86	3.8972	1.0728	0.1	-4.1042e-005
87	2.7868	3.9315	0.1	-1.8607e-004
88	3.2748	3.4496	0.1	-9.499e-005
89	3.9033	2.8375	0.1	-6.772e-005
90	2.4646	4.0299	0.1	-7.0556e-005
91	0.92355	2.1038	0.1	-9.2566e-005
92	2.1227	3.3172	0.1	-5.069e-005
93	1.9061	1.6554	0.1	-4.6595e-005
94	4.9904	3.5876	0.1	-4.2635e-005
95	8.1363	2.9665	0.1	-2.6005e-005
96	9.3771	2.9623	0.1	-2.1078e-005
97	10.597	2.9402	0.1	-1.7641e-005
98	11.773	2.9331	0.1	-1.4591e-005
99	12.93	2.9639	0.1	-1.2258e-005
100	14.879	3.8828	0.1	-1.1293e-005
101	15.82	3.6985	0.1	-7.1391e-006
102	17.013	3.6142	0.1	-6.2438e-006
103	18.208	3.5802	0.1	-4.6864e-006
104	19.365	3.569	0.1	-3.405e-006
105	20.519	3.5878	0.1	-2.4461e-006
106	21.676	3.5995	0.1	-1.7808e-006
107	21.677	2.4025	0.1	-1.7767e-006
108	20.521	2.3896	0.1	-2.4368e-006
109	19.364	2.3839	0.1	-3.3456e-006
110	18.165	2.3943	0.1	-4.6244e-006
111	16.943	2.4274	0.1	-6.2514e-006
112	15.63	2.5628	0.1	-7.9957e-006
113	13.931	3.0671	0.1	-9.4483e-006
114	6.8929	2.8535	0.1	-3.1355e-005
115	5.2998	5.0559	0.1	-3.407e-005
116	6.4019	4.3592	0.1	-3.3318e-005
117	7.8657	4.4351	0.1	-2.6872e-005
118	9.1219	4.4581	0.1	-2.1528e-005
119	10.334	4.4656	0.1	-1.8248e-005
