Node Number	X Location (in)	Y Location (in)	Z Location (in)	Maximum Principal Elastic Strain (in/in)
1	4.9206	2.6745	0.	9.315e-005
2	5.5735	3.5627	0.	5.6724e-005
3	4.4923	2.6636	0.	6.5194e-005
4	6.0441	3.6928	0.	5.3499e-005
5	3.8685	2.0742	0.	3.8512e-005
6	7.0253	4.0874	0.	2.8007e-005
7	5.3243	3.5401	0.	9.7841e-005
8	5.1885	2.6329	0.	1.1341e-004
9	19.325	2.9865	0.	4.1245e-006
10	14.604	2.9789	0.	9.9238e-006
11	9.1964	2.7711	0.	1.9436e-005
12	2.3523	3.8372	0.	7.719e-005
13	6.3705	2.2627	0.	3.8896e-005
14	5.802	2.6588	0.	5.8588e-005
15	4.9807	3.219	0.	6.882e-005
16	5.211	3.104	0.	7.7121e-005
17	5.4461	2.9412	0.	7.6121e-005
18	7.1889	1.3791	0.	2.7521e-005
19	7.1889	1.3791	0.1	7.1863e-005
20	5.4461	2.9412	0.1	1.9895e-004
21	5.211	3.104	0.1	2.1958e-004
22	4.9807	3.219	0.1	2.028e-004
23	5.802	2.6588	0.1	1.4437e-004
24	6.3705	2.2627	0.1	9.582e-005
25	2.3523	3.8372	0.1	1.2217e-004
26	9.1964	2.7711	0.1	5.1673e-005
27	14.604	2.9789	0.1	2.886e-005
28	19.325	2.9865	0.1	9.5541e-006
29	5.1885	2.6329	0.1	2.3477e-004
30	5.3243	3.5401	0.1	2.5151e-004
31	7.0253	4.0874	0.1	7.4725e-005
32	3.8685	2.0742	0.1	1.0556e-004
33	6.0441	3.6928	0.1	1.126e-004
34	4.4923	2.6636	0.1	1.4987e-004
35	5.5735	3.5627	0.1	1.6086e-004
36	4.9206	2.6745	0.1	1.9983e-004
37	5.2667	5.	0.1	1.181e-004
38	5.2667	4.5	0.1	1.4724e-004
39	5.2667	4.	0.1	4.8069e-004
40	5.1	4.	0.1	4.4042e-004
41	5.1	4.5	0.1	1.5358e-004
42	5.1	5.	0.1	1.1246e-004
43	5.2667	1.	0.1	9.6704e-005
44	5.2667	1.5	0.1	1.6236e-004
45	5.2667	2.	0.1	3.8599e-004
46	5.1	2.	0.1	3.9513e-004
47	5.1	1.5	0.1	1.6337e-004
48	5.1	1.	0.1	6.8439e-005
49	5.2667	6.	0.1	5.6984e-005
50	7.6083	6.	0.1	5.6983e-005
51	9.95	6.	0.1	4.8169e-005
52	14.633	6.	0.1	2.8692e-005
53	19.317	6.	0.1	1.0041e-005
54	24.	6.	0.1	4.3127e-006
55	24.	3.	0.1	2.9246e-006
56	2.6226e-014	3.	0.1	1.2596e-004
57	24.	0.	0.1	4.1063e-006
58	19.317	0.	0.1	9.9497e-006
59	14.633	0.	0.1	2.8825e-005
60	9.95	0.	0.1	5.0056e-005
61	7.6083	0.	0.1	5.5526e-005
62	5.2667	0.	0.1	5.7733e-005
63	5.1	0.	0.1	1.0746e-004
64	2.55	1.0919e-030	0.1	9.7637e-005
65	0.	0.	0.1	1.2312e-004
66	3.937e-014	6.	0.1	1.1139e-004
67	2.55	6.	0.1	1.1463e-004
68	5.1	6.	0.1	1.1807e-004
69	2.55	6.	0.	7.0129e-005
70	5.1	6.	0.	3.9642e-005
71	3.937e-014	6.	0.	9.2931e-006
72	2.55	1.0919e-030	0.	7.1318e-005
73	5.1	0.	0.	5.7074e-005
74	0.	0.	0.	3.3053e-006
75	7.6083	0.	0.	2.3568e-005
76	9.95	0.	0.	1.8012e-005
77	14.633	0.	0.	1.0138e-005
78	19.317	0.	0.	4.7036e-006
79	5.2667	0.	0.	1.9676e-005
80	24.	0.	0.	1.5083e-006
81	2.6226e-014	3.	0.	3.8298e-007
82	24.	3.	0.	4.6881e-007
83	24.	6.	0.	1.328e-006
84	19.317	6.	0.	4.8065e-006
85	14.633	6.	0.	9.5856e-006
86	9.95	6.	0.	1.7542e-005
87	7.6083	6.	0.	2.5023e-005
88	5.2667	6.	0.	1.872e-005
89	5.1	1.5	0.	4.9276e-005
90	5.1	1.	0.	2.6176e-005
91	5.1	2.	0.	1.2176e-004
92	5.2667	1.	0.	3.0619e-005
93	5.2667	1.5	0.	4.5835e-005
94	5.2667	2.	0.	1.3032e-004
95	5.1	4.5	0.	1.2117e-004
96	5.1	5.	0.	4.1663e-005
97	5.1	4.	0.	1.8081e-004
98	5.2667	5.	0.	3.9567e-005
99	5.2667	4.5	0.	5.4784e-005
100	5.2667	4.	0.	1.5677e-004
101	4.7064	2.6691	0.	7.8779e-005
102	5.0545	2.6537	0.	1.0273e-004
103	5.0658	2.8892	0.	8.4477e-005
104	4.9206	2.6745	5.e-002	2.2317e-006
105	5.0103	2.3373	0.	1.0214e-004
106	5.8088	3.6277	0.	5.3581e-005
107	5.4489	3.5514	0.	7.5469e-005
108	5.5098	3.2519	0.	6.5811e-005
109	5.5735	3.5627	5.e-002	1.6878e-005
110	5.4201	3.7813	0.	1.0303e-004
111	4.1804	2.3689	0.	5.1764e-005
112	4.7365	2.9413	0.	6.5524e-005
113	4.4923	2.6636	5.e-002	5.8376e-006
114	4.7961	2.3318	0.	8.6997e-005
115	4.7961	3.5818	0.	8.0703e-005
116	4.7961	3.3318	0.	1.118e-004
117	6.5347	3.8901	0.	3.9287e-005
118	5.923	3.1758	0.	5.3336e-005
119	6.0441	3.6928	5.e-002	5.4059e-006
120	5.6554	4.0964	0.	4.0886e-005
121	3.1104	2.9557	0.	5.6048e-005
122	3.8685	2.0742	5.e-002	7.3423e-008
123	3.2093	1.0371	0.	5.3108e-005
124	4.4843	1.7871	0.	3.7401e-005
125	4.4843	1.5371	0.	2.9911e-005
126	4.4843	3.5371	0.	3.8201e-005
127	8.1109	3.4293	0.	2.3535e-005
128	6.6979	3.1751	0.	3.3348e-005
129	7.0253	4.0874	5.e-002	2.1564e-006
130	7.3168	5.0437	0.	2.5652e-005
131	6.146	4.5437	0.	3.3727e-005
132	5.2677	3.322	0.	8.559e-005
133	5.3243	3.5401	5.e-002	9.8218e-006
134	5.2122	3.77	0.	1.3923e-004
135	5.3173	2.787	0.	8.5425e-005
136	5.1885	2.6329	5.e-002	6.4994e-006
137	5.2276	2.3164	0.	9.9989e-005
138	16.965	2.9827	0.	6.5545e-006
139	19.325	2.9865	5.e-002	1.4318e-007
140	19.321	1.4933	0.	4.2865e-006
141	21.663	2.9933	0.	2.1136e-006
142	19.321	4.4933	0.	4.3007e-006
143	11.9	2.875	0.	1.467e-005
144	14.604	2.9789	5.e-002	3.2373e-007
145	14.619	1.4894	0.	1.0028e-005
146	14.619	4.4894	0.	9.6767e-006
147	8.1926	2.0751	0.	2.3384e-005
148	9.1964	2.7711	5.e-002	1.0044e-006
149	9.5732	1.3855	0.	1.7801e-005
150	9.5732	4.3855	0.	1.7328e-005
151	2.3523	3.8372	5.e-002	2.5814e-006
152	2.4512	4.9186	0.	7.3416e-005
153	2.4512	1.9186	0.	7.4145e-005
154	1.1762	3.4186	0.	3.8716e-005
155	3.7262	4.4186	0.	5.7558e-005
156	6.0862	2.4608	0.	4.3496e-005
157	6.7797	1.8209	0.	3.2849e-005
158	6.3705	2.2627	5.e-002	2.6228e-006
159	5.8186	1.8814	0.	4.2156e-005
160	5.624	2.8	0.	6.0042e-005
161	5.802	2.6588	5.e-002	9.7759e-006
162	5.5343	2.3294	0.	8.5147e-005
163	5.0959	3.1615	0.	7.274e-005
164	4.9807	3.219	5.e-002	8.8877e-006
165	5.0404	3.6095	0.	1.233e-004
166	5.3286	3.0226	0.	7.4292e-005
167	5.211	3.104	5.e-002	3.7767e-006
168	5.4461	2.9412	5.e-002	2.2296e-006
169	7.1889	1.3791	5.e-002	2.5144e-006
170	7.3986	0.68953	0.	2.3788e-005
171	6.2278	1.1895	0.	2.8163e-005
172	6.7797	1.8209	0.1	8.3774e-005
173	8.1926	2.0751	0.1	6.1615e-005
174	6.2278	1.1895	0.1	8.0663e-005
175	7.3986	0.68953	0.1	6.3694e-005
176	5.3286	3.0226	0.1	2.0925e-004
177	5.624	2.8	0.1	1.7144e-004
178	5.3173	2.787	0.1	2.1681e-004
179	5.5098	3.2519	0.1	1.7829e-004
180	5.0959	3.1615	0.1	2.1117e-004
181	5.2677	3.322	0.1	2.3453e-004
182	5.0658	2.8892	0.1	2.0945e-004
183	4.7365	2.9413	0.1	1.7589e-004
184	5.0404	3.6095	0.1	3.1515e-004
185	6.0862	2.4608	0.1	1.1953e-004
186	5.923	3.1758	0.1	1.2717e-004
187	5.5343	2.3294	0.1	2.6292e-004
188	6.6979	3.1751	0.1	8.3373e-005
189	5.8186	1.8814	0.1	1.2603e-004
190	3.1104	2.9557	0.1	1.1317e-004
191	3.7262	4.4186	0.1	1.1691e-004
192	1.1762	3.4186	0.1	1.2393e-004
193	2.4512	1.9186	0.1	1.0952e-004
194	2.4512	4.9186	0.1	1.1795e-004
195	11.9	2.875	0.1	4.026e-005
196	8.1109	3.4293	0.1	6.2884e-005
197	9.5732	4.3855	0.1	4.9888e-005
198	9.5732	1.3855	0.1	5.0833e-005
199	16.965	2.9827	0.1	1.9207e-005
200	14.619	4.4894	0.1	2.8702e-005
201	14.619	1.4894	0.1	2.8792e-005
202	19.321	4.4933	0.1	9.6331e-006
203	21.663	2.9933	0.1	6.2346e-006
204	19.321	1.4933	0.1	9.6257e-006
205	5.0545	2.6537	0.1	2.1681e-004
206	5.2276	2.3164	0.1	3.0646e-004
207	5.4489	3.5514	0.1	2.0585e-004
208	5.2122	3.77	0.1	3.3247e-004
209	6.5347	3.8901	0.1	9.3643e-005
210	6.146	4.5437	0.1	9.4146e-005
211	7.3168	5.0437	0.1	6.5853e-005
212	4.1804	2.3689	0.1	1.277e-004
213	4.4843	3.5371	0.1	1.068e-004
214	4.4843	1.7871	0.1	1.2494e-004
215	4.4843	1.5371	0.1	8.2866e-005
216	3.2093	1.0371	0.1	1.0155e-004
217	5.8088	3.6277	0.1	1.3645e-004
218	5.6554	4.0964	0.1	1.2569e-004
219	4.7064	2.6691	0.1	1.7482e-004
220	4.7961	3.3318	0.1	2.8616e-004
221	4.7961	3.5818	0.1	1.3825e-004
222	4.7961	2.3318	0.1	2.7148e-004
223	5.4201	3.7813	0.1	3.1782e-004
224	5.0103	2.3373	0.1	2.9575e-004
225	5.2667	4.75	0.1	1.3251e-004
226	5.2667	5.5	0.1	8.7207e-005
227	5.2667	5.	5.e-002	1.2876e-005
228	5.2667	4.25	0.1	3.108e-004
229	5.2667	4.5	5.e-002	1.1717e-005
230	5.1833	4.	0.1	4.2595e-004
231	5.2667	4.	5.e-002	6.4344e-005
232	5.1	4.25	0.1	2.9432e-004
233	5.1	4.	5.e-002	4.1822e-005
234	5.1	4.75	0.1	1.3014e-004
235	5.1	4.5	5.e-002	6.8153e-006
236	5.1	5.5	0.1	1.1498e-004
237	5.1	5.	5.e-002	8.9766e-006
238	5.2667	1.25	0.1	1.2947e-004
239	5.2667	0.5	0.1	7.6788e-005
240	5.2667	1.	5.e-002	7.1226e-006
241	5.2667	1.75	0.1	2.7026e-004
242	5.2667	1.5	5.e-002	5.8698e-006
243	5.1833	2.	0.1	3.7018e-004
244	5.2667	2.	5.e-002	2.4507e-005
245	5.1	1.75	0.1	2.7033e-004
246	5.1	2.	5.e-002	1.4771e-005
247	5.1	1.25	0.1	1.1529e-004
248	5.1	1.5	5.e-002	1.6527e-005
249	5.1	0.5	0.1	8.7763e-005
250	5.1	1.	5.e-002	1.0296e-005
251	6.4375	6.	0.1	5.6509e-005
252	5.2667	6.	5.e-002	2.7507e-006
253	8.7792	6.	0.1	5.2459e-005
254	7.6083	6.	5.e-002	2.5535e-006
255	12.292	6.	0.1	3.8411e-005
256	9.95	6.	5.e-002	9.4892e-007
257	16.975	6.	0.1	1.9281e-005
258	14.633	6.	5.e-002	2.7608e-007
259	21.658	6.	0.1	6.9496e-006
260	19.317	6.	5.e-002	3.4723e-007
261	24.	4.5	0.1	3.3088e-006
262	24.	6.	5.e-002	4.4613e-007
263	24.	1.5	0.1	3.3105e-006
264	24.	3.	5.e-002	2.3088e-007
265	1.3113e-014	1.5	0.1	1.2324e-004
266	3.9339e-014	4.5	0.1	1.1719e-004
267	2.6581e-014	3.	5.e-002	6.9324e-006
268	21.658	0.	0.1	6.8462e-006
269	24.	0.	5.e-002	3.3069e-007
270	16.975	0.	0.1	1.9315e-005
271	19.317	0.	5.e-002	3.2237e-007
272	12.292	0.	0.1	3.9421e-005
273	14.633	0.	5.e-002	5.315e-007
274	8.7792	0.	0.1	5.2746e-005
275	9.95	0.	5.e-002	1.0042e-006
276	6.4375	0.	0.1	5.5555e-005
277	7.6083	0.	5.e-002	2.4419e-006
278	5.2667	0.	5.e-002	9.6447e-007
279	3.825	1.6378e-030	0.1	9.8341e-005
