Node Number	X Location (in)	Y Location (in)	Z Location (in)	Equivalent Elastic Strain (in/in)
1	2.0381	3.5774	0.	2.1853e-004
2	3.94	4.6738	0.	1.2628e-004
3	1.6289	0.77869	0.	1.0546e-004
4	1.7865	1.9747	0.	1.2697e-004
5	3.8098	0.62707	0.	7.9948e-005
6	1.7865	5.0879	0.	1.1469e-004
7	3.6968	5.4776	0.	8.6493e-005
8	4.5909	4.0498	0.	1.1493e-004
9	0.80462	2.0502	0.	1.643e-004
10	1.1286	3.0435	0.	1.5549e-004
11	1.1149	4.3948	0.	1.4021e-004
12	4.7725	0.82524	0.	1.0134e-004
13	5.7108	1.0228	0.	9.5015e-005
14	6.731	1.159	0.	8.4775e-005
15	7.8263	1.2277	0.	7.6113e-005
16	8.9402	1.2538	0.	6.6285e-005
17	10.095	1.3018	0.	5.6928e-005
18	11.285	1.3343	0.	4.7821e-005
19	12.48	1.3634	0.	3.9012e-005
20	13.722	1.3053	0.	3.1691e-005
21	14.954	1.236	0.	2.4975e-005
22	16.126	1.208	0.	1.9002e-005
23	17.266	1.1979	0.	1.4117e-005
24	18.397	1.1855	0.	1.0037e-005
25	19.515	1.1833	0.	6.7342e-006
26	20.633	1.1925	0.	4.1697e-006
27	21.754	1.1922	0.	2.3317e-006
28	22.876	1.1951	0.	1.2325e-006
29	22.865	2.3932	0.	1.5729e-006
30	22.862	3.601	0.	1.5752e-006
31	22.869	4.7955	0.	1.2375e-006
32	21.749	4.7987	0.	2.3377e-006
33	20.622	4.7963	0.	4.1973e-006
34	19.498	4.7971	0.	6.7854e-006
35	18.381	4.7809	0.	1.0106e-005
36	17.264	4.7742	0.	1.4138e-005
37	16.147	4.772	0.	1.8937e-005
38	15.023	4.8041	0.	2.4515e-005
39	13.912	4.8608	0.	3.0316e-005
40	12.873	4.9477	0.	3.6842e-005
41	11.813	5.0357	0.	4.4497e-005
42	10.765	4.9533	0.	5.1401e-005
43	9.7446	4.85	0.	5.9701e-005
44	8.6207	4.8163	0.	6.9017e-005
45	7.3879	4.8145	0.	8.055e-005
46	5.9622	4.7054	0.	9.0141e-005
47	4.7451	5.2251	0.	1.0184e-004
48	0.78169	1.0067	0.	1.3133e-004
49	6.5315	3.5316	0.	8.5903e-005
50	4.967	2.0369	0.	1.1312e-004
51	6.0138	2.3054	0.	8.9869e-005
52	7.1669	2.4491	0.	7.8691e-005
53	8.3489	2.4919	0.	7.0439e-005
54	9.5701	2.4899	0.	6.0634e-005
55	10.833	2.5193	0.	5.1287e-005
56	12.199	2.7127	0.	4.0187e-005
57	13.66	2.4952	0.	3.2311e-005
58	14.92	2.4313	0.	2.4815e-005
59	16.101	2.3983	0.	1.9162e-005
60	17.25	2.3849	0.	1.4231e-005
61	18.38	2.3915	0.	1.0171e-005
62	19.497	2.3965	0.	6.8757e-006
63	20.615	2.3958	0.	4.3435e-006
64	21.735	2.3902	0.	2.5684e-006
65	21.738	3.5982	0.	2.5704e-006
66	20.616	3.5979	0.	4.3443e-006
67	19.487	3.5907	0.	6.9068e-006
68	18.371	3.581	0.	1.0199e-005
69	17.255	3.5746	0.	1.4233e-005
70	16.135	3.5779	0.	1.9026e-005
71	14.965	3.6141	0.	2.4529e-005
72	13.802	3.6664	0.	3.1135e-005
73	12.732	3.8277	0.	3.8075e-005
74	11.931	4.1766	0.	4.1687e-005
75	11.213	3.8399	0.	5.013e-005
76	10.21	3.6685	0.	5.5863e-005
77	9.0418	3.6524	0.	6.4858e-005
78	7.792	3.6484	0.	7.5481e-005
79	3.4787	5.0572	0.	8.4999e-005
80	1.6357	1.5101	0.	1.1115e-004
81	2.9092	2.9587	0.	1.9516e-004
82	2.1394	4.5403	0.	1.7131e-004
83	2.3473	4.2671	0.	2.315e-004
84	2.3018	3.8654	0.	2.2072e-004
85	3.8076	2.9614	0.	1.404e-004
86	3.6171	1.1791	0.	9.9702e-005
87	4.3334	1.5895	0.	1.1281e-004
88	5.2062	3.2866	0.	1.1149e-004
89	3.6452	2.1528	0.	1.3752e-004
90	3.3725	1.5963	0.	1.2797e-004
91	3.3725	1.5963	0.1	1.2797e-004
92	3.6452	2.1528	0.1	1.3752e-004
93	5.2062	3.2866	0.1	1.1149e-004
94	4.3334	1.5895	0.1	1.1281e-004
95	3.6171	1.1791	0.1	9.9702e-005
96	3.8076	2.9614	0.1	1.404e-004
97	2.3018	3.8654	0.1	2.2072e-004
98	2.3473	4.2671	0.1	2.315e-004
99	2.1394	4.5403	0.1	1.7131e-004
100	2.9092	2.9587	0.1	1.9516e-004
101	1.6357	1.5101	0.1	1.1115e-004
102	3.4787	5.0572	0.1	8.4999e-005
103	7.792	3.6484	0.1	7.5481e-005
104	9.0418	3.6524	0.1	6.4858e-005
105	10.21	3.6685	0.1	5.5863e-005
106	11.213	3.8399	0.1	5.013e-005
107	11.931	4.1766	0.1	4.1687e-005
108	12.732	3.8277	0.1	3.8075e-005
109	13.802	3.6664	0.1	3.1135e-005
110	14.965	3.6141	0.1	2.4529e-005
111	16.135	3.5779	0.1	1.9026e-005
112	17.255	3.5746	0.1	1.4233e-005
113	18.371	3.581	0.1	1.0199e-005
114	19.487	3.5907	0.1	6.9068e-006
115	20.616	3.5979	0.1	4.3443e-006
116	21.738	3.5982	0.1	2.5704e-006
117	21.735	2.3902	0.1	2.5684e-006
118	20.615	2.3958	0.1	4.3435e-006
119	19.497	2.3965	0.1	6.8757e-006
120	18.38	2.3915	0.1	1.0171e-005
