Node Number	X Location (in)	Y Location (in)	Z Location (in)	Total Deformation (in)
1	5.3979	2.6029	0.	3.8842e-002
2	6.192	3.2304	0.	5.1733e-002
3	7.3248	1.8092	0.	7.2506e-002
4	5.8482	2.8179	0.	4.588e-002
5	4.2226	3.554	0.	2.3906e-002
6	4.4455	0.63788	0.	2.4479e-002
7	6.8103	0.62385	0.	6.0967e-002
8	4.7282	4.7169	0.	2.8737e-002
9	6.571	4.7107	0.	5.7748e-002
10	6.3739	5.0393	0.	5.368e-002
11	3.9444	1.7653	0.	2.062e-002
12	4.7812	5.3999	0.	2.8299e-002
13	6.5908	5.4325	0.	5.7435e-002
14	3.391	0.89695	0.	1.4646e-002
15	3.874	5.2035	0.	1.9058e-002
16	2.9033	4.6696	0.	1.1124e-002
17	1.452	4.6452	0.	2.8007e-003
18	1.1842	1.1796	0.	1.8042e-003
19	2.3512	1.083	0.	7.1166e-003
20	7.7575	0.85686	0.	8.054e-002
21	8.9276	1.0568	0.	0.10617
22	10.136	1.1409	0.	0.13434
23	11.333	1.1817	0.	0.16384
24	12.521	1.1944	0.	0.19441
25	13.691	1.1925	0.	0.22557
26	14.857	1.179	0.	0.25747
27	16.003	1.1775	0.	0.28951
28	17.14	1.1789	0.	0.3218
29	18.282	1.182	0.	0.35457
30	19.42	1.1873	0.	0.38749
31	20.562	1.1905	0.	0.42071
32	21.703	1.1906	0.	0.45401
33	22.855	1.1957	0.	0.48765
34	1.527	3.4936	0.	3.2368e-003
35	1.3648	2.3372	0.	2.5666e-003
36	22.848	2.3942	0.	0.48768
37	22.847	3.6007	0.	0.48786
38	22.85	4.8075	0.	0.48809
39	21.705	4.7944	0.	0.45463
40	20.558	4.7939	0.	0.42118
41	19.415	4.7546	0.	0.38794
42	18.275	4.7211	0.	0.35496
43	17.137	4.7032	0.	0.32229
44	16.	4.6959	0.	0.29004
45	14.857	4.7301	0.	0.25807
46	13.682	4.7652	0.	0.22591
47	12.487	4.7505	0.	0.1941
48	11.24	4.7314	0.	0.16211
49	9.9443	4.675	0.	0.13043
50	8.547	4.5791	0.	9.8497e-002
51	7.4957	5.1858	0.	7.5782e-002
52	3.2476	3.1803	0.	1.4391e-002
53	8.5583	3.2603	0.	9.8962e-002
54	2.6325	2.1309	0.	9.4309e-003
55	8.6675	2.131	0.	0.10107
56	9.9645	2.2823	0.	0.13091
57	11.223	2.3552	0.	0.16167
58	12.454	2.3717	0.	0.19321
59	13.663	2.3677	0.	0.2253
60	14.838	2.3565	0.	0.25741
61	16.	2.362	0.	0.28983
62	17.14	2.3644	0.	0.32213
63	18.281	2.3692	0.	0.35485
64	19.419	2.3746	0.	0.38775
65	20.56	2.3815	0.	0.42091
66	21.701	2.3898	0.	0.45418
67	21.692	3.5944	0.	0.45413
68	20.558	3.5835	0.	0.42104
69	19.412	3.5588	0.	0.38776
70	18.275	3.5449	0.	0.35488
71	17.137	3.5345	0.	0.32226
72	15.998	3.5288	0.	0.28996
73	14.836	3.5346	0.	0.25756
74	13.652	3.5585	0.	0.22523
75	12.425	3.5576	0.	0.19263
76	11.168	3.5324	0.	0.16049
77	9.8842	3.4673	0.	0.12923
78	7.1919	3.9772	0.	7.0285e-002
79	4.6515	1.1091	0.	2.7448e-002
80	4.2514	2.4369	0.	2.4219e-002
81	4.9833	5.0479	0.	3.1237e-002
82	4.1995	4.1822	0.	2.3345e-002
83	6.5518	1.0711	0.	5.6488e-002
84	7.152	2.9251	0.	6.9573e-002
85	5.2056	3.5438	0.	3.614e-002
86	4.6781	2.911	0.	2.931e-002
87	5.2235	3.1426	0.	3.6536e-002
88	5.2235	3.1426	0.1	3.6536e-002
89	4.6781	2.911	0.1	2.931e-002
