Node Number	X Location (in)	Y Location (in)	Z Location (in)	Equivalent (von-Mises) Stress (psi)
1	5.1287	2.2892	0.	2821.9
2	4.8073	1.9575	0.	1767.5
3	3.2917	3.1164	0.	1250.3
4	5.9435	3.0149	0.	1310.9
5	1.7427	3.0295	0.	1366.7
6	4.621	1.1833	0.	1224.7
7	4.4777	2.0892	0.	1287.1
8	4.0376	4.6183	0.	1139.4
9	8.4246	4.2505	0.	517.41
10	6.7756	3.2729	0.	801.7
11	5.1896	2.2863	0.	3048.9
12	16.638	3.3337	0.	163.79
13	5.0618	2.4674	0.	2598.6
14	5.1426	2.9444	0.	2325.1
15	5.4491	2.7558	0.	1788.7
16	10.057	2.7209	0.	287.08
17	4.8799	1.5352	0.	1455.1
18	5.2077	2.4902	0.	2578.3
19	5.2077	2.4902	0.1	2578.3
20	4.8799	1.5352	0.1	1455.1
21	10.057	2.7209	0.1	287.08
22	5.4491	2.7558	0.1	1788.7
23	5.1426	2.9444	0.1	2325.1
24	5.0618	2.4674	0.1	2598.6
25	16.638	3.3337	0.1	163.79
26	5.1896	2.2863	0.1	3048.9
27	6.7756	3.2729	0.1	801.7
28	8.4246	4.2505	0.1	517.41
29	4.0376	4.6183	0.1	1139.4
30	4.4777	2.0892	0.1	1287.1
31	4.621	1.1833	0.1	1224.7
32	1.7427	3.0295	0.1	1366.7
33	5.9435	3.0149	0.1	1310.9
34	3.2917	3.1164	0.1	1250.3
35	4.8073	1.9575	0.1	1767.5
36	5.1287	2.2892	0.1	2821.9
37	5.2667	5.	0.1	1037.4
38	5.2667	4.5	0.1	1594.9
39	5.2667	4.	0.1	2883.5
40	5.1	4.	0.1	2299.7
41	5.1	4.5	0.1	2129.4
42	5.1	5.	0.1	680.5
43	5.2667	1.	0.1	1056.3
44	5.2667	1.5	0.1	1869.
45	5.2667	2.	0.1	5094.
46	5.1	2.	0.1	4079.4
47	5.1	1.5	0.1	1628.7
48	5.1	1.	0.1	471.
49	5.2667	6.	0.1	552.1
50	8.7792	6.	0.1	424.27
51	12.292	6.	0.1	293.56
52	16.975	6.	0.1	158.57
53	24.	6.	0.1	120.18
54	24.	3.	0.1	123.43
55	2.6226e-014	3.	0.1	1024.5
56	24.	0.	0.1	124.96
57	14.633	0.	0.1	183.63
58	9.95	0.	0.1	316.57
59	5.2667	0.	0.1	530.51
60	5.1	0.	0.1	1396.7
61	3.4	1.4558e-030	0.1	915.34
62	1.7	7.2791e-031	0.1	1303.7
63	0.	0.	0.1	865.01
