Node Number	X Location (in)	Y Location (in)	Z Location (in)	Maximum Principal Elastic Strain (in/in)
1	8.	2.1818	0.	6.2202e-004
2	8.	2.3636	0.	5.0094e-004
3	8.	2.5455	0.	4.3478e-004
4	8.	2.7273	0.	4.014e-004
5	8.	2.9091	0.	3.867e-004
6	8.	3.0909	0.	3.867e-004
7	8.	3.2727	0.	4.014e-004
8	8.	3.4545	0.	4.3478e-004
9	8.	3.6364	0.	5.0094e-004
10	8.	3.8182	0.	6.2202e-004
11	8.1667	2.1818	0.	5.9912e-004
12	8.1667	2.3636	0.	4.9267e-004
13	8.1667	2.5455	0.	4.288e-004
14	8.1667	2.7273	0.	3.9651e-004
15	8.1667	2.9091	0.	3.8218e-004
16	8.1667	3.0909	0.	3.8218e-004
17	8.1667	3.2727	0.	3.9651e-004
18	8.1667	3.4545	0.	4.288e-004
19	8.1667	3.6364	0.	4.9267e-004
20	8.1667	3.8182	0.	5.9912e-004
21	7.8182	5.8182	0.	4.0007e-005
22	7.8182	5.6364	0.	6.5069e-005
23	7.8182	5.4545	0.	1.0044e-004
24	7.8182	5.2727	0.	1.4131e-004
25	7.8182	5.0909	0.	1.8811e-004
26	7.8182	4.9091	0.	2.4282e-004
27	7.8182	4.7273	0.	3.0896e-004
28	7.8182	4.5455	0.	3.9267e-004
29	7.8182	4.3636	0.	5.0829e-004
30	7.8182	4.1818	0.	6.4101e-004
31	7.8182	4.	0.	6.412e-004
32	7.8182	3.8182	0.	4.7647e-004
33	7.8182	3.6364	0.	4.3429e-004
34	7.8182	3.4545	0.	3.9516e-004
35	7.8182	3.2727	0.	3.7535e-004
36	7.8182	3.0909	0.	3.6552e-004
37	7.8182	2.9091	0.	3.6552e-004
38	7.8182	2.7273	0.	3.7535e-004
39	7.8182	2.5455	0.	3.9516e-004
40	7.8182	2.3636	0.	4.3429e-004
41	7.8182	2.1818	0.	4.7647e-004
42	7.8182	2.	0.	6.412e-004
43	7.8182	1.8182	0.	6.4101e-004
44	7.8182	1.6364	0.	5.0829e-004
45	7.8182	1.4545	0.	3.9267e-004
46	7.8182	1.2727	0.	3.0896e-004
47	7.8182	1.0909	0.	2.4282e-004
48	7.8182	0.90909	0.	1.8811e-004
49	7.8182	0.72727	0.	1.4131e-004
50	7.8182	0.54545	0.	1.0044e-004
51	7.8182	0.36364	0.	6.5069e-005
52	7.8182	0.18182	0.	4.0007e-005
53	7.6364	5.8182	0.	5.0924e-005
54	7.6364	5.6364	0.	6.3807e-005
55	7.6364	5.4545	0.	8.8412e-005
56	7.6364	5.2727	0.	1.2009e-004
57	7.6364	5.0909	0.	1.5735e-004
58	7.6364	4.9091	0.	2.001e-004
59	7.6364	4.7273	0.	2.4906e-004
60	7.6364	4.5455	0.	3.0265e-004
61	7.6364	4.3636	0.	3.5694e-004
62	7.6364	4.1818	0.	3.9148e-004
63	7.6364	4.	0.	3.675e-004
64	7.6364	3.8182	0.	3.4897e-004
65	7.6364	3.6364	0.	3.4138e-004
66	7.6364	3.4545	0.	3.3576e-004
67	7.6364	3.2727	0.	3.2991e-004
68	7.6364	3.0909	0.	3.2666e-004
69	7.6364	2.9091	0.	3.2666e-004
70	7.6364	2.7273	0.	3.2991e-004
71	7.6364	2.5455	0.	3.3576e-004
72	7.6364	2.3636	0.	3.4138e-004
73	7.6364	2.1818	0.	3.4897e-004
