Node Number	X Location (in)	Y Location (in)	Z Location (in)	Maximum Principal Stress (psi)
1	8.	2.1818	0.	1679.9
2	8.	2.3636	0.	1337.6
3	8.	2.5455	0.	1113.4
4	8.	2.7273	0.	994.03
5	8.	2.9091	0.	939.93
6	8.	3.0909	0.	939.93
7	8.	3.2727	0.	994.03
8	8.	3.4545	0.	1113.4
9	8.	3.6364	0.	1337.6
10	8.	3.8182	0.	1679.9
11	8.1667	2.1818	0.	1421.9
12	8.1667	2.3636	0.	1259.4
13	8.1667	2.5455	0.	1065.2
14	8.1667	2.7273	0.	958.67
15	8.1667	2.9091	0.	909.22
16	8.1667	3.0909	0.	909.22
17	8.1667	3.2727	0.	958.67
18	8.1667	3.4545	0.	1065.2
19	8.1667	3.6364	0.	1259.4
20	8.1667	3.8182	0.	1421.8
21	7.8182	5.8182	0.	134.53
22	7.8182	5.6364	0.	291.98
23	7.8182	5.4545	0.	534.69
24	7.8182	5.2727	0.	823.97
25	7.8182	5.0909	0.	1159.5
26	7.8182	4.9091	0.	1552.4
27	7.8182	4.7273	0.	2026.3
28	7.8182	4.5455	0.	2604.1
29	7.8182	4.3636	0.	3410.
30	7.8182	4.1818	0.	3957.1
31	7.8182	4.	0.	2855.9
32	7.8182	3.8182	0.	1355.4
33	7.8182	3.6364	0.	1098.1
34	7.8182	3.4545	0.	934.77
35	7.8182	3.2727	0.	863.72
36	7.8182	3.0909	0.	828.69
37	7.8182	2.9091	0.	828.69
38	7.8182	2.7273	0.	863.72
39	7.8182	2.5455	0.	934.77
40	7.8182	2.3636	0.	1098.1
41	7.8182	2.1818	0.	1355.4
42	7.8182	2.	0.	2855.9
43	7.8182	1.8182	0.	3957.1
44	7.8182	1.6364	0.	3410.
45	7.8182	1.4545	0.	2604.1
46	7.8182	1.2727	0.	2026.3
47	7.8182	1.0909	0.	1552.4
48	7.8182	0.90909	0.	1159.5
49	7.8182	0.72727	0.	823.97
50	7.8182	0.54545	0.	534.7
51	7.8182	0.36364	0.	291.98
52	7.8182	0.18182	0.	134.53
53	7.6364	5.8182	0.	97.582
54	7.6364	5.6364	0.	172.29
55	7.6364	5.4545	0.	334.34
56	7.6364	5.2727	0.	548.36
57	7.6364	5.0909	0.	800.03
58	7.6364	4.9091	0.	1083.9
59	7.6364	4.7273	0.	1396.8
60	7.6364	4.5455	0.	1707.6
61	7.6364	4.3636	0.	1952.4
62	7.6364	4.1818	0.	1924.5
63	7.6364	4.	0.	1348.8
64	7.6364	3.8182	0.	877.41
65	7.6364	3.6364	0.	697.01
66	7.6364	3.4545	0.	655.12
67	7.6364	3.2727	0.	631.02
68	7.6364	3.0909	0.	621.18
69	7.6364	2.9091	0.	621.18
70	7.6364	2.7273	0.	631.02
71	7.6364	2.5455	0.	655.12
72	7.6364	2.3636	0.	697.01
73	7.6364	2.1818	0.	877.41
74	7.6364	2.	0.	1348.8
75	7.6364	1.8182	0.	1924.5
76	7.6364	1.6364	0.	1952.4
77	7.6364	1.4545	0.	1707.6
78	7.6364	1.2727	0.	1396.8
79	7.6364	1.0909	0.	1083.9
80	7.6364	0.90909	0.	800.03
81	7.6364	0.72727	0.	548.36
82	7.6364	0.54545	0.	334.34
83	7.6364	0.36364	0.	172.29
84	7.6364	0.18182	0.	97.582
85	7.4545	5.8182	0.	96.561
86	7.4545	5.6364	0.	153.43
87	7.4545	5.4545	0.	267.23
88	7.4545	5.2727	0.	422.44
89	7.4545	5.0909	0.	605.88
90	7.4545	4.9091	0.	804.37
91	7.4545	4.7273	0.	998.36
92	7.4545	4.5455	0.	1154.8
93	7.4545	4.3636	0.	1202.
94	7.4545	4.1818	0.	1067.5
95	7.4545	4.	0.	795.34
96	7.4545	3.8182	0.	541.7
97	7.4545	3.6364	0.	424.53
98	7.4545	3.4545	0.	395.91
99	7.4545	3.2727	0.	392.6
100	7.4545	3.0909	0.	393.87
