Node Number	X Location (in)	Y Location (in)	Z Location (in)	Middle Principal Elastic Strain (in/in)
1	1.1375	2.	0.	4.235e-004
2	0.975	2.	0.	3.3984e-004
3	0.8125	2.	0.	2.021e-004
4	0.65	2.	0.	1.1464e-004
5	0.4875	2.	0.	5.8709e-005
6	0.325	2.	0.	2.4171e-005
7	0.1625	2.	0.	4.2916e-006
8	1.4667	2.1818	0.	6.7223e-004
9	1.4667	2.3636	0.	5.3382e-004
10	1.4667	2.5455	0.	4.9095e-004
11	1.4667	2.7273	0.	4.4041e-004
12	1.4667	2.9091	0.	4.1583e-004
13	1.4667	3.0909	0.	4.1583e-004
14	1.4667	3.2727	0.	4.4041e-004
15	1.4667	3.4545	0.	4.9095e-004
16	1.4667	3.6364	0.	5.3382e-004
17	1.4667	3.8182	0.	6.7223e-004
18	1.1375	4.	0.	4.235e-004
19	0.975	4.	0.	3.3984e-004
20	0.8125	4.	0.	2.021e-004
21	0.65	4.	0.	1.1464e-004
22	0.4875	4.	0.	5.8709e-005
23	0.325	4.	0.	2.4171e-005
24	0.1625	4.	0.	4.2916e-006
25	0.1625	0.18182	0.	5.0843e-005
26	0.1625	0.36364	0.	2.2092e-005
27	0.1625	0.54545	0.	9.9667e-006
28	0.1625	0.72727	0.	5.2324e-006
29	0.1625	0.90909	0.	3.7116e-006
30	0.1625	1.0909	0.	3.5451e-006
31	0.1625	1.2727	0.	3.9579e-006
32	0.1625	1.4545	0.	4.3962e-006
33	0.1625	1.6364	0.	4.5116e-006
34	0.1625	1.8182	0.	4.3269e-006
35	0.325	0.18182	0.	6.0814e-005
36	0.325	0.36364	0.	5.4486e-005
37	0.325	0.54545	0.	3.4809e-005
38	0.325	0.72727	0.	2.4664e-005
39	0.325	0.90909	0.	2.1088e-005
40	0.325	1.0909	0.	2.1303e-005
41	0.325	1.2727	0.	2.3173e-005
42	0.325	1.4545	0.	2.4966e-005
43	0.325	1.6364	0.	2.548e-005
44	0.325	1.8182	0.	2.4736e-005
45	0.4875	0.18182	0.	6.6751e-005
46	0.4875	0.36364	0.	6.7243e-005
47	0.4875	0.54545	0.	5.295e-005
48	0.4875	0.72727	0.	4.4992e-005
49	0.4875	0.90909	0.	4.3656e-005
50	0.4875	1.0909	0.	4.7127e-005
51	0.4875	1.2727	0.	5.2996e-005
52	0.4875	1.4545	0.	5.8494e-005
53	0.4875	1.6364	0.	6.0994e-005
54	0.4875	1.8182	0.	6.0047e-005
55	0.65	0.18182	0.	6.2929e-005
56	0.65	0.36364	0.	6.791e-005
57	0.65	0.54545	0.	6.3979e-005
58	0.65	0.72727	0.	6.4635e-005
59	0.65	0.90909	0.	7.1154e-005
60	0.65	1.0909	0.	8.2553e-005
61	0.65	1.2727	0.	9.6769e-005
62	0.65	1.4545	0.	1.1035e-004
63	0.65	1.6364	0.	1.1851e-004
64	0.65	1.8182	0.	1.1808e-004
65	0.8125	0.18182	0.	5.4371e-005
66	0.8125	0.36364	0.	6.1597e-005
67	0.8125	0.54545	0.	6.9391e-005
68	0.8125	0.72727	0.	8.2246e-005
69	0.8125	0.90909	0.	1.0033e-004
70	0.8125	1.0909	0.	1.2347e-004
71	0.8125	1.2727	0.	1.5078e-004
72	0.8125	1.4545	0.	1.8008e-004
73	0.8125	1.6364	0.	2.0328e-004
74	0.8125	1.8182	0.	2.0836e-004
75	0.975	0.18182	0.	4.1162e-005
76	0.975	0.36364	0.	5.2263e-005
77	0.975	0.54545	0.	6.8183e-005
78	0.975	0.72727	0.	8.634e-005
79	0.975	0.90909	0.	1.0611e-004
80	0.975	1.0909	0.	1.282e-004
81	0.975	1.2727	0.	1.5422e-004
