Node Number	X Location (in)	Y Location (in)	Z Location (in)	Minimum Principal Elastic Strain (in/in)
1	3.8435	2.9015	0.	-1.124e-003
2	5.624	1.7761	0.	-4.6404e-004
3	4.0343	3.316	0.	-1.0939e-003
4	5.6706	4.168	0.	-4.5722e-004
5	3.334	1.7299	0.	-8.6949e-004
6	2.9753	0.70968	0.	-4.4348e-004
7	4.9434	0.5978	0.	-3.7679e-004
8	2.5065	4.1945	0.	-5.6014e-004
9	2.9487	5.3473	0.	-4.2769e-004
10	4.7987	5.0768	0.	-3.6869e-004
11	5.8952	3.4335	0.	-5.3575e-004
12	5.7612	2.5087	0.	-5.7191e-004
13	5.0081	1.2305	0.	-6.303e-004
14	5.2512	4.7101	0.	-5.5459e-004
15	5.8624	0.74632	0.	-3.7175e-004
16	5.0001	5.4771	0.	-3.3308e-004
17	1.4174	2.581	0.	-5.8825e-004
18	1.9987	5.069	0.	-5.3256e-004
19	2.05	1.009	0.	-5.1707e-004
20	6.8453	1.1871	0.	-4.1138e-004
21	1.0413	4.8729	0.	-5.6722e-004
22	1.228	3.7532	0.	-6.1461e-004
23	8.2884	1.213	0.	-3.9275e-004
24	9.5118	1.2216	0.	-3.4917e-004
25	10.682	1.2232	0.	-3.1796e-004
26	11.829	1.2187	0.	-2.8663e-004
27	12.939	1.1833	0.	-2.5752e-004
28	14.05	1.1856	0.	-2.2873e-004
29	15.149	1.218	0.	-2.0096e-004
30	16.253	1.2042	0.	-1.7368e-004
31	17.359	1.1944	0.	-1.471e-004
32	18.468	1.1835	0.	-1.2112e-004
33	19.572	1.1828	0.	-9.608e-005
34	20.676	1.1818	0.	-7.1779e-005
35	21.781	1.1926	0.	-4.8305e-005
36	22.889	1.1948	0.	-2.5973e-005
37	22.875	2.3926	0.	-2.7992e-005
38	22.879	3.6029	0.	-2.7938e-005
39	22.886	4.797	0.	-2.6046e-005
40	21.774	4.7954	0.	-4.8439e-005
41	20.658	4.7954	0.	-7.2202e-005
42	19.558	4.7887	0.	-9.6396e-005
43	18.457	4.7848	0.	-1.214e-004
44	17.358	4.7929	0.	-1.4707e-004
45	16.264	4.8047	0.	-1.7338e-004
46	15.164	4.8422	0.	-2.0052e-004
47	14.05	4.8328	0.	-2.2884e-004
48	12.937	4.8312	0.	-2.5761e-004
49	11.814	4.8266	0.	-2.8729e-004
50	10.68	4.8082	0.	-3.1793e-004
51	9.5141	4.7979	0.	-3.4963e-004
52	8.3038	4.7878	0.	-3.8425e-004
53	6.9216	4.7981	0.	-4.0878e-004
54	6.0332	5.2764	0.	-4.2181e-004
55	7.0413	2.4185	0.	-4.1293e-004
56	7.07	3.5628	0.	-4.1496e-004
57	8.2353	2.389	0.	-3.8496e-004
58	9.4504	2.4143	0.	-3.4784e-004
59	10.648	2.4329	0.	-3.172e-004
60	11.821	2.4412	0.	-2.8569e-004
61	12.93	2.4289	0.	-2.5696e-004
62	14.027	2.4291	0.	-2.287e-004
63	15.127	2.425	0.	-2.0092e-004
64	16.224	2.4001	0.	-1.7403e-004
65	17.346	2.3807	0.	-1.4699e-004
66	18.449	2.3837	0.	-1.2138e-004
67	19.552	2.389	0.	-9.6585e-005
68	20.657	2.3951	0.	-7.272e-005
69	21.764	2.3959	0.	-4.9869e-005
70	21.766	3.596	0.	-4.9842e-005
71	20.658	3.594	0.	-7.2683e-005
72	19.554	3.5888	0.	-9.6552e-005
73	18.446	3.5829	0.	-1.2143e-004
74	17.336	3.582	0.	-1.4733e-004
75	16.241	3.6048	0.	-1.7347e-004
76	15.132	3.648	0.	-2.0091e-004
77	14.032	3.6548	0.	-2.2854e-004
78	12.925	3.6481	0.	-2.5697e-004
79	11.793	3.6279	0.	-2.8661e-004
80	10.643	3.6156	0.	-3.1728e-004
81	9.4659	3.6228	0.	-3.4898e-004
82	8.2463	3.6091	0.	-3.8628e-004
83	3.0905	1.3213	0.	-5.439e-004
84	3.0564	2.3953	0.	-6.2946e-004
85	1.1445	1.2653	0.	-5.7858e-004
86	3.1471	4.8816	0.	-5.4096e-004
87	2.8287	3.2425	0.	-6.3013e-004
88	4.6921	2.5223	0.	-7.6749e-004
89	4.7364	0.93289	0.	-3.5165e-004
90	4.7105	3.3569	0.	-7.2296e-004
91	2.3225	1.8879	0.	-6.0484e-004
92	2.3225	1.8879	0.1	-2.3561e-004
93	4.7105	3.3569	0.1	-3.0882e-004
94	4.7364	0.93289	0.1	-1.9419e-004
95	4.6921	2.5223	0.1	-2.9184e-004
96	2.8287	3.2425	0.1	-2.3988e-004
97	3.1471	4.8816	0.1	-2.1698e-004
98	1.1445	1.2653	0.1	-3.2615e-004
99	3.0564	2.3953	0.1	-2.419e-004
100	3.0905	1.3213	0.1	-2.225e-004
101	8.2463	3.6091	0.1	-1.3637e-004
102	9.4659	3.6228	0.1	-1.1953e-004
103	10.643	3.6156	0.1	-1.0734e-004
104	11.793	3.6279	0.1	-9.5641e-005
105	12.925	3.6481	0.1	-8.5246e-005
106	14.032	3.6548	0.1	-7.5485e-005
107	15.132	3.648	0.1	-6.6972e-005
108	16.241	3.6048	0.1	-5.8445e-005
109	17.336	3.582	0.1	-5.0431e-005
110	18.446	3.5829	0.1	-4.2564e-005
111	19.554	3.5888	0.1	-3.5308e-005
112	20.658	3.594	0.1	-2.8977e-005
113	21.766	3.596	0.1	-2.3871e-005
114	21.764	2.3959	0.1	-2.3876e-005
115	20.657	2.3951	0.1	-2.9007e-005
116	19.552	2.389	0.1	-3.5329e-005
117	18.449	2.3837	0.1	-4.2485e-005
118	17.346	2.3807	0.1	-5.02e-005
119	16.224	2.4001	0.1	-5.8713e-005
120	15.127	2.425	0.1	-6.7062e-005
