Node Numbers,X Locations (inches),Y Locations (inches),Z Locations (inches),Equivalent Elastic Strains (in/in),Equivalent Stress (psi),Max Principal Elastic Strain (in/in),Max Principal Stress (psi),Middle Principal Elastic Strain (in/in),Middle Principal Stress (psi),Min Principal Elastic Strain (in/in),Min Principal Stress (psi),Total Deformation (in)
1,7.4522,2.6951,0,0.00059256,5921.5,0.00031038,1430.5,0.00012111,8.4526,-0.00055512,-5072.5,0.29242
2,8.6166,3.2622,0,0.0005849,5845,0.00030939,1486.8,0.00012112,72.247,-0.00054539,-4935.6,0.3904
3,9.0079,1.3946,0,0.00038404,3837.7,0.00017146,520.69,9.6083e-05,-45.685,-0.00037281,-3568.7,0.42242
4,7.368,1.4779,0,0.0004612,4608.8,0.00021443,699.02,0.00010634,-113.1,-0.00044583,-4261.9,0.28056
5,6.3523,2.5837,0,0.00054064,5402.7,0.00021564,247.05,0.00013598,-351.52,-0.00053992,-5430,0.21418
6,9.705,3.3268,0,0.00043748,4371.8,0.00017906,112.33,9.2913e-05,-534.96,-0.00044106,-4547,0.49546
7,6.9158,0.57993,0,0.0003023,3021,0.00012208,310.9,8.9879e-05,68.918,-0.00029511,-2823.8,0.24292
8,9.1404,0.53844,0,0.0002688,2686.1,0.00012056,437.13,7.3374e-05,82.628,-0.0002582,-2408.7,0.43124
9,7.0074,4.713,0,0.00045216,4518.4,0.00021625,840.52,0.00010807,27.745,-0.00043187,-4029.1,0.2541
10,9.2945,5.3708,0,0.00023899,2388.2,9.8411e-05,247.17,6.7748e-05,16.775,-0.00023366,-2247.9,0.44858
11,7.1807,5.3965,0,0.0003174,3171.8,0.00014897,560.16,7.8381e-05,29.811,-0.00030402,-2843.4,0.26147
12,5.8262,0.83672,0,0.00043015,4298.5,0.00015745,225.87,0.00013626,66.674,-0.00042495,-4150.1,0.17557
13,6.2481,3.4037,0,0.00050576,5054.1,0.00019075,36.161,0.00012853,-431.41,-0.00051086,-5235.5,0.20759
14,6.2069,5.1992,0,0.00039348,3932.1,0.00013926,109.33,0.00012386,-6.3132,-0.0003916,-3879.3,0.19877
15,5.204,4.687,0,0.00045182,4515,0.00015601,-22.411,0.00013521,-178.74,-0.00045503,-4613.6,0.14294
16,3.7312,4.7379,0,0.00050572,5053.7,0.00019245,73.987,0.00012903,-402.55,-0.00050962,-5201.1,0.07371
17,1.2158,4.7829,0,0.00056844,5680.4,0.00030793,1019,5.6343e-05,-871.36,-0.00054181,-5365.6,0.0076146
18,1.1811,1.2087,0,0.00056703,5666.4,0.00030747,1015.2,5.538e-05,-878.93,-0.00054043,-5355.6,0.00717
19,2.3728,1.204,0,0.00052882,5284.6,0.00019793,-202.12,0.00011402,-832.58,-0.00054359,-5773.6,0.029413
20,3.5867,1.1853,0,0.00051021,5098.5,0.0001903,57.757,0.00013554,-353.73,-0.00051399,-5234.1,0.067782
21,4.8057,1.1109,0,0.00047469,4743.6,0.00015894,-43.607,0.00014874,-120.27,-0.00047743,-4825.1,0.1212
22,10.05,0.7779,0,0.00026758,2673.9,9.9645e-05,-14.679,6.7076e-05,-259.39,-0.0002714,-2802.6,0.52603
23,10.899,1.2958,0,0.00029861,2984.1,0.00010148,-37.971,9.0034e-05,-123.97,-0.00030128,-3064.1,0.61936
24,12.374,1.2023,0,0.00027272,2725.3,9.8633e-05,40.303,7.8845e-05,-108.38,-0.00027357,-2756.3,0.78781
25,13.656,1.2101,0,0.00023612,2359.5,7.9126e-05,-18.361,7.4184e-05,-55.498,-0.00023735,-2396.2,0.94416
26,14.86,1.2116,0,0.00020726,2071.2,6.9656e-05,2.5941,6.6499e-05,-21.121,-0.00020757,-2080.3,1.098
