Node Numbers,X Locations (inches),Y Locations (inches),Z Locations (inches),Equivalent Elastic Strains (in/in),Equivalent Stress (psi),Max Principal Elastic Strain (in/in),Max Principal Stress (psi),Middle Principal Elastic Strain (in/in),Middle Principal Stress (psi),Min Principal Elastic Strain (in/in),Min Principal Stress (psi),Total Deformation (in)
1,3.8013,3.2161,0,0.001159,10210,0.00042373,818.39,0.0002611,-403.61,-0.0010092,-9948,0.092717
2,4.0107,3.582,0,0.00088081,7763.2,0.00039114,2426,0.00024565,1332.9,-0.00070711,-5825.8,0.104
3,4.9119,2.6435,0,0.00069273,6833.9,0.00027504,-576.45,7.9049e-05,-2049.1,-0.00071652,-8026.6,0.16595
4,3.809,3.5346,0,0.0013304,11359,0.0007384,5038.6,0.00016749,749.04,-0.00097573,-7840.7,0.092405
5,5.5677,3.7218,0,0.00046997,4485,0.00016828,11.526,0.00011389,-397.2,-0.00045397,-4663.9,0.21736
6,2.3107,1.6474,0,0.00073469,7143.2,0.00024078,-364.51,0.00019373,-718.02,-0.00073257,-7677.9,0.028709
7,2.3572,0.63974,0,0.00056109,5462,0.00019787,-3.2893,0.00014975,-364.83,-0.00055195,-5637.1,0.025903
8,4.7473,0.6257,0,0.00037154,3701.1,0.00013768,214.28,0.00011549,47.584,-0.00036563,-3567.4,0.14434
9,2.2187,5.1941,0,0.00049853,4960,0.00017161,-66.349,0.00014426,-271.79,-0.00050177,-5125.9,0.024204
10,4.3189,5.0436,0,0.0004131,3204,0.00014741,474.4,7.5983e-05,-62.288,-0.00031022,-2964.1,0.11573
11,4.7615,3.2009,0,0.00080415,7367.9,0.00030712,798.47,0.00020606,39.145,-0.0007201,-6919.7,0.15519
12,5.4097,1.6608,0,0.00048941,4836.5,0.00017335,232.55,0.00015789,116.42,-0.00047795,-4661,0.20231
13,4.9701,4.5308,0,0.00062555,5509.5,0.00021084,249.32,0.00015491,-170.88,-0.00054879,-5458.2,0.16742
14,5.8203,0.93737,0,0.00043133,4297.6,0.00014233,-53.447,0.00013632,-98.617,-0.00043263,-4373.5,0.23305
15,4.5211,5.4739,0,0.00034551,3289.1,0.00012963,291.87,9.932e-05,64.139,-0.00032248,-3105.1,0.12754
16,1.0871,2.4667,0,0.00064853,6424.9,0.00038082,1349.8,9.1371e-06,-1442.9,-0.00059723,-5998.8,0.0065008
17,1.2134,1.1993,0,0.00056685,5575.5,0.00028804,811.67,6.6141e-05,-855.59,-0.00053965,-5407.3,0.007368
18,1.1039,4.9242,0,0.00059992,5983.7,0.00031738,1058.9,7.3295e-05,-775.07,-0.00057247,-5627.1,0.0059684
19,6.807,1.285,0,0.00043351,4327.1,0.00014653,-10.281,0.00013576,-91.187,-0.00043468,-4377.3,0.32288
20,7.8721,1.4233,0,0.00039008,3893,0.00013254,5.2477,0.00012227,-71.912,-0.00039065,-3925.8,0.42778
21,9.0685,1.3485,0,0.00036356,3627.4,0.00012157,-14.965,0.0001154,-61.314,-0.00036426,-3665.3,0.5553
22,10.311,1.2409,0,0.00032853,3281.7,0.00011249,25.365,0.0001037,-40.628,-0.00032861,-3288.8,0.69861
23,11.501,1.2034,0,0.00029564,2953.5,9.8296e-05,-3.6084,9.5915e-05,-21.501,-0.00029598,-2966,0.84568
24,12.67,1.1858,0,0.00026502,2647.5,8.7553e-05,0.1962,8.7231e-05,-2.2242,-0.00026496,-2648.5,0.99838
25,13.815,1.1769,0,0.00023514,2348.8,7.8104e-05,6.0828,7.7204e-05,-0.67782,-0.00023495,-2346.1,1.155
26,14.944,1.1754,0,0.00020645,2062,6.8996e-05,10.83,6.7555e-05,0.00076407,-0.00020615,-2056.5,1.3156
27,16.071,1.177,0,0.00017855,1783.1,6.0129e-05,14.872,5.8134e-05,-0.11095,-0.00017817,-1775.6,1.4809
28,17.201,1.1792,0,0.00015133,1511,5.1468e-05,18.919,4.8971e-05,0.16109,-0.00015087,-1501.4,1.6513
29,18.329,1.1823,0,0.00012493,1247,4.3184e-05,23.973,3.9977e-05,-0.1262,-0.00012437,-1234.9,1.8253
30,19.461,1.1841,0,9.9289e-05,990.71,3.529e-05,30.925,3.1169e-05,-0.033155,-9.8577e-05,-974.9,2.003
31,20.594,1.1872,0,7.4501e-05,742.92,2.7917e-05,40.947,2.2493e-05,0.19295,-7.3559e-05,-721.51,2.1833
32,21.732,1.191,0,5.0665e-05,504.73,2.1344e-05,56.869,1.3764e-05,-0.079526,-4.93e-05,-473.92,2.3663
33,22.864,1.1977,0,2.8968e-05,288.37,1.6295e-05,84.686,4.9951e-06,-0.21489,-2.6466e-05,-236.6,2.5496
34,1.3444,3.7583,0,0.00065258,6494.8,0.00036482,967.57,1.214e-05,-1682.4,-0.00062017,-6433.3,0.009908
35,22.86,2.4014,0,3.2372e-05,322.6,2.0432e-05,124.4,3.8887e-06,0.095539,-2.8314e-05,-241.86,2.5499
36,22.854,3.5995,0,3.2466e-05,323.53,2.045e-05,124.17,3.9303e-06,0.05127,-2.8423e-05,-243.04,2.5493
37,22.862,4.7978,0,2.9019e-05,288.88,1.6322e-05,84.812,5.0052e-06,-0.2167,-2.6514e-05,-237.04,2.5503
38,21.722,4.8013,0,5.0911e-05,507.18,2.1454e-05,57.235,1.3827e-05,-0.071303,-4.9538e-05,-476.17,2.3657
39,20.588,4.7877,0,7.468e-05,744.72,2.8045e-05,41.776,2.2511e-05,0.19262,-7.3722e-05,-722.86,2.1833
