Node Number	X Location (in)	Y Location (in)	Z Location (in)	Minimum Principal Stress (psi)
1	2.1331	3.1576	0.	-2278.8
2	2.7801	3.5846	0.	-2555.6
3	3.6388	1.885	0.	-1225.
4	4.1151	4.5733	0.	-1105.6
5	1.0938	0.87099	0.	-1015.3
6	1.3671	2.2996	0.	-1530.1
7	3.8033	0.68231	0.	-804.59
8	3.6214	5.4355	0.	-746.27
9	3.5907	3.6877	0.	-1756.9
10	1.2779	3.8379	0.	-1498.3
11	4.4769	4.0071	0.	-1251.5
12	1.0764	4.9745	0.	-927.34
13	4.904	0.85689	0.	-958.09
14	6.0009	1.022	0.	-919.18
15	7.0806	1.1255	0.	-829.19
16	8.1634	1.1634	0.	-732.79
17	9.3156	1.1848	0.	-634.26
18	10.463	1.1802	0.	-540.77
19	11.603	1.1742	0.	-453.98
20	12.73	1.1738	0.	-375.69
21	13.856	1.1742	0.	-305.2
22	14.979	1.1773	0.	-242.18
23	16.104	1.1793	0.	-186.52
24	17.229	1.1827	0.	-138.21
25	18.355	1.1833	0.	-97.261
26	19.484	1.1844	0.	-63.634
27	20.612	1.1895	0.	-37.259
28	21.745	1.1954	0.	-18.265
29	22.872	1.1965	0.	-6.5004
30	22.871	4.7976	0.	-6.494
31	21.741	4.7974	0.	-18.312
32	20.609	4.8001	0.	-37.415
33	19.48	4.7868	0.	-63.684
34	18.353	4.7722	0.	-97.429
35	17.225	4.7375	0.	-138.32
36	16.102	4.707	0.	-186.65
37	14.977	4.6916	0.	-242.26
38	13.856	4.6853	0.	-305.05
39	12.732	4.684	0.	-375.24
40	11.609	4.683	0.	-452.97
41	10.473	4.7186	0.	-539.09
42	9.3111	4.7516	0.	-634.58
43	8.1314	4.743	0.	-744.81
44	6.9016	4.7025	0.	-858.31
45	5.5386	4.611	0.	-925.06
46	4.6503	5.2138	0.	-966.39
47	4.9014	1.722	0.	-1007.8
48	5.9154	2.0892	0.	-944.5
49	8.1284	2.3493	0.	-737.45
50	18.354	2.3672	0.	-97.171
51	17.228	2.3632	0.	-137.95
52	19.48	2.3839	0.	-63.658
53	20.603	2.4007	0.	-37.594
54	6.894	3.4936	0.	-852.77
55	22.874	2.3959	0.	-6.9941
56	22.867	3.5945	0.	-7.0572
57	9.295	2.3527	0.	-633.53
58	10.462	2.3524	0.	-538.52
59	11.604	2.3532	0.	-452.48
60	12.729	2.3533	0.	-374.64
61	13.854	2.3553	0.	-304.55
62	14.977	2.3578	0.	-241.75
63	16.103	2.3615	0.	-186.18
64	21.741	2.3991	0.	-18.676
65	21.736	3.5979	0.	-18.745
66	20.603	3.5951	0.	-37.633
67	19.472	3.5792	0.	-63.873
68	18.351	3.5689	0.	-97.324
69	17.221	3.5446	0.	-138.28
70	16.099	3.5354	0.	-186.43
71	14.975	3.5259	0.	-241.86
72	13.852	3.5196	0.	-304.66
73	12.728	3.5163	0.	-374.61
74	11.606	3.5161	0.	-452.02
75	10.461	3.5249	0.	-537.84
76	9.3004	3.5312	0.	-632.19
77	8.1004	3.5286	0.	-746.16
78	3.381	4.8963	0.	-937.39
79	3.3953	4.1452	0.	-1657.9
80	1.0861	1.738	0.	-1286.8
81	1.6076	2.7699	0.	-1717.8
82	2.8541	2.9362	0.	-2108.5
83	2.2606	4.6388	0.	-1858.4
84	2.3811	4.5247	0.	-1776.8
85	3.7791	1.3136	0.	-957.68
86	3.5245	2.4879	0.	-1670.
87	2.2445	3.7258	0.	-3195.6
88	3.5847	3.1027	0.	-1822.8
89	4.7019	2.3721	0.	-1182.
90	7.005	2.2953	0.	-843.29
91	5.6827	3.2531	0.	-938.76
92	4.3432	2.7686	0.	-1322.
93	4.5273	3.3954	0.	-1275.6
94	1.9398	4.4308	0.	-2032.1
95	3.1547	4.5169	0.	-1255.9
96	3.1547	4.5169	0.1	-256.86
97	1.9398	4.4308	0.1	69.52
98	4.5273	3.3954	0.1	21.727
99	4.3432	2.7686	0.1	-65.328
100	5.6827	3.2531	0.1	22.284
101	7.005	2.2953	0.1	-11.532
102	4.7019	2.3721	0.1	-47.082
103	3.5847	3.1027	0.1	-5.6284
104	2.2445	3.7258	0.1	-298.04
105	3.5245	2.4879	0.1	79.399
106	3.7791	1.3136	0.1	-88.363
107	2.3811	4.5247	0.1	-568.77
108	2.2606	4.6388	0.1	77.143
109	2.8541	2.9362	0.1	-387.85
110	1.6076	2.7699	0.1	144.95
111	1.0861	1.738	0.1	-276.31
112	3.3953	4.1452	0.1	-20.31
113	3.381	4.8963	0.1	-179.59
114	8.1004	3.5286	0.1	0.21323
115	9.3004	3.5312	0.1	0.29291
116	10.461	3.5249	0.1	0.88701
117	11.606	3.5161	0.1	-3.5958
118	12.728	3.5163	0.1	-6.6456
119	13.852	3.5196	0.1	-8.335
120	14.975	3.5259	0.1	-9.3709
121	16.099	3.5354	0.1	-9.9417
122	17.221	3.5446	0.1	-10.309
123	18.351	3.5689	0.1	-10.467
124	19.472	3.5792	0.1	-10.653
125	20.603	3.5951	0.1	-10.69
126	21.736	3.5979	0.1	-10.739
127	21.741	2.3991	0.1	-10.751
128	16.103	2.3615	0.1	-10.038
129	14.977	2.3578	0.1	-9.3857
130	13.854	2.3553	0.1	-8.3773
131	12.729	2.3533	0.1	-6.6579
132	11.604	2.3532	0.1	-3.7355
133	10.462	2.3524	0.1	0.68749
134	9.295	2.3527	0.1	0.53166
135	22.867	3.5945	0.1	-10.727
136	22.874	2.3959	0.1	-10.745
137	6.894	3.4936	0.1	-17.729
138	20.603	2.4007	0.1	-10.739
139	19.48	2.3839	0.1	-10.656
140	17.228	2.3632	0.1	-10.401
141	18.354	2.3672	0.1	-10.559
142	8.1284	2.3493	0.1	3.8068
143	5.9154	2.0892	0.1	14.739
144	4.9014	1.722	0.1	-30.962
145	4.6503	5.2138	0.1	-50.716
146	5.5386	4.611	0.1	8.7552
147	6.9016	4.7025	0.1	-14.565
148	8.1314	4.743	0.1	4.4046
149	9.3111	4.7516	0.1	0.36428
