Node Numbers,X Locations (inches),Y Locations (inches),Z Locations (inches),Equivalent Elastic Strains (in/in),Equivalent Stress (psi),Max Principal Elastic Strain (in/in),Max Principal Stress (psi),Middle Principal Elastic Strain (in/in),Middle Principal Stress (psi),Min Principal Elastic Strain (in/in),Min Principal Stress (psi),Total Deformation (in)
1,2.1331,3.1576,0,0.00025249,2523.1,0.00012808,491.07,4.7865e-05,-111.64,-0.00024057,-2278.8,0.0069139
2,2.7801,3.5846,0,0.00028062,2804.3,0.0001253,420.96,7.4172e-05,36.773,-0.00027085,-2555.6,0.012423
3,3.6388,1.885,0,0.00012124,1211.6,4.4014e-05,19.335,3.4891e-05,-49.212,-0.0001216,-1225,0.022842
4,4.1151,4.5733,0,0.00010916,1090.8,4.0303e-05,20.256,3.0488e-05,-53.487,-0.00010954,-1105.6,0.029898
5,1.0938,0.87099,0,0.00011293,1128.5,6.1059e-05,243.79,1.5981e-05,-94.913,-0.00010652,-1015.3,0.0011842
6,1.3671,2.2996,0,0.00017629,1761.6,0.00010229,460.5,1.8094e-05,-172.15,-0.00016264,-1530.1,0.0024431
7,3.8033,0.68231,0,8.6549e-05,864.89,3.6501e-05,102.71,2.4229e-05,10.498,-8.4253e-05,-804.59,0.023758
8,3.6214,5.4355,0,7.8404e-05,783.49,3.2339e-05,74.715,2.1514e-05,-6.6205,-7.6928e-05,-746.27,0.021105
9,3.5907,3.6877,0,0.00016854,1684.3,6.8217e-05,34.236,3.6363e-05,-205.1,-0.00017017,-1756.9,0.022568
10,1.2779,3.8379,0,0.00017082,1707,8.5457e-05,359.7,3.765e-05,0.49636,-0.00016183,-1498.3,0.0021325
11,4.4769,4.0071,0,0.00011525,1151.7,3.87e-05,-69.95,3.0396e-05,-132.35,-0.00011856,-1251.5,0.036179
12,1.0764,4.9745,0,0.00010593,1058.6,5.7923e-05,252.66,1.6172e-05,-61.035,-9.9127e-05,-927.34,0.0011886
13,4.904,0.85689,0,9.8718e-05,986.5,3.5601e-05,43.683,3.1437e-05,12.398,-9.7727e-05,-958.09,0.042246
14,6.0009,1.022,0,9.1154e-05,910.91,3.0663e-05,-1.8122,2.8927e-05,-14.857,-9.1431e-05,-919.18,0.062954
15,7.0806,1.1255,0,8.2467e-05,824.1,2.772e-05,-0.012487,2.6355e-05,-10.27,-8.2637e-05,-829.19,0.085384
16,8.1634,1.1634,0,7.2887e-05,728.37,2.4213e-05,-2.0894,2.359e-05,-6.774,-7.3037e-05,-732.79,0.10973
17,9.3156,1.1848,0,6.3333e-05,632.89,2.104e-05,0.030673,2.0665e-05,-2.7897,-6.3379e-05,-634.26,0.1375
18,10.463,1.1802,0,5.4106e-05,540.69,1.7963e-05,0.74758,1.7741e-05,-0.91955,-5.4109e-05,-540.77,0.16679
19,11.603,1.1742,0,4.559e-05,455.58,1.5396e-05,3.8265,1.48e-05,-0.65687,-4.5534e-05,-453.98,0.1973
20,12.73,1.1738,0,3.7861e-05,378.35,1.3024e-05,5.9393,1.2139e-05,-0.71493,-3.7767e-05,-375.69,0.22861
21,13.856,1.1742,0,3.0876e-05,308.55,1.0814e-05,7.1539,9.7827e-06,-0.5949,-3.0757e-05,-305.2,0.26086
22,14.979,1.1773,0,2.461e-05,245.93,8.8077e-06,7.8921,7.6753e-06,-0.61661,-2.4475e-05,-242.18,0.29381
23,16.104,1.1793,0,1.9067e-05,190.54,7.0091e-06,8.3058,5.8284e-06,-0.56583,-1.892e-05,-186.52,0.32742
24,17.229,1.1827,0,1.4252e-05,142.42,5.4426e-06,8.5827,4.221e-06,-0.596,-1.4094e-05,-138.21,0.36149
25,18.355,1.1833,0,1.0171e-05,101.64,4.1016e-06,8.7005,2.8667e-06,-0.57748,-1.0001e-05,-97.261,0.39594
26,19.484,1.1844,0,6.8213e-06,68.166,2.9879e-06,8.6766,1.7594e-06,-0.55428,-6.6361e-06,-63.634,0.43073
27,20.612,1.1895,0,4.2036e-06,42.007,2.1098e-06,8.5854,8.8533e-07,-0.61506,-3.9917e-06,-37.259,0.46565
28,21.745,1.1954,0,2.3435e-06,23.419,1.4526e-06,8.295,2.7049e-07,-0.58721,-2.0823e-06,-18.265,0.50084
29,22.872,1.1965,0,1.2341e-06,12.333,1.0027e-06,7.673,-9.9823e-08,-0.61058,-8.837e-07,-6.5004,0.53589
30,22.871,4.7976,0,1.2355e-06,12.347,1.0044e-06,7.6944,-1.003e-07,-0.60618,-8.8392e-07,-6.494,0.5361
31,21.741,4.7974,0,2.3475e-06,23.458,1.4539e-06,8.2905,2.7157e-07,-0.59334,-2.0867e-06,-18.312,0.50097
32,20.609,4.8001,0,4.2173e-06,42.144,2.112e-06,8.5583,8.9213e-07,-0.60739,-4.0066e-06,-37.415,0.46584
33,19.48,4.7868,0,6.8274e-06,68.227,2.9935e-06,8.7095,1.7579e-06,-0.57429,-6.6414e-06,-63.684,0.43088
34,18.353,4.7722,0,1.0186e-05,101.79,4.1034e-06,8.6635,2.8736e-06,-0.57676,-1.0017e-05,-97.429,0.39616
35,17.225,4.7375,0,1.4267e-05,142.57,5.449e-06,8.6185,4.2263e-06,-0.56839,-1.4108e-05,-138.32,0.36165
36,16.102,4.707,0,1.9087e-05,190.74,7.0147e-06,8.3488,5.8411e-06,-0.46917,-1.8938e-05,-186.65,0.32762
37,14.977,4.6916,0,2.4621e-05,246.04,8.8054e-06,7.8726,7.6868e-06,-0.53146,-2.4485e-05,-242.26,0.29405
38,13.856,4.6853,0,3.0868e-05,308.47,1.0807e-05,7.1704,9.7879e-06,-0.48962,-3.0747e-05,-305.05,0.26117
39,12.732,4.684,0,3.7821e-05,377.95,1.3006e-05,5.9436,1.2135e-05,-0.6048,-3.7726e-05,-375.24,0.229
40,11.609,4.683,0,4.5484e-05,454.52,1.5349e-05,3.7034,1.4773e-05,-0.6249,-4.543e-05,-452.97,0.19781
41,10.473,4.7186,0,5.3882e-05,538.45,1.7799e-05,-0.34319,1.7719e-05,-0.94707,-5.3904e-05,-539.09,0.16736
42,9.3111,4.7516,0,6.3172e-05,631.29,2.1127e-05,-0.36428,2.034e-05,-6.2752,-6.3283e-05,-634.58,0.13768
43,8.1314,4.743,0,7.3277e-05,732.26,2.4847e-05,-4.4046,2.2643e-05,-20.967,-7.3694e-05,-744.81,0.10931
44,6.9016,4.7025,0,8.5204e-05,851.45,3.0793e-05,14.565,2.4857e-05,-30.038,-8.5379e-05,-858.31,0.081948
45,5.5386,4.611,0,8.9481e-05,894.19,3.148e-05,-8.7552,2.5359e-05,-54.744,-9.0473e-05,-925.06,0.054682
46,4.6503,5.2138,0,0.00010058,1005.1,3.6123e-05,50.716,3.286e-05,26.203,-9.9246e-05,-966.39,0.038113
47,4.9014,1.722,0,0.00010134,1012.7,3.7146e-05,30.962,2.993e-05,-23.254,-0.0001011,-1007.8,0.043103
48,5.9154,2.0892,0,9.1671e-05,916.08,3.1127e-05,-14.739,2.7399e-05,-42.747,-9.2617e-05,-944.5,0.062157
49,8.1284,2.3493,0,7.2602e-05,725.52,2.4644e-05,-3.8068,2.2443e-05,-20.343,-7.2999e-05,-737.45,0.10965
50,18.354,2.3672,0,1.0243e-05,102.36,4.3053e-06,10.559,2.7394e-06,-1.2074,-1.0033e-05,-97.171,0.39611
51,17.228,2.3632,0,1.4299e-05,142.89,5.6363e-06,10.401,4.0903e-06,-1.2149,-1.4107e-05,-137.95,0.3617
52,19.48,2.3839,0,6.9199e-06,69.151,3.2081e-06,10.656,1.6301e-06,-1.2012,-6.6824e-06,-63.658,0.43079
53,20.603,2.4007,0,4.3625e-06,43.595,2.3572e-06,10.739,7.6246e-07,-1.2427,-4.0756e-06,-37.594,0.46555
54,6.894,3.4936,0,8.4331e-05,842.73,3.1285e-05,17.729,2.3485e-05,-40.874,-8.4572e-05,-852.77,0.08233
55,22.874,2.3959,0,1.5685e-06,15.675,1.3471e-06,10.745,-2.4775e-07,-1.238,-1.0138e-06,-6.9941,0.53605
56,22.867,3.5945,0,1.5718e-06,15.707,1.3477e-06,10.727,-2.4604e-07,-1.2477,-1.0192e-06,-7.0572,0.53592
57,9.295,2.3527,0,6.2966e-05,629.22,2.1137e-05,-0.53166,2.0123e-05,-8.1459,-6.311e-05,-633.53,0.13764
58,10.462,2.3524,0,5.3799e-05,537.62,1.7752e-05,-0.68749,1.7694e-05,-1.1211,-5.3829e-05,-538.52,0.16736
59,11.604,2.3532,0,4.5421e-05,453.9,1.5346e-05,3.7355,1.4726e-05,-0.92521,-4.5372e-05,-452.48,0.19787
60,12.729,2.3533,0,3.7775e-05,377.49,1.3074e-05,6.6579,1.2044e-05,-1.0823,-3.7674e-05,-374.64,0.22907
61,13.854,2.3553,0,3.0853e-05,308.32,1.093e-05,8.3773,9.6757e-06,-1.0452,-3.0718e-05,-304.55,0.26123
62,14.977,2.3578,0,2.4622e-05,246.05,8.9601e-06,9.3858,7.56e-06,-1.1342,-2.4465e-05,-241.75,0.29411
63,16.103,2.3615,0,1.9099e-05,190.86,7.1913e-06,10.038,5.6993e-06,-1.1719,-1.8923e-05,-186.18,0.32768
64,21.741,2.3991,0,2.5653e-06,25.636,1.7316e-06,10.751,1.4354e-07,-1.1808,-2.1849e-06,-18.676,0.50084
65,21.736,3.5979,0,2.5706e-06,25.688,1.7333e-06,10.739,1.4451e-07,-1.1979,-2.1909e-06,-18.745,0.5008
66,20.603,3.5951,0,4.3633e-06,43.603,2.3531e-06,10.69,7.6663e-07,-1.2302,-4.0783e-06,-37.633,0.46564
67,19.472,3.5792,0,6.9368e-06,69.32,3.2187e-06,10.653,1.6258e-06,-1.3158,-6.7e-06,-63.873,0.43062
68,18.351,3.5689,0,1.0252e-05,102.45,4.3016e-06,10.467,2.7465e-06,-1.2162,-1.0045e-05,-97.324,0.39613
69,17.221,3.5446,0,1.4326e-05,143.16,5.6391e-06,10.309,4.1011e-06,-1.2473,-1.4137e-05,-138.28,0.36158
70,16.099,3.5354,0,1.9117e-05,191.04,7.191e-06,9.9417,5.7074e-06,-1.2053,-1.8944e-05,-186.43,0.32765
71,14.975,3.5259,0,2.4627e-05,246.1,8.9649e-06,9.3709,7.5551e-06,-1.2214,-2.4472e-05,-241.86,0.29415
72,13.852,3.5196,0,3.0859e-05,308.38,1.0932e-05,8.335,9.6728e-06,-1.1274,-3.0726e-05,-304.66,0.26127
73,12.728,3.5163,0,3.7773e-05,377.47,1.307e-05,6.6456,1.2046e-05,-1.0529,-3.7672e-05,-374.61,0.22915
74,11.606,3.5161,0,4.5366e-05,453.35,1.5319e-05,3.5958,1.4711e-05,-0.96555,-4.532e-05,-452.02,0.19803
75,10.461,3.5249,0,5.3709e-05,536.71,1.7718e-05,-0.88701,1.7653e-05,-1.3725,-5.3747e-05,-537.84,0.16744
76,9.3004,3.5312,0,6.2714e-05,626.71,2.1205e-05,-0.29291,1.9805e-05,-10.812,-6.2896e-05,-632.19,0.13789
77,8.1004,3.5286,0,7.312e-05,730.7,2.5667e-05,-0.21323,2.1473e-05,-31.726,-7.3613e-05,-746.16,0.10911
78,3.381,4.8963,0,0.0001029,1028.3,4.9919e-05,179.59,2.2019e-05,-30.033,-9.8742e-05,-937.39,0.018334
79,3.3953,4.1452,0,0.00015832,1582.1,6.3173e-05,20.31,3.4706e-05,-193.58,-0.00016018,-1657.9,0.019474
80,1.0861,1.738,0,0.00013998,1398.9,7.5185e-05,276.31,1.8093e-05,-152.66,-0.00013285,-1286.8,0.0014119
81,1.6076,2.7699,0,0.00014683,1467.3,5.4969e-05,-144.95,2.2886e-05,-386.01,-0.00015437,-1717.8,0.003654
82,2.8541,2.9362,0,0.00023618,2360.1,0.00010558,387.85,6.5475e-05,86.484,-0.00022666,-2108.5,0.013454
83,2.2606,4.6388,0,0.00016803,1679.1,6.3712e-05,-77.143,3.3431e-05,-304.66,-0.00017336,-1858.4,0.0056416
84,2.3811,4.5247,0,0.000204,2038.6,0.00012989,568.77,-3.4176e-06,-432.81,-0.0001823,-1776.8,0.0064794
85,3.7791,1.3136,0,0.00010122,1011.5,3.9961e-05,88.363,3.0243e-05,15.346,-9.9259e-05,-957.68,0.024309
86,3.5245,2.4879,0,0.00015497,1548.6,5.2726e-05,-79.399,4.1038e-05,-167.22,-0.00015898,-1670,0.021672
87,2.2445,3.7258,0,0.00033685,3366.2,0.00013447,298.04,9.835e-05,26.616,-0.00033051,-3195.6,0.0072909
88,3.5847,3.1027,0,0.00017437,1742.5,6.6743e-05,5.6284,4.187e-05,-181.26,-0.00017661,-1822.8,0.022655
89,4.7019,2.3721,0,0.00011812,1180.4,4.5632e-05,47.082,3.1755e-05,-57.18,-0.00011795,-1182,0.040009
90,7.005,2.2953,0,8.3301e-05,832.44,3.0164e-05,11.532,2.3944e-05,-35.206,-8.3605e-05,-843.29,0.08456
