Node Number	X Location (in)	Y Location (in)	Z Location (in)	Middle Principal Elastic Strain (in/in)
1	2.	0.	0.1	-2.4892e-005
2	2.	0.	0.	3.7094e-005
3	0.	0.	0.1	9.7678e-007
4	0.	0.	0.	-1.9082e-019
5	2.1667	0.	0.1	-3.4843e-005
6	2.1667	0.	0.	1.976e-005
7	24.	0.	0.	-6.3908e-007
8	6.5333	0.	0.	1.2916e-004
9	10.9	0.	0.	8.1795e-005
10	15.267	0.	0.	6.4268e-005
11	19.633	0.	0.	2.9483e-005
12	24.	0.	0.1	-1.9394e-006
13	6.5333	0.	0.1	-1.3013e-004
14	10.818	0.	0.1	-8.7193e-005
15	15.267	0.	0.1	-6.0691e-005
16	19.633	0.	0.1	-2.9927e-005
17	2.	2.	0.1	-3.6421e-004
18	2.1667	2.	0.1	-4.4276e-004
19	24.	6.	0.1	1.751e-007
20	24.	3.	0.1	5.2855e-006
21	2.1667	6.	0.1	-1.813e-005
22	19.633	6.	0.1	-3.5684e-005
23	15.267	6.	0.1	-6.0401e-005
24	10.9	6.	0.1	-9.6474e-005
25	6.5333	6.	0.1	-1.3327e-004
26	2.1667	4.	0.1	-5.3642e-004
27	2.	4.	0.1	-4.6056e-004
28	2.	6.	0.1	-3.309e-005
29	3.937e-014	6.	0.1	-2.5195e-020
30	1.9685e-014	3.	0.1	1.2035e-016
31	2.	2.	0.	4.8812e-004
32	3.937e-014	6.	0.	2.5129e-006
33	1.9685e-014	3.	0.	-4.6796e-008
34	2.	6.	0.	3.0631e-005
35	2.	4.	0.	4.1779e-004
36	2.1667	4.	0.	4.6181e-004
37	2.1667	6.	0.	3.1066e-005
38	24.	6.	0.	-2.0721e-006
39	19.633	6.	0.	3.3954e-005
40	15.267	6.	0.	6.2712e-005
41	10.9	6.	0.	9.6272e-005
42	6.5333	6.	0.	1.3719e-004
43	24.	3.	0.	-6.7818e-006
44	2.1667	2.	0.	8.1617e-004
45	4.35	0.	0.	1.48e-004
46	4.35	0.	0.1	-1.4842e-004
47	2.	1.	0.1	-9.4116e-005
48	2.	1.5	0.1	-3.0731e-004
49	2.1667	1.	0.1	-6.6762e-005
50	2.1667	1.5	0.1	-1.8707e-004
51	4.35	6.	0.1	-1.5098e-004
52	2.1667	5.	0.1	-5.2492e-005
53	2.1667	4.5	0.1	-1.1596e-004
54	2.	5.	0.1	-1.2342e-004
55	2.	4.5	0.1	-2.733e-004
56	1.	6.	0.1	-1.2949e-004
57	2.9528e-014	4.5	0.1	3.4157e-005
58	2.	1.	0.	9.6286e-005
59	2.	1.5	0.	3.0635e-004
60	2.	5.	0.	1.4077e-004
61	2.	4.5	0.	3.0802e-004
62	2.1667	5.	0.	4.3792e-005
63	2.1667	4.5	0.	5.6982e-005
64	4.35	6.	0.	1.5194e-004
65	2.1667	1.	0.	5.9143e-005
66	2.1667	1.5	0.	1.4801e-004
67	1.	6.	0.	1.2859e-004
68	3.9339e-014	4.5	0.	1.2534e-005
69	1.	0.	0.1	-1.2486e-004
70	1.5	0.	0.1	-7.0245e-005
71	0.5	0.	0.1	-1.2198e-004
72	1.	0.	0.	1.2551e-004
73	1.5	0.	0.	8.5831e-005
74	0.5	0.	0.	1.2474e-004
75	8.7167	0.	0.	1.1135e-004
