Node Number	X Location (in)	Y Location (in)	Z Location (in)	Equivalent (von-Mises) Stress (psi)
1	4.6718	2.9902	0.	1685.7
2	4.0459	3.1341	0.	2244.4
3	5.4265	4.4059	0.	951.36
4	2.9976	0.6648	0.	1009.5
5	2.4572	1.8654	0.	1224.7
6	5.2552	0.6046	0.	674.07
7	3.0368	5.1775	0.	1123.1
8	3.2941	4.6419	0.	1170.7
9	3.6631	4.3746	0.	1691.1
10	5.2489	5.4167	0.	663.25
11	5.5509	3.5144	0.	1205.2
12	2.1099	4.5395	0.	1168.4
13	3.2569	3.3566	0.	1488.3
14	1.1669	2.21	0.	1528.7
15	1.2002	3.3692	0.	1525.3
16	1.1199	4.601	0.	1430.2
17	2.0119	0.94299	0.	1325.
18	6.1211	1.0364	0.	907.01
19	7.1128	1.9926	0.	775.35
20	8.4015	2.0211	0.	703.57
21	9.6	1.9886	0.	600.2
22	10.718	1.8711	0.	512.83
23	11.8	1.8546	0.	436.01
24	12.903	1.8676	0.	364.53
25	13.968	1.7998	0.	299.55
26	15.069	1.7534	0.	239.75
27	16.168	1.8319	0.	186.
28	17.329	1.941	0.	138.51
29	18.457	1.9563	0.	98.331
30	19.575	1.9758	0.	66.035
31	20.677	1.9864	0.	41.515
32	21.736	1.8913	0.	24.475
33	22.797	1.536	0.	12.32
34	22.936	2.8881	0.	18.197
35	23.397	3.6124	0.	10.647
36	22.961	4.699	0.	12.254
37	21.898	3.9138	0.	20.697
38	20.68	3.9671	0.	41.384
39	19.543	3.9414	0.	66.763
40	18.422	3.9019	0.	99.45
41	17.313	3.8718	0.	138.89
42	16.212	3.8702	0.	184.4
43	15.116	3.8828	0.	237.49
44	14.031	3.893	0.	296.55
45	12.941	3.9069	0.	361.64
46	11.85	3.9325	0.	432.03
47	10.745	3.9479	0.	510.76
48	9.5949	3.9455	0.	601.85
49	8.4091	3.9691	0.	699.32
50	7.1172	4.0106	0.	771.38
51	6.1403	4.9941	0.	967.45
52	4.9474	4.9747	0.	770.71
53	3.1717	1.1401	0.	1044.9
54	2.4779	2.955	0.	1295.
55	1.0422	1.1238	0.	1433.
56	4.971	1.0713	0.	720.24
57	5.4265	1.6208	0.	980.59
58	5.7851	2.4935	0.	990.67
59	3.5576	4.0478	0.	1776.8
60	3.1264	3.7827	0.	1382.4
61	3.1264	3.7827	0.1	1382.4
62	3.5576	4.0478	0.1	1776.8
63	5.7851	2.4935	0.1	990.67
64	5.4265	1.6208	0.1	980.59
65	4.971	1.0713	0.1	720.24
66	1.0422	1.1238	0.1	1433.
67	2.4779	2.955	0.1	1295.
68	3.1717	1.1401	0.1	1044.9
69	4.9474	4.9747	0.1	770.71
70	6.1403	4.9941	0.1	967.45
71	7.1172	4.0106	0.1	771.38
72	8.4091	3.9691	0.1	699.32
73	9.5949	3.9455	0.1	601.85
74	10.745	3.9479	0.1	510.76
75	11.85	3.9325	0.1	432.03
76	12.941	3.9069	0.1	361.64
77	14.031	3.893	0.1	296.55
78	15.116	3.8828	0.1	237.49
79	16.212	3.8702	0.1	184.4
80	17.313	3.8718	0.1	138.89
81	18.422	3.9019	0.1	99.45
82	19.543	3.9414	0.1	66.763
83	20.68	3.9671	0.1	41.384
84	21.898	3.9138	0.1	20.697
85	22.961	4.699	0.1	12.254
86	23.397	3.6124	0.1	10.647
87	22.936	2.8881	0.1	18.197
88	22.797	1.536	0.1	12.32
89	21.736	1.8913	0.1	24.475
90	20.677	1.9864	0.1	41.515
91	19.575	1.9758	0.1	66.035
92	18.457	1.9563	0.1	98.331
93	17.329	1.941	0.1	138.51
94	16.168	1.8319	0.1	186.
95	15.069	1.7534	0.1	239.75
96	13.968	1.7998	0.1	299.55
97	12.903	1.8676	0.1	364.53
98	11.8	1.8546	0.1	436.01
99	10.718	1.8711	0.1	512.83
100	9.6	1.9886	0.1	600.2
101	8.4015	2.0211	0.1	703.57
102	7.1128	1.9926	0.1	775.35
103	6.1211	1.0364	0.1	907.01
104	2.0119	0.94299	0.1	1325.
105	1.1199	4.601	0.1	1430.2
106	1.2002	3.3692	0.1	1525.3
107	1.1669	2.21	0.1	1528.7
108	3.2569	3.3566	0.1	1488.3
109	2.1099	4.5395	0.1	1168.4
110	5.5509	3.5144	0.1	1205.2
111	5.2489	5.4167	0.1	663.25
112	3.6631	4.3746	0.1	1691.1
113	3.2941	4.6419	0.1	1170.7
114	3.0368	5.1775	0.1	1123.1
115	5.2552	0.6046	0.1	674.07
116	2.4572	1.8654	0.1	1224.7
117	2.9976	0.6648	0.1	1009.5
118	5.4265	4.4059	0.1	951.36
119	4.0459	3.1341	0.1	2244.4
120	4.6718	2.9902	0.1	1685.7
121	4.2267	5.5	0.1	495.4
122	4.2267	5.	0.1	1398.7
123	4.2267	4.5	0.1	1643.6
124	4.2267	4.	0.1	2855.3
125	4.06	4.	0.1	3823.2
126	4.06	4.5	0.1	2192.3
127	4.06	5.	0.1	962.02
128	4.06	5.5	0.1	518.04
129	4.2267	0.5	0.1	476.14
130	4.2267	1.	0.1	1350.5
131	4.2267	1.5	0.1	1644.1
132	4.2267	2.	0.1	3002.3
133	4.06	2.	0.1	3095.3
134	4.06	1.5	0.1	1729.3
135	4.06	1.	0.1	2003.2
136	4.06	0.5	0.1	829.35
137	4.2267	6.	0.1	346.29
138	5.3252	6.	0.1	631.78
139	6.4237	6.	0.1	809.87
140	7.5222	6.	0.1	788.32
141	8.6207	6.	0.1	690.05
142	9.7193	6.	0.1	590.72
143	10.818	6.	0.1	514.53
144	11.916	6.	0.1	436.01
145	13.015	6.	0.1	361.97
146	14.113	6.	0.1	295.08
147	15.212	6.	0.1	235.89
148	16.31	6.	0.1	183.72
149	17.409	6.	0.1	137.15
