Node Number	X Location (in)	Y Location (in)	Z Location (in)	Middle Principal Elastic Strain (in/in)
1	18.441	2.8887	0.	7.3356e-005
2	18.986	4.4236	0.	1.9563e-005
3	3.7216	3.1341	0.	4.7483e-005
4	18.397	3.6061	0.	3.8795e-005
5	17.469	2.2619	0.	7.2322e-005
6	14.8	3.0351	0.	5.2615e-005
7	11.223	2.8641	0.	7.9837e-005
8	7.4644	3.1302	0.	9.3609e-005
9	22.081	3.0777	0.	1.2205e-005
10	19.917	1.307	0.	1.8497e-005
11	19.064	2.8692	0.	3.665e-005
12	20.16	2.6627	0.	1.9436e-005
13	16.609	1.9302	0.	5.4237e-005
14	16.609	1.9302	0.1	-5.4237e-005
15	20.16	2.6627	0.1	-1.9436e-005
16	19.064	2.8692	0.1	-3.665e-005
17	19.917	1.307	0.1	-1.8497e-005
18	22.081	3.0777	0.1	-1.2205e-005
19	7.4644	3.1302	0.1	-9.3609e-005
20	11.223	2.8641	0.1	-7.9837e-005
21	14.8	3.0351	0.1	-5.2615e-005
22	17.469	2.2619	0.1	-7.2322e-005
23	18.397	3.6061	0.1	-3.8795e-005
24	3.7216	3.1341	0.1	-4.7483e-005
25	18.986	4.4236	0.1	-1.9563e-005
26	18.441	2.8887	0.1	-7.3356e-005
27	18.167	1.	0.1	-2.7387e-005
28	18.167	1.5	0.1	-3.339e-005
29	18.167	2.	0.1	-6.862e-005
30	18.	2.	0.1	-7.3757e-005
31	18.	1.5	0.1	-9.1009e-005
32	18.	1.	0.1	2.5077e-006
33	18.167	5.	0.1	-8.2012e-006
34	18.167	4.5	0.1	-2.9485e-005
35	18.167	4.	0.1	-1.3685e-004
36	18.	4.	0.1	-8.1909e-005
37	18.	4.5	0.1	-1.7063e-005
38	18.	5.	0.1	-2.2375e-005
39	18.167	6.	0.1	-1.7179e-005
40	20.111	6.	0.1	-1.8145e-005
41	22.056	6.	0.1	-1.4542e-005
42	24.	6.	0.1	-2.7385e-006
43	24.	3.	0.1	-5.7309e-006
44	2.6226e-014	3.	0.1	3.496e-006
45	3.937e-014	6.	0.1	2.1112e-006
46	4.32	6.	0.1	-4.0925e-005
47	8.64	6.	0.1	-8.0686e-005
48	12.96	6.	0.1	-8.4613e-005
49	15.84	6.	0.1	-4.4765e-005
50	18.	6.	0.1	1.3396e-005
51	24.	0.	0.1	-3.911e-006
52	21.083	0.	0.1	-9.7531e-006
53	18.167	0.	0.1	-1.4499e-005
54	18.	0.	0.1	-2.2703e-006
55	15.	2.3253e-030	0.1	-5.6862e-005
56	12.	1.8602e-030	0.1	-7.5342e-005
57	9.	1.3952e-030	0.1	-9.2555e-005
58	6.	9.3011e-031	0.1	-1.3814e-004
59	3.	4.6505e-031	0.1	-8.6715e-005
60	0.	0.	0.1	9.8905e-006
61	3.	4.6505e-031	0.	8.6715e-005
62	6.	9.3011e-031	0.	1.3814e-004
63	9.	1.3952e-030	0.	9.2555e-005
64	12.	1.8602e-030	0.	7.5342e-005
65	15.	2.3253e-030	0.	5.6862e-005
66	18.	0.	0.	2.2703e-006
67	0.	0.	0.	-9.8905e-006
68	21.083	0.	0.	9.7531e-006
69	18.167	0.	0.	1.4499e-005
70	24.	0.	0.	3.911e-006
71	15.84	6.	0.	4.4765e-005
72	12.96	6.	0.	8.4613e-005
73	8.64	6.	0.	8.0686e-005
74	4.32	6.	0.	4.0925e-005
75	18.	6.	0.	-1.3396e-005
76	3.937e-014	6.	0.	-2.1112e-006
77	2.6226e-014	3.	0.	-3.496e-006
78	24.	3.	0.	5.7309e-006
79	24.	6.	0.	2.7385e-006
80	22.056	6.	0.	1.4542e-005
81	20.111	6.	0.	1.8145e-005
82	18.167	6.	0.	1.7179e-005
83	18.	4.5	0.	1.7063e-005
84	18.	5.	0.	2.2375e-005
