Node Numbers,X Locations (inches),Y Locations (inches),Z Locations (inches),Equivalent Elastic Strains (in/in),Equivalent Stress (psi),Max Principal Elastic Strain (in/in),Max Principal Stress (psi),Middle Principal Elastic Strain (in/in),Middle Principal Stress (psi),Min Principal Elastic Strain (in/in),Min Principal Stress (psi),Total Deformation (in)
1,2.6462,3.526,0,0.00075942,7588.9,0.00034341,905.14,0.00016926,-403.3,-0.00074237,-7252.9,0.04563
2,1.9019,2.9007,0,0.0010158,10151,0.00044708,309.94,0.00015944,-1851.3,-0.0010247,-10748,0.020226
3,1.1678,3.4337,0,0.0009704,9697.3,0.00055217,2568,0.00012818,-617.68,-0.00089712,-8321.4,0.0065994
4,3.4151,3.6246,0,0.00057681,5764.2,0.00020838,214,0.00017921,-5.1847,-0.00057295,-5656.6,0.083077
5,2.4446,2.0573,0,0.0011261,11254,0.00044746,47.534,0.00024091,-1504.4,-0.0011429,-11901,0.034289
6,3.2497,1.4375,0,0.00052103,5206.7,0.00027163,1274.9,0.00011092,67.458,-0.00048758,-4429.5,0.068317
7,4.2996,4.6746,0,0.00046608,4657.6,0.00021219,630.76,0.00010864,-147.23,-0.00045295,-4366.8,0.1334
8,2.2374,2.9794,0,0.0010764,10756,0.00046486,1279.3,0.00028128,-100,-0.0010497,-10100,0.030418
9,2.4229,3.2625,0,0.0012772,12764,0.00044425,-19.703,0.0003807,-497.22,-0.0012854,-13015,0.037075
10,19.117,2.9826,0,0.0001163,1162.2,5.0753e-05,110.52,2.6671e-05,-70.419,-0.00011456,-1131.6,1.7125
11,14.303,3.0637,0,0.00021206,2119.1,7.5647e-05,100.68,6.9591e-05,55.179,-0.00020937,-2040.8,1.0875
12,8.1806,3.2963,0,0.00027266,2724.7,0.00011477,-56.81,3.8957e-05,-626.46,-0.00027977,-3021.3,0.43658
13,2.7388,2.7066,0,0.00081198,8114.2,0.00031006,-43.667,0.00018957,-949.01,-0.00082507,-8572.6,0.049534
14,1.8108,2.9017,0,0.00099792,9972.3,0.00040761,-5.4302,0.00018758,-1658.6,-0.0010159,-10701,0.017865
15,2.5695,1.6826,0,0.00076259,7620.7,0.00059562,4446.2,-2.4794e-05,-215.43,-0.00057483,-4348.2,0.036756
16,1.8564,2.9012,0,0.0010433,10426,0.0004619,-197.45,0.00010453,-2882.6,-0.0010694,-11703,0.019025
17,5.345,1.9702,0,0.00039542,3951.5,0.00015757,165.39,9.8246e-05,-280.36,-0.00039548,-3990,0.20173
18,5.345,1.9702,0.1,0.00039542,3951.5,0.00039548,3990,-9.8246e-05,280.36,-0.00015757,-165.39,0.20173
19,1.8564,2.9012,0.1,0.0010433,10426,0.0010694,11703,-0.00010453,2882.6,-0.0004619,197.45,0.019025
20,2.5695,1.6826,0.1,0.00076259,7620.7,0.00057483,4348.2,2.4794e-05,215.43,-0.00059562,-4446.2,0.036756
21,1.8108,2.9017,0.1,0.00099792,9972.3,0.0010159,10701,-0.00018758,1658.6,-0.00040761,5.4303,0.017865
22,2.7388,2.7066,0.1,0.00081198,8114.2,0.00082507,8572.6,-0.00018957,949.01,-0.00031006,43.667,0.049534
