Node Number	X Location (in)	Y Location (in)	Z Location (in)	Middle Principal Elastic Strain (in/in)
1	19.5	2.1818	0.	9.6996e-005
2	19.5	2.3636	0.	7.3706e-005
3	19.5	2.5455	0.	6.67e-005
4	19.5	2.7273	0.	6.2568e-005
5	19.5	2.9091	0.	6.0906e-005
6	19.5	3.0909	0.	6.0906e-005
7	19.5	3.2727	0.	6.2568e-005
8	19.5	3.4545	0.	6.67e-005
9	19.5	3.6364	0.	7.3706e-005
10	19.5	3.8182	0.	9.6996e-005
11	19.667	2.1818	0.	9.9854e-005
12	19.667	2.3636	0.	7.601e-005
13	19.667	2.5455	0.	6.7609e-005
14	19.667	2.7273	0.	6.2834e-005
15	19.667	2.9091	0.	6.095e-005
16	19.667	3.0909	0.	6.095e-005
17	19.667	3.2727	0.	6.2834e-005
18	19.667	3.4545	0.	6.7609e-005
19	19.667	3.6364	0.	7.601e-005
20	19.667	3.8182	0.	9.9854e-005
21	19.316	5.8182	0.	4.9763e-006
22	19.316	5.6364	0.	5.7614e-006
23	19.316	5.4545	0.	5.9056e-006
24	19.316	5.2727	0.	5.7225e-006
25	19.316	5.0909	0.	5.3263e-006
26	19.316	4.9091	0.	4.765e-006
27	19.316	4.7273	0.	4.2777e-006
28	19.316	4.5455	0.	3.6667e-006
29	19.316	4.3636	0.	5.0563e-006
30	19.316	4.1818	0.	1.1617e-005
31	19.316	4.	0.	3.3152e-005
32	19.316	3.8182	0.	6.4722e-005
33	19.316	3.6364	0.	6.4481e-005
34	19.316	3.4545	0.	6.2408e-005
35	19.316	3.2727	0.	6.0206e-005
36	19.316	3.0909	0.	5.9285e-005
37	19.316	2.9091	0.	5.9285e-005
38	19.316	2.7273	0.	6.0206e-005
39	19.316	2.5455	0.	6.2408e-005
40	19.316	2.3636	0.	6.4481e-005
41	19.316	2.1818	0.	6.4722e-005
42	19.316	2.	0.	3.3152e-005
43	19.316	1.8182	0.	1.1617e-005
44	19.316	1.6364	0.	5.0563e-006
45	19.316	1.4545	0.	3.6667e-006
46	19.316	1.2727	0.	4.2777e-006
47	19.316	1.0909	0.	4.765e-006
48	19.316	0.90909	0.	5.3263e-006
49	19.316	0.72727	0.	5.7225e-006
50	19.316	0.54545	0.	5.9056e-006
51	19.316	0.36364	0.	5.7614e-006
52	19.316	0.18182	0.	4.9763e-006
53	19.132	5.8182	0.	1.0017e-005
54	19.132	5.6364	0.	1.0258e-005
55	19.132	5.4545	0.	1.0393e-005
56	19.132	5.2727	0.	1.046e-005
57	19.132	5.0909	0.	1.054e-005
58	19.132	4.9091	0.	1.079e-005
59	19.132	4.7273	0.	1.1445e-005
60	19.132	4.5455	0.	1.3133e-005
61	19.132	4.3636	0.	1.7214e-005
62	19.132	4.1818	0.	2.5816e-005
63	19.132	4.	0.	4.02e-005
64	19.132	3.8182	0.	5.1201e-005
65	19.132	3.6364	0.	5.5522e-005
66	19.132	3.4545	0.	5.6909e-005
67	19.132	3.2727	0.	5.6872e-005
68	19.132	3.0909	0.	5.6686e-005
69	19.132	2.9091	0.	5.6686e-005
70	19.132	2.7273	0.	5.6872e-005
71	19.132	2.5455	0.	5.6909e-005
72	19.132	2.3636	0.	5.5522e-005
73	19.132	2.1818	0.	5.1201e-005
74	19.132	2.	0.	4.02e-005
75	19.132	1.8182	0.	2.5816e-005
76	19.132	1.6364	0.	1.7214e-005
77	19.132	1.4545	0.	1.3133e-005
78	19.132	1.2727	0.	1.1445e-005
79	19.132	1.0909	0.	1.079e-005
80	19.132	0.90909	0.	1.054e-005
81	19.132	0.72727	0.	1.046e-005
82	19.132	0.54545	0.	1.0393e-005
83	19.132	0.36364	0.	1.0258e-005
84	19.132	0.18182	0.	1.0017e-005
85	18.948	5.8182	0.	1.4621e-005
86	18.948	5.6364	0.	1.4609e-005
87	18.948	5.4545	0.	1.4719e-005
88	18.948	5.2727	0.	1.4938e-005
89	18.948	5.0909	0.	1.5347e-005
90	18.948	4.9091	0.	1.6091e-005
91	18.948	4.7273	0.	1.7455e-005
92	18.948	4.5455	0.	1.9885e-005
