Node Number	X Location (in)	Y Location (in)	Z Location (in)	Minimum Principal Elastic Strain (in/in)
1	7.8924	2.7136	0.	-7.7387e-004
2	8.408	3.4935	0.	-6.384e-004
3	9.0282	2.1478	0.	-4.6572e-004
4	7.2068	2.3814	0.	-5.5496e-004
5	7.1396	3.4321	0.	-5.5746e-004
6	9.3368	3.9136	0.	-4.2482e-004
7	5.2016	1.5395	0.	-4.6032e-004
8	10.034	1.8811	0.	-3.689e-004
9	10.311	4.2026	0.	-3.14e-004
10	6.4132	2.8276	0.	-4.7767e-004
11	8.0239	3.2632	0.	-7.8103e-004
12	8.2604	2.714	0.	-6.9044e-004
13	22.593	1.5231	0.	-3.3755e-005
14	22.605	3.0206	0.	-3.4438e-005
15	22.571	4.5347	0.	-3.3508e-005
16	21.155	4.606	0.	-6.2217e-005
17	19.694	4.6116	0.	-9.3629e-005
18	18.242	4.6512	0.	-1.2628e-004
19	16.784	4.5924	0.	-1.6053e-004
20	15.338	4.5374	0.	-1.9612e-004
21	13.886	4.4924	0.	-2.309e-004
22	12.306	4.405	0.	-2.5032e-004
23	10.849	4.8784	0.	-3.076e-004
24	9.4763	5.2146	0.	-2.6194e-004
25	9.3233	4.7215	0.	-3.1913e-004
26	8.9672	4.3774	0.	-3.5611e-004
27	9.6655	0.7427	0.	-2.9371e-004
28	11.117	1.3133	0.	-2.8012e-004
29	12.588	1.3974	0.	-2.5786e-004
30	13.983	1.4814	0.	-2.2652e-004
31	15.391	1.5389	0.	-1.9305e-004
32	16.825	1.5926	0.	-1.5923e-004
33	18.245	1.5613	0.	-1.2626e-004
34	19.674	1.6089	0.	-9.3952e-005
35	21.122	1.5781	0.	-6.2825e-005
36	6.4616	0.57328	0.	-3.4718e-004
37	6.6222	1.171	0.	-3.687e-004
38	6.8471	1.7893	0.	-4.333e-004
39	1.635	1.4365	0.	-5.3005e-004
40	3.2389	1.1499	0.	-5.2004e-004
41	4.8802	0.77345	0.	-4.7326e-004
42	1.6763	4.5269	0.	-5.2811e-004
43	2.1011	2.9683	0.	-5.1943e-004
44	6.5095	5.3677	0.	-3.5175e-004
45	4.9421	5.0602	0.	-4.7249e-004
46	3.3304	4.7607	0.	-5.1841e-004
47	6.6278	4.6581	0.	-3.8078e-004
48	6.8848	4.0014	0.	-4.5314e-004
49	8.8343	1.6556	0.	-3.7395e-004
50	9.0632	2.7176	0.	-5.1749e-004
51	7.5395	2.9685	0.	-7.4766e-004
52	9.3356	1.289	0.	-3.0377e-004
53	21.137	3.078	0.	-6.3292e-005
54	5.7109	2.2178	0.	-4.5e-004
55	3.6551	2.1477	0.	-5.0436e-004
56	19.676	3.1944	0.	-9.3963e-005
57	18.243	3.1079	0.	-1.2608e-004
58	16.811	3.086	0.	-1.594e-004
59	15.369	3.0427	0.	-1.9374e-004
60	13.928	2.9904	0.	-2.2859e-004
61	12.593	2.8425	0.	-2.5727e-004
62	4.5711	2.8822	0.	-4.745e-004
