Node Number	X Location (in)	Y Location (in)	Z Location (in)	Equivalent (von-Mises) Stress (psi)
1	8.1995	2.6785	0.	8800.4
2	8.1112	3.3004	0.	7994.5
3	9.3955	2.5414	0.	3823.9
4	6.2935	2.7924	0.	4099.3
5	9.0201	3.5607	0.	4796.4
6	6.5446	1.0826	0.	3884.4
7	8.7281	3.0933	0.	6605.8
8	7.5912	2.7778	0.	6950.
9	8.5048	2.5765	0.	7137.7
10	11.3	2.8748	0.	3004.3
11	12.713	1.9248	0.	2232.6
12	15.229	1.958	0.	1982.1
13	17.484	1.9627	0.	1441.8
14	19.675	1.9624	0.	951.68
15	21.855	1.9726	0.	505.15
16	21.945	3.9661	0.	488.12
17	19.864	3.9574	0.	910.27
18	17.763	3.9514	0.	1369.9
19	15.682	3.9308	0.	1858.2
20	13.768	4.0358	0.	2260.3
21	11.994	4.3808	0.	2611.3
22	10.14	4.678	0.	2641.8
23	8.9634	4.0648	0.	4065.4
24	1.8844	2.1066	0.	5507.2
25	4.0014	2.4733	0.	4603.8
26	5.2468	1.5698	0.	4529.9
27	1.9195	4.0829	0.	5535.6
28	5.7957	4.761	0.	4123.
29	3.7952	4.2982	0.	4811.1
30	5.8096	3.6116	0.	4238.
31	9.9679	1.9619	0.	2986.9
32	10.177	3.3469	0.	3205.1
33	10.093	1.0276	0.	2971.1
34	7.0605	2.1961	0.	4750.1
35	7.0605	2.1961	0.1	4750.1
36	10.093	1.0276	0.1	2971.1
37	10.177	3.3469	0.1	3205.1
38	9.9679	1.9619	0.1	2986.9
39	5.8096	3.6116	0.1	4238.
40	3.7952	4.2982	0.1	4811.1
41	5.7957	4.761	0.1	4123.
42	1.9195	4.0829	0.1	5535.6
43	5.2468	1.5698	0.1	4529.9
44	4.0014	2.4733	0.1	4603.8
45	1.8844	2.1066	0.1	5507.2
46	8.9634	4.0648	0.1	4065.4
47	10.14	4.678	0.1	2641.8
48	11.994	4.3808	0.1	2611.3
49	13.768	4.0358	0.1	2260.3
50	15.682	3.9308	0.1	1858.2
51	17.763	3.9514	0.1	1369.9
52	19.864	3.9574	0.1	910.27
53	21.945	3.9661	0.1	488.12
54	21.855	1.9726	0.1	505.15
55	19.675	1.9624	0.1	951.68
56	17.484	1.9627	0.1	1441.8
57	15.229	1.958	0.1	1982.1
58	12.713	1.9248	0.1	2232.6
59	11.3	2.8748	0.1	3004.3
60	8.5048	2.5765	0.1	7137.7
61	7.5912	2.7778	0.1	6950.
62	8.7281	3.0933	0.1	6605.8
63	6.5446	1.0826	0.1	3884.4
64	9.0201	3.5607	0.1	4796.4
65	6.2935	2.7924	0.1	4099.3
66	9.3955	2.5414	0.1	3823.9
67	8.1112	3.3004	0.1	7994.5
68	8.1995	2.6785	0.1	8800.4
69	8.1667	5.	0.1	4386.3
70	8.1667	4.5	0.1	6604.9
71	8.1667	4.	0.1	13262
72	8.	4.	0.1	12066
73	8.	4.5	0.1	6596.8
74	8.	5.	0.1	4317.4
75	8.1667	1.	0.1	3172.
76	8.1667	1.5	0.1	5984.4
77	8.1667	2.	0.1	12964
78	8.	2.	0.1	15769
79	8.	1.5	0.1	7665.5
80	8.	1.	0.1	3781.
81	8.1667	6.	0.1	2043.
82	10.146	6.	0.1	2291.8
83	12.125	6.	0.1	2756.8
84	14.104	6.	0.1	2230.1
85	16.083	6.	0.1	1768.2
86	18.063	6.	0.1	1328.9
87	20.042	6.	0.1	876.9
88	22.021	6.	0.1	458.12
89	24.	6.	0.1	245.11
90	24.	4.	0.1	283.14
91	24.	2.	0.1	288.11
92	1.7484e-014	2.	0.1	3932.7
93	3.4968e-014	4.	0.1	3952.9
94	24.	0.	0.1	269.01
95	21.738	0.	0.1	512.95
96	19.476	0.	0.1	997.23
97	17.214	0.	0.1	1539.9
98	14.952	0.	0.1	2106.1
99	12.69	0.	0.1	2295.
100	10.429	0.	0.1	2386.4
101	8.1667	0.	0.1	2473.6
102	8.	0.	0.1	2358.
103	6.4	9.7055e-031	0.1	3437.4
104	4.8	7.2791e-031	0.1	4777.7
105	3.2	4.8527e-031	0.1	5293.1
106	1.6	2.4264e-031	0.1	5419.5
107	0.	0.	0.1	3314.2
108	3.937e-014	6.	0.1	3553.8
109	2.	6.	0.1	5458.8
