Node Number	X Location (in)	Y Location (in)	Z Location (in)	Equivalent Elastic Strain (in/in)
1	2.6888	3.22	0.	5.6825e-004
2	1.3418	4.4664	0.	6.4485e-004
3	3.9403	2.7231	0.	4.6673e-004
4	1.9975	2.6151	0.	1.1583e-003
5	2.0909	2.4662	0.	1.5136e-003
6	2.315	3.0779	0.	1.2163e-003
7	19.38	2.7841	0.	1.0297e-004
8	2.3454	2.5687	0.	1.059e-003
9	1.4636	3.2364	0.	9.5655e-004
10	2.1397	2.5436	0.	1.2776e-003
11	2.7718	2.5615	0.	6.9741e-004
12	1.9479	2.9841	0.	1.23e-003
13	1.0608	2.8206	0.	8.0522e-004
14	4.9999	3.8802	0.	4.3306e-004
15	4.9999	3.8802	0.1	4.3306e-004
16	1.0608	2.8206	0.1	8.0522e-004
17	1.9479	2.9841	0.1	1.23e-003
18	2.7718	2.5615	0.1	6.9741e-004
19	2.1397	2.5436	0.1	1.2776e-003
20	1.4636	3.2364	0.1	9.5655e-004
21	2.3454	2.5687	0.1	1.059e-003
22	19.38	2.7841	0.1	1.0297e-004
23	2.315	3.0779	0.1	1.2163e-003
24	2.0909	2.4662	0.1	1.5136e-003
25	1.9975	2.6151	0.1	1.1583e-003
26	3.9403	2.7231	0.1	4.6673e-004
27	1.3418	4.4664	0.1	6.4485e-004
28	2.6888	3.22	0.1	5.6825e-004
29	2.1667	1.	0.1	6.436e-004
30	2.1667	1.5	0.1	6.8497e-004
31	2.1667	2.	0.1	2.5016e-003
32	2.	2.	0.1	2.489e-003
33	2.	1.5	0.1	8.366e-004
34	2.	1.	0.1	8.8218e-004
35	2.1667	5.	0.1	5.5864e-004
36	2.1667	4.5	0.1	9.1615e-004
37	2.1667	4.	0.1	1.8504e-003
38	2.	4.	0.1	1.8504e-003
39	2.	4.5	0.1	9.8892e-004
40	2.	5.	0.1	4.3406e-004
41	2.1667	6.	0.1	3.4515e-004
42	5.8056	6.	0.1	3.5697e-004
43	9.4444	6.	0.1	2.9238e-004
44	16.722	6.	0.1	1.5294e-004
45	24.	6.	0.1	1.7257e-004
46	24.	3.	0.1	1.3998e-004
47	2.6226e-014	3.	0.1	3.0429e-004
48	3.937e-014	6.	0.1	1.4826e-004
49	1.	6.	0.1	3.5722e-004
50	2.	6.	0.1	2.344e-004
51	24.	0.	0.1	1.1132e-004
52	18.178	0.	0.1	1.1438e-004
53	12.356	0.	0.1	2.2878e-004
54	7.9889	0.	0.1	3.0349e-004
55	5.0778	0.	0.1	4.1032e-004
56	2.1667	0.	0.1	3.828e-004
57	2.	0.	0.1	3.5215e-004
58	0.	0.	0.1	2.2325e-004
59	2.	0.	0.	3.5215e-004
60	0.	0.	0.	2.2325e-004
61	5.0778	0.	0.	4.1032e-004
62	7.9889	0.	0.	3.0349e-004
63	12.356	0.	0.	2.2878e-004
64	18.178	0.	0.	1.1438e-004
65	2.1667	0.	0.	3.828e-004
66	24.	0.	0.	1.1132e-004
67	1.	6.	0.	3.5722e-004
68	2.	6.	0.	2.344e-004
69	3.937e-014	6.	0.	1.4826e-004
70	2.6226e-014	3.	0.	3.0429e-004
71	24.	3.	0.	1.3998e-004
72	24.	6.	0.	1.7257e-004
73	16.722	6.	0.	1.5294e-004
74	9.4444	6.	0.	2.9238e-004
75	5.8056	6.	0.	3.5697e-004
76	2.1667	6.	0.	3.4515e-004
77	2.	4.5	0.	9.8892e-004
78	2.	5.	0.	4.3406e-004
79	2.	4.	0.	1.8504e-003
80	2.1667	5.	0.	5.5864e-004
81	2.1667	4.5	0.	9.1615e-004
82	2.1667	4.	0.	1.8504e-003
83	2.	1.5	0.	8.366e-004
84	2.	1.	0.	8.8218e-004
85	2.	2.	0.	2.489e-003
86	2.1667	1.	0.	6.436e-004
87	2.1667	1.5	0.	6.8497e-004
88	2.1667	2.	0.	2.5016e-003
89	3.3146	2.9716	0.	5.1169e-004
90	2.5019	3.149	0.	8.8939e-004
91	2.6888	3.22	5.e-002	4.4674e-005
92	2.4277	3.61	0.	1.2019e-003
93	1.4027	3.8514	0.	7.733e-004
94	1.3418	4.4664	5.e-002	1.6028e-005
95	1.1709	5.2332	0.	4.9839e-004
96	0.67088	3.7332	0.	4.5069e-004
97	1.6709	4.4832	0.	7.5935e-004
98	1.6709	4.7332	0.	4.8526e-004
99	3.3561	2.6423	0.	5.8091e-004
100	4.4701	3.3016	0.	4.491e-004
101	3.9403	2.7231	5.e-002	5.0967e-005
102	4.5091	1.3615	0.	4.3526e-004
103	3.0535	3.6115	0.	6.6514e-004
104	3.0535	1.8615	0.	5.4166e-004
105	2.0442	2.5406	0.	1.3155e-003
106	1.7306	2.9258	0.	1.0489e-003
107	2.0686	2.5793	0.	1.2037e-003
108	1.9727	2.7996	0.	1.1879e-003
109	1.9975	2.6151	5.e-002	1.4253e-004
110	1.9988	2.3075	0.	1.7325e-003
111	2.1153	2.5049	0.	1.359e-003
112	2.0909	2.4662	5.e-002	2.4293e-004
113	2.1288	2.2331	0.	1.9789e-003
114	2.5434	2.8197	0.	9.5156e-004
115	2.1315	3.031	0.	1.2149e-003
116	2.315	3.0779	5.e-002	1.8786e-004
117	2.1575	3.5389	0.	1.4979e-003
118	19.38	2.7841	5.e-002	8.4809e-006
119	18.779	1.3921	0.	1.0741e-004
120	21.69	2.8921	0.	1.149e-004
121	18.051	4.3921	0.	1.2722e-004
122	2.2425	2.5561	0.	1.1534e-003
123	2.5586	2.5651	0.	8.7387e-004
124	2.1467	2.7764	0.	1.1342e-003
125	2.3454	2.5687	5.e-002	1.887e-004
126	2.256	2.2843	0.	1.7387e-003
127	1.7058	3.1103	0.	1.0902e-003
128	1.2622	3.0285	0.	8.7142e-004
129	1.4636	3.2364	5.e-002	1.1876e-004
130	1.7318	3.6182	0.	1.3929e-003
131	1.7318	2.6182	0.	1.636e-003
132	2.1397	2.5436	5.e-002	2.3352e-004
133	2.7718	2.5615	5.e-002	4.797e-005
134	2.4693	2.0308	0.	6.3868e-004
135	1.9479	2.9841	5.e-002	1.0589e-004
136	1.0608	2.8206	5.e-002	5.7999e-005
137	0.53039	2.9103	0.	5.4914e-004
138	1.5304	2.1603	0.	7.3342e-004
139	4.9999	3.8802	5.e-002	4.6419e-005
140	6.4944	1.9401	0.	3.6668e-004
141	5.4027	4.9401	0.	3.9476e-004
142	3.5833	4.4401	0.	4.7284e-004
143	4.4701	3.3016	0.1	4.491e-004
144	3.5833	4.4401	0.1	4.7284e-004
145	5.4027	4.9401	0.1	3.9476e-004
146	6.4944	1.9401	0.1	3.6668e-004
147	1.2622	3.0285	0.1	8.7142e-004
148	1.5304	2.1603	0.1	7.3342e-004
149	0.53039	2.9103	0.1	5.4914e-004
150	1.7058	3.1103	0.1	1.0902e-003
151	2.1467	2.7764	0.1	1.1342e-003
152	2.1315	3.031	0.1	1.2149e-003
153	1.9727	2.7996	0.1	1.1879e-003
154	2.5586	2.5651	0.1	8.7387e-004
155	2.5434	2.8197	0.1	9.5156e-004
156	3.3561	2.6423	0.1	5.8091e-004
157	2.4693	2.0308	0.1	6.3868e-004
158	2.2425	2.5561	0.1	1.1534e-003
159	2.1153	2.5049	0.1	1.359e-003
160	2.0686	2.5793	0.1	1.2037e-003
161	1.7306	2.9258	0.1	1.0489e-003
162	1.4027	3.8514	0.1	7.733e-004
163	1.7318	2.6182	0.1	1.636e-003
164	1.7318	3.6182	0.1	1.3929e-003
165	2.256	2.2843	0.1	1.7387e-003
166	18.051	4.3921	0.1	1.2722e-004
167	21.69	2.8921	0.1	1.149e-004
168	18.779	1.3921	0.1	1.0741e-004
169	2.5019	3.149	0.1	8.8939e-004
170	2.1575	3.5389	0.1	1.4979e-003
171	2.0442	2.5406	0.1	1.3155e-003
172	2.1288	2.2331	0.1	1.9789e-003
173	1.9988	2.3075	0.1	1.7325e-003
174	3.3146	2.9716	0.1	5.1169e-004
175	3.0535	1.8615	0.1	5.4166e-004
176	3.0535	3.6115	0.1	6.6514e-004
177	4.5091	1.3615	0.1	4.3526e-004
178	1.6709	4.4832	0.1	7.5935e-004
