Node Number	X Location (in)	Y Location (in)	Z Location (in)	Middle Principal Stress (psi)
1	5.2745	3.5176	0.	47.353
2	4.3181	0.36625	0.	15.889
3	4.6072	1.0456	0.	-28.505
4	5.8461	1.6374	0.	-21.829
5	6.2363	1.0521	0.	-1.2067
6	4.1419	4.9227	0.	-6.0712
7	4.4958	4.3317	0.	-29.998
8	5.7285	4.205	0.	5.0055
9	5.8413	4.9709	0.	-16.631
10	5.7021	3.8489	0.	-85.532
11	3.862	4.4104	0.	-16.949
12	4.8308	3.0602	0.	28.355
13	3.7507	3.837	0.	-117.62
14	5.8279	3.3612	0.	-26.932
15	3.7963	2.8815	0.	-203.16
16	4.3203	5.5891	0.	-30.916
17	4.0209	0.92618	0.	47.131
18	6.4012	1.5445	0.	-8.9057
19	6.095	0.446	0.	-27.308
20	6.2769	4.0726	0.	-2.5284
21	3.1012	3.7343	0.	-208.15
22	3.9978	1.3734	0.	5.9075
23	4.3984	2.5404	0.	-27.518
24	6.8042	2.8904	0.	-157.98
25	7.0846	1.5185	0.	-26.831
26	7.0466	2.2324	0.	-71.451
27	3.8787	2.4744	0.	-145.26
28	7.6123	4.3217	0.	-39.785
29	1.6903	1.7322	0.	-369.44
30	7.8478	1.5049	0.	-35.584
31	8.6763	1.5299	0.	-27.745
32	9.5251	1.5428	0.	-17.576
33	10.38	1.5553	0.	-10.447
34	11.233	1.5733	0.	-4.4926
35	12.079	1.5826	0.	-0.59123
36	12.93	1.5826	0.	-0.36665
37	13.782	1.5826	0.	-0.49453
38	14.633	1.5826	0.	-0.5541
39	15.485	1.5826	0.	-0.52174
40	16.331	1.5745	0.	-0.54615
41	17.177	1.5512	0.	-0.70395
42	18.045	1.5451	0.	-0.62333
43	18.904	1.5987	0.	-0.42292
44	19.752	1.6718	0.	-0.60962
45	20.607	1.6939	0.	-0.60904
46	21.479	1.7015	0.	-0.5879
47	1.5778	3.4904	0.	-442.5
48	1.596	2.6169	0.	-447.13
49	22.33	2.5858	0.	-0.48234
50	22.311	3.4549	0.	-0.53238
51	21.45	4.3278	0.	-0.61534
52	20.583	4.3573	0.	-0.46814
53	19.745	4.3789	0.	-0.6664
54	18.893	4.4232	0.	-0.75607
55	18.025	4.4268	0.	-0.52483
56	17.176	4.4389	0.	-0.45055
57	16.328	4.4261	0.	-0.56802
58	15.485	4.4174	0.	-0.57286
59	14.633	4.4174	0.	-0.52041
60	13.782	4.4174	0.	-0.48072
61	12.93	4.4174	0.	-0.42197
62	12.079	4.4174	0.	-0.26478
63	11.227	4.4174	0.	-4.8285
64	10.379	4.426	0.	-10.81
65	9.5144	4.4245	0.	-20.162
66	8.6126	4.4195	0.	-38.709
67	2.35	3.5968	0.	-284.93
68	8.6566	2.9603	0.	-55.795
69	9.5179	2.95	0.	-33.821
70	10.372	2.9077	0.	-18.442
71	11.227	2.8348	0.	-8.3022
72	12.079	2.8348	0.	-1.8302
73	12.93	2.8348	0.	-0.36476
74	13.782	2.8348	0.	-0.3533
75	14.633	2.8348	0.	-0.41834
76	15.485	2.8348	0.	-0.38095
77	16.336	2.8348	0.	-0.59561
78	17.184	2.9126	0.	-0.36393
79	17.996	2.9813	0.	-0.37569
80	18.732	2.9825	0.	-1.0933
81	19.689	2.6066	0.	-1.3614
82	5.0069	3.5795	0.	103.9
83	5.2458	2.5448	0.	66.481
84	23.157	5.16	0.	-0.23245
85	22.309	5.1779	0.	-0.25966
86	21.449	5.169	0.	-0.20687
87	20.594	5.1937	0.	-0.22232
88	19.746	5.193	0.	-0.20024
89	18.891	5.2087	0.	-0.31974
90	18.039	5.2087	0.	-0.1849
91	17.188	5.2087	0.	-0.16102
92	16.336	5.2087	0.	-0.26781
93	15.485	5.2087	0.	-0.26664
94	14.633	5.2087	0.	-0.27388
95	13.782	5.2087	0.	-0.3083
96	12.93	5.2087	0.	-0.35353
97	12.079	5.2087	0.	-0.3919
