Node Numbers,X Locations (inches),Y Locations (inches),Z Locations (inches),Equivalent Elastic Strains (in/in),Equivalent Stress (psi),Max Principal Elastic Strain (in/in),Max Principal Stress (psi),Middle Principal Elastic Strain (in/in),Middle Principal Stress (psi),Min Principal Elastic Strain (in/in),Min Principal Stress (psi),Total Deformation (in)
1,5.2745,3.5176,0,0.0002621,2619.2,0.00011399,362.78,7.2007e-05,47.353,-0.00025369,-2399.8,0.039146
2,4.3181,0.36625,0,7.4887e-05,748.36,2.9041e-05,61.634,2.2953e-05,15.889,-7.3463e-05,-708.54,0.023161
3,4.6072,1.0456,0,9.7357e-05,972.9,5.5279e-05,274.41,1.4963e-05,-28.505,-8.9568e-05,-813.91,0.027522
4,5.8461,1.6374,0,0.00011737,1172.9,5.4016e-05,174.88,2.7835e-05,-21.829,-0.00011352,-1083.9,0.048215
5,6.2363,1.0521,0,7.0571e-05,705.22,3.4434e-05,136.7,1.608e-05,-1.2067,-6.7246e-05,-627.29,0.055233
6,4.1419,4.9227,0,9.7896e-05,978.28,4.6851e-05,175.5,2.2685e-05,-6.0712,-9.3741e-05,-880.85,0.022594
7,4.4958,4.3317,0,0.00014506,1449.6,7.2495e-05,287.32,3.0263e-05,-29.998,-0.00013805,-1294.7,0.02732
8,5.7285,4.205,0,0.00013903,1389.4,5.8483e-05,156.23,3.8356e-05,5.0055,-0.00013567,-1302.6,0.046215
9,5.8413,4.9709,0,6.5355e-05,653.1,3.314e-05,133.83,1.3115e-05,-16.631,-6.2047e-05,-581.37,0.047393
10,5.7021,3.8489,0,0.00017463,1745.1,6.4684e-05,34.964,4.8647e-05,-85.532,-0.00017518,-1767.3,0.046131
11,3.862,4.4104,0,0.00012042,1203.4,4.143e-05,10.285,3.7806e-05,-16.949,-0.00012051,-1206.5,0.020316
12,4.8308,3.0602,0,0.0002109,2107.5,8.1151e-05,156.24,6.4131e-05,28.355,-0.00020747,-2012.3,0.032756
13,3.7507,3.837,0,0.00013112,1310.3,5.0217e-05,15.407,3.2512e-05,-117.62,-0.00013235,-1356.4,0.019589
14,5.8279,3.3612,0,0.00016907,1689.5,6.4323e-05,87.267,4.9124e-05,-26.932,-0.00016775,-1656.4,0.048754
15,3.7963,2.8815,0,0.0001389,1388.1,5.2522e-05,-37.512,3.0475e-05,-203.16,-0.00014225,-1501,0.020272
16,4.3203,5.5891,0,6.3915e-05,638.71,2.506e-05,30.028,1.6949e-05,-30.916,-6.3711e-05,-636.97,0.023301
17,4.0209,0.92618,0,0.00011471,1146.3,4.3655e-05,97.679,3.6927e-05,47.131,-0.00011217,-1073.1,0.021094
18,6.4012,1.5445,0,8.8721e-05,886.6,2.976e-05,0.50126,2.8508e-05,-8.9057,-8.886e-05,-890.76,0.059065
19,6.095,0.446,0,4.6884e-05,468.52,1.8153e-05,16.513,1.2321e-05,-27.308,-4.6913e-05,-472.37,0.051558
20,6.2769,4.0726,0,0.00010764,1075.7,3.9314e-05,44.189,3.3096e-05,-2.5284,-0.00010686,-1054.1,0.056927
21,3.1012,3.7343,0,0.00012454,1244.5,5.0674e-05,-3.7926,2.3475e-05,-208.15,-0.00012688,-1337.8,0.01359
22,3.9978,1.3734,0,0.00012329,1232.1,5.1207e-05,131.3,3.4519e-05,5.9075,-0.00012048,-1158.7,0.021455
23,4.3984,2.5404,0,0.00017937,1792.4,6.0781e-05,2.7931,5.6747e-05,-27.518,-0.00017977,-1804.6,0.026972
24,6.8042,2.8904,0,9.772e-05,976.53,3.8848e-05,-11.384,1.9338e-05,-157.98,-9.9772e-05,-1052.9,0.067886
25,7.0846,1.5185,0,8.1979e-05,819.22,2.9408e-05,12.557,2.4166e-05,-26.831,-8.215e-05,-825.65,0.073245
26,7.0466,2.2324,0,8.7963e-05,879.02,3.1897e-05,-7.3233,2.3362e-05,-71.451,-8.9127e-05,-916.65,0.072815
27,3.8787,2.4744,0,0.00013868,1385.8,5.1484e-05,-15.864,3.4262e-05,-145.26,-0.00014097,-1461.9,0.02105
28,7.6123,4.3217,0,7.7991e-05,779.37,2.8086e-05,4.9084,2.2138e-05,-39.785,-7.8488e-05,-795.84,0.084924
29,1.6903,1.7322,0,0.00013196,1318.7,5.7061e-05,-45.351,1.3927e-05,-369.44,-0.000136,-1495.9,0.0040431
30,7.8478,1.5049,0,7.49e-05,748.48,2.6342e-05,-1.4143,2.1794e-05,-35.584,-7.547e-05,-766.39,0.089996
31,8.6763,1.5299,0,6.7468e-05,674.21,2.3603e-05,-0.25521,1.9945e-05,-27.745,-6.7902e-05,-687.79,0.1092
32,9.5251,1.5428,0,6.0603e-05,605.61,2.0898e-05,0.42224,1.8503e-05,-17.576,-6.0874e-05,-613.98,0.12983
33,10.38,1.5553,0,5.3947e-05,539.1,1.8297e-05,-0.24223,1.6939e-05,-10.447,-5.4122e-05,-544.37,0.1515
34,11.233,1.5733,0,4.7664e-05,476.31,1.5945e-05,-0.066633,1.5356e-05,-4.4926,-4.774e-05,-478.57,0.1739
35,12.079,1.5826,0,4.1763e-05,417.34,1.3827e-05,0.18843,1.3723e-05,-0.59123,-4.1769e-05,-417.54,0.19679
36,12.93,1.5826,0,3.6236e-05,362.11,1.2251e-05,3.3,1.1763e-05,-0.36665,-3.6185e-05,-360.63,0.22044
37,13.782,1.5826,0,3.1064e-05,310.42,1.0737e-05,5.5449,9.9336e-06,-0.49453,-3.0973e-05,-307.85,0.24461
38,14.633,1.5826,0,2.628e-05,262.62,9.2917e-06,7.1162,8.2708e-06,-0.5541,-2.616e-05,-259.25,0.26923
39,15.485,1.5826,0,2.1898e-05,218.83,7.929e-06,8.1513,6.7747e-06,-0.52174,-2.1755e-05,-214.88,0.29422
40,16.331,1.5745,0,1.7928e-05,179.16,6.6763e-06,8.8434,5.4266e-06,-0.54615,-1.7769e-05,-174.83,0.31936
41,17.177,1.5512,0,1.4364e-05,143.54,5.5633e-06,9.5414,4.1997e-06,-0.70395,-1.4187e-05,-138.85,0.34475
42,18.045,1.5451,0,1.1147e-05,111.39,4.5034e-06,9.6453,3.1368e-06,-0.62333,-1.0958e-05,-106.52,0.37103
43,18.904,1.5987,0,8.4809e-06,84.75,3.6394e-06,10.002,2.252e-06,-0.42292,-8.2697e-06,-79.479,0.39717
44,19.752,1.6718,0,6.0593e-06,60.551,2.8704e-06,10.357,1.4109e-06,-0.60962,-5.8185e-06,-54.928,0.42314
45,20.607,1.6939,0,4.2345e-06,42.315,2.2762e-06,10.603,7.84e-07,-0.60904,-3.9515e-06,-36.19,0.44936
46,21.479,1.7015,0,2.7702e-06,27.683,1.7539e-06,10.363,2.9643e-07,-0.5879,-2.4363e-06,-21.121,0.47618
47,1.5778,3.4904,0,0.0001322,1321.1,5.8492e-05,-68.463,8.7116e-06,-442.5,-0.00013686,-1536.2,0.0036408
48,1.596,2.6169,0,0.00013284,1327.5,5.9173e-05,-64.962,8.3094e-06,-447.13,-0.00013736,-1541.6,0.0037287
49,22.33,2.5858,0,1.9465e-06,19.451,1.5506e-06,11.846,-9.015e-08,-0.48234,-1.4337e-06,-10.578,0.50243
50,22.311,3.4549,0,1.957e-06,19.556,1.5519e-06,11.778,-8.6513e-08,-0.53238,-1.4493e-06,-10.772,0.50188
51,21.45,4.3278,0,2.7927e-06,27.908,1.7444e-06,10.111,3.1679e-07,-0.61534,-2.472e-06,-21.569,0.47539
52,20.583,4.3573,0,4.271e-06,42.68,2.2546e-06,10.24,8.2939e-07,-0.46814,-4.0027e-06,-36.775,0.44873
53,19.745,4.3789,0,6.1098e-06,61.056,2.8856e-06,10.303,1.4257e-06,-0.6664,-5.8715e-06,-55.494,0.42303
54,18.893,4.4232,0,8.4488e-06,84.429,3.6318e-06,9.8472,2.2206e-06,-0.75607,-8.244e-06,-79.383,0.39697
55,18.025,4.4268,0,1.1223e-05,112.16,4.5384e-06,9.8202,3.1616e-06,-0.52483,-1.1029e-05,-107.15,0.37054
56,17.176,4.4389,0,1.4383e-05,143.73,5.5399e-06,9.3286,4.2383e-06,-0.45055,-1.4207e-05,-139.04,0.34484
57,16.328,4.4261,0,1.7944e-05,179.32,6.6889e-06,8.921,5.426e-06,-0.56802,-1.7783e-05,-174.95,0.31939
58,15.485,4.4174,0,2.1895e-05,218.8,7.9325e-06,8.174,6.7684e-06,-0.57286,-2.1753e-05,-214.87,0.29434
59,14.633,4.4174,0,2.6274e-05,262.56,9.2895e-06,7.1344,8.2707e-06,-0.52041,-2.6153e-05,-259.16,0.26934
60,13.782,4.4174,0,3.1053e-05,310.32,1.0734e-05,5.5548,9.9308e-06,-0.48072,-3.0963e-05,-307.74,0.24472
61,12.93,4.4174,0,3.6217e-05,361.92,1.2245e-05,3.2643,1.1754e-05,-0.42197,-3.6167e-05,-360.48,0.22055
62,12.079,4.4174,0,4.1741e-05,417.12,1.3792e-05,0.055082,1.375e-05,-0.26478,-4.1744e-05,-417.22,0.1969
63,11.227,4.4174,0,4.7607e-05,475.74,1.5903e-05,-0.55369,1.5334e-05,-4.8285,-4.7697e-05,-478.42,0.17386
64,10.379,4.426,0,5.3879e-05,538.42,1.8342e-05,0.35462,1.6856e-05,-10.81,-5.4048e-05,-543.56,0.15159
65,9.5144,4.4245,0,6.0349e-05,603.08,2.0628e-05,-3.3557,1.8391e-05,-20.162,-6.0732e-05,-614.66,0.12969
66,8.6126,4.4195,0,6.8596e-05,685.48,2.4759e-05,2.8318,1.9231e-05,-38.709,-6.9112e-05,-702.48,0.10782
67,2.35,3.5968,0,0.00012646,1263.7,5.6484e-05,18.582,1.6089e-05,-284.93,-0.00012822,-1369.2,0.0079562
68,8.6566,2.9603,0,6.7674e-05,676.28,2.4939e-05,-1.2305,1.7677e-05,-55.795,-6.8479e-05,-703.14,0.10917
69,9.5179,2.95,0,6.0078e-05,600.36,2.1516e-05,0.47176,1.6952e-05,-33.821,-6.0571e-05,-616.3,0.13007
70,10.372,2.9077,0,5.3413e-05,533.76,1.8486e-05,-0.56202,1.6106e-05,-18.442,-5.3714e-05,-543.04,0.15167
71,11.227,2.8348,0,4.731e-05,472.77,1.6005e-05,-0.20007,1.4927e-05,-8.3022,-4.7449e-05,-476.97,0.17409
72,12.079,2.8348,0,4.1534e-05,415.05,1.3776e-05,-0.24493,1.3565e-05,-1.8302,-4.1569e-05,-416.09,0.19711
73,12.93,2.8348,0,3.6089e-05,360.64,1.2165e-05,2.847,1.1737e-05,-0.36476,-3.6045e-05,-359.39,0.22073
74,13.782,2.8348,0,3.0989e-05,309.67,1.0729e-05,5.8198,9.907e-06,-0.3533,-3.0891e-05,-306.89,0.24487
75,14.633,2.8348,0,2.6248e-05,262.3,9.332e-06,7.811,8.2368e-06,-0.41834,-2.6113e-05,-258.51,0.26946
76,15.485,2.8348,0,2.19e-05,218.85,8.0257e-06,9.3992,6.724e-06,-0.38095,-2.173e-05,-214.17,0.29443
77,16.336,2.8348,0,1.7917e-05,179.05,6.7962e-06,10.32,5.3434e-06,-0.59561,-1.7726e-05,-173.93,0.31972
78,17.184,2.9126,0,1.4392e-05,143.82,5.662e-06,10.837,4.1713e-06,-0.36393,-1.4181e-05,-138.25,0.34514
79,17.996,2.9813,0,1.1358e-05,113.51,4.6238e-06,10.408,3.1886e-06,-0.37569,-1.1149e-05,-108.1,0.36969
80,18.732,2.9825,0,8.9993e-06,89.931,3.9053e-06,10.781,2.3249e-06,-1.0933,-8.7755e-06,-84.497,0.39209
81,19.689,2.6066,0,6.4283e-06,64.238,3.0244e-06,10.318,1.47e-06,-1.3614,-6.1957e-06,-58.959,0.4213
82,5.0069,3.5795,0,0.00023765,2374.9,0.00010617,399.13,6.6881e-05,103.9,-0.00022772,-2109.6,0.034992
83,5.2458,2.5448,0,0.00024928,2491.1,0.00011267,410.4,6.6898e-05,66.481,-0.00023938,-2234.7,0.038747
84,23.157,5.16,0,8.9568e-07,8.9506,7.821e-07,6.5543,-1.2117e-07,-0.23245,-5.6796e-07,-3.5894,0.52796
85,22.309,5.1779,0,1.5454e-06,15.443,1.0821e-06,7.2628,8.0934e-08,-0.25966,-1.282e-06,-10.5,0.50181
86,21.449,5.169,0,2.6371e-06,26.353,1.5102e-06,7.9144,4.2937e-07,-0.20687,-2.4104e-06,-21.543,0.47534
87,20.594,5.1937,0,4.1401e-06,41.372,2.0335e-06,8.1045,9.2528e-07,-0.22232,-3.9426e-06,-36.798,0.44904
88,19.746,5.193,0,6.0507e-06,60.465,2.6878e-06,8.3314,1.5523e-06,-0.20024,-5.867e-06,-55.946,0.42299
89,18.891,5.2087,0,8.3749e-06,83.692,3.459e-06,8.2623,2.3168e-06,-0.31974,-8.2067e-06,-79.39,0.39683
90,18.039,5.2087,0,1.1142e-05,111.34,4.3578e-06,8.1311,3.251e-06,-0.1849,-1.0984e-05,-107.14,0.37088
91,17.188,5.2087,0,1.4336e-05,143.26,5.3961e-06,7.9341,4.3187e-06,-0.16102,-1.4186e-05,-139.2,0.34509
92,16.336,5.2087,0,1.7911e-05,178.99,6.558e-06,7.6415,5.5054e-06,-0.26781,-1.7772e-05,-175.17,0.31949
93,15.485,5.2087,0,2.1917e-05,219.01,7.8392e-06,7.1403,6.8534e-06,-0.26664,-2.179e-05,-215.48,0.29414
94,14.633,5.2087,0,2.6335e-05,263.17,9.2374e-06,6.4086,8.3481e-06,-0.27388,-2.6224e-05,-260.04,0.26911
95,13.782,5.2087,0,3.1162e-05,311.41,1.0748e-05,5.3889,9.9895e-06,-0.3083,-3.1072e-05,-308.83,0.24445
96,12.93,5.2087,0,3.6394e-05,363.69,1.2355e-05,3.9265,1.1785e-05,-0.35353,-3.6331e-05,-361.88,0.22024
97,12.079,5.2087,0,4.2023e-05,419.94,1.4049e-05,1.9369,1.3739e-05,-0.3919,-4.1996e-05,-419.16,0.19655
98,11.227,5.2087,0,4.8021e-05,479.88,1.5838e-05,-0.59242,1.5808e-05,-0.81712,-4.8045e-05,-480.58,0.17346
99,10.376,5.2087,0,5.4405e-05,543.68,1.8138e-05,-0.28464,1.7616e-05,-4.2105,-5.4481e-05,-545.92,0.15107
100,9.5085,5.2082,0,6.1122e-05,610.8,2.0488e-05,-1.0536,1.9535e-05,-8.2111,-6.1277e-05,-615.4,0.12907
101,8.6396,5.1858,0,6.8054e-05,680.07,2.2944e-05,2.244,2.1839e-05,-6.0572,-6.8115e-05,-681.94,0.10797
102,7.8114,5.224,0,7.2029e-05,719.79,2.4594e-05,10.561,2.334e-05,1.1384,-7.1825e-05,-713.9,0.088763
103,6.9895,5.3901,0,7.0338e-05,702.89,2.5061e-05,31.259,2.2938e-05,15.31,-6.9532e-05,-679.47,0.070534
104,6.1686,5.5762,0,5.5485e-05,554.47,2.2722e-05,48.84,1.5137e-05,-8.1472,-5.4573e-05,-531.92,0.053156
105,6.0572,5.2299,0,6.4861e-05,648.17,2.9041e-05,105.65,1.7814e-05,21.296,-6.2288e-05,-580.56,0.051357
106,5.7031,4.5825,0,0.00010708,1070.1,6.1051e-05,305.74,1.6335e-05,-30.231,-9.8362e-05,-892.02,0.045236
107,23.164,0.84929,0,8.9697e-07,8.9635,7.841e-07,6.5872,-1.2089e-07,-0.21255,-5.6779e-07,-3.5704,0.528
108,23.179,1.7053,0,1.2449e-06,12.441,1.1386e-06,9.9205,-2.6293e-07,-0.60997,-6.8839e-07,-3.8067,0.52854
109,23.163,2.5807,0,1.4444e-06,14.434,1.3379e-06,11.885,-3.1881e-07,-0.56295,-7.6787e-07,-3.937,0.5281
110,23.155,3.4488,0,1.4406e-06,14.396,1.3317e-06,11.808,-3.1221e-07,-0.54407,-7.7247e-07,-4.0023,0.52787
111,23.158,4.3123,0,1.2425e-06,12.416,1.1312e-06,9.7992,-2.5572e-07,-0.62153,-6.9723e-07,-3.9389,0.52799
112,6.9026,0.75847,0,7.4688e-05,746.36,2.7776e-05,45.58,2.349e-05,13.379,-7.3632e-05,-716.36,0.068701
113,7.8195,0.75091,0,7.2991e-05,729.4,2.5455e-05,9.5657,2.2633e-05,-11.635,-7.3003e-05,-730.21,0.088759
114,8.6784,0.76196,0,6.7575e-05,675.29,2.2632e-05,-1.3239,2.1616e-05,-8.9572,-6.7747e-05,-680.39,0.10868
115,9.5284,0.77143,0,6.1141e-05,610.99,2.0488e-05,-0.17282,1.9634e-05,-6.5867,-6.1254e-05,-614.34,0.12937
116,10.38,0.77863,0,5.4487e-05,544.49,1.8118e-05,-0.59821,1.7694e-05,-3.7877,-5.4561e-05,-546.68,0.15098
117,11.227,0.79129,0,4.8098e-05,480.65,1.5872e-05,-0.49577,1.5828e-05,-0.82079,-4.812e-05,-481.31,0.17328
118,12.079,0.79129,0,4.2059e-05,420.3,1.4054e-05,1.8965,1.3758e-05,-0.33421,-4.2032e-05,-419.52,0.19637
119,12.93,0.79129,0,3.6418e-05,363.93,1.2362e-05,3.9219,1.1794e-05,-0.34701,-3.6356e-05,-362.12,0.22006
120,13.782,0.79129,0,3.1175e-05,311.54,1.0752e-05,5.3785,9.9934e-06,-0.31894,-3.1085e-05,-308.97,0.24427
121,14.633,0.79129,0,2.6342e-05,263.24,9.2403e-06,6.4188,8.3506e-06,-0.26561,-2.6231e-05,-260.1,0.26893
122,15.485,0.79129,0,2.1917e-05,219.02,7.8415e-06,7.1336,6.8493e-06,-0.32121,-2.1792e-05,-215.52,0.29396
123,16.336,0.79129,0,1.7914e-05,179.02,6.5574e-06,7.6596,5.5111e-06,-0.20213,-1.7774e-05,-175.16,0.31931
124,17.186,0.77837,0,1.4323e-05,143.13,5.387e-06,7.903,4.3204e-06,-0.11123,-1.4174e-05,-139.07,0.34484
125,18.042,0.78135,0,1.1142e-05,111.34,4.3523e-06,8.0193,3.2502e-06,-0.26129,-1.0987e-05,-107.23,0.37078
126,18.902,0.8022,0,8.3442e-06,83.385,3.4606e-06,8.3553,2.294e-06,-0.40974,-8.1744e-06,-79.066,0.39699
127,19.757,0.82977,0,6.0256e-06,60.214,2.6752e-06,8.2987,1.5489e-06,-0.16359,-5.8424e-06,-55.699,0.42315
128,20.612,0.84667,0,4.1113e-06,41.084,2.0218e-06,8.164,9.2575e-07,-0.071386,-3.9112e-06,-36.414,0.4494
129,21.466,0.85254,0,2.6171e-06,26.153,1.5048e-06,7.9207,4.2018e-07,-0.2285,-2.3892e-06,-21.337,0.47568
130,22.322,0.84693,0,1.5413e-06,15.402,1.09e-06,7.4048,7.2146e-08,-0.24262,-1.2697e-06,-10.325,0.50206
131,4.4743,0.68781,0,6.4588e-05,645.43,2.897e-05,81.025,1.5257e-05,-22.009,-6.2964e-05,-609.73,0.025401
132,4.564,1.3903,0,0.00011911,1190.3,6.4816e-05,318.91,2.2574e-05,1.5117,-0.00011044,-997.91,0.027659
133,4.5138,1.734,0,0.00014851,1484,6.8478e-05,236.72,3.65e-05,-3.5536,-0.00014307,-1352.8,0.027604
134,4.477,2.1066,0,0.00015727,1571.6,5.2307e-05,-61.914,4.5497e-05,-113.09,-0.00016019,-1658.5,0.027607
135,0.85645,0.84811,0,0.00014206,1419.7,7.536e-05,239.91,1.6025e-05,-205.91,-0.00013613,-1349.2,0.00092797
136,1.7379,0.88189,0,0.00013503,1349.3,5.1119e-05,-38.91,2.9269e-05,-203.08,-0.00013839,-1462.8,0.0039335
137,2.6518,0.87464,0,0.00012487,1247.9,4.5202e-05,7.2752,3.4979e-05,-69.537,-0.00012575,-1277.2,0.0092678
138,3.4834,0.51299,0,0.00010487,1048,3.633e-05,26.382,3.4107e-05,9.6835,-0.00010425,-1029.9,0.015428
139,0.83461,5.1505,0,0.00014191,1418.2,7.5501e-05,244.66,1.6065e-05,-201.92,-0.00013581,-1343,0.00088053
140,0.81991,4.3081,0,0.00015473,1546.2,8.9374e-05,295.91,4.4113e-06,-342.46,-0.00014529,-1467.3,0.00094937
141,0.80081,3.4501,0,0.00015923,1591.2,9.2486e-05,296.18,2.2909e-06,-381.51,-0.00014945,-1521.6,0.00093995
142,0.81086,2.5729,0,0.00015897,1588.6,9.2131e-05,291.95,2.3548e-06,-382.6,-0.00014938,-1522.6,0.00096311
143,0.84115,1.7123,0,0.00015433,1542.2,8.892e-05,288.19,4.1271e-06,-348.91,-0.00014514,-1470.5,0.00099783
144,3.4995,5.2269,0,0.00011274,1126.6,3.9676e-05,35.701,3.6274e-05,10.139,-0.00011193,-1103.4,0.015937
145,2.5425,5.2081,0,0.00012839,1283,4.8109e-05,18.591,3.4096e-05,-86.694,-0.00012922,-1313.8,0.0084179
146,1.6711,5.1807,0,0.00013499,1349,4.9492e-05,-51.452,3.1027e-05,-190.19,-0.00013857,-1464.4,0.0035907
147,4.8234,5.2052,0,8.3167e-05,831.09,3.8777e-05,178.37,2.4151e-05,68.477,-7.842e-05,-702.2,0.0294
148,4.6807,4.7015,0,0.00012028,1202,7.197e-05,419.85,1.9176e-05,23.18,-0.00010773,-930.31,0.028843
149,4.4309,3.9208,0,0.00015574,1556.3,5.4746e-05,-19.594,4.3804e-05,-101.81,-0.00015764,-1615.4,0.027033
150,5.543,0.79466,0,6.5599e-05,655.54,2.9332e-05,120.28,1.9398e-05,45.648,-6.2457e-05,-569.38,0.041035
151,5.7139,1.2948,0,9.4748e-05,946.83,5.406e-05,294.97,1.7016e-05,16.639,-8.6325e-05,-759.83,0.045196
152,5.7969,2.0829,0,0.00015486,1547.5,5.3352e-05,-3.8309,4.6908e-05,-52.246,-0.00015575,-1575,0.047781
153,5.581,3.5083,0,0.00021422,2140.7,7.795e-05,41.21,6.1995e-05,-78.671,-0.00021461,-2156.9,0.044278
154,6.2041,4.7155,0,9.2874e-05,928.1,3.5429e-05,78.091,2.9656e-05,34.72,-9.0879e-05,-870.94,0.054915
