Node Number	X Location (in)	Y Location (in)	Z Location (in)	Middle Principal Stress (psi)
1	3.6044	2.9204	0.	68.393
2	4.0877	3.1727	0.	11.278
3	4.5107	1.5523	0.	18.4
4	5.3011	3.3271	0.	-223.8
5	2.2532	0.67423	0.	-52.771
6	2.2817	1.6734	0.	-86.735
7	4.5289	0.63677	0.	14.464
8	2.1145	4.3461	0.	-185.72
9	4.6094	4.7211	0.	-55.722
10	4.2141	5.0653	0.	-11.821
11	2.096	5.1771	0.	-78.089
12	5.5943	2.2956	0.	-95.129
13	4.4003	5.461	0.	5.0232
14	1.0245	4.9605	0.	-195.89
15	1.0409	3.8684	0.	-283.54
16	1.1932	1.2801	0.	-144.61
17	5.5763	1.1299	0.	-29.456
18	6.8058	1.1653	0.	-28.139
19	7.9673	1.1863	0.	-25.431
20	9.1288	1.1945	0.	-9.0898
21	10.294	1.1784	0.	-2.012
22	11.447	1.1802	0.	-0.70724
23	12.59	1.2122	0.	-0.74093
24	13.737	1.1925	0.	-0.57496
25	14.877	1.1956	0.	-0.64311
26	16.022	1.1823	0.	-0.57139
27	17.16	1.1817	0.	-0.63479
28	18.298	1.1814	0.	-0.59785
29	19.437	1.1826	0.	-0.61731
30	20.576	1.1918	0.	-0.59809
31	21.716	1.1929	0.	-0.59579
32	22.857	1.1956	0.	-0.61915
33	22.849	2.3941	0.	-1.2643
34	22.846	3.6003	0.	-1.2897
35	22.851	4.8078	0.	-0.64108
36	21.705	4.8089	0.	-0.64333
37	20.563	4.7945	0.	-0.57089
38	19.417	4.7845	0.	-0.61902
39	18.286	4.7894	0.	-0.60649
40	17.15	4.7885	0.	-0.56431
41	16.007	4.7786	0.	-0.64433
42	14.875	4.7918	0.	-0.56218
43	13.734	4.8054	0.	-0.70542
44	12.586	4.8111	0.	-0.71941
45	11.427	4.8113	0.	-1.0287
46	10.258	4.8016	0.	-2.0776
47	9.0557	4.7873	0.	-11.956
48	7.7829	4.7589	0.	-29.936
49	6.2975	4.7326	0.	-73.486
50	5.445	5.2641	0.	-32.899
51	6.7076	2.3247	0.	-71.894
52	6.5157	3.4818	0.	-80.441
53	7.8796	2.3793	0.	-28.968
54	9.0806	2.3923	0.	-17.158
55	10.258	2.4027	0.	-5.261
56	11.416	2.4109	0.	-1.1261
57	12.567	2.4138	0.	-0.98702
58	13.713	2.4019	0.	-1.2493
59	14.873	2.3829	0.	-1.0965
60	16.01	2.3862	0.	-1.2273
61	17.149	2.386	0.	-1.2418
62	18.285	2.3873	0.	-1.21
63	19.422	2.3898	0.	-1.225
64	20.561	2.393	0.	-1.2613
65	21.702	2.3914	0.	-1.2144
66	21.703	3.5987	0.	-1.1995
67	20.551	3.5906	0.	-1.2862
68	19.413	3.5817	0.	-1.2613
69	18.277	3.5776	0.	-1.3052
70	17.14	3.5762	0.	-1.2275
71	16.004	3.5761	0.	-1.3113
72	14.864	3.5804	0.	-1.2138
73	13.715	3.604	0.	-1.2451
74	12.567	3.6106	0.	-1.0453
75	11.409	3.6103	0.	-1.1245
76	10.237	3.6125	0.	-5.5791
77	7.773	3.5841	0.	-31.37
78	9.0366	3.5997	0.	-17.919
79	4.9694	4.1655	0.	-273.4
80	2.5346	1.1149	0.	63.965
81	2.3148	2.4031	0.	-335.64
82	1.3603	2.7377	0.	-298.18
83	4.2617	1.0585	0.	32.411
84	4.5621	2.2829	0.	-49.76
85	2.7552	3.1607	0.	-86.006
86	3.1273	2.8122	0.	-37.831
87	2.2923	3.6737	0.	-298.07
88	2.2923	3.6737	0.1	298.07
89	3.1273	2.8122	0.1	37.831
90	2.7552	3.1607	0.1	86.006
91	4.5621	2.2829	0.1	49.76
92	4.2617	1.0585	0.1	-32.411
93	1.3603	2.7377	0.1	298.18
94	2.3148	2.4031	0.1	335.64
95	2.5346	1.1149	0.1	-63.965
96	4.9694	4.1655	0.1	273.4
97	9.0366	3.5997	0.1	17.919
98	7.773	3.5841	0.1	31.37
99	10.237	3.6125	0.1	5.5791
100	11.409	3.6103	0.1	1.1245
101	12.567	3.6106	0.1	1.0453
102	13.715	3.604	0.1	1.2451
103	14.864	3.5804	0.1	1.2138
104	16.004	3.5761	0.1	1.3113
105	17.14	3.5762	0.1	1.2275
106	18.277	3.5776	0.1	1.3052
107	19.413	3.5817	0.1	1.2613
108	20.551	3.5906	0.1	1.2862
109	21.703	3.5987	0.1	1.1995
110	21.702	2.3914	0.1	1.2144
111	20.561	2.393	0.1	1.2613
112	19.422	2.3898	0.1	1.225
113	18.285	2.3873	0.1	1.21
114	17.149	2.386	0.1	1.2418
115	16.01	2.3862	0.1	1.2273
116	14.873	2.3829	0.1	1.0965
117	13.713	2.4019	0.1	1.2493
118	12.567	2.4138	0.1	0.98702
119	11.416	2.4109	0.1	1.1261
120	10.258	2.4027	0.1	5.261
121	9.0806	2.3923	0.1	17.158
122	7.8796	2.3793	0.1	28.968
123	6.5157	3.4818	0.1	80.441
124	6.7076	2.3247	0.1	71.894
125	5.445	5.2641	0.1	32.899
126	6.2975	4.7326	0.1	73.486
127	7.7829	4.7589	0.1	29.936
128	9.0557	4.7873	0.1	11.956
129	10.258	4.8016	0.1	2.0776
130	11.427	4.8113	0.1	1.0287
131	12.586	4.8111	0.1	0.71941
132	13.734	4.8054	0.1	0.70542
133	14.875	4.7918	0.1	0.56218
134	16.007	4.7786	0.1	0.64433
135	17.15	4.7885	0.1	0.56431
136	18.286	4.7894	0.1	0.60649
137	19.417	4.7845	0.1	0.61902
138	20.563	4.7945	0.1	0.57089
139	21.705	4.8089	0.1	0.64333
140	22.851	4.8078	0.1	0.64108
141	22.846	3.6003	0.1	1.2897
142	22.849	2.3941	0.1	1.2643
143	22.857	1.1956	0.1	0.61915
144	21.716	1.1929	0.1	0.59579
145	20.576	1.1918	0.1	0.59809
146	19.437	1.1826	0.1	0.61732
147	18.298	1.1814	0.1	0.59785
148	17.16	1.1817	0.1	0.63479
149	16.022	1.1823	0.1	0.57139
150	14.877	1.1956	0.1	0.64311
151	13.737	1.1925	0.1	0.57496
152	12.59	1.2122	0.1	0.74093
153	11.447	1.1802	0.1	0.70724
154	10.294	1.1784	0.1	2.012
155	9.1288	1.1945	0.1	9.0898
156	7.9673	1.1863	0.1	25.431
157	6.8058	1.1653	0.1	28.139
158	5.5763	1.1299	0.1	29.456
159	1.1932	1.2801	0.1	144.61
160	1.0409	3.8684	0.1	283.54
161	1.0245	4.9605	0.1	195.89
162	4.4003	5.461	0.1	-5.0232
163	5.5943	2.2956	0.1	95.129
164	2.096	5.1771	0.1	78.089
165	4.2141	5.0653	0.1	11.821
166	4.6094	4.7211	0.1	55.722
167	2.1145	4.3461	0.1	185.72
168	4.5289	0.63677	0.1	-14.464
169	2.2817	1.6734	0.1	86.735
170	2.2532	0.67423	0.1	52.771
171	5.3011	3.3271	0.1	223.8
172	4.5107	1.5523	0.1	-18.4
173	4.0877	3.1727	0.1	-11.278
174	3.6044	2.9204	0.1	-68.393
175	3.5067	5.5	0.1	220.68
176	3.5067	5.	0.1	45.15
177	3.5067	4.5	0.1	9.715
178	3.5067	4.	0.1	500.46
179	3.34	4.	0.1	1145.
180	3.34	4.5	0.1	278.08
181	3.34	5.	0.1	237.16
182	3.34	5.5	0.1	165.53
183	3.5067	0.5	0.1	195.65
184	3.5067	1.	0.1	141.07
185	3.5067	1.5	0.1	-3.9217
186	3.5067	2.	0.1	588.46
187	3.34	2.	0.1	452.
188	3.34	1.5	0.1	107.96
189	3.34	1.	0.1	163.24
190	3.34	0.5	0.1	235.17
191	3.5067	6.	0.1	168.55
192	4.6452	6.	0.1	18.564
193	5.7837	6.	0.1	-6.5976
194	6.9222	6.	0.1	-4.5403
195	8.0607	6.	0.1	13.599
196	9.1993	6.	0.1	3.8043
197	10.338	6.	0.1	1.1511
198	11.476	6.	0.1	0.26927
199	12.615	6.	0.1	-6.8822e-002
200	13.753	6.	0.1	-7.0116e-002
201	14.892	6.	0.1	-0.24102
202	16.03	6.	0.1	-0.3441
203	17.169	6.	0.1	-0.29034
204	18.307	6.	0.1	-0.38491
205	19.446	6.	0.1	-0.415
206	20.584	6.	0.1	-0.35105
207	21.723	6.	0.1	-0.26812
208	22.861	6.	0.1	-0.30399
209	24.	6.	0.1	-0.76848
210	24.	4.8	0.1	0.61707
211	24.	3.6	0.1	1.3162
212	24.	2.4	0.1	1.3269
213	24.	1.2	0.1	0.62062
214	1.049e-014	1.2	0.1	995.66
215	2.0981e-014	2.4	0.1	1049.1
216	3.1471e-014	3.6	0.1	1026.5
217	4.1961e-014	4.8	0.1	961.37
218	24.	0.	0.1	-0.71415
219	22.861	0.	0.1	-0.27646
220	21.723	0.	0.1	-0.26265
221	20.584	0.	0.1	-0.35144
222	19.446	0.	0.1	-0.35239
223	18.307	0.	0.1	-0.32742
224	17.169	0.	0.1	-0.32213
225	16.03	0.	0.1	-0.16422
226	14.892	0.	0.1	-0.19946
227	13.753	0.	0.1	-0.12267
228	12.615	0.	0.1	-5.0329e-002
229	11.476	0.	0.1	1.7245e-002
230	10.338	0.	0.1	1.3262
231	9.1993	0.	0.1	0.68712
232	8.0607	0.	0.1	12.16
233	6.9222	0.	0.1	12.217
234	5.7837	0.	0.1	-5.5289
235	4.6452	0.	0.1	59.501
236	3.5067	0.	0.1	179.81
237	3.34	0.	0.1	252.33
238	2.2267	8.4923e-031	0.1	129.82
239	1.1133	4.2461e-031	0.1	-53.809
240	0.	0.	0.1	655.31
241	3.937e-014	6.	0.1	654.7
242	1.1133	6.	0.1	62.906
243	2.2267	6.	0.1	68.98
244	3.34	6.	0.1	195.91
245	2.2267	6.	0.	-68.98
246	1.1133	6.	0.	-62.906
247	3.34	6.	0.	-195.91
248	3.937e-014	6.	0.	-654.7
249	1.1133	4.2461e-031	0.	53.809
250	2.2267	8.4923e-031	0.	-129.82
251	3.34	0.	0.	-252.33
252	0.	0.	0.	-655.31
253	4.6452	0.	0.	-59.501
254	5.7837	0.	0.	5.5289
255	6.9222	0.	0.	-12.217
256	8.0607	0.	0.	-12.16
257	9.1993	0.	0.	-0.68712
258	10.338	0.	0.	-1.3262
259	11.476	0.	0.	-1.7245e-002
260	12.615	0.	0.	5.0329e-002
261	13.753	0.	0.	0.12267
262	14.892	0.	0.	0.19946
263	16.03	0.	0.	0.16422
264	17.169	0.	0.	0.32213
265	18.307	0.	0.	0.32742
266	19.446	0.	0.	0.35238
267	20.584	0.	0.	0.35144
268	21.723	0.	0.	0.26265
269	22.861	0.	0.	0.27646
270	3.5067	0.	0.	-179.81
271	24.	0.	0.	0.71417
272	4.1961e-014	4.8	0.	-961.37
273	3.1471e-014	3.6	0.	-1026.5
274	2.0981e-014	2.4	0.	-1049.1
275	1.049e-014	1.2	0.	-995.66
276	24.	1.2	0.	-0.62062
277	24.	2.4	0.	-1.3269
278	24.	3.6	0.	-1.3162
279	24.	4.8	0.	-0.61707
280	24.	6.	0.	0.76849
281	22.861	6.	0.	0.30399
282	21.723	6.	0.	0.26812
283	20.584	6.	0.	0.35105
284	19.446	6.	0.	0.415
285	18.307	6.	0.	0.38491
286	17.169	6.	0.	0.29034
287	16.03	6.	0.	0.3441
288	14.892	6.	0.	0.24102
289	13.753	6.	0.	7.0116e-002
290	12.615	6.	0.	6.8822e-002
291	11.476	6.	0.	-0.26927
292	10.338	6.	0.	-1.1511
293	9.1993	6.	0.	-3.8043
294	8.0607	6.	0.	-13.599
295	6.9222	6.	0.	4.5403
296	5.7837	6.	0.	6.5976
297	4.6452	6.	0.	-18.564
298	3.5067	6.	0.	-168.55
299	3.34	1.5	0.	-107.96
300	3.34	1.	0.	-163.24
301	3.34	0.5	0.	-235.17
302	3.34	2.	0.	-452.
303	3.5067	0.5	0.	-195.65
304	3.5067	1.	0.	-141.07
305	3.5067	1.5	0.	3.9217
306	3.5067	2.	0.	-588.46
307	3.34	4.5	0.	-278.08
308	3.34	5.	0.	-237.16
309	3.34	5.5	0.	-165.53
310	3.34	4.	0.	-1145.
311	3.5067	5.5	0.	-220.68
312	3.5067	5.	0.	-45.15
313	3.5067	4.5	0.	-9.715
314	3.5067	4.	0.	-500.46
315	3.8461	3.0465	0.	97.02
316	3.3659	2.8663	0.	21.679
317	3.6044	2.9204	5.e-002	3.5937e-006
318	3.5555	2.4602	0.	-251.97
319	3.4722	3.4602	0.	-360.81
320	4.6944	3.2499	0.	-106.4
321	4.3249	2.7278	0.	-11.014
322	4.0877	3.1727	5.e-002	-1.1206e-007
323	3.7972	3.5863	0.	-238.63
324	5.0435	1.3411	0.	9.1477
325	4.3862	1.3054	0.	29.759
326	4.5364	1.9176	0.	-15.862
327	4.5107	1.5523	5.e-002	1.0431e-005
328	4.0087	1.5262	0.	12.007
329	5.4477	2.8114	0.	-158.96
330	5.9084	3.4045	0.	-151.41
331	5.1352	3.7463	0.	-247.05
332	5.3011	3.3271	5.e-002	7.4057e-008
333	1.7232	0.97719	0.	-29.744
334	2.3939	0.89458	0.	5.3155
335	2.2532	0.67423	5.e-002	4.3831e-006
336	2.2399	0.33712	0.	-92.725
337	2.7966	0.58712	0.	-109.15
338	1.7374	1.4768	0.	-58.363
339	2.4081	1.3941	0.	-14.144
340	2.2982	2.0383	0.	-173.11
341	2.2817	1.6734	5.e-002	1.1235e-005
342	2.8108	1.5867	0.	-88.783
343	5.0526	0.88333	0.	12.087
344	4.3953	0.84765	0.	23.592
345	4.5289	0.63677	5.e-002	-1.8889e-006
346	4.587	0.31838	0.	-23.772
347	4.0178	0.56838	0.	-54.442
348	2.1052	4.7616	0.	-128.09
349	1.5777	4.1072	0.	-237.12
350	2.2034	4.0099	0.	-242.44
