Node Number	X Location (in)	Y Location (in)	Z Location (in)	Middle Principal Elastic Strain (in/in)
1	6.137	3.3334	0.	3.9911e-005
2	7.1119	1.7472	0.	1.6312e-005
3	4.29	2.8373	0.	2.3764e-005
4	7.3168	3.392	0.	2.1689e-005
5	4.3357	0.65575	0.	2.0592e-005
6	6.5285	0.48093	0.	1.7545e-005
7	4.5968	4.6533	0.	2.8794e-005
8	6.7241	4.7166	0.	2.1279e-005
9	6.3231	5.0634	0.	1.5773e-005
10	3.8611	1.8454	0.	3.1711e-005
11	4.6578	5.4028	0.	2.1493e-005
12	6.5086	5.4598	0.	1.6439e-005
13	3.322	0.92335	0.	3.9787e-005
14	3.7755	5.1673	0.	3.2289e-005
15	2.746	4.5615	0.	2.5224e-005
16	1.3242	4.6882	0.	1.3202e-005
17	1.1557	1.183	0.	1.3565e-005
18	2.2935	1.1047	0.	2.9241e-005
19	7.5105	0.703	0.	1.6737e-005
20	8.4174	1.1987	0.	2.0705e-005
21	9.9077	1.1895	0.	1.7348e-005
22	11.188	1.2007	0.	1.5576e-005
23	12.395	1.2069	0.	1.3065e-005
24	13.591	1.1966	0.	1.0418e-005
25	14.77	1.1868	0.	8.1163e-006
26	15.935	1.1855	0.	6.1293e-006
27	17.083	1.1865	0.	4.4215e-006
28	18.236	1.1867	0.	3.008e-006
29	19.39	1.1944	0.	1.8469e-006
30	20.539	1.1957	0.	9.3706e-007
31	21.696	1.1934	0.	2.952e-007
32	22.847	1.1959	0.	-9.2719e-008
33	1.3452	3.5056	0.	5.1506e-006
34	1.2575	2.3444	0.	4.9869e-006
35	22.841	2.3946	0.	-2.3665e-007
36	22.841	3.6	0.	-2.3755e-007
37	22.842	4.8062	0.	-9.132e-008
38	21.686	4.8069	0.	2.9769e-007
39	20.535	4.7975	0.	9.4466e-007
40	19.383	4.8003	0.	1.8527e-006
41	18.233	4.7842	0.	3.0136e-006
42	17.083	4.7511	0.	4.4359e-006
43	15.93	4.7261	0.	6.1269e-006
44	14.775	4.7725	0.	8.1045e-006
45	13.608	4.7714	0.	1.0368e-005
46	12.415	4.7692	0.	1.3017e-005
47	11.192	4.7664	0.	1.5492e-005
48	9.9192	4.7659	0.	1.703e-005
49	8.4385	4.7489	0.	1.979e-005
50	7.5674	5.2613	0.	2.0476e-005
51	2.7203	3.2755	0.	1.4832e-005
52	2.5588	2.1836	0.	1.6812e-005
53	8.611	3.5161	0.	1.6786e-005
54	8.5873	2.3545	0.	1.8161e-005
55	9.8199	2.3401	0.	1.7211e-005
56	11.093	2.3839	0.	1.5059e-005
57	12.353	2.3843	0.	1.3002e-005
58	13.568	2.3748	0.	1.036e-005
59	14.756	2.3741	0.	8.0385e-006
60	15.929	2.3728	0.	6.0314e-006
61	17.081	2.3736	0.	4.3058e-006
62	18.231	2.3765	0.	2.8905e-006
63	19.377	2.3906	0.	1.7284e-006
64	20.527	2.3995	0.	8.2162e-007
65	21.685	2.3921	0.	1.7111e-007
66	21.682	3.599	0.	1.7377e-007
67	20.524	3.5979	0.	8.2261e-007
68	19.373	3.5912	0.	1.7236e-006
69	18.23	3.5798	0.	2.897e-006
70	17.078	3.5586	0.	4.3268e-006
71	15.926	3.5514	0.	6.0184e-006
72	14.756	3.5649	0.	8.0324e-006
73	13.567	3.5714	0.	1.0372e-005
74	12.36	3.5719	0.	1.2989e-005
75	11.102	3.5672	0.	1.5028e-005
76	9.8407	3.5698	0.	1.7061e-005
77	7.1302	4.1474	0.	1.6918e-005
78	4.5383	1.1299	0.	2.0057e-005
79	4.8466	5.0291	0.	9.9497e-006
80	4.0735	3.9389	0.	3.1532e-005
81	6.2885	0.89672	0.	1.1911e-005
82	6.5708	1.2289	0.	2.2129e-005
83	5.4424	2.687	0.	4.6052e-005
84	5.1689	3.2009	0.	4.9059e-005
85	7.4498	2.4084	0.	1.9646e-005
86	6.1443	2.4621	0.	3.2985e-005
87	6.1443	2.4621	0.1	-3.2985e-005
88	7.4498	2.4084	0.1	-1.9646e-005
89	5.1689	3.2009	0.1	-4.9059e-005
90	5.4424	2.687	0.1	-4.6052e-005
91	6.5708	1.2289	0.1	-2.2129e-005
92	6.2885	0.89672	0.1	-1.1911e-005
93	4.0735	3.9389	0.1	-3.1532e-005
94	4.8466	5.0291	0.1	-9.9497e-006
95	4.5383	1.1299	0.1	-2.0057e-005
96	7.1302	4.1474	0.1	-1.6918e-005
97	9.8407	3.5698	0.1	-1.7061e-005
98	11.102	3.5672	0.1	-1.5028e-005
99	12.36	3.5719	0.1	-1.2989e-005
100	13.567	3.5714	0.1	-1.0372e-005
101	14.756	3.5649	0.1	-8.0324e-006
102	15.926	3.5514	0.1	-6.0184e-006
103	17.078	3.5586	0.1	-4.3268e-006
104	18.23	3.5798	0.1	-2.897e-006
105	19.373	3.5912	0.1	-1.7236e-006
106	20.524	3.5979	0.1	-8.2261e-007
107	21.682	3.599	0.1	-1.7377e-007
108	21.685	2.3921	0.1	-1.7111e-007
109	20.527	2.3995	0.1	-8.2162e-007
110	19.377	2.3906	0.1	-1.7284e-006
111	18.231	2.3765	0.1	-2.8905e-006
112	17.081	2.3736	0.1	-4.3058e-006
113	15.929	2.3728	0.1	-6.0314e-006
