Node Number	X Location (in)	Y Location (in)	Z Location (in)	Total Deformation (in)
1	18.1	2.1818	0.	1.4516
2	18.1	2.3636	0.	1.452
3	18.1	2.5455	0.	1.4523
4	18.1	2.7273	0.	1.4524
5	18.1	2.9091	0.	1.4525
6	18.1	3.0909	0.	1.4525
7	18.1	3.2727	0.	1.4524
8	18.1	3.4545	0.	1.4523
9	18.1	3.6364	0.	1.452
10	18.1	3.8182	0.	1.4516
11	18.267	2.1818	0.	1.4741
12	18.267	2.3636	0.	1.4745
13	18.267	2.5455	0.	1.4748
14	18.267	2.7273	0.	1.4749
15	18.267	2.9091	0.	1.475
16	18.267	3.0909	0.	1.475
17	18.267	3.2727	0.	1.4749
18	18.267	3.4545	0.	1.4748
19	18.267	3.6364	0.	1.4745
20	18.267	3.8182	0.	1.4741
21	17.915	5.8182	0.	1.4193
22	17.915	5.6364	0.	1.4201
23	17.915	5.4545	0.	1.4208
24	17.915	5.2727	0.	1.4216
25	17.915	5.0909	0.	1.4223
26	17.915	4.9091	0.	1.4231
27	17.915	4.7273	0.	1.4238
28	17.915	4.5455	0.	1.4245
29	17.915	4.3636	0.	1.4252
30	17.915	4.1818	0.	1.4259
31	17.915	4.	0.	1.4264
32	17.915	3.8182	0.	1.4269
33	17.915	3.6364	0.	1.4273
34	17.915	3.4545	0.	1.4275
35	17.915	3.2727	0.	1.4277
36	17.915	3.0909	0.	1.4278
37	17.915	2.9091	0.	1.4278
38	17.915	2.7273	0.	1.4277
39	17.915	2.5455	0.	1.4275
40	17.915	2.3636	0.	1.4273
41	17.915	2.1818	0.	1.4269
42	17.915	2.	0.	1.4264
43	17.915	1.8182	0.	1.4259
44	17.915	1.6364	0.	1.4252
45	17.915	1.4545	0.	1.4245
46	17.915	1.2727	0.	1.4238
47	17.915	1.0909	0.	1.4231
48	17.915	0.90909	0.	1.4223
49	17.915	0.72727	0.	1.4216
50	17.915	0.54545	0.	1.4208
51	17.915	0.36364	0.	1.4201
52	17.915	0.18182	0.	1.4193
53	17.731	5.8182	0.	1.3955
54	17.731	5.6364	0.	1.3963
55	17.731	5.4545	0.	1.397
56	17.731	5.2727	0.	1.3977
57	17.731	5.0909	0.	1.3984
58	17.731	4.9091	0.	1.3991
59	17.731	4.7273	0.	1.3998
60	17.731	4.5455	0.	1.4004
61	17.731	4.3636	0.	1.401
62	17.731	4.1818	0.	1.4016
63	17.731	4.	0.	1.402
64	17.731	3.8182	0.	1.4024
65	17.731	3.6364	0.	1.4028
66	17.731	3.4545	0.	1.403
67	17.731	3.2727	0.	1.4031
68	17.731	3.0909	0.	1.4032
69	17.731	2.9091	0.	1.4032
70	17.731	2.7273	0.	1.4031
71	17.731	2.5455	0.	1.403
72	17.731	2.3636	0.	1.4028
73	17.731	2.1818	0.	1.4024
74	17.731	2.	0.	1.402
75	17.731	1.8182	0.	1.4016
76	17.731	1.6364	0.	1.401
77	17.731	1.4545	0.	1.4004
78	17.731	1.2727	0.	1.3998
79	17.731	1.0909	0.	1.3991
80	17.731	0.90909	0.	1.3984
81	17.731	0.72727	0.	1.3977
82	17.731	0.54545	0.	1.397
83	17.731	0.36364	0.	1.3963
84	17.731	0.18182	0.	1.3955
85	17.546	5.8182	0.	1.3718
86	17.546	5.6364	0.	1.3725
87	17.546	5.4545	0.	1.3732
88	17.546	5.2727	0.	1.3739
89	17.546	5.0909	0.	1.3745
90	17.546	4.9091	0.	1.3752
91	17.546	4.7273	0.	1.3758
92	17.546	4.5455	0.	1.3764
93	17.546	4.3636	0.	1.3769
94	17.546	4.1818	0.	1.3774
95	17.546	4.	0.	1.3778
96	17.546	3.8182	0.	1.3782
97	17.546	3.6364	0.	1.3784
98	17.546	3.4545	0.	1.3787
99	17.546	3.2727	0.	1.3788
100	17.546	3.0909	0.	1.3789
101	17.546	2.9091	0.	1.3789
102	17.546	2.7273	0.	1.3788
103	17.546	2.5455	0.	1.3787
104	17.546	2.3636	0.	1.3784
105	17.546	2.1818	0.	1.3782
106	17.546	2.	0.	1.3778
107	17.546	1.8182	0.	1.3774
108	17.546	1.6364	0.	1.3769
109	17.546	1.4545	0.	1.3764
110	17.546	1.2727	0.	1.3758
111	17.546	1.0909	0.	1.3752
112	17.546	0.90909	0.	1.3745
113	17.546	0.72727	0.	1.3739
114	17.546	0.54545	0.	1.3732
115	17.546	0.36364	0.	1.3725
116	17.546	0.18182	0.	1.3718
117	17.361	5.8182	0.	1.348
118	17.361	5.6364	0.	1.3487
119	17.361	5.4545	0.	1.3494
120	17.361	5.2727	0.	1.3501
121	17.361	5.0909	0.	1.3507
122	17.361	4.9091	0.	1.3513
123	17.361	4.7273	0.	1.3519
124	17.361	4.5455	0.	1.3524
125	17.361	4.3636	0.	1.3529
126	17.361	4.1818	0.	1.3534
127	17.361	4.	0.	1.3537
128	17.361	3.8182	0.	1.354
129	17.361	3.6364	0.	1.3543
130	17.361	3.4545	0.	1.3545
131	17.361	3.2727	0.	1.3546
132	17.361	3.0909	0.	1.3547
133	17.361	2.9091	0.	1.3547
134	17.361	2.7273	0.	1.3546
135	17.361	2.5455	0.	1.3545
136	17.361	2.3636	0.	1.3543
137	17.361	2.1818	0.	1.354
138	17.361	2.	0.	1.3537
139	17.361	1.8182	0.	1.3534
140	17.361	1.6364	0.	1.3529
141	17.361	1.4545	0.	1.3524
142	17.361	1.2727	0.	1.3519
143	17.361	1.0909	0.	1.3513
