Node Number	X Location (in)	Y Location (in)	Z Location (in)	Maximum Principal Elastic Strain (in/in)
1	10.4	2.1818	0.	5.2085e-004
2	10.4	2.3636	0.	4.1909e-004
3	10.4	2.5455	0.	3.6453e-004
4	10.4	2.7273	0.	3.3701e-004
5	10.4	2.9091	0.	3.2491e-004
6	10.4	3.0909	0.	3.2491e-004
7	10.4	3.2727	0.	3.3701e-004
8	10.4	3.4545	0.	3.6453e-004
9	10.4	3.6364	0.	4.1909e-004
10	10.4	3.8182	0.	5.2085e-004
11	10.567	2.1818	0.	4.9711e-004
12	10.567	2.3636	0.	4.1043e-004
13	10.567	2.5455	0.	3.5797e-004
14	10.567	2.7273	0.	3.315e-004
15	10.567	2.9091	0.	3.1974e-004
16	10.567	3.0909	0.	3.1974e-004
17	10.567	3.2727	0.	3.315e-004
18	10.567	3.4545	0.	3.5797e-004
19	10.567	3.6364	0.	4.1043e-004
20	10.567	3.8182	0.	4.9711e-004
21	10.218	5.8182	0.	3.2648e-005
22	10.218	5.6364	0.	5.3828e-005
23	10.218	5.4545	0.	8.3609e-005
24	10.218	5.2727	0.	1.181e-004
25	10.218	5.0909	0.	1.5766e-004
26	10.218	4.9091	0.	2.0393e-004
27	10.218	4.7273	0.	2.5985e-004
28	10.218	4.5455	0.	3.3063e-004
29	10.218	4.3636	0.	4.2801e-004
30	10.218	4.1818	0.	5.4083e-004
31	10.218	4.	0.	5.4105e-004
32	10.218	3.8182	0.	4.0216e-004
33	10.218	3.6364	0.	3.6583e-004
34	10.218	3.4545	0.	3.3338e-004
35	10.218	3.2727	0.	3.1706e-004
36	10.218	3.0909	0.	3.0896e-004
37	10.218	2.9091	0.	3.0896e-004
38	10.218	2.7273	0.	3.1706e-004
39	10.218	2.5455	0.	3.3338e-004
40	10.218	2.3636	0.	3.6583e-004
41	10.218	2.1818	0.	4.0216e-004
42	10.218	2.	0.	5.4105e-004
43	10.218	1.8182	0.	5.4083e-004
44	10.218	1.6364	0.	4.2801e-004
45	10.218	1.4545	0.	3.3063e-004
46	10.218	1.2727	0.	2.5985e-004
47	10.218	1.0909	0.	2.0393e-004
48	10.218	0.90909	0.	1.5766e-004
49	10.218	0.72727	0.	1.181e-004
50	10.218	0.54545	0.	8.3609e-005
51	10.218	0.36364	0.	5.3828e-005
52	10.218	0.18182	0.	3.2648e-005
53	10.035	5.8182	0.	4.1799e-005
54	10.035	5.6364	0.	5.3323e-005
55	10.035	5.4545	0.	7.4416e-005
56	10.035	5.2727	0.	1.0144e-004
57	10.035	5.0909	0.	1.3323e-004
58	10.035	4.9091	0.	1.6975e-004
59	10.035	4.7273	0.	2.1164e-004
60	10.035	4.5455	0.	2.5758e-004
61	10.035	4.3636	0.	3.0452e-004
62	10.035	4.1818	0.	3.3449e-004
63	10.035	4.	0.	3.1519e-004
64	10.035	3.8182	0.	2.9831e-004
65	10.035	3.6364	0.	2.9087e-004
66	10.035	3.4545	0.	2.8588e-004
67	10.035	3.2727	0.	2.8101e-004
68	10.035	3.0909	0.	2.7834e-004
69	10.035	2.9091	0.	2.7834e-004
70	10.035	2.7273	0.	2.8101e-004
71	10.035	2.5455	0.	2.8588e-004
72	10.035	2.3636	0.	2.9087e-004
73	10.035	2.1818	0.	2.9831e-004
74	10.035	2.	0.	3.1519e-004
75	10.035	1.8182	0.	3.3449e-004
76	10.035	1.6364	0.	3.0452e-004
77	10.035	1.4545	0.	2.5758e-004
78	10.035	1.2727	0.	2.1164e-004
79	10.035	1.0909	0.	1.6975e-004
80	10.035	0.90909	0.	1.3323e-004
81	10.035	0.72727	0.	1.0144e-004
82	10.035	0.54545	0.	7.4416e-005
83	10.035	0.36364	0.	5.3323e-005
84	10.035	0.18182	0.	4.1799e-005
85	9.8526	5.8182	0.	5.4745e-005
86	9.8526	5.6364	0.	6.3899e-005
87	9.8526	5.4545	0.	7.9761e-005
88	9.8526	5.2727	0.	1.0087e-004
89	9.8526	5.0909	0.	1.2612e-004
90	9.8526	4.9091	0.	1.5463e-004
91	9.8526	4.7273	0.	1.8514e-004
92	9.8526	4.5455	0.	2.1539e-004
93	9.8526	4.3636	0.	2.394e-004
94	9.8526	4.1818	0.	2.4934e-004
95	9.8526	4.	0.	2.4654e-004
96	9.8526	3.8182	0.	2.4021e-004
97	9.8526	3.6364	0.	2.396e-004
98	9.8526	3.4545	0.	2.419e-004
99	9.8526	3.2727	0.	2.4324e-004
100	9.8526	3.0909	0.	2.4375e-004
101	9.8526	2.9091	0.	2.4375e-004
102	9.8526	2.7273	0.	2.4324e-004
103	9.8526	2.5455	0.	2.419e-004
104	9.8526	2.3636	0.	2.396e-004
105	9.8526	2.1818	0.	2.4021e-004
106	9.8526	2.	0.	2.4654e-004
107	9.8526	1.8182	0.	2.4934e-004
108	9.8526	1.6364	0.	2.394e-004
109	9.8526	1.4545	0.	2.1539e-004
110	9.8526	1.2727	0.	1.8514e-004
111	9.8526	1.0909	0.	1.5463e-004
112	9.8526	0.90909	0.	1.2612e-004
113	9.8526	0.72727	0.	1.0087e-004
114	9.8526	0.54545	0.	7.9761e-005
115	9.8526	0.36364	0.	6.3899e-005
116	9.8526	0.18182	0.	5.4745e-005
117	9.6702	5.8182	0.	6.6897e-005
118	9.6702	5.6364	0.	7.5535e-005
119	9.6702	5.4545	0.	8.8296e-005
120	9.6702	5.2727	0.	1.0472e-004
121	9.6702	5.0909	0.	1.2412e-004
122	9.6702	4.9091	0.	1.4543e-004
123	9.6702	4.7273	0.	1.6706e-004
124	9.6702	4.5455	0.	1.8657e-004
125	9.6702	4.3636	0.	2.0061e-004
126	9.6702	4.1818	0.	2.0656e-004
127	9.6702	4.	0.	2.0622e-004
128	9.6702	3.8182	0.	2.0467e-004
129	9.6702	3.6364	0.	2.0556e-004
130	9.6702	3.4545	0.	2.0836e-004
131	9.6702	3.2727	0.	2.1107e-004
132	9.6702	3.0909	0.	2.1255e-004
133	9.6702	2.9091	0.	2.1255e-004
134	9.6702	2.7273	0.	2.1107e-004
135	9.6702	2.5455	0.	2.0836e-004
136	9.6702	2.3636	0.	2.0556e-004
137	9.6702	2.1818	0.	2.0467e-004
138	9.6702	2.	0.	2.0622e-004
139	9.6702	1.8182	0.	2.0656e-004
140	9.6702	1.6364	0.	2.0061e-004
141	9.6702	1.4545	0.	1.8657e-004
142	9.6702	1.2727	0.	1.6706e-004
143	9.6702	1.0909	0.	1.4543e-004
144	9.6702	0.90909	0.	1.2412e-004
145	9.6702	0.72727	0.	1.0472e-004
146	9.6702	0.54545	0.	8.8296e-005
147	9.6702	0.36364	0.	7.5535e-005
148	9.6702	0.18182	0.	6.6897e-005
149	9.4877	5.8182	0.	7.7682e-005
150	9.4877	5.6364	0.	8.6132e-005
151	9.4877	5.4545	0.	9.6855e-005
152	9.4877	5.2727	0.	1.0978e-004
153	9.4877	5.0909	0.	1.2446e-004
154	9.4877	4.9091	0.	1.4001e-004
155	9.4877	4.7273	0.	1.5507e-004
156	9.4877	4.5455	0.	1.6787e-004
157	9.4877	4.3636	0.	1.7664e-004
158	9.4877	4.1818	0.	1.8073e-004
159	9.4877	4.	0.	1.8137e-004
160	9.4877	3.8182	0.	1.8116e-004
161	9.4877	3.6364	0.	1.8201e-004
162	9.4877	3.4545	0.	1.8402e-004
163	9.4877	3.2727	0.	1.8618e-004
164	9.4877	3.0909	0.	1.8749e-004
165	9.4877	2.9091	0.	1.8749e-004
166	9.4877	2.7273	0.	1.8618e-004
167	9.4877	2.5455	0.	1.8402e-004
168	9.4877	2.3636	0.	1.8201e-004
169	9.4877	2.1818	0.	1.8116e-004
170	9.4877	2.	0.	1.8137e-004
171	9.4877	1.8182	0.	1.8073e-004
172	9.4877	1.6364	0.	1.7664e-004
173	9.4877	1.4545	0.	1.6787e-004
174	9.4877	1.2727	0.	1.5507e-004
175	9.4877	1.0909	0.	1.4001e-004
176	9.4877	0.90909	0.	1.2446e-004
177	9.4877	0.72727	0.	1.0978e-004
178	9.4877	0.54545	0.	9.6855e-005
179	9.4877	0.36364	0.	8.6132e-005
180	9.4877	0.18182	0.	7.7682e-005
181	9.3053	5.8182	0.	8.7066e-005
182	9.3053	5.6364	0.	9.5202e-005
183	9.3053	5.4545	0.	1.0438e-004
184	9.3053	5.2727	0.	1.1465e-004
185	9.3053	5.0909	0.	1.2573e-004
186	9.3053	4.9091	0.	1.3696e-004
187	9.3053	4.7273	0.	1.4737e-004
188	9.3053	4.5455	0.	1.5585e-004
189	9.3053	4.3636	0.	1.6154e-004
190	9.3053	4.1818	0.	1.6429e-004
191	9.3053	4.	0.	1.6497e-004
192	9.3053	3.8182	0.	1.6498e-004
193	9.3053	3.6364	0.	1.6542e-004
194	9.3053	3.4545	0.	1.6651e-004
195	9.3053	3.2727	0.	1.6777e-004
196	9.3053	3.0909	0.	1.6859e-004
197	9.3053	2.9091	0.	1.6859e-004
198	9.3053	2.7273	0.	1.6777e-004
199	9.3053	2.5455	0.	1.6651e-004
200	9.3053	2.3636	0.	1.6542e-004
201	9.3053	2.1818	0.	1.6498e-004
202	9.3053	2.	0.	1.6497e-004
203	9.3053	1.8182	0.	1.6429e-004
204	9.3053	1.6364	0.	1.6154e-004
205	9.3053	1.4545	0.	1.5585e-004
206	9.3053	1.2727	0.	1.4737e-004
207	9.3053	1.0909	0.	1.3696e-004
208	9.3053	0.90909	0.	1.2573e-004
209	9.3053	0.72727	0.	1.1465e-004
210	9.3053	0.54545	0.	1.0438e-004
211	9.3053	0.36364	0.	9.5202e-005
212	9.3053	0.18182	0.	8.7066e-005
213	9.1228	5.8182	0.	9.5144e-005
214	9.1228	5.6364	0.	1.0276e-004
215	9.1228	5.4545	0.	1.1063e-004
216	9.1228	5.2727	0.	1.1884e-004
217	9.1228	5.0909	0.	1.2722e-004
218	9.1228	4.9091	0.	1.353e-004
