Node Number	X Location (in)	Y Location (in)	Z Location (in)	Maximum Principal Elastic Strain (in/in)
1	8.2544	3.523	0.	3.6269e-004
2	6.3854	2.9891	0.	1.298e-004
3	9.5908	3.1381	0.	1.1508e-004
4	5.7422	1.6958	0.	1.99e-004
5	8.973	2.7978	0.	2.1784e-004
6	8.1081	3.2834	0.	4.4899e-004
7	8.4783	2.3047	0.	4.9615e-004
8	20.042	3.	0.	3.4547e-005
9	16.083	3.	0.	6.4336e-005
10	12.981	3.0022	0.	6.5324e-005
11	10.176	4.2411	0.	1.3261e-004
12	3.1834	2.9616	0.	2.6139e-004
13	5.703	4.213	0.	1.6509e-004
14	8.9525	2.0798	0.	3.0548e-004
15	7.4677	3.1072	0.	3.5504e-004
16	8.2895	2.8356	0.	3.6211e-004
17	7.934	2.3902	0.	5.3281e-004
18	10.149	1.7076	0.	1.3352e-004
19	7.8717	3.0997	0.	3.1607e-004
20	8.0506	2.6531	0.	4.5743e-004
21	8.0506	2.6531	0.1	8.5435e-004
22	7.8717	3.0997	0.1	7.0618e-004
23	10.149	1.7076	0.1	2.7171e-004
24	7.934	2.3902	0.1	8.1088e-004
25	8.2895	2.8356	0.1	8.1133e-004
26	7.4677	3.1072	0.1	6.137e-004
27	8.9525	2.0798	0.1	4.5669e-004
28	5.703	4.213	0.1	4.2886e-004
29	3.1834	2.9616	0.1	3.7345e-004
30	10.176	4.2411	0.1	2.8199e-004
31	12.981	3.0022	0.1	1.7316e-004
32	16.083	3.	0.1	1.695e-004
33	20.042	3.	0.1	8.8723e-005
34	8.4783	2.3047	0.1	6.5672e-004
35	8.1081	3.2834	0.1	8.3114e-004
36	8.973	2.7978	0.1	4.8833e-004
37	5.7422	1.6958	0.1	4.1607e-004
38	9.5908	3.1381	0.1	3.2434e-004
39	6.3854	2.9891	0.1	3.3548e-004
40	8.2544	3.523	0.1	8.9434e-004
41	8.1667	5.	0.1	3.6165e-004
42	8.1667	4.5	0.1	4.2989e-004
43	8.1667	4.	0.1	1.3579e-003
44	8.	4.	0.1	1.4141e-003
45	8.	4.5	0.1	8.4669e-004
46	8.	5.	0.1	4.2292e-004
47	8.1667	1.	0.1	4.393e-004
48	8.1667	1.5	0.1	5.015e-004
49	8.1667	2.	0.1	1.7255e-003
50	8.	2.	0.1	1.5435e-003
51	8.	1.5	0.1	4.7009e-004
52	8.	1.	0.1	3.5706e-004
53	8.1667	6.	0.1	2.5666e-004
54	10.146	6.	0.1	2.162e-004
55	12.125	6.	0.1	1.7771e-004
56	16.083	6.	0.1	1.7015e-004
57	20.042	6.	0.1	9.0773e-005
58	24.	6.	0.1	4.9673e-005
59	24.	3.	0.1	4.7401e-005
60	2.6226e-014	3.	0.1	4.9509e-004
61	24.	0.	0.1	4.9687e-005
62	20.042	0.	0.1	9.0249e-005
63	16.083	0.	0.1	1.6784e-004
64	12.125	0.	0.1	1.7399e-004
65	10.146	0.	0.1	2.087e-004
66	8.1667	0.	0.1	2.2243e-004
67	8.	0.	0.1	3.4026e-004
